id,text,reversed_text,shuffled_text,num_sentences,ppl,ppl_reversed,ppl_shuffled,ppl_diff_reversed,ppl_diff_shuffled,ppl_ratio_reversed,ppl_ratio_shuffled,ppl_loo_mean,ppl_loo_std,ppl_loo_min,ppl_loo_max,ppl_cumulative_slope,ppl_cumulative_mean,ppl_cumulative_std,ppl_cumulative_first,ppl_cumulative_last,ppl_cumulative_rev_slope,ppl_cumulative_rev_mean,ppl_cumulative_rev_std,ppl_cumulative_rev_first,ppl_cumulative_rev_last,ppl_cumulative_shuff_slope,ppl_cumulative_shuff_mean,ppl_cumulative_shuff_std,ppl_cumulative_shuff_first,ppl_cumulative_shuff_last
10,"For this instance, the model predicted bad credit risk. Credit amount (Amount of credit requested) is the most important feature and has a positive influence on the prediction. Purpose (Purpose of the loan) is the second most important feature and has a positive influence on the prediction. Age (Age of the applicant) is the third most important feature and has a negative influence on the prediction. Housing (Housing status (Own, Rent, etc.)) is the 4th most important feature and has a positive influence on the prediction.","Housing (Housing status (Own, Rent, etc.)) is the 4th most important feature and has a positive influence on the prediction. Age (Age of the applicant) is the third most important feature and has a negative influence on the prediction. Purpose (Purpose of the loan) is the second most important feature and has a positive influence on the prediction. Credit amount (Amount of credit requested) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted bad credit risk.","Age (Age of the applicant) is the third most important feature and has a negative influence on the prediction. Credit amount (Amount of credit requested) is the most important feature and has a positive influence on the prediction. Purpose (Purpose of the loan) is the second most important feature and has a positive influence on the prediction. Housing (Housing status (Own, Rent, etc.)) is the 4th most important feature and has a positive influence on the prediction. For this instance, the model predicted bad credit risk.",5,4.38,5.33,5.44,0.94,1.06,1.22,1.24,5.56,0.89,3.91,6.23,-34.5565,42.1,63.25,167.79,4.38,-4.146,9.75,7.04,23.31,5.33,-6.7773,12.46,12.12,36.34,5.44
11,"For this instance, the model predicted bad credit risk. Purpose (Purpose of the loan) is the most important feature and has a positive influence on the prediction. Credit amount (Amount of credit requested) is the second most important feature and has a positive influence on the prediction. Duration (Duration of the loan in months) is the third most important feature and has a negative influence on the prediction. Sex (Gender of the applicant) is the 4th most important feature and has a negative influence on the prediction.","Sex (Gender of the applicant) is the 4th most important feature and has a negative influence on the prediction. Duration (Duration of the loan in months) is the third most important feature and has a negative influence on the prediction. Credit amount (Amount of credit requested) is the second most important feature and has a positive influence on the prediction. Purpose (Purpose of the loan) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted bad credit risk.","Duration (Duration of the loan in months) is the third most important feature and has a negative influence on the prediction. Purpose (Purpose of the loan) is the most important feature and has a positive influence on the prediction. Credit amount (Amount of credit requested) is the second most important feature and has a positive influence on the prediction. Sex (Gender of the applicant) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted bad credit risk.",5,4.72,5.29,5.03,0.58,0.32,1.12,1.07,5.94,0.94,4.27,6.86,-35.2525,44.44,62.48,167.79,4.72,-6.9566,12.8,12.12,36.54,5.29,-5.5108,10.72,9.79,29.98,5.03
12,"For this instance, the model predicted bad credit risk. Duration (Duration of the loan in months) is the most important feature and has a positive influence on the prediction. Age (Age of the applicant) is the second most important feature and has a positive influence on the prediction. Purpose (Purpose of the loan) is the third most important feature and has a negative influence on the prediction. Credit amount (Amount of credit requested) is the 4th most important feature and has a negative influence on the prediction.","Credit amount (Amount of credit requested) is the 4th most important feature and has a negative influence on the prediction. Purpose (Purpose of the loan) is the third most important feature and has a negative influence on the prediction. Age (Age of the applicant) is the second most important feature and has a positive influence on the prediction. Duration (Duration of the loan in months) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted bad credit risk.","Purpose (Purpose of the loan) is the third most important feature and has a negative influence on the prediction. Duration (Duration of the loan in months) is the most important feature and has a positive influence on the prediction. Age (Age of the applicant) is the second most important feature and has a positive influence on the prediction. Credit amount (Amount of credit requested) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted bad credit risk.",5,4.22,4.61,5.19,0.39,0.97,1.09,1.23,5.41,0.88,3.74,6.24,-34.7276,42.36,63.18,167.79,4.22,-4.2985,9.15,7.39,23.5,4.61,-8.9082,14.43,16.18,46.47,5.19
13,"For this instance, the model predicted bad credit risk. Credit amount (Amount of credit requested) is the most important feature and has a positive influence on the prediction. Purpose (Purpose of the loan) is the second most important feature and has a negative influence on the prediction. Duration (Duration of the loan in months) is the third most important feature and has a positive influence on the prediction. Housing (Housing status (Own, Rent, etc.)) is the 4th most important feature and has a positive influence on the prediction.","Housing (Housing status (Own, Rent, etc.)) is the 4th most important feature and has a positive influence on the prediction. Duration (Duration of the loan in months) is the third most important feature and has a positive influence on the prediction. Purpose (Purpose of the loan) is the second most important feature and has a negative influence on the prediction. Credit amount (Amount of credit requested) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted bad credit risk.","Duration (Duration of the loan in months) is the third most important feature and has a positive influence on the prediction. Credit amount (Amount of credit requested) is the most important feature and has a positive influence on the prediction. Purpose (Purpose of the loan) is the second most important feature and has a negative influence on the prediction. Housing (Housing status (Own, Rent, etc.)) is the 4th most important feature and has a positive influence on the prediction. For this instance, the model predicted bad credit risk.",5,4.49,5.34,5.44,0.85,0.95,1.19,1.21,5.74,0.96,4.06,6.62,-34.5355,42.1,63.24,167.79,4.49,-4.1639,9.84,7.02,23.31,5.34,-5.5971,11.19,9.94,30.72,5.44
14,"For this instance, the model predicted bad credit risk. Duration (Duration of the loan in months) is the most important feature and has a negative influence on the prediction. Purpose (Purpose of the loan) is the second most important feature and has a positive influence on the prediction. Age (Age of the applicant) is the third most important feature and has a positive influence on the prediction. Credit amount (Amount of credit requested) is the 4th most important feature and has a positive influence on the prediction.","Credit amount (Amount of credit requested) is the 4th most important feature and has a positive influence on the prediction. Age (Age of the applicant) is the third most important feature and has a positive influence on the prediction. Purpose (Purpose of the loan) is the second most important feature and has a positive influence on the prediction. Duration (Duration of the loan in months) is the most important feature and has a negative influence on the prediction. For this instance, the model predicted bad credit risk.","Age (Age of the applicant) is the third most important feature and has a positive influence on the prediction. Duration (Duration of the loan in months) is the most important feature and has a negative influence on the prediction. Purpose (Purpose of the loan) is the second most important feature and has a positive influence on the prediction. Credit amount (Amount of credit requested) is the 4th most important feature and has a positive influence on the prediction. For this instance, the model predicted bad credit risk.",5,4.34,4.3,4.95,-0.04,0.61,0.99,1.14,5.52,0.93,3.73,6.26,-34.7374,42.66,63.05,167.79,4.34,-4.0861,8.52,7.2,22.62,4.3,-6.8711,12.08,12.34,36.44,4.95
15,"For this instance, the model predicted bad credit risk. Credit amount (Amount of credit requested) is the most important feature and has a positive influence on the prediction. Purpose (Purpose of the loan) is the second most important feature and has a positive influence on the prediction. Housing (Housing status (Own, Rent, etc.)) is the third most important feature and has a positive influence on the prediction. Checking account (Status of the applicant's checking account) is the 4th most important feature and has a negative influence on the prediction.","Checking account (Status of the applicant's checking account) is the 4th most important feature and has a negative influence on the prediction. Housing (Housing status (Own, Rent, etc.)) is the third most important feature and has a positive influence on the prediction. Purpose (Purpose of the loan) is the second most important feature and has a positive influence on the prediction. Credit amount (Amount of credit requested) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted bad credit risk.","Housing (Housing status (Own, Rent, etc.)) is the third most important feature and has a positive influence on the prediction. Credit amount (Amount of credit requested) is the most important feature and has a positive influence on the prediction. Purpose (Purpose of the loan) is the second most important feature and has a positive influence on the prediction. Checking account (Status of the applicant's checking account) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted bad credit risk.",5,4.64,5.64,5.35,1.0,0.7,1.22,1.15,5.99,0.99,4.21,7.05,-34.4547,42.25,63.16,167.79,4.64,-5.5031,11.59,9.43,29.89,5.64,-4.8363,10.46,8.34,26.66,5.35
16,"For this instance, the model predicted bad credit risk. Age (Age of the applicant) is the most important feature and has a negative influence on the prediction. Purpose (Purpose of the loan) is the second most important feature and has a positive influence on the prediction. Duration (Duration of the loan in months) is the third most important feature and has a positive influence on the prediction. Checking account (Status of the applicant's checking account) is the 4th most important feature and has a negative influence on the prediction.","Checking account (Status of the applicant's checking account) is the 4th most important feature and has a negative influence on the prediction. Duration (Duration of the loan in months) is the third most important feature and has a positive influence on the prediction. Purpose (Purpose of the loan) is the second most important feature and has a positive influence on the prediction. Age (Age of the applicant) is the most important feature and has a negative influence on the prediction. For this instance, the model predicted bad credit risk.","Duration (Duration of the loan in months) is the third most important feature and has a positive influence on the prediction. Age (Age of the applicant) is the most important feature and has a negative influence on the prediction. Purpose (Purpose of the loan) is the second most important feature and has a positive influence on the prediction. Checking account (Status of the applicant's checking account) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted bad credit risk.",5,4.28,5.21,5.02,0.93,0.74,1.22,1.17,5.6,0.81,4.1,6.22,-34.8036,42.66,63.07,167.79,4.28,-5.6325,11.34,9.59,29.89,5.21,-5.6584,10.82,10.11,30.72,5.02
17,"For this instance, the model predicted bad credit risk. Age (Age of the applicant) is the most important feature and has a positive influence on the prediction. Credit amount (Amount of credit requested) is the second most important feature and has a positive influence on the prediction. Duration (Duration of the loan in months) is the third most important feature and has a positive influence on the prediction. Purpose (Purpose of the loan) is the 4th most important feature and has a negative influence on the prediction.","Purpose (Purpose of the loan) is the 4th most important feature and has a negative influence on the prediction. Duration (Duration of the loan in months) is the third most important feature and has a positive influence on the prediction. Credit amount (Amount of credit requested) is the second most important feature and has a positive influence on the prediction. Age (Age of the applicant) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted bad credit risk.","Duration (Duration of the loan in months) is the third most important feature and has a positive influence on the prediction. Age (Age of the applicant) is the most important feature and has a positive influence on the prediction. Credit amount (Amount of credit requested) is the second most important feature and has a positive influence on the prediction. Purpose (Purpose of the loan) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted bad credit risk.",5,4.01,4.82,4.8,0.8,0.78,1.2,1.2,5.19,0.8,3.68,5.95,-34.804,42.37,63.19,167.79,4.01,-6.1887,11.28,11.06,33.12,4.82,-5.7039,10.74,10.14,30.72,4.8
18,"For this instance, the model predicted bad credit risk. Age (Age of the applicant) is the most important feature and has a positive influence on the prediction. Housing (Housing status (Own, Rent, etc.)) is the second most important feature and has a positive influence on the prediction. Saving accounts (Status of the applicant's saving accounts) is the third most important feature and has a positive influence on the prediction. Sex (Gender of the applicant) is the 4th most important feature and has a positive influence on the prediction.","Sex (Gender of the applicant) is the 4th most important feature and has a positive influence on the prediction. Saving accounts (Status of the applicant's saving accounts) is the third most important feature and has a positive influence on the prediction. Housing (Housing status (Own, Rent, etc.)) is the second most important feature and has a positive influence on the prediction. Age (Age of the applicant) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted bad credit risk.","Saving accounts (Status of the applicant's saving accounts) is the third most important feature and has a positive influence on the prediction. Age (Age of the applicant) is the most important feature and has a positive influence on the prediction. Housing (Housing status (Own, Rent, etc.)) is the second most important feature and has a positive influence on the prediction. Sex (Gender of the applicant) is the 4th most important feature and has a positive influence on the prediction. For this instance, the model predicted bad credit risk.",5,4.8,6.08,6.19,1.28,1.39,1.27,1.29,6.22,0.9,4.55,7.2,-34.5376,42.87,62.91,167.79,4.8,-6.7057,13.62,11.23,35.23,6.08,-11.4938,18.38,20.71,59.35,6.19
19,"For this instance, the model predicted bad credit risk. Duration (Duration of the loan in months) is the most important feature and has a positive influence on the prediction. Age (Age of the applicant) is the second most important feature and has a positive influence on the prediction. Purpose (Purpose of the loan) is the third most important feature and has a negative influence on the prediction. Credit amount (Amount of credit requested) is the 4th most important feature and has a negative influence on the prediction.","Credit amount (Amount of credit requested) is the 4th most important feature and has a negative influence on the prediction. Purpose (Purpose of the loan) is the third most important feature and has a negative influence on the prediction. Age (Age of the applicant) is the second most important feature and has a positive influence on the prediction. Duration (Duration of the loan in months) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted bad credit risk.","Purpose (Purpose of the loan) is the third most important feature and has a negative influence on the prediction. Duration (Duration of the loan in months) is the most important feature and has a positive influence on the prediction. Age (Age of the applicant) is the second most important feature and has a positive influence on the prediction. Credit amount (Amount of credit requested) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted bad credit risk.",5,4.22,4.61,5.19,0.39,0.97,1.09,1.23,5.41,0.88,3.74,6.24,-34.7276,42.36,63.18,167.79,4.22,-4.2985,9.15,7.39,23.5,4.61,-8.9082,14.43,16.18,46.47,5.19
20,"For this instance, the model predicted good credit risk. Age (Age of the applicant) is the most important feature and has a negative influence on the prediction. Housing (Housing status (Own, Rent, etc.)) is the second most important feature and has a negative influence on the prediction. Credit amount (Amount of credit requested) is the third most important feature and has a positive influence on the prediction. Sex (Gender of the applicant) is the 4th most important feature and has a positive influence on the prediction.","Sex (Gender of the applicant) is the 4th most important feature and has a positive influence on the prediction. Credit amount (Amount of credit requested) is the third most important feature and has a positive influence on the prediction. Housing (Housing status (Own, Rent, etc.)) is the second most important feature and has a negative influence on the prediction. Age (Age of the applicant) is the most important feature and has a negative influence on the prediction. For this instance, the model predicted good credit risk.","Credit amount (Amount of credit requested) is the third most important feature and has a positive influence on the prediction. Age (Age of the applicant) is the most important feature and has a negative influence on the prediction. Housing (Housing status (Own, Rent, etc.)) is the second most important feature and has a negative influence on the prediction. Sex (Gender of the applicant) is the 4th most important feature and has a positive influence on the prediction. For this instance, the model predicted good credit risk.",5,4.63,5.25,4.84,0.63,0.21,1.14,1.05,5.89,0.73,4.53,6.66,-27.3175,35.48,48.62,131.6,4.63,-6.6741,12.58,11.57,35.23,5.25,-4.588,9.56,8.21,25.76,4.84
21,"For this instance, the model predicted good credit risk. Credit amount (Amount of credit requested) is the most important feature and has a positive influence on the prediction. Age (Age of the applicant) is the second most important feature and has a negative influence on the prediction. Housing (Housing status (Own, Rent, etc.)) is the third most important feature and has a negative influence on the prediction. Duration (Duration of the loan in months) is the 4th most important feature and has a negative influence on the prediction.","Duration (Duration of the loan in months) is the 4th most important feature and has a negative influence on the prediction. Housing (Housing status (Own, Rent, etc.)) is the third most important feature and has a negative influence on the prediction. Age (Age of the applicant) is the second most important feature and has a negative influence on the prediction. Credit amount (Amount of credit requested) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted good credit risk.","Housing (Housing status (Own, Rent, etc.)) is the third most important feature and has a negative influence on the prediction. Credit amount (Amount of credit requested) is the most important feature and has a positive influence on the prediction. Age (Age of the applicant) is the second most important feature and has a negative influence on the prediction. Duration (Duration of the loan in months) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted good credit risk.",5,4.28,5.12,5.18,0.83,0.9,1.19,1.21,5.42,0.83,3.9,6.36,-27.1457,34.35,49.05,131.6,4.28,-4.2682,9.68,7.3,23.81,5.12,-5.1113,10.69,8.76,27.71,5.18
