text_id_rev,num_sentences_rev,last_sentence_rev,ppl_rev
9,3,"Housing (Housing status (Own, Rent, etc.)) is the second most important feature and has a negative influence on the prediction.",6.26
9,4,Age (Age of the applicant) is the most important feature and has a positive influence on the prediction.,4.47
9,5,"For this instance, the model predicted bad credit risk.",5.33
10,1,"Housing (Housing status (Own, Rent, etc.)) is the 4th most important feature and has a positive influence on the prediction.",23.31
10,2,Age (Age of the applicant) is the third most important feature and has a negative influence on the prediction.,9.93
10,3,Purpose (Purpose of the loan) is the second most important feature and has a positive influence on the prediction.,5.75
10,4,Credit amount (Amount of credit requested) is the most important feature and has a positive influence on the prediction.,4.44
10,5,"For this instance, the model predicted bad credit risk.",5.33
11,1,Sex (Gender of the applicant) is the 4th most important feature and has a negative influence on the prediction.,36.54
11,2,Duration (Duration of the loan in months) is the third most important feature and has a negative influence on the prediction.,11.49
11,3,Credit amount (Amount of credit requested) is the second most important feature and has a positive influence on the prediction.,6.24
11,4,Purpose (Purpose of the loan) is the most important feature and has a positive influence on the prediction.,4.42
11,5,"For this instance, the model predicted bad credit risk.",5.29
12,1,Credit amount (Amount of credit requested) is the 4th most important feature and has a negative influence on the prediction.,23.5
12,2,Purpose (Purpose of the loan) is the third most important feature and has a negative influence on the prediction.,8.96
12,3,Age (Age of the applicant) is the second most important feature and has a positive influence on the prediction.,4.94
12,4,Duration (Duration of the loan in months) is the most important feature and has a positive influence on the prediction.,3.75
12,5,"For this instance, the model predicted bad credit risk.",4.61
13,1,"Housing (Housing status (Own, Rent, etc.)) is the 4th most important feature and has a positive influence on the prediction.",23.31
13,2,Duration (Duration of the loan in months) is the third most important feature and has a positive influence on the prediction.,10.21
13,3,Purpose (Purpose of the loan) is the second most important feature and has a negative influence on the prediction.,5.82
13,4,Credit amount (Amount of credit requested) is the most important feature and has a positive influence on the prediction.,4.51
13,5,"For this instance, the model predicted bad credit risk.",5.34
14,1,Credit amount (Amount of credit requested) is the 4th most important feature and has a positive influence on the prediction.,22.62
14,2,Age (Age of the applicant) is the third most important feature and has a positive influence on the prediction.,7.72
14,3,Purpose (Purpose of the loan) is the second most important feature and has a positive influence on the prediction.,4.46
14,4,Duration (Duration of the loan in months) is the most important feature and has a negative influence on the prediction.,3.51
14,5,"For this instance, the model predicted bad credit risk.",4.3
15,1,Checking account (Status of the applicant's checking account) is the 4th most important feature and has a negative influence on the prediction.,29.89
15,2,"Housing (Housing status (Own, Rent, etc.)) is the third most important feature and has a positive influence on the prediction.",11.28
15,3,Purpose (Purpose of the loan) is the second most important feature and has a positive influence on the prediction.,6.4
15,4,Credit amount (Amount of credit requested) is the most important feature and has a positive influence on the prediction.,4.75
15,5,"For this instance, the model predicted bad credit risk.",5.64
16,1,Checking account (Status of the applicant's checking account) is the 4th most important feature and has a negative influence on the prediction.,29.89
16,2,Duration (Duration of the loan in months) is the third most important feature and has a positive influence on the prediction.,11.29
16,3,Purpose (Purpose of the loan) is the second most important feature and has a positive influence on the prediction.,5.98
16,4,Age (Age of the applicant) is the most important feature and has a negative influence on the prediction.,4.33
16,5,"For this instance, the model predicted bad credit risk.",5.21
17,1,Purpose (Purpose of the loan) is the 4th most important feature and has a negative influence on the prediction.,33.12
17,2,Duration (Duration of the loan in months) is the third most important feature and has a positive influence on the prediction.,9.21
17,3,Credit amount (Amount of credit requested) is the second most important feature and has a positive influence on the prediction.,5.36
17,4,Age (Age of the applicant) is the most important feature and has a positive influence on the prediction.,3.92
17,5,"For this instance, the model predicted bad credit risk.",4.82
18,1,Sex (Gender of the applicant) is the 4th most important feature and has a positive influence on the prediction.,35.23
18,2,Saving accounts (Status of the applicant's saving accounts) is the third most important feature and has a positive influence on the prediction.,13.97
18,3,"Housing (Housing status (Own, Rent, etc.)) is the second most important feature and has a positive influence on the prediction.",7.6
18,4,Age (Age of the applicant) is the most important feature and has a positive influence on the prediction.,5.22
18,5,"For this instance, the model predicted bad credit risk.",6.08
19,1,Credit amount (Amount of credit requested) is the 4th most important feature and has a negative influence on the prediction.,23.5
19,2,Purpose (Purpose of the loan) is the third most important feature and has a negative influence on the prediction.,8.96
19,3,Age (Age of the applicant) is the second most important feature and has a positive influence on the prediction.,4.94
19,4,Duration (Duration of the loan in months) is the most important feature and has a positive influence on the prediction.,3.75
19,5,"For this instance, the model predicted bad credit risk.",4.61
20,1,Sex (Gender of the applicant) is the 4th most important feature and has a positive influence on the prediction.,35.23
20,2,Credit amount (Amount of credit requested) is the third most important feature and has a positive influence on the prediction.,11.35
20,3,"Housing (Housing status (Own, Rent, etc.)) is the second most important feature and has a negative influence on the prediction.",6.5
20,4,Age (Age of the applicant) is the most important feature and has a negative influence on the prediction.,4.58
20,5,"For this instance, the model predicted good credit risk.",5.25
21,1,Duration (Duration of the loan in months) is the 4th most important feature and has a negative influence on the prediction.,23.81
21,2,"Housing (Housing status (Own, Rent, etc.)) is the third most important feature and has a negative influence on the prediction.",9.64
21,3,Age (Age of the applicant) is the second most important feature and has a negative influence on the prediction.,5.49
21,4,Credit amount (Amount of credit requested) is the most important feature and has a positive influence on the prediction.,4.35
21,5,"For this instance, the model predicted good credit risk.",5.12
22,1,Credit amount (Amount of credit requested) is the 4th most important feature and has a negative influence on the prediction.,23.5
22,2,"Housing (Housing status (Own, Rent, etc.)) is the third most important feature and has a negative influence on the prediction.",9.54
22,3,Age (Age of the applicant) is the second most important feature and has a positive influence on the prediction.,5.47
22,4,Duration (Duration of the loan in months) is the most important feature and has a negative influence on the prediction.,4.21
22,5,"For this instance, the model predicted good credit risk.",4.98
23,1,Saving accounts (Status of the applicant's saving accounts) is the 4th most important feature and has a negative influence on the prediction.,44.63
23,2,Sex (Gender of the applicant) is the third most important feature and has a positive influence on the prediction.,13.65
23,3,Purpose (Purpose of the loan) is the second most important feature and has a negative influence on the prediction.,6.95
23,4,Credit amount (Amount of credit requested) is the most important feature and has a negative influence on the prediction.,5.01
23,5,"For this instance, the model predicted good credit risk.",5.87
24,1,Purpose (Purpose of the loan) is the 4th most important feature and has a negative influence on the prediction.,33.12
24,2,"Housing (Housing status (Own, Rent, etc.)) is the third most important feature and has a positive influence on the prediction.",11.0
24,3,Age (Age of the applicant) is the second most important feature and has a positive influence on the prediction.,5.99
24,4,Credit amount (Amount of credit requested) is the most important feature and has a positive influence on the prediction.,4.52
24,5,"For this instance, the model predicted bad credit risk.",5.46
25,1,Credit amount (Amount of credit requested) is the 4th most important feature and has a negative influence on the prediction.,23.5
25,2,Purpose (Purpose of the loan) is the third most important feature and has a positive influence on the prediction.,8.89
25,3,"Housing (Housing status (Own, Rent, etc.)) is the second most important feature and has a negative influence on the prediction.",5.58
25,4,Age (Age of the applicant) is the most important feature and has a positive influence on the prediction.,4.12
25,5,"For this instance, the model predicted bad credit risk.",4.95
26,1,Sex (Gender of the applicant) is the 4th most important feature and has a positive influence on the prediction.,35.23
26,2,"Housing (Housing status (Own, Rent, etc.)) is the third most important feature and has a positive influence on the prediction.",11.8
26,3,Age (Age of the applicant) is the second most important feature and has a positive influence on the prediction.,6.06
26,4,Purpose (Purpose of the loan) is the most important feature and has a positive influence on the prediction.,4.54
26,5,"For this instance, the model predicted bad credit risk.",5.48
27,1,Age (Age of the applicant) is the 4th most important feature and has a negative influence on the prediction.,27.6
27,2,"Housing (Housing status (Own, Rent, etc.)) is the third most important feature and has a positive influence on the prediction.",10.15
27,3,Sex (Gender of the applicant) is the second most important feature and has a negative influence on the prediction.,5.72
27,4,Credit amount (Amount of credit requested) is the most important feature and has a positive influence on the prediction.,4.42
27,5,"For this instance, the model predicted bad credit risk.",5.25
28,1,Sex (Gender of the applicant) is the 4th most important feature and has a negative influence on the prediction.,36.54
28,2,"Housing (Housing status (Own, Rent, etc.)) is the third most important feature and has a positive influence on the prediction.",12.19
28,3,Credit amount (Amount of credit requested) is the second most important feature and has a positive influence on the prediction.,7.05
28,4,Purpose (Purpose of the loan) is the most important feature and has a positive influence on the prediction.,4.99
28,5,"For this instance, the model predicted bad credit risk.",5.85
29,1,"Housing (Housing status (Own, Rent, etc.)) is the 4th most important feature and has a positive influence on the prediction.",23.31
29,2,Checking account (Status of the applicant's checking account) is the third most important feature and has a positive influence on the prediction.,10.95
29,3,Purpose (Purpose of the loan) is the second most important feature and has a positive influence on the prediction.,6.27
29,4,Credit amount (Amount of credit requested) is the most important feature and has a positive influence on the prediction.,4.7
29,5,"For this instance, the model predicted bad credit risk.",5.61
