text_id_rev,num_sentences_rev,last_sentence_rev,ppl_rev
5,3,"Additionally, the patient’s average glucose level is 65.32, which is well below the typical adult average and indicates no signs of elevated blood sugar that might otherwise increase stroke risk.",16.78
5,4,"This protective effect is further reinforced by the patient’s low body mass index of 18.4, which suggests a healthy weight for their age and reduces the risk of cardiovascular complications.",11.8
5,5,"The model predicted that this patient is not at risk of having a stroke, and the most influential factor in this decision was the patient’s young age of 8 years, which is far below the average age in the dataset and strongly associated with a lower likelihood of stroke.",9.3
6,1,"The absence of hypertension, a major contributor to stroke risk, further supports the model’s conclusion, while the patient’s gender did not play a meaningful role in shaping the outcome for this particular case.",28.48
6,2,"Additionally, the patient’s average glucose level is 66.11, a value that sits comfortably below the population average and indicates no signs of elevated blood sugar, a known risk factor for stroke.",18.1
6,3,"This low risk is further reinforced by the patient’s body mass index (BMI) of 16.3, which is well below the average and suggests a healthy weight, reducing the likelihood of related health complications.",10.42
6,4,"Being only 9 years old, the patient is far younger than the typical age group where stroke risk becomes significant, which strongly steered the prediction away from stroke.",10.67
6,5,"For this patient, the model predicted that they are not at risk of having a stroke, and the story behind this decision begins with their age.",10.53
7,1,"Finally, the absence of hypertension and the patient’s gender did not meaningfully sway the prediction, so the model’s confidence in a low stroke risk is anchored primarily in the patient’s youth, healthy weight, and stable glucose levels, all of which are well-established protective factors in medical research.",26.07
7,2,"The patient’s average glucose level is well within a normal range, which is important because elevated glucose can signal underlying metabolic issues that increase stroke risk.",17.9
7,3,"Their body mass index is also notably low, suggesting a healthy weight that further reduces the likelihood of stroke, especially when compared to the average in the dataset.",14.41
7,4,"Being just 17 years old, the patient is much younger than the typical age associated with higher stroke risk, and this youthfulness strongly steers the prediction away from danger.",12.86
7,5,"For this patient, the model predicted that they are not at risk of having a stroke, and the story begins with their age, which stands out as the most influential factor.",12.13
8,1,"Finally, her gender did not play a significant role in the prediction, so the model’s decision was driven mainly by the interplay between her advanced age and elevated BMI, both of which are powerful indicators of stroke risk in medical research.",23.07
8,2,"Interestingly, the absence of hypertension, a common contributor to stroke, did not offset the risk in this case, likely because the impact of age and BMI was so pronounced.",13.49
8,3,"Her body mass index stands out as notably high, suggesting obesity, which is often linked to increased stroke risk through its association with conditions like atherosclerosis and metabolic syndrome.",11.2
8,4,"While her average glucose level is actually lower than typical, which might have offered some protection, this factor did not weigh heavily in the model’s decision.",11.09
8,5,"The model predicted that this patient is at risk of having a stroke, and the primary reason lies in her age: at 70 years old, she is significantly older than the average patient, which is a well-known risk factor for stroke due to the cumulative effects of aging on blood vessels and the brain.",8.3
9,1,"Finally, the fact that the patient does not have hypertension, a major risk factor for stroke, reinforces the model’s confidence in predicting a low risk, illustrating how these features together create a reassuring health profile for this young individual.",32.78
9,2,"Although their average glucose level is somewhat elevated at 118.66, this alone is not enough to outweigh the protective effects of their age and BMI, especially in the absence of hypertension.",22.05
9,3,"Their body mass index is also notably low at 16.1, which, compared to the average, suggests a healthy weight for a child and further reduces cardiovascular risk.",17.57
9,4,"Being only 8 years old, this patient is far younger than the typical adult in the dataset, and since stroke risk rises sharply with age, their youth strongly protects them.",14.81
9,5,"For this patient, the model predicted that they are not at risk of having a stroke, and the reasoning begins with their age, which stands out as the most influential factor.",13.12
10,1,"Finally, the absence of hypertension, a major contributor to stroke in adults, reinforces the model’s confidence that this patient’s current health and lifestyle factors collectively point toward a low risk of stroke.",34.42
10,2,"Their average glucose level is also well below the population mean, indicating stable blood sugar and lessening concerns about diabetes-related complications.",27.63
10,3,"Next, the patient’s body mass index is notably lower than average, suggesting a healthy weight that further reduces the likelihood of stroke, since higher BMI is often linked to cardiovascular problems.",16.07
10,4,"Being only six years old, the patient is far younger than the typical age associated with higher stroke risk, so this youthful profile strongly steers the prediction away from danger.",16.16
10,5,"The model predicted that this patient is not at risk of having a stroke, and the story begins with their age, which stands out as the most influential factor.",14.96
11,1,"Taken together, these elements combined to reassure the model that, despite some elevated values, the overall profile did not signal a high likelihood of stroke for this individual.",36.05
11,2,"While their BMI was higher than average, indicating they are in the overweight range, this factor alone was not enough to outweigh the protective effects of other features, especially since the patient does not have hypertension—a major risk factor for stroke that is absent here.",17.88
11,3,"Their average glucose level was only slightly above the typical value, which did little to increase their risk, suggesting stable blood sugar management.",17.06
11,4,"Although the patient is 53 years old—significantly older than the average in the dataset—age actually reduced their predicted risk, possibly because other risk factors were not present or were well-controlled.",14.6
11,5,"For this patient, the model predicted that they are not at risk of having a stroke, and this decision was shaped most strongly by their age.",14.07
12,1,"Finally, the patient’s gender did not play a significant role in the model’s decision, suggesting that, for this individual, age and the lack of hypertension were the most decisive factors in predicting a low risk of stroke.",16.74
12,2,"Interestingly, the patient’s body mass index is quite elevated, which could have increased their risk, but the absence of hypertension—a key medical risk factor—seems to have counterbalanced this concern.",12.26
12,3,"Their average glucose level is only a little higher than the typical value, and this small difference did not push the risk higher, perhaps because glucose levels in this range are not usually associated with acute stroke risk unless combined with other factors.",12.0
12,4,"Although the patient is 41 years old, which is slightly above the average in the dataset, the model appears to weigh younger ages as protective, likely because stroke risk tends to rise more sharply in older populations.",11.13
12,5,"For this patient, the model predicted that they are not at risk of having a stroke, and this decision was shaped most strongly by their age.",10.6
13,1,"Finally, the absence of hypertension and the patient’s gender did not meaningfully sway the model’s decision, so the combination of youth, healthy weight, and stable glucose levels collectively led the model to confidently predict a low risk of stroke for this individual.",27.92
13,2,"In addition, the patient’s average glucose level is below the population norm, which likely signals good metabolic health and lessens concerns about diabetes-related complications.",20.82
13,3,"Their body mass index is also notably lower than average, suggesting a healthy weight that further reduces the likelihood of stroke, since excess weight is a well-known risk factor.",13.6
13,4,"Being only 9 years old, the patient is far younger than the typical age associated with higher stroke risk, and this youthful profile strongly steers the prediction away from danger.",12.55
13,5,"For this patient, the model predicted that they are not at risk of having a stroke, and the story begins with their age, which stands out as the most influential factor.",11.83
14,1,"Altogether, the combination of relatively young age, low glucose levels, and no hypertension led the model to conclude that this patient is unlikely to experience a stroke, despite some risk factors present.",19.36
14,2,"The patient's gender, being female, did not sway the prediction in either direction, as the model found it to have little impact in this context.",13.25
14,3,"However, the absence of hypertension—a well-known risk factor for stroke—helped to counterbalance the effect of a higher BMI.",10.66
14,4,"Although their average glucose level is notably lower than the typical value seen in the data, which often signals a healthier metabolic profile and further reduces stroke risk, their body mass index is somewhat elevated, suggesting a potential concern.",11.66
14,5,"For this patient, the model predicted that they are not at risk of having a stroke, and the most influential factor in this decision was their age, which, at 39, is only slightly above the average in the dataset and generally considered a lower-risk group for stroke compared to older adults.",9.71
15,1,"Altogether, the combination of these health and lifestyle factors led the model to conclude that this patient is not predicted to have a stroke, highlighting how the interplay between features can sometimes override the influence of any single risk factor.",20.53
15,2,"Similarly, while their average glucose level is higher than typical, the model did not interpret this as a strong indicator of stroke risk, possibly because the absence of hypertension—a known major risk factor—helped counterbalance these other values.",16.74
15,3,"The patient's body mass index is somewhat above average, but this did not significantly sway the prediction, suggesting that BMI on its own was not a decisive risk factor here.",13.42
15,4,"Although the patient is 46 years old, which is notably higher than the average in the dataset, the model appears to weigh this factor as reducing the likelihood of stroke in the context of the other features—perhaps because, in this dataset, age alone does not always signal elevated risk without other compounding factors.",11.11
15,5,"For this patient, the model predicted that they are not at risk of having a stroke, and this decision was shaped most strongly by their age.",10.68
16,1,"Finally, while the patient’s gender was included in the analysis, it did not meaningfully influence the prediction, allowing the other health and lifestyle factors to take precedence in the model’s assessment.",20.12
16,2,"The absence of hypertension further supports the model’s decision, as high blood pressure is a well-known risk factor for stroke, and its absence here reduces concern.",15.37
16,3,"Although the patient’s average glucose level is slightly higher than the typical value, it did not weigh heavily enough to offset the protective effect of their age, especially when considered alongside their healthy body mass index, which is also below the dataset average and suggests a lower likelihood of metabolic complications.",12.59
16,4,"Since younger age is generally associated with a lower risk of stroke, this factor played a significant role in steering the prediction away from a positive stroke risk.",10.58
16,5,"For this patient, the model predicted that they are not at risk of having a stroke, and this outcome is shaped most strongly by their age, which is just below the average for the dataset.",9.55
17,1,"Additionally, the absence of hypertension—a major contributor to stroke—further reassured the model, and the patient’s gender did not meaningfully alter the outcome, leading to a confident prediction that this individual is not likely to experience a stroke.",23.98
17,2,"The patient’s average glucose level was much lower than what is typically seen, which likely signaled good metabolic health and helped reduce the overall risk.",20.77
17,3,"Notably, the patient’s body mass index was slightly above average, but this did not significantly sway the prediction, perhaps because moderate elevations in BMI alone are not always decisive without other risk factors.",14.65
17,4,"The most influential factor was the patient’s age, which, being higher than average, would typically raise concern, since stroke risk increases with age; however, this effect was outweighed by other protective elements in their profile.",11.96
17,5,"For this patient, the model predicted that they are not at risk of having a stroke, and the reasoning unfolds as follows.",11.72
18,1,"Finally, the patient’s gender did not play a significant role in the model’s decision, so the overall picture is one of a young, generally healthy individual whose age and lack of hypertension are the main reasons the model confidently predicts no imminent risk of stroke.",23.22
18,2,"Although the patient’s average glucose level is higher than what is commonly seen, the absence of hypertension—a key medical risk factor—helps to counterbalance this concern, suggesting that the elevated glucose may not yet have led to vascular complications.",16.22
18,3,"Their body mass index, while slightly below the average, also contributes to a lower risk, as children with lower BMI are less likely to have the chronic conditions that often lead to strokes later in life.",12.94
18,4,"Being only five years old, the patient is far younger than the typical age associated with higher stroke risk, and this youthfulness strongly steers the prediction away from danger.",12.16
18,5,"For this patient, the model predicted that they are not at risk of having a stroke, and the story begins with their age, which stands out as the most influential factor.",11.59
19,1,"Finally, the absence of hypertension and the patient’s gender did not meaningfully sway the model’s decision, so the combination of youth and healthy body metrics ultimately led the model to predict a low risk of stroke for this individual.",31.77
19,2,"The patient’s average glucose level, while slightly above the dataset average, remains within a healthy range and does not raise any red flags in the context of their other health indicators.",18.37
19,3,"Their body mass index is also notably low compared to the average, which further reduces concern, as lower BMI in children is rarely linked to stroke.",16.9
19,4,"Being only five years old, the patient is far younger than the typical age associated with higher stroke risk, and this youthful profile strongly steers the prediction away from danger.",14.89
19,5,"For this patient, the model predicted that they are not at risk of having a stroke, and the reasoning begins with their age, which stands out as the most influential factor.",12.97
20,1,"Altogether, the model’s decision was driven most strongly by the patient’s age, with other health and lifestyle factors playing only minor roles, highlighting how age can dominate stroke risk assessments even when other indicators are relatively unremarkable.",22.12
20,2,"Interestingly, the absence of hypertension, a condition often linked to stroke, did not reduce the predicted risk, likely because the patient’s advanced age outweighed the protective effect of normal blood pressure.",12.25
20,3,"Similarly, the patient’s body mass index is just above average, but this modest difference did not meaningfully increase risk, perhaps because it falls within a range that is not strongly associated with stroke in the context of the other features.",10.53
20,4,"While the patient’s average glucose level is slightly below the dataset average, this factor did not significantly sway the prediction, suggesting that blood sugar control is not a primary concern in this case.",9.61
20,5,"The model predicted that this patient is at risk of having a stroke, and the story begins with age playing a central role: at 68 years old, the patient is much older than the typical individual in the dataset, and advanced age is widely recognized as a major risk factor for stroke due to the cumulative effects of vascular changes over time.",8.25
21,1,"Finally, the patient’s gender did not meaningfully influence the model’s decision, indicating that the other health and lifestyle factors were far more decisive in shaping the prediction.",27.73
21,2,"The patient’s body mass index is somewhat higher than average, which may further elevate risk, since excess weight can exacerbate both hypertension and other cardiovascular issues.",19.91
21,3,"The presence of hypertension, however, adds another layer of risk, as high blood pressure is a well-established contributor to stroke by increasing strain on blood vessels.",13.24
21,4,"While the patient’s average glucose level is only slightly above the typical value, this factor did not significantly sway the prediction, suggesting that blood sugar control is not a primary concern in this case.",10.75
21,5,"The model predicted that this patient is at risk of having a stroke, and the story begins with age playing a decisive role: at 79 years old, the patient is much older than the average in the dataset, and advanced age is widely recognized as a major risk factor for stroke due to the cumulative effects of vascular changes over time.",9.13
22,1,"Finally, while the patient’s gender was considered, it did not meaningfully influence the prediction, and thus the model’s decision was driven primarily by the patient’s age and overall healthy profile.",25.29
22,2,"The absence of hypertension, a major contributor to stroke in adults, also played a small but reassuring role in the model’s assessment.",20.37
22,3,"Although the patient’s average glucose level is slightly above the population mean, it remains within a range that is not typically associated with high stroke risk, especially in the absence of other risk factors.",13.16
22,4,"This low age, combined with a body mass index (BMI) of 14.6—well under the average for the population—further reduced the likelihood of stroke, as both youth and a healthy BMI are generally protective against cardiovascular events.",10.74
22,5,"For this patient, the model predicted that they are not at risk of having a stroke, and the most influential factor in this decision was their young age of 8 years, which is far below the typical age where stroke risk becomes significant.",9.49
23,1,"Finally, while gender was considered, it did not play a significant role in this particular prediction, allowing the other health and lifestyle factors to drive the outcome.",30.44
23,2,"The absence of hypertension, a well-known risk factor for stroke, further reassured the model that the patient’s overall risk remains low.",22.46
23,3,"Their body mass index is somewhat elevated at 29.9, but this alone did not tip the balance, especially since their average glucose level is actually lower than the typical value seen in the data, suggesting good blood sugar control.",16.56
23,4,"Although the patient is 53 years old, which is higher than the average in the dataset, the model appears to have weighed this factor less heavily, possibly because other risk indicators were not present.",12.65
23,5,"For this patient, the model predicted that they are not at risk of having a stroke, and this decision was shaped most strongly by their age.",12.23
24,1,"Finally, while the patient’s gender was considered, it did not meaningfully sway the outcome, leaving the other health and lifestyle factors as the primary reasons for the reassuring result.",38.21
24,2,"Additionally, the absence of hypertension—a known risk factor for stroke—helped reinforce the model’s confidence in its prediction.",23.49
24,3,"The patient’s average glucose level was also notably lower than what is typically observed, suggesting good metabolic health and further reducing the likelihood of stroke.",16.86
24,4,"This protective effect of youth was further supported by the patient’s healthy body mass index, which, being close to the average, did not raise any additional concerns.",14.04
24,5,"For this patient, the model predicted that they are not at risk of having a stroke, and the most influential factor in this decision was their young age of 23, which is well below the average age in the dataset and strongly associated with lower stroke risk.",11.24
25,1,"Finally, the patient’s gender did not play a meaningful role in this prediction, so the model’s outcome was primarily driven by the interplay of age, glucose, BMI, and hypertension status, ultimately leading to a reassuring result.",22.77
25,2,"The patient’s body mass index is above average, which could have nudged the risk higher, but this effect was outweighed by the protective influence of their age and the absence of hypertension, a condition known to sharply increase stroke risk.",13.38
25,3,"The next most influential factor was the patient’s average glucose level, which, while higher than average, did not reach a threshold that would significantly elevate stroke risk on its own—especially when considered alongside other features.",10.79
25,4,"Although the patient is slightly older than the average in the dataset, their age still falls within a range that typically carries lower risk, which helped steer the prediction away from stroke.",9.86
25,5,"For this patient, the model predicted that they are not at risk of having a stroke, and this decision was shaped most strongly by their age.",9.65
26,1,"Finally, while the patient’s gender is noted, it did not play a meaningful role in the prediction, so the model’s confidence rests primarily on the combination of youth, healthy glucose, and lack of hypertension, all of which point toward a low risk of stroke.",22.21
26,2,"Additionally, the absence of hypertension—a known major risk factor for stroke—further reassures the model that the patient’s overall health profile is favorable.",14.47
26,3,"The patient’s body mass index is just above average, but not high enough to outweigh the benefits of youth and healthy glucose levels, so it does not significantly increase risk in this context.",11.1
26,4,"This protective effect is further supported by the patient’s average glucose level, which, being slightly lower than the typical value, suggests stable blood sugar and less likelihood of metabolic complications that could contribute to stroke.",10.86
26,5,"The model predicted that this patient is not at risk of having a stroke, and the most influential factor in this decision was the patient’s young age of 9 years, which is far below the average age in the dataset and strongly reduces stroke risk.",9.97
27,1,"Additionally, the absence of hypertension and the patient's gender did not meaningfully sway the prediction, leaving age and metabolic health as the primary reasons the model confidently assessed a low stroke risk for this individual.",40.16
27,2,"Although their body mass index is higher than average, which could have increased their risk, this effect is outweighed by the protective influence of their youth and healthy glucose levels.",19.87
27,3,"Their average glucose level is also slightly below the typical value, which further supports a lower risk, since elevated glucose is often linked to vascular complications.",16.77
27,4,"Being only 28 years old, well below the average age in the dataset, significantly reduces their risk, as younger individuals are generally less likely to experience strokes due to the cumulative nature of vascular risk factors over time.",12.06
27,5,"For this patient, the model predicted that they are not at risk of having a stroke, and the reasoning begins with their age, which stands out as the most influential factor.",10.86
28,1,"Altogether, the combination of a relatively healthy glucose level and the specific context of the patient’s age led the model to conclude that the risk of stroke is low, despite some less favorable health indicators.",29.65
28,2,"The model also considered the patient’s gender, but this did not meaningfully influence the outcome.",18.01
28,3,"However, the patient’s body mass index is notably above average, and the presence of hypertension would usually raise concern, but in this case, their impact was outweighed by the more protective factors.",13.97
28,4,"The patient’s average glucose level, which is slightly below the population average, also played a role in lowering the risk, as well-controlled blood sugar is generally associated with better vascular health.",11.41
28,5,"For this patient, the model predicted that they are not at risk of having a stroke, and the most influential factor in this decision was their age, which, while higher than average, actually reduced the predicted risk—possibly because other risk factors did not align with what is typically seen in higher-risk older patients.",10.62
29,1,"Finally, the patient’s gender did not meaningfully sway the prediction, so the model’s decision was primarily shaped by the interplay of age and BMI, with the mitigating effects of healthy blood pressure and glucose levels not quite strong enough to offset the overall risk.",24.59
29,2,"The absence of hypertension, a condition that usually increases stroke risk, also worked in the patient’s favor, but its influence was relatively minor compared to age and BMI.",16.13
29,3,"Interestingly, the patient’s average glucose level is actually lower than the typical value seen in the dataset, which might have slightly reduced the predicted risk, since high blood sugar is often linked to vascular problems.",12.59
29,4,"Next, the patient’s body mass index (BMI) is higher than average, suggesting a tendency toward overweight, which can contribute to cardiovascular strain and further elevate stroke risk.",10.25
29,5,"The model predicted that this patient is at risk of having a stroke, and the story begins with age playing a leading role: at 54 years old, the patient is notably older than the average in the dataset, which is a well-known risk factor for stroke as blood vessels become more vulnerable over time.",8.96
