id,text,reversed_text,shuffled_text,num_sentences,ppl,ppl_reversed,ppl_shuffled,ppl_diff_reversed,ppl_diff_shuffled,ppl_ratio_reversed,ppl_ratio_shuffled,ppl_loo_mean,ppl_loo_std,ppl_loo_min,ppl_loo_max,ppl_cumulative_slope,ppl_cumulative_mean,ppl_cumulative_std,ppl_cumulative_first,ppl_cumulative_last,ppl_cumulative_rev_slope,ppl_cumulative_rev_mean,ppl_cumulative_rev_std,ppl_cumulative_rev_first,ppl_cumulative_rev_last,ppl_cumulative_shuff_slope,ppl_cumulative_shuff_mean,ppl_cumulative_shuff_std,ppl_cumulative_shuff_first,ppl_cumulative_shuff_last
10,"The model's prediction that the patient has diabetes is most strongly influenced by the patient's age, which increases the likelihood of diabetes. The patient's BMI and number of pregnancies also contribute to a higher risk. On the other hand, the patient's plasma glucose concentration slightly decreases the predicted risk, as does their diastolic blood pressure, but these effects are smaller compared to the influence of age and BMI.","On the other hand, the patient's plasma glucose concentration slightly decreases the predicted risk, as does their diastolic blood pressure, but these effects are smaller compared to the influence of age and BMI. The patient's BMI and number of pregnancies also contribute to a higher risk. The model's prediction that the patient has diabetes is most strongly influenced by the patient's age, which increases the likelihood of diabetes.","The patient's BMI and number of pregnancies also contribute to a higher risk. The model's prediction that the patient has diabetes is most strongly influenced by the patient's age, which increases the likelihood of diabetes. On the other hand, the patient's plasma glucose concentration slightly decreases the predicted risk, as does their diastolic blood pressure, but these effects are smaller compared to the influence of age and BMI.",3,8.47,11.11,10.23,2.65,1.77,1.31,1.21,12.89,2.15,9.98,15.12,-5.0891,13.56,4.16,18.64,8.47,-2.9739,14.37,2.46,17.06,11.11,-16.7238,23.59,14.46,43.68,10.23
11,"The model predicts the likelihood of diabetes based on several factors. The patient's high plasma glucose concentration (148) is the most significant contributor, increasing the predicted risk. A low diabetes pedigree function (0.15) slightly decreases the risk. The patient's BMI (30.90), high insulin level (318), and blood pressure (60) all contribute modestly to increasing the predicted risk of diabetes. Overall, the elevated glucose level is the primary reason for the higher prediction.","Overall, the elevated glucose level is the primary reason for the higher prediction. The patient's BMI (30.90), high insulin level (318), and blood pressure (60) all contribute modestly to increasing the predicted risk of diabetes. A low diabetes pedigree function (0.15) slightly decreases the risk. The patient's high plasma glucose concentration (148) is the most significant contributor, increasing the predicted risk. The model predicts the likelihood of diabetes based on several factors.","The patient's BMI (30.90), high insulin level (318), and blood pressure (60) all contribute modestly to increasing the predicted risk of diabetes. The patient's high plasma glucose concentration (148) is the most significant contributor, increasing the predicted risk. A low diabetes pedigree function (0.15) slightly decreases the risk. Overall, the elevated glucose level is the primary reason for the higher prediction. The model predicts the likelihood of diabetes based on several factors.",5,14.45,17.25,18.92,2.8,4.47,1.19,1.31,17.93,2.22,15.07,19.92,-5.0003,22.52,7.22,33.02,14.45,-13.2949,33.49,23.48,79.91,17.25,-5.5505,26.49,9.82,45.86,18.92
12,"The model predicts the likelihood of diabetes for this patient based on several factors. The patient's high Body Mass Index (BMI) of 32.90 and a Diabetes Pedigree Function value of 0.88 both increase the predicted risk of diabetes. The patient's age of 30 also contributes slightly to a higher risk. On the other hand, a plasma glucose concentration of 124 and having had 2 pregnancies both slightly decrease the predicted risk. Overall, the most influential factors increasing the risk are the high BMI and Diabetes Pedigree Function.","Overall, the most influential factors increasing the risk are the high BMI and Diabetes Pedigree Function. On the other hand, a plasma glucose concentration of 124 and having had 2 pregnancies both slightly decrease the predicted risk. The patient's age of 30 also contributes slightly to a higher risk. The patient's high Body Mass Index (BMI) of 32.90 and a Diabetes Pedigree Function value of 0.88 both increase the predicted risk of diabetes. The model predicts the likelihood of diabetes for this patient based on several factors.","On the other hand, a plasma glucose concentration of 124 and having had 2 pregnancies both slightly decrease the predicted risk. The patient's high Body Mass Index (BMI) of 32.90 and a Diabetes Pedigree Function value of 0.88 both increase the predicted risk of diabetes. The patient's age of 30 also contributes slightly to a higher risk. Overall, the most influential factors increasing the risk are the high BMI and Diabetes Pedigree Function. The model predicts the likelihood of diabetes for this patient based on several factors.",5,7.56,11.38,11.73,3.82,4.17,1.51,1.55,9.87,2.3,8.07,14.32,-5.6302,14.23,10.16,34.39,7.56,-10.8307,26.34,16.6,56.59,11.38,-12.902,26.44,23.17,72.4,11.73
13,"The model's prediction about the patient's likelihood of having diabetes is influenced by several factors. The patient's plasma glucose concentration is 104, which slightly decreases the predicted risk. The patient's age is 38, and this moderately increases the risk. A BMI of 31.20 also contributes to a higher predicted risk. Having had 13 pregnancies adds a small increase to the risk, while a diastolic blood pressure of 72 has a minimal positive effect on the prediction. Overall, glucose level has the strongest negative impact, while age and BMI are the most significant positive contributors.","Overall, glucose level has the strongest negative impact, while age and BMI are the most significant positive contributors. Having had 13 pregnancies adds a small increase to the risk, while a diastolic blood pressure of 72 has a minimal positive effect on the prediction. A BMI of 31.20 also contributes to a higher predicted risk. The patient's age is 38, and this moderately increases the risk. The patient's plasma glucose concentration is 104, which slightly decreases the predicted risk. The model's prediction about the patient's likelihood of having diabetes is influenced by several factors.","A BMI of 31.20 also contributes to a higher predicted risk. The patient's plasma glucose concentration is 104, which slightly decreases the predicted risk. The patient's age is 38, and this moderately increases the risk. Having had 13 pregnancies adds a small increase to the risk, while a diastolic blood pressure of 72 has a minimal positive effect on the prediction. The model's prediction about the patient's likelihood of having diabetes is influenced by several factors. Overall, glucose level has the strongest negative impact, while age and BMI are the most significant positive contributors.",6,9.3,12.45,11.24,3.14,1.94,1.34,1.21,10.8,0.48,9.9,11.36,-4.8587,17.23,9.13,34.63,9.3,-3.7767,19.15,7.21,33.99,12.45,-9.0733,24.37,18.56,63.43,11.24
14,"The model's prediction that the patient has diabetes is influenced by several factors. The patient's age of 45 years increases the likelihood of diabetes. However, a plasma glucose concentration of 106 and a low diabetes pedigree function of 0.18 both decrease the risk. The patient's high BMI of 36.60 slightly increases the risk, as does having had 13 pregnancies, though to a lesser extent. Overall, age and BMI are the main factors pushing the prediction higher, while glucose level and family history reduce it.","Overall, age and BMI are the main factors pushing the prediction higher, while glucose level and family history reduce it. The patient's high BMI of 36.60 slightly increases the risk, as does having had 13 pregnancies, though to a lesser extent. However, a plasma glucose concentration of 106 and a low diabetes pedigree function of 0.18 both decrease the risk. The patient's age of 45 years increases the likelihood of diabetes. The model's prediction that the patient has diabetes is influenced by several factors.","The patient's high BMI of 36.60 slightly increases the risk, as does having had 13 pregnancies, though to a lesser extent. The patient's age of 45 years increases the likelihood of diabetes. However, a plasma glucose concentration of 106 and a low diabetes pedigree function of 0.18 both decrease the risk. Overall, age and BMI are the main factors pushing the prediction higher, while glucose level and family history reduce it. The model's prediction that the patient has diabetes is influenced by several factors.",5,12.0,13.5,14.18,1.5,2.19,1.13,1.18,14.94,1.8,13.0,17.24,-9.0374,22.41,16.82,55.94,12.0,-7.3859,23.26,11.81,45.69,13.5,-2.9522,18.37,5.02,28.17,14.18
15,"The model predicts that the patient is less likely to have diabetes mainly because their BMI, glucose level, age, diabetes pedigree function, and insulin level all contribute negatively to the prediction. Specifically, the patient's relatively low BMI and glucose level have the largest negative impact, followed by their younger age, low diabetes pedigree function, and lower insulin level, all of which decrease the likelihood of a diabetes diagnosis according to the model.","Specifically, the patient's relatively low BMI and glucose level have the largest negative impact, followed by their younger age, low diabetes pedigree function, and lower insulin level, all of which decrease the likelihood of a diabetes diagnosis according to the model. The model predicts that the patient is less likely to have diabetes mainly because their BMI, glucose level, age, diabetes pedigree function, and insulin level all contribute negatively to the prediction.","Specifically, the patient's relatively low BMI and glucose level have the largest negative impact, followed by their younger age, low diabetes pedigree function, and lower insulin level, all of which decrease the likelihood of a diabetes diagnosis according to the model. The model predicts that the patient is less likely to have diabetes mainly because their BMI, glucose level, age, diabetes pedigree function, and insulin level all contribute negatively to the prediction.",2,7.6,10.34,10.34,2.74,2.74,1.36,1.36,21.49,0.92,20.57,22.4,-12.9703,14.09,6.49,20.57,7.6,-12.0603,16.37,6.03,22.4,10.34,-12.0603,16.37,6.03,22.4,10.34
16,"The model predicts that the patient is less likely to have diabetes, mainly because their BMI, glucose level, and age all contribute to lowering the risk. The patient's number of pregnancies slightly increases the risk, but not enough to outweigh the other factors. The diabetes pedigree function also has a small negative impact on the prediction. Overall, the combination of these features leads the model to estimate a lower probability of diabetes for this patient.","Overall, the combination of these features leads the model to estimate a lower probability of diabetes for this patient. The diabetes pedigree function also has a small negative impact on the prediction. The patient's number of pregnancies slightly increases the risk, but not enough to outweigh the other factors. The model predicts that the patient is less likely to have diabetes, mainly because their BMI, glucose level, and age all contribute to lowering the risk.","The diabetes pedigree function also has a small negative impact on the prediction. The patient's number of pregnancies slightly increases the risk, but not enough to outweigh the other factors. Overall, the combination of these features leads the model to estimate a lower probability of diabetes for this patient. The model predicts that the patient is less likely to have diabetes, mainly because their BMI, glucose level, and age all contribute to lowering the risk.",4,8.38,10.85,11.76,2.47,3.37,1.29,1.4,12.39,3.91,8.37,18.87,-2.9451,12.08,3.75,18.35,8.38,-9.3541,23.95,10.63,37.19,10.85,-35.0572,46.16,45.88,124.85,11.76
17,"The model predicts the likelihood of diabetes for this patient based on several factors. The patient's age (38 years) and high BMI (39.40) both increase the predicted risk of diabetes. However, the patient's plasma glucose concentration (112), diabetes pedigree function (0.24), and diastolic blood pressure (78 mm Hg) all slightly decrease the predicted risk. Overall, age and BMI are the strongest contributors to a higher risk in this case.","Overall, age and BMI are the strongest contributors to a higher risk in this case. However, the patient's plasma glucose concentration (112), diabetes pedigree function (0.24), and diastolic blood pressure (78 mm Hg) all slightly decrease the predicted risk. The patient's age (38 years) and high BMI (39.40) both increase the predicted risk of diabetes. The model predicts the likelihood of diabetes for this patient based on several factors.","However, the patient's plasma glucose concentration (112), diabetes pedigree function (0.24), and diastolic blood pressure (78 mm Hg) all slightly decrease the predicted risk. The patient's age (38 years) and high BMI (39.40) both increase the predicted risk of diabetes. Overall, age and BMI are the strongest contributors to a higher risk in this case. The model predicts the likelihood of diabetes for this patient based on several factors.",4,8.3,12.58,12.72,4.28,4.42,1.52,1.53,11.59,2.16,8.16,14.0,-8.3051,15.94,10.82,34.39,8.3,-10.1262,22.39,13.01,44.52,12.58,-3.9933,16.8,5.09,25.46,12.72
18,"The model predicts the likelihood of diabetes based on several factors. A high plasma glucose concentration (135) and a high BMI (40.60) both increase the predicted risk of diabetes. In contrast, the patient's younger age (26) and lower diabetes pedigree function (0.28) decrease the risk. Additionally, a higher triceps skin fold thickness (46) slightly increases the predicted risk. Overall, the most influential factors increasing the risk are glucose level and BMI, while age and family history reduce it.","Overall, the most influential factors increasing the risk are glucose level and BMI, while age and family history reduce it. Additionally, a higher triceps skin fold thickness (46) slightly increases the predicted risk. In contrast, the patient's younger age (26) and lower diabetes pedigree function (0.28) decrease the risk. A high plasma glucose concentration (135) and a high BMI (40.60) both increase the predicted risk of diabetes. The model predicts the likelihood of diabetes based on several factors.","Additionally, a higher triceps skin fold thickness (46) slightly increases the predicted risk. A high plasma glucose concentration (135) and a high BMI (40.60) both increase the predicted risk of diabetes. In contrast, the patient's younger age (26) and lower diabetes pedigree function (0.28) decrease the risk. Overall, the most influential factors increasing the risk are glucose level and BMI, while age and family history reduce it. The model predicts the likelihood of diabetes based on several factors.",5,9.83,15.48,13.43,5.65,3.6,1.57,1.37,11.97,0.86,10.89,13.29,-5.3738,17.14,8.48,33.02,9.83,-5.4349,23.91,7.94,35.42,15.48,-13.9345,29.54,24.41,77.66,13.43
19,"The model predicts the likelihood of diabetes for this patient by considering several factors. The patient's BMI and glucose level both decrease the predicted risk, as indicated by their negative contributions. Specifically, a BMI of 24.70 and a glucose level of 96 each lower the risk. The patient's age of 39 slightly increases the risk, as does a diabetes pedigree function value of 0.94 and a skin thickness of 34 mm, though these increases are relatively small. Overall, the most influential factors in reducing the predicted risk are the patient's BMI and glucose level.","Overall, the most influential factors in reducing the predicted risk are the patient's BMI and glucose level. The patient's age of 39 slightly increases the risk, as does a diabetes pedigree function value of 0.94 and a skin thickness of 34 mm, though these increases are relatively small. Specifically, a BMI of 24.70 and a glucose level of 96 each lower the risk. The patient's BMI and glucose level both decrease the predicted risk, as indicated by their negative contributions. The model predicts the likelihood of diabetes for this patient by considering several factors.","The patient's age of 39 slightly increases the risk, as does a diabetes pedigree function value of 0.94 and a skin thickness of 34 mm, though these increases are relatively small. The patient's BMI and glucose level both decrease the predicted risk, as indicated by their negative contributions. Specifically, a BMI of 24.70 and a glucose level of 96 each lower the risk. Overall, the most influential factors in reducing the predicted risk are the patient's BMI and glucose level. The model predicts the likelihood of diabetes for this patient by considering several factors.",5,9.19,13.71,13.63,4.52,4.44,1.49,1.48,11.21,0.58,10.69,11.96,-8.6018,21.25,13.52,46.65,9.19,-4.4502,19.39,7.27,33.37,13.71,-6.7515,22.94,10.25,41.28,13.63
20,"The model predicts that the patient is less likely to have diabetes. This is mainly because the patient's BMI is relatively low, which significantly decreases the predicted risk. Additionally, the patient's glucose level, age, and number of pregnancies all contribute to lowering the risk further. The only factor that slightly increases the risk is the diabetes pedigree function, but its effect is minimal compared to the other features.","The only factor that slightly increases the risk is the diabetes pedigree function, but its effect is minimal compared to the other features. Additionally, the patient's glucose level, age, and number of pregnancies all contribute to lowering the risk further. This is mainly because the patient's BMI is relatively low, which significantly decreases the predicted risk. The model predicts that the patient is less likely to have diabetes.","Additionally, the patient's glucose level, age, and number of pregnancies all contribute to lowering the risk further. This is mainly because the patient's BMI is relatively low, which significantly decreases the predicted risk. The only factor that slightly increases the risk is the diabetes pedigree function, but its effect is minimal compared to the other features. The model predicts that the patient is less likely to have diabetes.",4,7.69,16.46,13.87,8.76,6.17,2.14,1.8,11.21,1.0,9.57,12.29,-8.1073,16.23,10.03,33.03,7.69,-8.1923,25.81,9.88,42.15,16.46,-5.0493,20.37,5.73,28.76,13.87
