text_id,num_sentences,last_sentence,ppl
17,3,"However, the patient's plasma glucose concentration (112), diabetes pedigree function (0.24), and diastolic blood pressure (78 mm Hg) all slightly decrease the predicted risk.",8.16
17,4,"Overall, age and BMI are the strongest contributors to a higher risk in this case.",8.3
18,1,The model predicts the likelihood of diabetes based on several factors.,33.02
18,2,A high plasma glucose concentration (135) and a high BMI (40.60) both increase the predicted risk of diabetes.,18.61
18,3,"In contrast, the patient's younger age (26) and lower diabetes pedigree function (0.28) decrease the risk.",13.03
18,4,"Additionally, a higher triceps skin fold thickness (46) slightly increases the predicted risk.",11.24
18,5,"Overall, the most influential factors increasing the risk are glucose level and BMI, while age and family history reduce it.",9.83
19,1,The model predicts the likelihood of diabetes for this patient by considering several factors.,46.65
19,2,"The patient's BMI and glucose level both decrease the predicted risk, as indicated by their negative contributions.",23.07
19,3,"Specifically, a BMI of 24.70 and a glucose level of 96 each lower the risk.",15.37
19,4,"The patient's age of 39 slightly increases the risk, as does a diabetes pedigree function value of 0.94 and a skin thickness of 34 mm, though these increases are relatively small.",11.96
19,5,"Overall, the most influential factors in reducing the predicted risk are the patient's BMI and glucose level.",9.19
20,1,The model predicts that the patient is less likely to have diabetes.,33.03
20,2,"This is mainly because the patient's BMI is relatively low, which significantly decreases the predicted risk.",14.63
20,3,"Additionally, the patient's glucose level, age, and number of pregnancies all contribute to lowering the risk further.",9.57
20,4,"The only factor that slightly increases the risk is the diabetes pedigree function, but its effect is minimal compared to the other features.",7.69
21,1,The model predicts the likelihood of diabetes for this patient by considering several factors.,46.65
21,2,"The patient's plasma glucose concentration is 93, which decreases the predicted risk of diabetes.",20.66
21,3,"Their BMI is 35.30, which slightly increases the risk.",14.54
21,4,"The patient's age is 25, which also slightly lowers the risk.",10.15
21,5,A diabetes pedigree function value of 0.26 and having no pregnancies both contribute to a small decrease in the predicted risk.,10.44
21,6,"Overall, the patient's lower glucose level and younger age are the most influential factors reducing the predicted likelihood of diabetes.",9.18
22,1,"The model predicts that the patient is likely to have diabetes mainly because of their high plasma glucose concentration (173), which had the largest impact on the prediction.",28.34
22,2,"Additionally, the patient's high BMI (46.50) and older age (58) also contributed significantly to the prediction.",14.51
22,3,"The patient's diabetes pedigree function (1.16) and elevated insulin level (265) had smaller, but still positive, influences on the model's decision.",12.51
23,1,The model predicts the likelihood of diabetes for this patient based on several factors.,34.39
23,2,A lower plasma glucose concentration (62) decreases the predicted risk the most.,35.12
23,3,"The patient's age (41), higher BMI (32.60), and number of pregnancies (7) each slightly increase the predicted risk.",16.2
23,4,Having a low insulin level (0) slightly decreases the risk.,15.27
23,5,"Overall, the low glucose level is the most influential factor in reducing the predicted chance of diabetes for this patient.",11.74
24,1,"The model predicts that this patient is less likely to have diabetes mainly because their plasma glucose concentration, age, and BMI are all contributing to a lower risk.",24.6
24,2,"Specifically, the patient's glucose level and age have the strongest negative influence on the prediction.",15.74
24,3,"Other factors like skin thickness also slightly decrease the risk, while the number of pregnancies has a very small positive effect, slightly increasing the risk.",13.11
24,4,"Overall, the combination of these features leads the model to predict a lower likelihood of diabetes for this patient.",9.86
25,1,"The model predicts that the patient is less likely to have diabetes, mainly because of their younger age, lower plasma glucose concentration, and a lower diabetes pedigree function.",21.07
25,2,"The patient's BMI and number of pregnancies have a smaller, slightly increasing effect on the risk, but overall, the negative contributions from age, glucose, and pedigree function outweigh the positive ones.",13.29
26,1,The model predicts that the patient is less likely to have diabetes.,33.03
26,2,"This is mainly because their plasma glucose concentration is relatively low (71), which strongly decreases the predicted risk.",23.98
26,3,"Additionally, the patient's BMI (20.40) and young age (22) further reduce the likelihood of diabetes.",15.23
26,4,The low number of pregnancies (1) and moderate insulin level (76) also contribute slightly to lowering the risk.,13.16
26,5,"Overall, these factors together lead the model to predict a lower chance of diabetes for this patient.",10.84
27,1,"The model predicts that the patient is likely to have diabetes mainly because their plasma glucose concentration is high (155), which has the strongest influence on the prediction.",26.28
27,2,"The patient's age (51) and body mass index (33.30) also contribute significantly, indicating that being older and having a higher BMI increase the risk.",12.69
27,3,"Additionally, a high diabetes pedigree function (1.35) and elevated insulin levels (150) further support the prediction, though their impact is smaller compared to glucose, age, and BMI.",10.27
28,1,The model predicts the likelihood of diabetes for this patient based on several factors.,34.39
28,2,"The patient's age (22 years) and plasma glucose concentration (117) both decrease the predicted risk of diabetes, with age having the largest negative impact.",15.7
28,3,Having no pregnancies also slightly lowers the risk.,17.12
28,4,"On the other hand, the patient's BMI (30.80) and insulin level (188) contribute slightly to increasing the predicted risk, but their effects are much smaller compared to age and glucose.",10.83
28,5,"Overall, the most influential factors in this prediction are the patient's younger age and moderate glucose level, both of which reduce the estimated risk of diabetes.",8.96
29,1,The model predicts the likelihood of diabetes for this patient based on several factors.,34.39
29,2,"The patient's age (44 years) and BMI (33.80) both increase the predicted risk, with age having the largest positive impact.",13.35
29,3,"The patient's diabetes pedigree function (0.93) also contributes to a higher risk, though to a lesser extent.",10.85
29,4,"On the other hand, the patient's plasma glucose concentration (117) and having no pregnancies slightly decrease the predicted risk.",10.0
29,5,"Overall, the combination of higher age, BMI, and family history outweighs the negative contributions, leading to a higher estimated risk of diabetes.",8.42
