text_id,num_sentences,last_sentence,ppl
8,5,Off-target (Number of off-target attempts) is the 4th most important feature and has a positive influence on the prediction.,5.33
9,1,"For this instance, the model predicted not to get a man of the match award.",54.76
9,2,Goal scored (Number of goals scored) is the most important feature and has a negative influence on the prediction.,26.58
9,3,Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction.,11.0
9,4,Passes (Total number of passes) is the third most important feature and has a negative influence on the prediction.,6.63
9,5,Off-target (Number of off-target attempts) is the 4th most important feature and has a positive influence on the prediction.,5.39
10,1,"For this instance, the model predicted to get a man of the match award.",66.31
10,2,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,27.82
10,3,Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction.,10.85
10,4,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,7.08
10,5,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,5.24
11,1,"For this instance, the model predicted to get a man of the match award.",66.31
11,2,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,27.82
11,3,Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction.,10.85
11,4,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,7.08
11,5,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,5.24
12,1,"For this instance, the model predicted not to get a man of the match award.",54.76
12,2,Goal scored (Number of goals scored) is the most important feature and has a negative influence on the prediction.,26.58
12,3,Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction.,11.15
12,4,Passes (Total number of passes) is the third most important feature and has a negative influence on the prediction.,6.66
12,5,Off-target (Number of off-target attempts) is the 4th most important feature and has a positive influence on the prediction.,5.42
13,1,"For this instance, the model predicted to get a man of the match award.",66.31
13,2,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,27.82
13,3,Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction.,10.85
13,4,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,7.08
13,5,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,5.24
14,1,"For this instance, the model predicted not to get a man of the match award.",54.76
14,2,Off-target (Number of off-target attempts) is the most important feature and has a negative influence on the prediction.,34.18
14,3,Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction.,13.76
14,4,Goal scored (Number of goals scored) is the third most important feature and has a positive influence on the prediction.,7.79
14,5,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,5.72
15,1,"For this instance, the model predicted to get a man of the match award.",66.31
15,2,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,27.82
15,3,Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction.,11.07
15,4,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,7.27
15,5,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,5.34
16,1,"For this instance, the model predicted to get a man of the match award.",66.31
16,2,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,27.82
16,3,Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction.,11.07
16,4,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,7.27
16,5,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,5.34
17,1,"For this instance, the model predicted not to get a man of the match award.",54.76
17,2,Goal scored (Number of goals scored) is the most important feature and has a negative influence on the prediction.,26.58
17,3,Passes (Total number of passes) is the second most important feature and has a positive influence on the prediction.,10.81
17,4,Ball possession % (Percentage of ball possession) is the third most important feature and has a positive influence on the prediction.,6.54
17,5,Corners (Number of corner kicks) is the 4th most important feature and has a positive influence on the prediction.,4.9
18,1,"For this instance, the model predicted to get a man of the match award.",66.31
18,2,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,27.82
18,3,Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction.,11.07
18,4,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,7.27
18,5,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,5.34
19,1,"For this instance, the model predicted not to get a man of the match award.",54.76
19,2,Goal scored (Number of goals scored) is the most important feature and has a negative influence on the prediction.,26.58
19,3,Passes (Total number of passes) is the second most important feature and has a positive influence on the prediction.,10.81
19,4,Ball possession % (Percentage of ball possession) is the third most important feature and has a positive influence on the prediction.,6.54
19,5,Corners (Number of corner kicks) is the 4th most important feature and has a positive influence on the prediction.,4.9
20,1,"For this instance, the model predicted to get a man of the match award.",66.31
20,2,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,27.82
20,3,Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction.,11.07
20,4,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,7.27
20,5,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,5.34
21,1,"For this instance, the model predicted to get a man of the match award.",66.31
21,2,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,27.82
21,3,Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction.,10.85
21,4,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,7.08
21,5,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,5.24
22,1,"For this instance, the model predicted to get a man of the match award.",66.31
22,2,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,27.82
22,3,Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction.,11.07
22,4,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,7.27
22,5,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,5.34
23,1,"For this instance, the model predicted to get a man of the match award.",66.31
23,2,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,27.82
23,3,Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction.,10.85
23,4,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,7.08
23,5,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,5.24
24,1,"For this instance, the model predicted to get a man of the match award.",66.31
24,2,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,27.82
24,3,Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction.,10.85
24,4,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,7.08
24,5,Passes (Total number of passes) is the 4th most important feature and has a positive influence on the prediction.,5.19
25,1,"For this instance, the model predicted to get a man of the match award.",66.31
25,2,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,27.82
25,3,Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction.,11.07
25,4,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,7.27
25,5,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,5.34
26,1,"For this instance, the model predicted to get a man of the match award.",66.31
26,2,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,27.82
26,3,Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction.,10.85
26,4,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,7.08
26,5,Passes (Total number of passes) is the 4th most important feature and has a positive influence on the prediction.,5.19
27,1,"For this instance, the model predicted not to get a man of the match award.",54.76
27,2,Off-target (Number of off-target attempts) is the most important feature and has a negative influence on the prediction.,34.18
27,3,Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction.,13.76
27,4,Goal scored (Number of goals scored) is the third most important feature and has a positive influence on the prediction.,7.79
27,5,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,5.72
28,1,"For this instance, the model predicted to get a man of the match award.",66.31
28,2,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,27.82
28,3,Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction.,10.85
28,4,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,7.08
28,5,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,5.24
29,1,"For this instance, the model predicted to get a man of the match award.",66.31
29,2,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,27.82
29,3,Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction.,11.07
29,4,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,7.27
29,5,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,5.34
