id,text,reversed_text,shuffled_text,num_sentences,ppl,ppl_reversed,ppl_shuffled,ppl_diff_reversed,ppl_diff_shuffled,ppl_ratio_reversed,ppl_ratio_shuffled,ppl_loo_mean,ppl_loo_std,ppl_loo_min,ppl_loo_max,ppl_cumulative_slope,ppl_cumulative_mean,ppl_cumulative_std,ppl_cumulative_first,ppl_cumulative_last,ppl_cumulative_rev_slope,ppl_cumulative_rev_mean,ppl_cumulative_rev_std,ppl_cumulative_rev_first,ppl_cumulative_rev_last,ppl_cumulative_shuff_slope,ppl_cumulative_shuff_mean,ppl_cumulative_shuff_std,ppl_cumulative_shuff_first,ppl_cumulative_shuff_last
10,"For this instance, the model predicted to get a man of the match award. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction. Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.","Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction. Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted to get a man of the match award.","Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction. Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted to get a man of the match award.",5,5.24,6.1,5.68,0.86,0.43,1.16,1.08,6.66,1.37,4.0,7.72,-14.2881,23.46,22.87,66.31,5.24,-4.8104,11.3,8.03,26.58,6.1,-8.3281,14.35,14.85,43.59,5.68
11,"For this instance, the model predicted to get a man of the match award. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction. Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.","Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction. Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted to get a man of the match award.","Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction. Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted to get a man of the match award.",5,5.24,6.1,5.68,0.86,0.43,1.16,1.08,6.66,1.37,4.0,7.72,-14.2881,23.46,22.87,66.31,5.24,-4.8104,11.3,8.03,26.58,6.1,-8.3281,14.35,14.85,43.59,5.68
12,"For this instance, the model predicted not to get a man of the match award. Goal scored (Number of goals scored) is the most important feature and has a negative influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction. Passes (Total number of passes) is the third most important feature and has a negative influence on the prediction. Off-target (Number of off-target attempts) is the 4th most important feature and has a positive influence on the prediction.","Off-target (Number of off-target attempts) is the 4th most important feature and has a positive influence on the prediction. Passes (Total number of passes) is the third most important feature and has a negative influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction. Goal scored (Number of goals scored) is the most important feature and has a negative influence on the prediction. For this instance, the model predicted not to get a man of the match award.","Passes (Total number of passes) is the third most important feature and has a negative influence on the prediction. Goal scored (Number of goals scored) is the most important feature and has a negative influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction. Off-target (Number of off-target attempts) is the 4th most important feature and has a positive influence on the prediction. For this instance, the model predicted not to get a man of the match award.",5,5.42,5.79,5.69,0.37,0.27,1.07,1.05,6.76,1.32,4.24,7.71,-11.8603,20.92,18.53,54.76,5.42,-6.8812,13.24,11.83,36.25,5.79,-6.104,11.91,10.86,33.24,5.69
13,"For this instance, the model predicted to get a man of the match award. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction. Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.","Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction. Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted to get a man of the match award.","Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction. Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted to get a man of the match award.",5,5.24,6.1,5.68,0.86,0.43,1.16,1.08,6.66,1.37,4.0,7.72,-14.2881,23.46,22.87,66.31,5.24,-4.8104,11.3,8.03,26.58,6.1,-8.3281,14.35,14.85,43.59,5.68
14,"For this instance, the model predicted not to get a man of the match award. Off-target (Number of off-target attempts) is the most important feature and has a negative influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction. Goal scored (Number of goals scored) is the third most important feature and has a positive influence on the prediction. Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.","Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction. Goal scored (Number of goals scored) is the third most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction. Off-target (Number of off-target attempts) is the most important feature and has a negative influence on the prediction. For this instance, the model predicted not to get a man of the match award.","Goal scored (Number of goals scored) is the third most important feature and has a positive influence on the prediction. Off-target (Number of off-target attempts) is the most important feature and has a negative influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction. Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted not to get a man of the match award.",5,5.72,5.74,5.32,0.02,-0.4,1.0,0.93,7.06,1.26,4.69,8.2,-12.4476,23.24,18.7,54.76,5.72,-4.6857,10.48,8.25,26.58,5.74,-5.5226,11.02,9.68,29.95,5.32
15,"For this instance, the model predicted to get a man of the match award. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction. Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.","Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction. Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted to get a man of the match award.","Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction. Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted to get a man of the match award.",5,5.34,6.11,5.7,0.77,0.37,1.14,1.07,6.77,1.4,4.06,7.89,-14.2501,23.56,22.8,66.31,5.34,-4.8058,11.31,8.02,26.58,6.11,-8.318,14.39,14.82,43.59,5.7
16,"For this instance, the model predicted to get a man of the match award. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction. Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.","Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction. Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted to get a man of the match award.","Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction. Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted to get a man of the match award.",5,5.34,6.11,5.7,0.77,0.37,1.14,1.07,6.77,1.4,4.06,7.89,-14.2501,23.56,22.8,66.31,5.34,-4.8058,11.31,8.02,26.58,6.11,-8.318,14.39,14.82,43.59,5.7
17,"For this instance, the model predicted not to get a man of the match award. Goal scored (Number of goals scored) is the most important feature and has a negative influence on the prediction. Passes (Total number of passes) is the second most important feature and has a positive influence on the prediction. Ball possession % (Percentage of ball possession) is the third most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the 4th most important feature and has a positive influence on the prediction.","Corners (Number of corner kicks) is the 4th most important feature and has a positive influence on the prediction. Ball possession % (Percentage of ball possession) is the third most important feature and has a positive influence on the prediction. Passes (Total number of passes) is the second most important feature and has a positive influence on the prediction. Goal scored (Number of goals scored) is the most important feature and has a negative influence on the prediction. For this instance, the model predicted not to get a man of the match award.","Ball possession % (Percentage of ball possession) is the third most important feature and has a positive influence on the prediction. Goal scored (Number of goals scored) is the most important feature and has a negative influence on the prediction. Passes (Total number of passes) is the second most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the 4th most important feature and has a positive influence on the prediction. For this instance, the model predicted not to get a man of the match award.",5,4.9,5.23,5.47,0.33,0.57,1.07,1.12,6.03,1.16,3.73,6.87,-11.9759,20.72,18.67,54.76,4.9,-4.043,9.31,7.05,23.02,5.23,-7.1367,12.74,12.83,38.06,5.47
18,"For this instance, the model predicted to get a man of the match award. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction. Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.","Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction. Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted to get a man of the match award.","Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction. Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted to get a man of the match award.",5,5.34,6.11,5.7,0.77,0.37,1.14,1.07,6.77,1.4,4.06,7.89,-14.2501,23.56,22.8,66.31,5.34,-4.8058,11.31,8.02,26.58,6.11,-8.318,14.39,14.82,43.59,5.7
19,"For this instance, the model predicted not to get a man of the match award. Goal scored (Number of goals scored) is the most important feature and has a negative influence on the prediction. Passes (Total number of passes) is the second most important feature and has a positive influence on the prediction. Ball possession % (Percentage of ball possession) is the third most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the 4th most important feature and has a positive influence on the prediction.","Corners (Number of corner kicks) is the 4th most important feature and has a positive influence on the prediction. Ball possession % (Percentage of ball possession) is the third most important feature and has a positive influence on the prediction. Passes (Total number of passes) is the second most important feature and has a positive influence on the prediction. Goal scored (Number of goals scored) is the most important feature and has a negative influence on the prediction. For this instance, the model predicted not to get a man of the match award.","Ball possession % (Percentage of ball possession) is the third most important feature and has a positive influence on the prediction. Goal scored (Number of goals scored) is the most important feature and has a negative influence on the prediction. Passes (Total number of passes) is the second most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the 4th most important feature and has a positive influence on the prediction. For this instance, the model predicted not to get a man of the match award.",5,4.9,5.23,5.47,0.33,0.57,1.07,1.12,6.03,1.16,3.73,6.87,-11.9759,20.72,18.67,54.76,4.9,-4.043,9.31,7.05,23.02,5.23,-7.1367,12.74,12.83,38.06,5.47
20,"For this instance, the model predicted to get a man of the match award. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction. Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.","Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction. Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted to get a man of the match award.","Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction. Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted to get a man of the match award.",5,5.34,6.11,5.7,0.77,0.37,1.14,1.07,6.77,1.4,4.06,7.89,-14.2501,23.56,22.8,66.31,5.34,-4.8058,11.31,8.02,26.58,6.11,-8.318,14.39,14.82,43.59,5.7
21,"For this instance, the model predicted to get a man of the match award. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction. Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.","Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction. Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted to get a man of the match award.","Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction. Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted to get a man of the match award.",5,5.24,6.1,5.68,0.86,0.43,1.16,1.08,6.66,1.37,4.0,7.72,-14.2881,23.46,22.87,66.31,5.24,-4.8104,11.3,8.03,26.58,6.1,-8.3281,14.35,14.85,43.59,5.68
22,"For this instance, the model predicted to get a man of the match award. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction. Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.","Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction. Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted to get a man of the match award.","Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction. Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction. Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction. Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted to get a man of the match award.",5,5.34,6.11,5.7,0.77,0.37,1.14,1.07,6.77,1.4,4.06,7.89,-14.2501,23.56,22.8,66.31,5.34,-4.8058,11.31,8.02,26.58,6.11,-8.318,14.39,14.82,43.59,5.7
