text_id_rev,num_sentences_rev,last_sentence_rev,ppl_rev
6,5,"For this instance, the model predicted not to get a man of the match award.",5.82
7,1,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,26.58
7,2,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,12.07
7,3,Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction.,6.83
7,4,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,4.97
7,5,"For this instance, the model predicted to get a man of the match award.",6.11
8,1,Off-target (Number of off-target attempts) is the 4th most important feature and has a positive influence on the prediction.,36.25
8,2,Corners (Number of corner kicks) is the third most important feature and has a positive influence on the prediction.,12.37
8,3,Passes (Total number of passes) is the second most important feature and has a positive influence on the prediction.,6.31
8,4,Goal scored (Number of goals scored) is the most important feature and has a negative influence on the prediction.,4.77
8,5,"For this instance, the model predicted not to get a man of the match award.",5.73
9,1,Off-target (Number of off-target attempts) is the 4th most important feature and has a positive influence on the prediction.,36.25
9,2,Passes (Total number of passes) is the third most important feature and has a negative influence on the prediction.,12.72
9,3,Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction.,6.61
9,4,Goal scored (Number of goals scored) is the most important feature and has a negative influence on the prediction.,4.85
9,5,"For this instance, the model predicted not to get a man of the match award.",5.82
10,1,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,26.58
10,2,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,12.07
10,3,Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction.,6.8
10,4,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,4.93
10,5,"For this instance, the model predicted to get a man of the match award.",6.1
11,1,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,26.58
11,2,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,12.07
11,3,Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction.,6.8
11,4,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,4.93
11,5,"For this instance, the model predicted to get a man of the match award.",6.1
12,1,Off-target (Number of off-target attempts) is the 4th most important feature and has a positive influence on the prediction.,36.25
12,2,Passes (Total number of passes) is the third most important feature and has a negative influence on the prediction.,12.72
12,3,Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction.,6.63
12,4,Goal scored (Number of goals scored) is the most important feature and has a negative influence on the prediction.,4.83
12,5,"For this instance, the model predicted not to get a man of the match award.",5.79
13,1,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,26.58
13,2,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,12.07
13,3,Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction.,6.8
13,4,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,4.93
13,5,"For this instance, the model predicted to get a man of the match award.",6.1
14,1,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,26.58
14,2,Goal scored (Number of goals scored) is the third most important feature and has a positive influence on the prediction.,9.83
14,3,Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction.,5.57
14,4,Off-target (Number of off-target attempts) is the most important feature and has a negative influence on the prediction.,4.65
14,5,"For this instance, the model predicted not to get a man of the match award.",5.74
15,1,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,26.58
15,2,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,12.07
15,3,Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction.,6.83
15,4,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,4.97
15,5,"For this instance, the model predicted to get a man of the match award.",6.11
16,1,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,26.58
16,2,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,12.07
16,3,Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction.,6.83
16,4,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,4.97
16,5,"For this instance, the model predicted to get a man of the match award.",6.11
17,1,Corners (Number of corner kicks) is the 4th most important feature and has a positive influence on the prediction.,23.02
17,2,Ball possession % (Percentage of ball possession) is the third most important feature and has a positive influence on the prediction.,9.0
17,3,Passes (Total number of passes) is the second most important feature and has a positive influence on the prediction.,5.15
17,4,Goal scored (Number of goals scored) is the most important feature and has a negative influence on the prediction.,4.13
17,5,"For this instance, the model predicted not to get a man of the match award.",5.23
18,1,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,26.58
18,2,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,12.07
18,3,Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction.,6.83
18,4,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,4.97
18,5,"For this instance, the model predicted to get a man of the match award.",6.11
19,1,Corners (Number of corner kicks) is the 4th most important feature and has a positive influence on the prediction.,23.02
19,2,Ball possession % (Percentage of ball possession) is the third most important feature and has a positive influence on the prediction.,9.0
19,3,Passes (Total number of passes) is the second most important feature and has a positive influence on the prediction.,5.15
19,4,Goal scored (Number of goals scored) is the most important feature and has a negative influence on the prediction.,4.13
19,5,"For this instance, the model predicted not to get a man of the match award.",5.23
20,1,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,26.58
20,2,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,12.07
20,3,Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction.,6.83
20,4,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,4.97
20,5,"For this instance, the model predicted to get a man of the match award.",6.11
21,1,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,26.58
21,2,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,12.07
21,3,Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction.,6.8
21,4,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,4.93
21,5,"For this instance, the model predicted to get a man of the match award.",6.1
22,1,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,26.58
22,2,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,12.07
22,3,Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction.,6.83
22,4,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,4.97
22,5,"For this instance, the model predicted to get a man of the match award.",6.11
23,1,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,26.58
23,2,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,12.07
23,3,Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction.,6.8
23,4,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,4.93
23,5,"For this instance, the model predicted to get a man of the match award.",6.1
24,1,Passes (Total number of passes) is the 4th most important feature and has a positive influence on the prediction.,25.0
24,2,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,11.36
24,3,Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction.,6.4
24,4,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,4.74
24,5,"For this instance, the model predicted to get a man of the match award.",5.91
25,1,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,26.58
25,2,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,12.07
25,3,Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction.,6.83
25,4,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,4.97
25,5,"For this instance, the model predicted to get a man of the match award.",6.11
26,1,Passes (Total number of passes) is the 4th most important feature and has a positive influence on the prediction.,25.0
26,2,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,11.36
26,3,Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction.,6.4
26,4,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,4.74
26,5,"For this instance, the model predicted to get a man of the match award.",5.91
27,1,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,26.58
27,2,Goal scored (Number of goals scored) is the third most important feature and has a positive influence on the prediction.,9.83
27,3,Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction.,5.57
27,4,Off-target (Number of off-target attempts) is the most important feature and has a negative influence on the prediction.,4.65
27,5,"For this instance, the model predicted not to get a man of the match award.",5.74
28,1,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,26.58
28,2,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,12.07
28,3,Corners (Number of corner kicks) is the second most important feature and has a positive influence on the prediction.,6.8
28,4,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,4.93
28,5,"For this instance, the model predicted to get a man of the match award.",6.1
29,1,Passes (Total number of passes) is the 4th most important feature and has a negative influence on the prediction.,26.58
29,2,Off-target (Number of off-target attempts) is the third most important feature and has a positive influence on the prediction.,12.07
29,3,Corners (Number of corner kicks) is the second most important feature and has a negative influence on the prediction.,6.83
29,4,Goal scored (Number of goals scored) is the most important feature and has a positive influence on the prediction.,4.97
29,5,"For this instance, the model predicted to get a man of the match award.",6.11
