id,text,reversed_text,shuffled_text,num_sentences,ppl,ppl_reversed,ppl_shuffled,ppl_diff_reversed,ppl_diff_shuffled,ppl_ratio_reversed,ppl_ratio_shuffled,ppl_loo_mean,ppl_loo_std,ppl_loo_min,ppl_loo_max,ppl_cumulative_slope,ppl_cumulative_mean,ppl_cumulative_std,ppl_cumulative_first,ppl_cumulative_last,ppl_cumulative_rev_slope,ppl_cumulative_rev_mean,ppl_cumulative_rev_std,ppl_cumulative_rev_first,ppl_cumulative_rev_last,ppl_cumulative_shuff_slope,ppl_cumulative_shuff_mean,ppl_cumulative_shuff_std,ppl_cumulative_shuff_first,ppl_cumulative_shuff_last
10,"The model predicts that the student will pass or fail the mathematics course based mainly on their grades in the first and second periods, with higher grades in both periods (14 out of a possible higher score) contributing significantly to the prediction. The student's relatively low number of absences (4) and no past class failures also positively influence the prediction, while the student's age (16) has a smaller impact. Overall, strong academic performance and good attendance are the most important factors in the model's decision.","Overall, strong academic performance and good attendance are the most important factors in the model's decision. The student's relatively low number of absences (4) and no past class failures also positively influence the prediction, while the student's age (16) has a smaller impact. The model predicts that the student will pass or fail the mathematics course based mainly on their grades in the first and second periods, with higher grades in both periods (14 out of a possible higher score) contributing significantly to the prediction.","The student's relatively low number of absences (4) and no past class failures also positively influence the prediction, while the student's age (16) has a smaller impact. The model predicts that the student will pass or fail the mathematics course based mainly on their grades in the first and second periods, with higher grades in both periods (14 out of a possible higher score) contributing significantly to the prediction. Overall, strong academic performance and good attendance are the most important factors in the model's decision.",3,13.32,14.39,15.81,1.08,2.5,1.08,1.19,18.1,1.61,15.83,19.32,-5.0703,17.53,4.31,23.46,13.32,-8.1499,20.72,7.14,30.69,14.39,-6.3756,20.94,5.5,28.56,15.81
11,"The model predicts that the student will pass the mathematics course mainly because they have high grades in both the first and second periods. Additionally, the student rarely goes out with friends, has no history of past class failures, and has very few absences, all of which contribute positively, though to a lesser extent, to the prediction.","Additionally, the student rarely goes out with friends, has no history of past class failures, and has very few absences, all of which contribute positively, though to a lesser extent, to the prediction. The model predicts that the student will pass the mathematics course mainly because they have high grades in both the first and second periods.","Additionally, the student rarely goes out with friends, has no history of past class failures, and has very few absences, all of which contribute positively, though to a lesser extent, to the prediction. The model predicts that the student will pass the mathematics course mainly because they have high grades in both the first and second periods.",2,14.18,17.65,17.65,3.46,3.46,1.24,1.24,25.72,4.09,21.63,29.81,-15.6219,22.0,7.81,29.81,14.18,-3.9838,19.64,1.99,21.63,17.65,-3.9838,19.64,1.99,21.63,17.65
12,"The model predicts that the student is less likely to pass the mathematics course mainly because of their low grades in the first and second periods, as well as having a history of past class failures. Additionally, the student's age and the fact that their parents live apart also contribute slightly to the prediction, but to a lesser extent.","Additionally, the student's age and the fact that their parents live apart also contribute slightly to the prediction, but to a lesser extent. The model predicts that the student is less likely to pass the mathematics course mainly because of their low grades in the first and second periods, as well as having a history of past class failures.","Additionally, the student's age and the fact that their parents live apart also contribute slightly to the prediction, but to a lesser extent. The model predicts that the student is less likely to pass the mathematics course mainly because of their low grades in the first and second periods, as well as having a history of past class failures.",2,13.78,15.6,15.6,1.82,1.82,1.13,1.13,24.13,3.56,20.57,27.69,-6.7884,17.17,3.39,20.57,13.78,-12.0927,21.65,6.05,27.69,15.6,-12.0927,21.65,6.05,27.69,15.6
13,"The model predicts the student's outcome based on several factors. The student's second period grade (G2) of 9 and first period grade (G1) of 8 both decrease the likelihood of passing, with G2 having the largest negative impact. The student's age of 19 also slightly reduces the chance of passing. However, attending extra paid classes and being male both contribute positively, though their effects are smaller compared to the grades. Overall, the lower grades are the main reasons the model predicts a lower chance of passing.","Overall, the lower grades are the main reasons the model predicts a lower chance of passing. However, attending extra paid classes and being male both contribute positively, though their effects are smaller compared to the grades. The student's age of 19 also slightly reduces the chance of passing. The student's second period grade (G2) of 9 and first period grade (G1) of 8 both decrease the likelihood of passing, with G2 having the largest negative impact. The model predicts the student's outcome based on several factors.","However, attending extra paid classes and being male both contribute positively, though their effects are smaller compared to the grades. The student's second period grade (G2) of 9 and first period grade (G1) of 8 both decrease the likelihood of passing, with G2 having the largest negative impact. The student's age of 19 also slightly reduces the chance of passing. Overall, the lower grades are the main reasons the model predicts a lower chance of passing. The model predicts the student's outcome based on several factors.",5,10.46,12.68,14.52,2.23,4.06,1.21,1.39,13.65,3.97,9.1,21.01,-7.5483,18.49,14.79,48.02,10.46,-11.0741,28.5,16.44,56.55,12.68,-18.8963,34.63,35.79,106.07,14.52
14,"The model predicts that the student will pass the mathematics course mainly because of their strong grades in the first and second periods. Having no past class failures and only a few absences also contribute positively. Additionally, attending extra paid classes provides a small boost to the prediction.","Additionally, attending extra paid classes provides a small boost to the prediction. Having no past class failures and only a few absences also contribute positively. The model predicts that the student will pass the mathematics course mainly because of their strong grades in the first and second periods.","Having no past class failures and only a few absences also contribute positively. The model predicts that the student will pass the mathematics course mainly because of their strong grades in the first and second periods. Additionally, attending extra paid classes provides a small boost to the prediction.",3,28.79,32.62,38.44,3.83,9.65,1.13,1.34,46.57,20.13,31.08,75.0,-1.9911,30.88,1.63,32.78,28.79,-79.8964,100.22,67.51,192.42,32.62,-58.7921,78.96,54.52,156.03,38.44
15,"The model predicts whether the student will pass or fail the mathematics course. In this case, the student's lower second period grade (G2) and first period grade (G1) had the largest negative impact on the prediction, making it less likely the student will pass. The mother's education level being primary education, participation in extra paid classes, and the student's age of 16 each contributed slightly to increasing the likelihood of passing, but their positive effects were much smaller compared to the negative impact of the grades.","The mother's education level being primary education, participation in extra paid classes, and the student's age of 16 each contributed slightly to increasing the likelihood of passing, but their positive effects were much smaller compared to the negative impact of the grades. In this case, the student's lower second period grade (G2) and first period grade (G1) had the largest negative impact on the prediction, making it less likely the student will pass. The model predicts whether the student will pass or fail the mathematics course.","In this case, the student's lower second period grade (G2) and first period grade (G1) had the largest negative impact on the prediction, making it less likely the student will pass. The model predicts whether the student will pass or fail the mathematics course. The mother's education level being primary education, participation in extra paid classes, and the student's age of 16 each contributed slightly to increasing the likelihood of passing, but their positive effects were much smaller compared to the negative impact of the grades.",3,11.93,16.09,13.73,4.17,1.8,1.35,1.15,15.48,3.39,11.7,19.93,-5.4868,15.51,5.23,22.9,11.93,-11.2457,24.34,10.11,38.59,16.09,-1.5075,14.82,1.36,16.74,13.73
16,"The model predicts the student's outcome based mainly on their grades in the first and second periods, with higher grades in both periods (G2: 14, G1: 15) strongly increasing the likelihood of passing. The student has had one past class failure, which slightly decreases their chances, as does being 19 years old. Additionally, frequently going out with friends has a small negative impact on the prediction. Overall, the positive influence of good grades outweighs the minor negative effects of the other factors.","Overall, the positive influence of good grades outweighs the minor negative effects of the other factors. Additionally, frequently going out with friends has a small negative impact on the prediction. The student has had one past class failure, which slightly decreases their chances, as does being 19 years old. The model predicts the student's outcome based mainly on their grades in the first and second periods, with higher grades in both periods (G2: 14, G1: 15) strongly increasing the likelihood of passing.","Additionally, frequently going out with friends has a small negative impact on the prediction. The student has had one past class failure, which slightly decreases their chances, as does being 19 years old. Overall, the positive influence of good grades outweighs the minor negative effects of the other factors. The model predicts the student's outcome based mainly on their grades in the first and second periods, with higher grades in both periods (G2: 14, G1: 15) strongly increasing the likelihood of passing.",4,12.19,15.46,16.95,3.27,4.76,1.27,1.39,15.04,1.68,13.13,17.55,-2.2536,15.85,2.58,19.43,12.19,-5.6354,23.57,6.49,33.48,15.46,-30.5863,50.45,36.93,111.26,16.95
17,"The model predicts the student's outcome based on several factors. The student's second period grade (G2) and first period grade (G1) are both 9, which strongly decrease the likelihood of failing. Having 2 past class failures also slightly decreases the chance of passing. The student has 8 absences, which slightly increases the risk of failing. Not attending extra paid classes has a small negative impact on the chance of passing. Overall, the student's good grades are the most influential factors, making it less likely that they will fail.","Overall, the student's good grades are the most influential factors, making it less likely that they will fail. Not attending extra paid classes has a small negative impact on the chance of passing. The student has 8 absences, which slightly increases the risk of failing. Having 2 past class failures also slightly decreases the chance of passing. The student's second period grade (G2) and first period grade (G1) are both 9, which strongly decrease the likelihood of failing. The model predicts the student's outcome based on several factors.","The student has 8 absences, which slightly increases the risk of failing. The student's second period grade (G2) and first period grade (G1) are both 9, which strongly decrease the likelihood of failing. Having 2 past class failures also slightly decreases the chance of passing. Not attending extra paid classes has a small negative impact on the chance of passing. The model predicts the student's outcome based on several factors. Overall, the student's good grades are the most influential factors, making it less likely that they will fail.",6,10.54,13.53,13.27,2.99,2.73,1.28,1.26,12.41,1.57,10.44,14.51,-6.0294,19.65,12.99,48.02,10.54,-3.873,20.63,6.86,30.92,13.53,-5.0343,21.01,11.76,47.13,13.27
18,"The model predicts that the student is more likely to fail the mathematics course. The main reasons for this prediction are the student's relatively low grades in the first and second periods, which both decrease the likelihood of passing. Additionally, having two past class failures further reduces the chances of passing. The student's age and the fact that they receive extra educational support from the school provide a small positive influence, but these are not enough to outweigh the negative impact of the grades and past failures.","The student's age and the fact that they receive extra educational support from the school provide a small positive influence, but these are not enough to outweigh the negative impact of the grades and past failures. Additionally, having two past class failures further reduces the chances of passing. The main reasons for this prediction are the student's relatively low grades in the first and second periods, which both decrease the likelihood of passing. The model predicts that the student is more likely to fail the mathematics course.","Additionally, having two past class failures further reduces the chances of passing. The main reasons for this prediction are the student's relatively low grades in the first and second periods, which both decrease the likelihood of passing. The student's age and the fact that they receive extra educational support from the school provide a small positive influence, but these are not enough to outweigh the negative impact of the grades and past failures. The model predicts that the student is more likely to fail the mathematics course.",4,10.1,14.47,13.75,4.37,3.66,1.43,1.36,13.46,1.77,10.89,15.68,-5.6772,16.96,7.15,28.97,10.1,-3.8643,20.21,4.66,24.61,14.47,-51.1946,59.97,69.3,179.47,13.75
19,"The model predicts the student's outcome in the mathematics course based primarily on their grades in the first and second periods, with higher grades contributing positively to the prediction. The student's relatively low number of absences and moderate age also have a small positive influence. Additionally, the student's low frequency of going out with friends slightly supports the prediction. Overall, strong academic performance and consistent attendance are the most influential factors in the model's decision.","Overall, strong academic performance and consistent attendance are the most influential factors in the model's decision. Additionally, the student's low frequency of going out with friends slightly supports the prediction. The student's relatively low number of absences and moderate age also have a small positive influence. The model predicts the student's outcome in the mathematics course based primarily on their grades in the first and second periods, with higher grades contributing positively to the prediction.","Additionally, the student's low frequency of going out with friends slightly supports the prediction. The student's relatively low number of absences and moderate age also have a small positive influence. Overall, strong academic performance and consistent attendance are the most influential factors in the model's decision. The model predicts the student's outcome in the mathematics course based primarily on their grades in the first and second periods, with higher grades contributing positively to the prediction.",4,15.82,16.13,18.81,0.32,2.99,1.02,1.19,19.71,1.56,17.77,22.11,-3.2243,20.8,3.62,25.83,15.82,-7.9713,27.22,9.11,38.34,16.13,-19.5566,41.32,23.2,78.99,18.81
20,"The student's lower grades in the first and second periods had the largest negative impact on the prediction, making it less likely they will pass. Being 15 years old, going out with friends infrequently, and being male each contributed slightly to increasing the chances of passing, but these positive effects were smaller than the negative impact of the earlier grades.","Being 15 years old, going out with friends infrequently, and being male each contributed slightly to increasing the chances of passing, but these positive effects were smaller than the negative impact of the earlier grades. The student's lower grades in the first and second periods had the largest negative impact on the prediction, making it less likely they will pass.","Being 15 years old, going out with friends infrequently, and being male each contributed slightly to increasing the chances of passing, but these positive effects were smaller than the negative impact of the earlier grades. The student's lower grades in the first and second periods had the largest negative impact on the prediction, making it less likely they will pass.",2,15.59,23.05,23.05,7.46,7.46,1.48,1.48,30.89,2.59,28.3,33.48,-12.7147,21.95,6.36,28.3,15.59,-10.4347,28.26,5.22,33.48,23.05,-10.4347,28.26,5.22,33.48,23.05
21,"The model predicts whether the student will pass or fail the mathematics course by considering several key factors. The student's second period grade (G2) is 13, which has the largest positive impact on the prediction. The first period grade (G1) is 11, also contributing positively, though to a lesser extent. The student has 6 absences, which slightly decreases the likelihood of passing. The student's age is 15, and this has a small positive effect. Finally, the student has no past class failures, which also slightly increases the chances of passing. Overall, strong recent grades and no past failures are the most influential factors in the model's prediction.","Overall, strong recent grades and no past failures are the most influential factors in the model's prediction. Finally, the student has no past class failures, which also slightly increases the chances of passing. The student's age is 15, and this has a small positive effect. The student has 6 absences, which slightly decreases the likelihood of passing. The first period grade (G1) is 11, also contributing positively, though to a lesser extent. The student's second period grade (G2) is 13, which has the largest positive impact on the prediction. The model predicts whether the student will pass or fail the mathematics course by considering several key factors.","The student's second period grade (G2) is 13, which has the largest positive impact on the prediction. The student has 6 absences, which slightly decreases the likelihood of passing. The student's age is 15, and this has a small positive effect. The first period grade (G1) is 11, also contributing positively, though to a lesser extent. Overall, strong recent grades and no past failures are the most influential factors in the model's prediction. The model predicts whether the student will pass or fail the mathematics course by considering several key factors. Finally, the student has no past class failures, which also slightly increases the chances of passing.",7,7.54,9.48,9.9,1.94,2.36,1.26,1.31,8.79,0.8,7.65,10.44,-2.8556,12.77,6.39,25.12,7.54,-7.2323,22.85,16.82,60.33,9.48,-4.29,17.53,10.24,40.19,9.9
22,"The model predicts the student's outcome based mainly on their grades in the first and second periods. A second period grade of 6 and a first period grade of 7 both decrease the likelihood of passing. The student's age of 15 slightly increases the chance of passing, as does choosing the school for its reputation and having very good health, but these factors have a much smaller impact compared to the grades.","The student's age of 15 slightly increases the chance of passing, as does choosing the school for its reputation and having very good health, but these factors have a much smaller impact compared to the grades. A second period grade of 6 and a first period grade of 7 both decrease the likelihood of passing. The model predicts the student's outcome based mainly on their grades in the first and second periods.","A second period grade of 6 and a first period grade of 7 both decrease the likelihood of passing. The model predicts the student's outcome based mainly on their grades in the first and second periods. The student's age of 15 slightly increases the chance of passing, as does choosing the school for its reputation and having very good health, but these factors have a much smaller impact compared to the grades.",3,12.88,17.63,14.52,4.75,1.64,1.37,1.13,17.49,1.16,16.63,19.13,-13.0602,22.86,11.52,39.0,12.88,-6.2473,23.02,5.24,30.12,17.63,-7.7326,21.43,6.42,29.98,14.52
23,"The model predicts the student's outcome based mainly on their grades in the first and second periods, with higher grades in both periods strongly increasing the likelihood of passing. The student's lack of desire to pursue higher education slightly decreases their chances, but this effect is small. Having only a few absences and no previous class failures also contributes positively, though to a lesser extent. Overall, strong academic performance is the most influential factor in the prediction.","Overall, strong academic performance is the most influential factor in the prediction. Having only a few absences and no previous class failures also contributes positively, though to a lesser extent. The student's lack of desire to pursue higher education slightly decreases their chances, but this effect is small. The model predicts the student's outcome based mainly on their grades in the first and second periods, with higher grades in both periods strongly increasing the likelihood of passing.","Having only a few absences and no previous class failures also contributes positively, though to a lesser extent. The student's lack of desire to pursue higher education slightly decreases their chances, but this effect is small. Overall, strong academic performance is the most influential factor in the prediction. The model predicts the student's outcome based mainly on their grades in the first and second periods, with higher grades in both periods strongly increasing the likelihood of passing.",4,13.73,14.63,16.33,0.9,2.6,1.07,1.19,16.59,2.42,15.07,20.78,-2.8151,17.17,3.3,22.46,13.73,-10.7185,26.74,12.83,47.77,14.63,-11.922,29.86,14.39,53.65,16.33
