text_id_shuff,num_sentences_shuff,last_sentence_shuff,ppl_shuff
3,1,"The number of off-target attempts was slightly above average, indicating that the team was at least active in attack, even if not always accurate, which can sometimes highlight a player’s determination or creativity.",36.06
3,2,"Although the A team only managed to score once—slightly below the tournament average—this goal likely stood out in a match where other attacking statistics were less impressive, suggesting it may have been particularly impactful or memorable.",23.15
3,3,"On the other hand, the team earned very few corners, far fewer than is typical, which might have limited their attacking opportunities, but this did not prevent a standout individual performance.",17.82
3,4,"Despite having fewer passes and less ball possession than most teams, the model seems to have recognized that a single, decisive moment—such as a crucial goal—can outweigh broader team statistics when it comes to awarding Man of the Match, especially if that moment defined the game.",14.28
3,5,"The model predicted that the A team would have a player receive the Man of the Match award, and this outcome was shaped most strongly by the team’s ability to score a goal, which is often a decisive factor in individual recognition.",12.25
4,1,"Even with a reasonable number of off-target attempts, the inability to convert opportunities into goals likely overshadowed any positive aspects of their play.",40.15
4,2,"While they dominated ball possession with an impressive 64%, far above the usual average, this control did not translate into decisive moments that could sway the match in their favor.",21.05
4,3,"Their number of corner kicks and total passes were both slightly above average, suggesting that the team maintained pressure and circulated the ball well, yet these efforts did not culminate in the kind of standout performance that usually earns individual accolades.",15.72
4,4,"Ultimately, the model recognized that, although A team controlled much of the game and created chances, the absence of a game-changing contribution—most notably, a goal—meant that none of their players stood out enough to claim the Man of the Match honor.",13.32
4,5,"The model predicted that the A team would not have a player receive the Man of the Match award, and the main reason for this outcome lies in their lack of goals scored—despite the average team typically netting over one goal, A team failed to score at all.",11.66
5,1,"The team also registered several off-target attempts, which, while reflecting offensive intent, may have highlighted inefficiency rather than excellence.",87.84
5,2,"While the team managed to secure a high number of corner kicks, suggesting they created attacking opportunities, this was not enough to compensate for the lack of goals, which typically draws the spotlight in award decisions.",30.17
5,3,"Even though their passing game was above average, indicating control and composure on the ball, the absence of a decisive impact in front of goal likely diminished the perceived influence of any individual player.",20.01
5,4,"Ultimately, despite maintaining ball possession at a rate similar to the average, the combination of missed chances and a goalless performance led the model to conclude that no player from the A team stood out enough to earn the Man of the Match honor.",16.1
5,5,"The model predicted that the A team would not have a player receive the Man of the Match award, and this outcome was shaped most strongly by the fact that the team failed to score any goals, a factor that often overshadows other positive contributions in football.",12.9
6,1,"Their five off-target attempts further highlight a narrative of missed opportunities, reinforcing the impression that, despite some attacking intent, the team struggled to make a meaningful impact.",44.18
6,2,"While the team managed to secure five corners, slightly above the average, this did little to offset the lack of goals, as corners alone rarely capture the spotlight unless they lead to decisive moments.",23.07
6,3,"Interestingly, the A team completed more passes than average, suggesting they maintained a good rhythm and control during the match, but without converting this possession into goals, their efforts likely went unnoticed in the eyes of award selectors.",19.35
6,4,"Ultimately, with ball possession slightly below average, the A team’s overall influence on the match appeared limited, and this combination of factors led the model to conclude that none of their players stood out enough to claim the Man of the Match honor.",15.4
6,5,"The model predicted that the A team would not have a player receive the Man of the Match award, and this outcome was shaped most strongly by the fact that the team failed to score any goals, a factor that often overshadows other positive contributions in football.",12.33
7,1,"The number of off-target attempts was close to the average, indicating that while the team was not especially accurate, they were at least active in trying to create chances, which can sometimes draw attention to individual efforts even if not all shots are on target.",23.94
7,2,"Although the team only managed to score once—slightly below the tournament average—this goal likely stood out in a match where other attacking statistics were modest, suggesting that the goal itself may have been particularly impactful or memorable.",17.91
7,3,"On the other hand, the team earned very few corners, far fewer than the average, which typically signals less attacking pressure; however, the model appears to weigh the quality or significance of the goal more heavily than the sheer number of attacking opportunities.",14.8
7,4,"Despite having far fewer passes and much lower ball possession than most teams, the model seems to interpret this as evidence that a standout individual performance—perhaps a decisive goal or a heroic defensive effort—was necessary for the team to make an impact, thus increasing the likelihood of a player being singled out for the Man of the Match award.",12.74
7,5,"The model predicted that the A team would have a player receive the Man of the Match award, and this outcome was shaped most strongly by the team’s ability to score a goal, which is often a decisive factor in highlighting individual brilliance.",11.85
8,1,"Even with a slightly above-average number of corners and several off-target attempts, the lack of clinical finishing meant that none of these opportunities were converted into memorable highlights.",27.19
8,2,"Although the A team demonstrated impressive control of the game with a ball possession rate well above the tournament average, this dominance did not translate into the kind of match-defining moments that usually capture the spotlight.",18.85
8,3,"Their high number of passes further reflected a strategy focused on maintaining possession and building play, yet without the payoff of goals, these efforts may have seemed less impactful in the eyes of award selectors.",16.77
8,4,"Ultimately, while the A team showed technical proficiency and control, the absence of goals overshadowed their other strengths, leading the model to predict that their players would not stand out enough to claim the Man of the Match honor.",14.13
8,5,"The model predicted that the A team would not have a player receive the Man of the Match award, and this outcome was shaped most strongly by the fact that the team did not score any goals, which is typically a decisive factor in earning individual recognition.",11.32
9,1,"Although the team’s off-target attempts were slightly below average, this may have signaled a lack of sharpness in finishing, further diminishing the chances for any player to shine individually.",54.65
9,2,"While the team did manage to earn a notably high number of corners, suggesting they maintained attacking pressure, this alone was not enough to offset the lack of goals, which are often the most celebrated moments in a match.",22.63
9,3,"Their total number of passes matched the tournament average, indicating a solid but not exceptional level of ball movement, which likely did not set any player apart as a standout performer.",17.26
9,4,"Finally, even though the A team enjoyed a higher-than-average share of ball possession, the inability to convert this control into goals or decisive moments ultimately led the model to conclude that no player from the team would be singled out for the top individual honor.",14.98
9,5,"The model predicted that the A team would not have a player receive the Man of the Match award, and this outcome was shaped most strongly by the fact that the team failed to score any goals, a factor that typically weighs heavily against individual recognition in football.",12.47
10,1,"Despite having more off-target attempts than usual, this aggressive approach may have showcased the team’s attacking intent and kept their players actively involved in the match’s key moments.",50.02
10,2,"Although the team’s single goal was slightly below the tournament average, it still played a pivotal role, as goals are typically the most visible and celebrated contributions in football.",26.31
10,3,"The high number of corners earned by the A team—more than double the average—suggests they maintained significant attacking pressure, creating numerous opportunities that likely put their players in the spotlight.",21.6
10,4,"While the A team completed fewer passes and held less possession than average, these factors seemed less influential, indicating that direct attacking actions and visible efforts on goal weighed more heavily in the model’s decision to predict a Man of the Match award for one of their players.",18.15
10,5,"The model predicted that the A team would have a player receive the Man of the Match award, and this outcome was shaped most strongly by the team’s ability to score a goal, which is often a decisive factor in individual recognition.",14.11
11,1,"On the other hand, the team completed fewer passes and held less ball possession than is typical, but these factors seemed less influential in the model’s decision, perhaps because decisive, direct play can sometimes matter more than controlling the ball.",27.8
11,2,"This attacking dominance was further supported by the high number of corner kicks earned, suggesting the team maintained consistent offensive pressure and created numerous scoring opportunities.",21.41
11,3,"Although the team had fewer off-target attempts than average, this may indicate that their shots were more accurate and efficient, further highlighting the likelihood of an exceptional individual display.",18.22
11,4,"Altogether, the combination of prolific goal-scoring and sustained attacking play outweighed the lower possession statistics, leading the model to anticipate that a player from the A team would stand out enough to earn the Man of the Match honor.",15.34
11,5,"The model predicted that the A team would have a player receive the Man of the Match award, and this outcome was driven most strongly by the team’s remarkable goal-scoring performance—netting five goals, which is far above the typical match average and often signals a standout individual effort.",12.49
12,1,"Although the team did register a few off-target attempts, this alone was not enough to offset the overall lack of offensive impact.",31.73
12,2,"Scoring no goals in a match, especially when the average is over one, typically diminishes a team's visibility and the likelihood that any of its players will stand out as exceptional performers.",21.59
12,3,"This effect was compounded by the team's low number of corner kicks and passes, both of which suggest that A team struggled to create attacking opportunities and maintain control of the game compared to what is usually seen.",17.29
12,4,"Finally, with ball possession significantly below average, the team had limited influence on the flow of the match, making it unlikely for any individual to shine brightly enough to earn the top individual honor.",14.3
12,5,"The model predicted that the A team would not have a player receive the Man of the Match award, and this outcome was shaped most strongly by the team's lack of goals scored.",12.64
13,1,"Although the team had a few more off-target attempts than usual, this high number of shots reflects an aggressive approach and a willingness to take risks, traits that often catch the eye of award selectors.",27.55
13,2,"This attacking success likely put their players in the spotlight, since scoring goals is often the most visible and celebrated contribution in football.",27.28
13,3,"Supporting this, the team also earned more corner kicks than average, suggesting they maintained offensive pressure and created frequent opportunities near the opponent’s goal, which can further highlight individual brilliance.",21.8
13,4,"Finally, the A team’s dominance in ball possession and their high number of completed passes indicate they controlled the flow of the game, allowing their players to showcase skill and composure—factors that together made it likely for one of them to stand out as Man of the Match.",15.89
13,5,"The model predicted that the A team would have a player receive the Man of the Match award, and this outcome was driven most strongly by the team’s impressive goal-scoring performance, as they netted two goals—well above the typical match average.",13.82
14,1,"Although the A team did manage to score two goals, which is above average and could have helped their case, this positive was outweighed by their limited overall involvement in the match, as reflected in their low pass count and minimal ball possession.",27.25
14,2,"This suggests that the team struggled to create enough attacking opportunities, making it less likely for any individual to stand out.",18.59
14,3,"Adding to this, the team earned very few corner kicks, further indicating a lack of sustained offensive pressure—often a key ingredient for memorable individual performances.",16.07
14,4,"Altogether, these factors combined to paint a picture of a team that, despite some success in front of goal, did not dominate play or generate enough excitement for one of its players to be singled out as Man of the Match.",11.34
14,5,"The model predicted that the A team would not have a player receive the Man of the Match award, and this outcome was shaped most strongly by the team's low number of off-target attempts, which was well below the tournament average.",10.99
15,1,"The number of off-target attempts, which was just above average, indicated that the team was consistently threatening the opposition’s goal, reinforcing the sense of attacking intent that can highlight a player’s influence.",37.89
15,2,"This attacking success likely drew attention to individual brilliance on the field, which often sways the award in favor of a team’s standout player.",30.05
15,3,"However, the relatively low number of corner kicks, compared to what is usually seen, slightly tempered the prediction, perhaps suggesting that the team’s dominance was not built on sustained attacking pressure but rather on clinical finishing.",20.93
15,4,"Although the team completed fewer passes and held less possession than average, these factors played a minor role, hinting that the Man of the Match recognition was driven more by decisive moments and goal-scoring impact than by control or buildup play.",16.34
15,5,"The model predicted that the A team would have a player receive the Man of the Match award, and this outcome was shaped most strongly by the team’s impressive goal-scoring performance, as they netted three goals—well above the typical match average.",14.41
16,1,"Despite this, the model also considered the team’s off-target attempts, which, while not resulting in goals, indicate an active offensive presence that can highlight individual effort and ambition on the field.",40.52
16,2,"Although the A team scored slightly below the average number of goals, the presence of a goal itself can be pivotal, as goals frequently draw attention to standout performances, especially in tightly contested matches.",32.52
16,3,"However, the team’s relatively low number of corner kicks worked against this prediction, suggesting that they may not have dominated attacking play or created as many set-piece opportunities as other teams typically do.",21.97
16,4,"Ultimately, even though the A team had fewer passes and less ball possession than average, the combination of scoring and visible attacking intent likely tipped the scales in favor of their player being recognized as Man of the Match, reflecting how moments of impact can outweigh broader team control in award decisions.",17.89
16,5,"The model predicted that the A team would have a player receive the Man of the Match award, and this outcome was shaped most strongly by the team’s ability to score a goal, which is often a decisive factor in individual recognition.",13.79
17,1,"In football, while possession and passing can indicate dominance, it is often the ability to convert opportunities into goals that sways individual awards.",30.08
17,2,Although the A team demonstrated impressive control of the game with a high number of passes and a commanding 60% ball possession—both well above average—these strengths did not translate into the decisive moments that usually capture the spotlight.,20.3
17,3,"The team also earned a notable number of corner kicks and attempted several shots that missed the target, suggesting they were active in attack but ultimately lacked the finishing touch.",16.26
17,4,"Thus, despite their strong overall play, the absence of goals likely overshadowed their efforts, leading the model to predict that none of their players would stand out enough to claim Man of the Match honors.",13.37
17,5,"The model predicted that the A team would not have a player receive the Man of the Match award, and this outcome was shaped most strongly by the fact that the team failed to score any goals, a factor that typically weighs heavily in such recognitions.",11.0
18,1,"Their six off-target attempts, just above the norm, indicated an aggressive attacking approach, which, even if not always accurate, signaled a player’s active involvement and visibility—qualities often recognized in Man of the Match selections.",70.39
18,2,"This offensive success likely caught the model’s attention, since scoring goals is often the most decisive factor in both winning matches and earning individual accolades.",40.93
18,3,"However, the team’s relatively low number of corner kicks, compared to the average, slightly tempered the prediction, perhaps suggesting that while they didn’t dominate set-piece opportunities, their efficiency in front of goal compensated for it.",20.45
18,4,"Finally, the team’s high pass count and commanding ball possession percentage, both exceeding typical values, painted a picture of a side that controlled the game and created numerous opportunities, further reinforcing the likelihood that one of their players stood out enough to earn the award.",15.11
18,5,"The model predicted that the A team would have a player receive the Man of the Match award, and this outcome was primarily driven by their impressive goal-scoring performance, as they netted 3 goals—well above the typical match average.",12.8
19,1,"The model appears to weigh goal-scoring most heavily, likely because goals are the most visible and celebrated contributions in football, and without them, even a team that controls the game can be overlooked for individual accolades.",30.42
19,2,"While the team dominated possession and completed an impressive number of passes, both far above the average, these strengths did not translate into the kind of decisive moments that usually capture the spotlight and sway the award.",23.1
19,3,"Their high number of corners and off-target attempts further suggest that, although they created many opportunities and pressed hard in attack, they lacked the clinical finishing or standout individual brilliance that often defines a Man of the Match performance.",16.63
19,4,"Ultimately, the combination of strong team play but a lack of decisive, match-winning actions led the model to conclude that no player from the A team would be singled out for this honor.",14.5
19,5,"In this match, the model predicted that the A team would not have a player receive the Man of the Match award, and the story begins with their struggle to score goals—despite their efforts, they failed to find the net even once, which stands out as a major setback compared to the typical team performance.",12.57
20,1,"On the other hand, the team completed fewer passes and held less ball possession than average, which might have suggested a more direct or counter-attacking style rather than dominating play through control.",20.49
20,2,"However, the absence of any corner kicks, which is unusual compared to the average, slightly tempered the prediction, perhaps suggesting that the team’s attacking success came from open play rather than set pieces.",16.25
20,3,"The number of off-target attempts, while not exceptionally high, still indicated a willingness to take risks and maintain offensive pressure, supporting the idea of an active and influential player on the pitch.",14.28
20,4,"Nevertheless, the sheer impact of scoring four goals outweighed these other factors, leading the model to conclude that a player from the A team was likely to be recognized as Man of the Match.",12.5
20,5,"The model predicted that the A team would have a player receive the Man of the Match award, and this outcome was driven most strongly by the team’s remarkable goal-scoring performance, netting four goals—far surpassing the typical match average and signaling a standout contribution likely to catch the eye of award selectors.",11.42
21,1,"Interestingly, the A team also completed a notably high number of passes and maintained a commanding 59% ball possession, both of which point to a style of play that emphasizes control and teamwork, even though these factors played a subtler role in the model’s decision.",25.6
21,2,"Building on this, the team’s ability to earn 7 corner kicks, significantly more than most teams, suggested a persistent attacking presence that likely kept the opposition under pressure and created numerous scoring opportunities.",17.11
21,3,"Their 7 off-target attempts, while not resulting in goals, further highlighted the team’s offensive ambition and willingness to take risks, which often draws attention to standout individual performances.",14.6
21,4,"Altogether, the combination of clinical finishing, relentless attacking, and dominant possession painted a picture of a team that not only controlled the game but also provided the stage for one of its players to shine as Man of the Match.",11.99
21,5,"The model predicted that the A team would have a player receive the Man of the Match award, and this outcome was driven most strongly by the team’s impressive goal-scoring performance, as they netted 2 goals—well above the typical average—demonstrating a decisive impact on the match.",10.38
22,1,"Interestingly, the team completed far fewer passes and held much less possession than is typical, suggesting they may have played a more direct or counter-attacking style; this can sometimes allow a single player’s actions—such as a decisive goal or a game-changing run—to shine more brightly.",22.22
22,2,"While the team had fewer corners than average, which might suggest less attacking pressure from set pieces, their goal-scoring prowess likely overshadowed this shortfall, as goals tend to weigh more heavily in individual accolades.",19.56
22,3,"The number of off-target attempts, though slightly below the average, still indicated a willingness to take risks and create chances, which can highlight standout individual performances even if not every shot is on target.",14.99
22,4,"Altogether, the combination of clinical finishing and a style that allowed for individual moments of brilliance likely convinced the model that a player from the A team deserved the Man of the Match recognition.",14.01
22,5,"The model predicted that the A team would have a player receive the Man of the Match award, and this outcome was shaped most strongly by the team’s ability to score goals—netting two, which stands out as a key driver since scoring is often the most visible and decisive contribution in football.",13.03
23,1,"Meanwhile, the total number of passes and the percentage of ball possession were slightly below average, but these factors seemed to matter less in this context, likely because decisive moments and attacking impact tend to outweigh possession statistics when individual accolades are considered.",31.86
23,2,"This attacking success was further supported by the high number of corner kicks earned, suggesting that the team consistently pressured their opponents and created numerous scoring opportunities.",20.85
23,3,"Although the team had several off-target attempts, this aggressive approach in front of goal often signals a player who is actively involved and influential, traits that frequently catch the eye of award selectors.",21.22
23,4,"Altogether, the combination of effective goal-scoring and relentless attacking play provided a compelling case for one of the A team’s players to stand out and claim the Man of the Match honor.",16.4
23,5,"The model predicted that the A team would have a player receive the Man of the Match award, and this outcome was shaped most strongly by the team’s impressive goal-scoring performance, as they netted two goals—well above the typical match average.",14.87
24,1,"The sheer volume of passes completed—699 compared to the usual 424—demonstrates a dominant and cohesive style of play, likely enabling one or more players to control the tempo and orchestrate the match.",37.29
24,2,"This attacking success was further supported by the high number of corner kicks, with A team earning 8 corners, which not only signals sustained offensive pressure but also creates more opportunities for standout individual moments.",28.53
24,3,"Although their off-target attempts were slightly below average, this suggests that the team was both efficient and selective in their shooting, possibly allowing a key player to shine with decisive actions.",23.83
24,4,"Finally, with a commanding 71% ball possession, far surpassing the average, the A team maintained control throughout the game, giving their players ample chances to influence the match and stand out, which often sways the Man of the Match decision in their favor.",17.43
24,5,"The model predicted that the A team would have a player receive the Man of the Match award, and this outcome was strongly shaped by the team’s impressive goal-scoring performance, as they netted 2 goals—well above the typical match average.",14.69
25,1,"Their ball possession percentage was well above average, further highlighting their dominance and ability to dictate the flow of play, which often sets the stage for standout individual performances.",35.53
25,2,"While their number of corner kicks was somewhat lower than usual, which might have suggested fewer attacking opportunities, the team compensated with a high number of off-target attempts, reflecting an aggressive offensive approach that kept the opposition under pressure.",16.3
25,3,"Interestingly, the A team also completed a notably high number of passes, indicating strong teamwork and control, even though this alone did not guarantee individual recognition.",16.12
25,4,"Altogether, it was the combination of effective goal-scoring and assertive play, despite some missed chances and fewer corners, that most likely convinced the model that a player from the A team deserved to be singled out as Man of the Match.",13.5
25,5,"The model predicted that the A team would have a player receive the Man of the Match award, and this outcome was shaped most strongly by the team’s impressive goal-scoring performance, as they netted two goals—outpacing the typical match average and signaling a decisive impact on the game.",12.06
26,1,"The sheer volume of 718 passes, nearly double the average, points to a style of play where one or more players may have orchestrated the game, further increasing their chances of being noticed for exceptional performance.",50.22
26,2,"Their impressive tally of 10 corner kicks, far surpassing the typical match average, signaled a persistent attacking presence and likely created numerous opportunities for standout moments.",34.11
26,3,"Although the team registered 9 off-target attempts, this high number suggests relentless offensive pressure, which can draw attention to individual players who are constantly involved in the action, even if not every shot finds the mark.",20.97
26,4,"Finally, with a commanding 72% ball possession, the A team dominated the flow of the match, making it more probable that one of their players would shine and ultimately be chosen as Man of the Match.",15.99
26,5,"The model predicted that the A team would have a player receive the Man of the Match award, and this outcome was shaped most strongly by the team’s ability to score a goal, which is often a decisive factor in individual recognition.",14.19
27,1,"Although the A team did manage to score 2 goals—slightly above the usual tally—this achievement was overshadowed by their overall low involvement in the game, as reflected in their modest 269 passes and just 39% ball possession, both of which point to a team that struggled to control the match.",22.37
27,2,"Most notably, the team attempted only 2 off-target shots, which is considerably fewer than what is typical in these matches, suggesting a lack of attacking pressure that often catches the eye of award selectors.",18.64
27,3,"Similarly, the team earned just 2 corner kicks, again falling short of the average, which may indicate limited offensive momentum and fewer opportunities to create memorable moments.",14.84
27,4,"Taken together, these factors paint a picture of a side that, despite some success in front of goal, failed to dominate or stand out in the ways that typically lead to individual accolades.",11.51
27,5,"The model predicted that the A team would not have a player receive the Man of the Match award, and this outcome was shaped by several key aspects of their performance.",10.76
28,1,"Interestingly, the team completed fewer passes and held less ball possession than average, hinting that their strategy may have focused on quick, direct play rather than dominating the ball, yet still proved highly effective.",22.91
28,2,"This attacking success was further supported by the team’s ability to win 6 corner kicks, suggesting they maintained consistent offensive pressure and created multiple scoring opportunities.",16.51
28,3,"Although their number of off-target attempts was slightly below average, this may indicate that their shots were more accurate or that they capitalized efficiently on their chances, which often stands out in award considerations.",16.28
28,4,"Altogether, the combination of clinical finishing and persistent attacking moments likely convinced the model that a standout individual performance emerged from this match, meriting the Man of the Match recognition.",16.33
28,5,"The model predicted that the A team would have a player receive the Man of the Match award, and this outcome was largely driven by their impressive goal-scoring performance, as they netted 2 goals—well above the typical match average.",14.16
29,1,"Interestingly, the A team completed more passes than average, but this did not significantly sway the prediction, perhaps because possession and passing alone do not always translate into memorable individual performances.",48.33
29,2,"Although the team’s number of corners was lower than average, which might suggest fewer attacking opportunities, this did not outweigh the positive influence of scoring, as goals tend to capture the spotlight in award decisions.",25.94
29,3,"The team also registered a slightly higher number of off-target attempts than typical, indicating an active offensive presence that can draw attention to standout players, even if not every shot was on target.",17.84
29,4,"Ultimately, while the team’s ball possession was close to the norm and played only a minor role, it was the combination of scoring and visible attacking efforts that most likely convinced the model that a player from the A team would be recognized as Man of the Match.",14.3
29,5,"The model predicted that the A team would have a player receive the Man of the Match award, and this outcome was shaped most strongly by the team’s ability to score a goal, which is often a decisive factor in highlighting individual brilliance and match impact.",11.85
