text_id_shuff,num_sentences_shuff,last_sentence_shuff,ppl_shuff
2,5,"The model predicted that this individual is at risk of being rearrested within two years, and this outcome is shaped by a combination of their history and circumstances.",13.11
3,1,"The individual is not recorded as Black, and while this should not influence risk in an ideal world, historical data patterns in the justice system have sometimes reflected disparities that the model may have learned.",62.77
3,2,"Most notably, the individual spent a strikingly long time—181 months—in jail, which is far above what is typical; such extended incarceration often disrupts criminal networks and routines, making reoffending less likely.",34.36
3,3,"Additionally, the absence of any prior recidivism signals a history of avoiding repeated offenses, which the model interprets as a strong indicator of lower risk.",22.96
3,4,"Finally, although the person is relatively young at 25 and has two prior offenses—both factors that might slightly increase risk—the combination of a long jail term and no prior recidivism ultimately outweighed these concerns, leading the model to its prediction.",17.52
3,5,"The model predicted that this individual is not likely to be rearrested within the next two years, and several key factors shaped this outcome.",15.24
4,1,"However, the model also considered that the individual is slightly older than average, and research often shows that as people age, their likelihood of reoffending tends to decrease, possibly due to changes in life circumstances or priorities.",20.23
4,2,"The most influential factor in the assessment was the high number of prior crimes—26 in total, which is much higher than what is typical in the dataset—ordinarily, such a record would strongly increase the risk of recidivism, as repeated offenses often signal entrenched patterns of behavior.",15.69
4,3,"This risk is further underscored by the fact that the individual has already recidivated before, a detail that usually tips the scales toward a higher predicted risk.",13.61
4,4,"Most notably, the individual has not spent any time in jail recently, which may indicate either a period of stability or successful engagement with alternatives to incarceration, ultimately helping to offset the risk factors and leading the model to its more optimistic prediction.",12.68
4,5,"The model predicted that this individual is not likely to be rearrested within the next two years, despite a history that might suggest otherwise.",10.99
5,1,"However, the individual’s history of three prior crimes, while slightly below the average in the dataset, still signals a pattern of criminal behavior that likely raised concern for the model.",43.75
5,2,"Most notably, the individual’s age of 37 stands out, as older age is often associated with a lower risk of recidivism, which may have worked in their favor, but not enough to outweigh other factors.",14.64
5,3,"Interestingly, the fact that this person has not previously recidivated and is not recorded as Black both align with characteristics that, in many datasets, are linked to a reduced likelihood of reoffending, suggesting these features may have tempered the overall risk score.",12.8
5,4,"Finally, despite having spent only two months in jail—a relatively short period compared to others—this brief incarceration may not have provided sufficient time for rehabilitation, which, when considered alongside the other factors, contributed to the model’s decision to predict a higher risk of recidivism.",9.96
5,5,"The model predicted that this individual is at risk of being rearrested within two years, and this assessment is shaped by several key aspects of their background.",9.63
6,1,"Despite this, the model also notes that the individual has previously recidivated, which can signal a pattern of reoffending that outweighs the mitigating effect of a low number of prior crimes.",26.36
6,2,"At the heart of this prediction lies the person’s young age of 21, which, compared to the average age in the dataset, tends to be associated with a higher likelihood of recidivism—possibly because younger individuals statistically have more years ahead in which to reoffend and may have less stable life circumstances.",13.41
6,3,"However, the fact that this individual has only one prior crime, a number well below the average, actually works in their favor, suggesting a relatively limited criminal history.",10.86
6,4,"Finally, the very short time spent in jail—just one month—may not have provided enough opportunity for rehabilitation or deterrence, further nudging the prediction toward a higher risk of recidivism.",9.1
6,5,The model predicted that this individual is at risk of being rearrested within two years.,8.94
7,1,"Additionally, the absence of previous recidivism and the very short time spent in jail—just one month compared to the average—might suggest a lower risk, but these factors did not fully counterbalance the overall prediction.",27.6
7,2,"However, despite this strong mitigating influence, the model also considered the fact that this person has no prior criminal history, which would usually lower the risk, yet it was not enough to outweigh other factors.",19.27
7,3,"The model took into account that the individual is not recorded as Black, a demographic detail that, in some datasets, has been associated with different recidivism rates, though this should be interpreted with caution due to broader social and systemic factors.",15.83
7,4,"Ultimately, the model’s decision appears to hinge on complex interactions between these features, where the protective effects of age and lack of prior offenses were not sufficient to override other patterns the model has learned from the data, leading to the prediction of recidivism risk.",12.92
7,5,"The model predicted that this individual is at risk of recidivism, even though their age stands out as a significant protective factor—at 62, they are much older than the typical person assessed, and research consistently shows that older individuals are less likely to reoffend.",10.77
8,1,"The fact that the individual is not recorded as Black and has not previously recidivated could have further reduced the risk, given that these factors are often correlated with different recidivism patterns in the data.",36.26
8,2,"Most notably, the individual’s age of 38 stands out as higher than the average in the dataset, and since younger age is often associated with higher recidivism risk, being older may have worked in their favor, but not enough to outweigh other factors.",15.6
8,3,"Their history of prior crimes is relatively modest, with only two previous offenses compared to the average, which might have lessened the perceived risk, yet the model still found other signals compelling.",15.73
8,4,"However, despite having spent only a single month in jail—much less than most—the combination of these features, perhaps interacting in subtle ways, ultimately led the model to predict a higher likelihood of recidivism, suggesting that even when some risk factors are low, the overall context can tip the balance toward caution.",13.09
8,5,"The model predicted that this individual is at risk of being rearrested within two years, and this assessment is shaped by several key aspects of their background.",12.54
9,1,"The model also considered that the individual is not recorded as Black, a demographic detail that, while sensitive and controversial, has been shown in some datasets to correlate with different recidivism rates due to broader systemic factors.",50.42
9,2,"However, this risk is somewhat counterbalanced by the fact that the individual has no prior criminal history, a factor that typically signals a lower chance of reoffending compared to those with multiple past offenses.",19.45
9,3,"Adding to this, the individual has never recidivated before, which further suggests a lower risk, as prior recidivism is often a strong predictor of future behavior.",12.91
9,4,"Finally, the absence of any time spent in jail stands out, as those who have served longer sentences often face greater challenges upon release, yet despite these protective factors, the model’s overall assessment still leans toward a higher risk, likely driven by the strong influence of the individual’s young age.",11.05
9,5,"The model predicted that this individual is at risk of being rearrested within two years, and the story begins with their age: at just 21, they are much younger than the average person assessed, which the model interprets as a sign of higher risk, since younger individuals statistically have a greater likelihood of recidivism.",9.55
10,1,"However, the individual’s age, being slightly above the average, may contribute to a nuanced effect: while older age can sometimes signal lower risk, it may also reflect a longer period of exposure to the justice system, which complicates the assessment.",22.83
10,2,"Most notably, the relatively low number of prior crimes—just one, compared to the average of over four—would typically suggest a lower risk, but this is counterbalanced by other elements in the profile.",14.84
10,3,"The fact that the individual has not previously recidivated and is not recorded as Black both tend to reduce the predicted risk, as prior recidivism and certain demographic factors have historically been associated with higher rates of reoffending in similar datasets.",12.81
10,4,"Finally, the absence of any recent jail time could indicate either a less severe criminal history or a lack of recent consequences, and in this context, the model appears to weigh the combination of these factors as sufficient to predict a heightened risk of recidivism, perhaps due to subtle interactions between age, prior history, and time spent in the community.",11.89
10,5,"The model predicted that this individual is at risk of being rearrested within two years, and this outcome is shaped by a combination of their personal history and demographic factors.",11.29
11,1,"Despite these mitigating factors, the model also considers that the individual has previously recidivated, a detail that can strongly signal a pattern of reoffending, and this history may have outweighed the protective effects of age and limited prior offenses.",33.61
11,2,"Most notably, the individual’s age stands out: at 42, they are significantly older than the average person assessed, and research often shows that older age tends to reduce the likelihood of recidivism, which in this case acts as a protective factor.",17.33
11,3,"However, the relatively low number of prior crimes—just one compared to the average of over four—also works in their favor, suggesting a limited criminal history that typically signals a lower risk.",12.89
11,4,"Finally, the fact that the individual spent slightly less time in jail than average and is recorded as Black may have nuanced effects, but in the context of the other features, the model ultimately weighed the prior recidivism most heavily, leading to the prediction of elevated risk.",12.12
11,5,"The model predicted that this individual is at risk of being rearrested within two years, and this outcome is shaped by a combination of their personal history and demographic factors.",11.13
12,1,"The individual’s record of two prior crimes, while below the average in the dataset, still signals a pattern of past offending that the model weighs as a risk factor, especially when considered alongside their age.",44.13
12,2,"Most notably, the fact that the person has not previously recidivated would typically lower their risk, but this protective effect is counterbalanced by their young age of 23, which the model associates with a higher likelihood of reoffending—likely reflecting broader trends where younger individuals statistically face greater challenges in avoiding future arrests.",19.5
12,3,"Interestingly, the absence of any time spent in jail might have been expected to reduce risk, yet in this context, it may signal limited exposure to rehabilitative programs or insufficient deterrence, thus not providing the stabilizing influence that longer incarceration sometimes brings.",16.96
12,4,"Finally, the model notes that the individual is not recorded as Black, a demographic detail that, while present in the data, does not increase their risk in this case, suggesting that the prediction is driven more by their age and criminal history than by demographic background.",13.66
12,5,"The model predicted that this individual is at risk of being rearrested within two years, and several key factors shaped this outcome.",13.01
13,1,"The model also considered the individual’s racial background, noting that they are not recorded as Black, which, given broader systemic patterns, slightly reduced the predicted risk.",81.3
13,2,"Interestingly, the absence of any previous recidivism and no time spent in jail both act as protective elements, suggesting a background with limited exposure to the criminal justice system.",37.41
13,3,"However, the individual’s relatively young age of 24, compared to the average age in the dataset, subtly increases the predicted risk, as younger individuals are statistically more likely to reoffend, possibly due to factors like peer influence or limited life stability.",15.82
13,4,"Altogether, while several features would normally point toward a lower risk, the model’s prediction appears to be most influenced by the interplay between age and the absence of prior offenses, highlighting how even protective factors can be outweighed by demographic trends in recidivism data.",12.83
13,5,"The model predicted that this individual is at risk of being rearrested within two years, despite having no prior criminal offenses—a factor that would typically lower the likelihood of recidivism.",11.4
14,1,"Their record of three prior crimes, which is slightly below the average, and their age of 34, which aligns closely with the dataset’s norm, both contributed to a moderate risk profile rather than elevating concern.",38.11
14,2,"The most influential factor shaping this outcome was the substantial amount of time—33 months—that the person has already spent in jail, which is notably higher than what is typical in the dataset; extended incarceration often provides a longer period away from criminal opportunities and may also reflect a greater degree of rehabilitation or deterrence.",19.69
14,3,"Although the individual has a history of recidivism, this factor was outweighed by the mitigating effect of their lengthy jail time, suggesting that the model recognizes the potential for change after significant periods of incarceration.",13.57
14,4,"Finally, while the model does account for demographic information such as being recorded as Black, this feature played a lesser role compared to the direct behavioral and historical factors, ultimately supporting the conclusion that the risk of recidivism is not high for this individual.",12.36
14,5,"For this individual undergoing recidivism risk assessment, the model predicted that they are not likely to be rearrested within the next two years.",11.27
15,1,"Interestingly, the individual is recorded as Black, and while this feature alone should not determine risk, historical biases in criminal justice data may have subtly influenced the model’s assessment.",63.23
15,2,"Most notably, the absence of any prior crimes stands out, as people with no criminal history are generally considered less likely to recidivate; however, in this case, other influences outweighed this protective factor.",21.35
15,3,"The fact that the individual has not previously recidivated would typically lower the risk, yet the model appears to have found stronger signals elsewhere.",17.46
15,4,"Finally, the very short time spent in jail—just one month—may have signaled to the model that there was limited opportunity for rehabilitation or intervention, tipping the balance toward a higher predicted risk despite the lack of prior offenses.",13.17
15,5,"The model predicted that this individual is at risk of being rearrested within two years, and this outcome is shaped by several key factors.",12.39
16,1,"While being identified as Black and having spent only a brief period in jail might have nuanced effects, these factors play a smaller role compared to the strong influence of age and prior recidivism history.",34.56
16,2,"Although the person has a notably high number of prior crimes—far above what is typical in the dataset—this risk factor is counterbalanced by their advanced age of 61, which is much older than most others assessed and is often associated with a lower likelihood of reoffending, as criminal activity tends to decline with age.",17.08
16,3,"The fact that this individual has not recidivated before further reassures the model, suggesting a history of avoiding repeat offenses even after prior involvement with the justice system.",14.78
16,4,"Ultimately, the model’s decision reflects a balance between the elevated risk from past criminal behavior and the protective effects of age and prior non-recidivism, leading to the conclusion that this person is unlikely to recidivate.",10.44
16,5,The model predicted that this individual is not likely to be rearrested within the next two years.,9.7
17,1,"The fact that this person is not recorded as Black, in a dataset where racial disparities can influence outcomes, slightly reduces the predicted risk, reflecting broader systemic patterns observed in criminal justice data.",82.72
17,2,"Most notably, the unusually long time they have spent in jail—82 months, far exceeding what is typical—tends to lower the risk of recidivism, perhaps because extended incarceration can disrupt criminal networks or provide more time for rehabilitation.",27.91
17,3,"However, their age, which is slightly above average, nudges the risk upward, as individuals in their late thirties may still be within the age range where recidivism remains a concern, especially if other risk factors are present.",16.49
17,4,"Yet, despite not currently facing a felony charge and having a prior history of recidivism, the interplay of these factors—particularly the long jail time counterbalanced by age and prior behavior—ultimately led the model to anticipate a higher likelihood of reoffending, highlighting the complex and sometimes counterintuitive ways these features interact.",13.43
17,5,"The model predicted that this individual is at risk of being rearrested within two years, and this outcome is shaped by a combination of their history and personal characteristics.",12.41
18,1,"The model also considered that this person has previously recidivated and is recorded as Black, both of which are factors that, in other contexts, might have increased the predicted risk, but here their influence was diminished by the dominant effect of time served.",30.4
18,2,"The most influential factor in this decision was the unusually long time—260 months—that the individual has already spent in jail, which likely signals to the model that such an extended period of incarceration may have reduced the immediate risk of reoffending, perhaps by disrupting criminal networks or providing time for rehabilitation.",16.49
18,3,"Although the individual is quite young at 22, which in many contexts might increase risk due to the association between youth and higher recidivism rates, the impact of their age was outweighed by the effect of their lengthy incarceration.",12.51
18,4,"Finally, the number of prior crimes—four, which is about average for the dataset—did not tip the balance, suggesting that the model viewed the extended jail time as the most decisive element in lowering the risk of future recidivism for this individual.",10.84
18,5,"For this individual undergoing recidivism risk assessment, the model predicted that they are not likely to be rearrested within the next two years.",9.97
19,1,"Yet, the prediction shifted toward higher risk, possibly because the model weighs certain patterns—such as demographic and criminal history details—differently when combined, and sometimes older individuals with even minimal prior involvement may still be flagged due to subtle interactions in the data.",49.8
19,2,"Most notably, their age stands out: at 50, they are significantly older than the typical person assessed, and research often shows that older individuals are less likely to reoffend, which should have reduced their risk.",24.91
19,3,"However, the model also considered their relatively clean record, with only one prior crime and no history of recidivism, both of which would usually signal a lower risk.",18.4
19,4,"In this case, while the brief time spent in jail and the absence of certain demographic risk markers might have helped, the model ultimately synthesized all these factors and determined that the risk of recidivism remains present, perhaps reflecting complex patterns not immediately obvious from any single feature alone.",16.51
19,5,"The model predicted that this individual is at risk of being rearrested within two years, despite several factors that might have suggested otherwise.",14.5
20,1,"Notably, the individual has not recidivated before and spent only a single month in jail, both of which would generally suggest a lower risk, especially when compared to the average time served by others.",28.02
20,2,"At the forefront, the individual’s age stands out: at 54, they are significantly older than most others in the dataset, and typically, older age is associated with a lower likelihood of recidivism, which should have worked in their favor.",13.24
20,3,"However, despite having no prior crimes—a factor that usually signals a lower risk—the model still leaned toward a higher risk prediction, possibly because other signals outweighed this protective effect.",13.77
20,4,"Yet, the model may have been influenced by the fact that the individual is recorded as Black, a demographic factor that, due to historical biases in criminal justice data, can sometimes sway predictions even when other risk factors are low, highlighting the importance of considering both data-driven and societal influences in such assessments.",11.34
20,5,"The model predicted that this individual is at risk of being rearrested within two years, and this outcome is shaped by a complex interplay of their personal history and demographic factors.",10.36
21,1,"Additionally, the absence of prior recidivism suggests a pattern of desistance, reinforcing the model’s confidence in a lower risk outcome.",44.64
21,2,"At the heart of this prediction lies the fact that, despite a history of 13 prior crimes—well above the typical number seen in the dataset—the individual’s age of 53 played a powerful protective role, as older age is often associated with a lower risk of reoffending due to factors like reduced impulsivity and changing life priorities.",16.36
21,3,"While being recorded as Black and having a current charge classified as a misdemeanor could have nudged the risk higher, these influences were outweighed by the stabilizing effect of age.",14.48
21,4,"Altogether, the interplay of these factors led the model to conclude that, even with a substantial criminal history, this individual’s current circumstances point toward a reduced likelihood of recidivism.",10.72
21,5,The model predicted that this individual is not likely to be rearrested within the next two years.,9.78
22,1,"The fact that this person has previously recidivated and is recorded as Black are factors that, in the context of the model, might have nudged the risk upward, but these influences were outweighed by the low number of prior crimes.",28.39
22,2,"At the heart of this assessment lies the fact that the person has only one prior crime, which is notably lower than what is typical in the dataset, suggesting a relatively limited criminal history and thus lowering the perceived risk.",17.01
22,3,"Although the individual is quite young—an age often associated with higher recidivism rates—the model appears to weigh the minimal prior offenses more heavily, perhaps recognizing that age alone does not determine future behavior.",13.98
22,4,"Finally, the short time spent in jail, compared to the average, may signal either a less severe offense or a greater opportunity for rehabilitation, further supporting the model’s conclusion that the individual is unlikely to recidivate soon.",11.61
22,5,The model predicted that this individual is not likely to be rearrested within the next two years.,10.63
23,1,"Additionally, the model took into account that the individual is not recorded as Black, a demographic factor that, due to systemic biases in the data, sometimes correlates with higher predicted risk, but in this case did not contribute to an increased risk score.",28.5
23,2,"At the heart of this assessment lies the fact that, despite being only 20 years old—a factor that often increases risk due to the statistical association between youth and higher recidivism rates—this person has no prior criminal offenses, which strongly signals a lower risk compared to the average individual in the dataset.",16.06
23,3,"Although the individual has previously recidivated, the absence of any prior crimes and no time spent in jail both counterbalance this risk, suggesting that their past involvement with the justice system may have been limited or less severe.",15.76
23,4,"Altogether, the combination of a clean criminal record and no jail time outweighed the risk factors, leading the model to conclude that this person is unlikely to recidivate soon.",12.95
23,5,The model predicted that this individual is not likely to be rearrested within the next two years.,11.5
24,1,"The model also noted that the person spent only a single month in jail, much less than the average, which could suggest a less severe offense or a lack of exposure to the criminogenic effects of longer incarceration, but this did not tip the balance.",26.97
24,2,"However, the model also considered that the individual is not recorded as Black, which, in the context of the dataset, may slightly reduce predicted risk, given broader patterns of systemic bias in criminal justice data.",21.66
24,3,"Interestingly, the individual has not recidivated before, which would usually signal a lower likelihood of future offenses, yet this protective factor was outweighed by other considerations.",16.9
24,4,"Ultimately, the presence of a current misdemeanor charge, while generally less serious than a felony, still contributed to the model’s decision, perhaps reflecting research that even minor charges can be associated with future legal trouble, especially when combined with other risk factors.",14.04
24,5,"The model predicted that this individual is at risk of being rearrested within two years, despite having no prior criminal history—a factor that typically lowers recidivism risk, since most people assessed have several previous offenses.",13.25
25,1,"Interestingly, despite having recidivated before and possessing a higher-than-average number of prior offenses, both of which would typically raise concern, the model found that these factors were outweighed by other considerations.",24.52
25,2,"At the heart of this assessment lies the individual’s relatively young age of 25, which, compared to the average age in the dataset, actually increased the estimated risk—since younger people are statistically more likely to recidivate, this factor worked against a favorable prediction.",14.16
25,3,"However, the model also recognized that this person is not recorded as Black, a demographic detail that, in the context of the dataset, slightly reduced the predicted risk, reflecting broader patterns observed in the data.",12.66
25,4,"Most notably, the very brief time spent in jail—just one month compared to the much longer average—suggested a less severe criminal history or perhaps a lower perceived threat, ultimately tipping the balance toward a prediction of low recidivism risk.",11.9
25,5,The model predicted that this individual is not likely to be rearrested within the next two years.,10.65
26,1,"Although the individual is not recorded as Black—a demographic factor that, in some datasets, has been associated with higher predicted risk due to systemic biases—the model still identified risk based on the interplay of other features.",47.6
26,2,"However, the absence of any previous recidivism history, which would usually be reassuring, was outweighed by other considerations in the model’s assessment.",27.99
26,3,"Notably, the individual’s relatively young age of 24 played a significant role, as younger people are statistically more likely to reoffend, possibly due to factors such as less stable life circumstances or limited access to support systems.",13.82
26,4,"Finally, the short duration of just two months spent in jail, much less than the average, may have signaled to the model that there was insufficient time for rehabilitation or intervention, contributing to the overall prediction of recidivism risk.",11.03
26,5,"The model predicted that this individual is at risk of being rearrested within two years, despite the fact that they have no prior criminal offenses—a factor that typically lowers the likelihood of recidivism.",9.86
27,1,"Additionally, the model took into account that the individual is not recorded as Black, a demographic detail that, while controversial, has historically been associated with different risk assessments due to systemic biases in the data.",47.38
27,2,"The most influential factor in this decision was the relatively low number of prior crimes—just one—compared to the typical person assessed, which strongly signaled a lower risk.",31.34
27,3,"Although the individual has recidivated before, this history was outweighed by other mitigating factors, such as having spent slightly less time in jail than average, which may suggest less severe or less frequent offenses.",20.99
27,4,"Finally, the individual’s age of 26, though somewhat younger than the average in the dataset, did not tip the balance toward higher risk, especially in the context of their limited criminal history and moderate jail time, leading the model to its overall conclusion.",14.49
27,5,"For this individual undergoing recidivism risk assessment, the model predicted that they are not likely to be rearrested within the next two years.",12.66
28,1,"Although the individual has recidivated before, their age—being younger than the average in the dataset—may have played a nuanced role, as younger individuals sometimes face different risk dynamics, but in this case, it did not tip the balance toward a higher risk prediction.",30.96
28,2,"The most influential factor shaping this outcome was the relatively high number of prior crimes—seven in total—which, compared to the average, would typically increase the risk of recidivism; however, this effect was counterbalanced by other aspects of the individual’s profile.",15.53
28,3,"Notably, the person is not recorded as Black, a demographic detail that, in the context of the dataset, slightly reduced the estimated risk, possibly reflecting broader systemic patterns observed in criminal justice data.",14.28
28,4,"Finally, the fact that the current charge is a misdemeanor, rather than a more serious offense, further contributed to the model’s assessment that this person is less likely to recidivate, suggesting that the nature of the present charge can meaningfully influence risk estimates.",10.62
28,5,"For this individual undergoing recidivism risk assessment, the model predicted that they are not likely to be rearrested within the next two years.",9.86
29,1,"While the model also considered that the person has previously recidivated and is identified as Black—factors that, in the context of criminal justice data, have been associated with higher risk—these were less influential than the other features.",29.66
29,2,"The most influential factor in this decision was the person’s extensive history of prior crimes, which, being much higher than average, would typically increase the risk of recidivism; however, this risk was counterbalanced by other aspects of their profile.",17.38
29,3,"Notably, the individual has not spent any recent time in jail, a detail that often signals either a period of stability or successful community integration, both of which can reduce the likelihood of reoffending.",13.55
29,4,"Finally, the individual’s age, being slightly younger than the average in the dataset, played a modest role, as younger age can sometimes be linked to higher risk, but in this case, the combination of all features led the model to predict a lower chance of recidivism, perhaps reflecting the complex interplay between criminal history and recent stability.",10.41
29,5,"For this individual undergoing a recidivism risk assessment, the model ultimately predicted that they are not likely to be rearrested within the next two years.",9.7
