text_id,num_sentences,last_sentence,ppl
16,4,"Overall, scoring goals was the most significant factor in the model's decision.",9.36
17,1,"The model's prediction was most strongly influenced by the fact that the team did not score any goals, which significantly reduced the likelihood of a player receiving the 'Man of the Match' award.",12.58
17,2,"However, the team's high number of passes (595), strong ball possession (60%), and several corner kicks (8) all contributed positively, albeit to a lesser extent.",9.42
17,3,"Additionally, the number of off-target attempts (9) had a small positive impact on the prediction.",8.13
17,4,"Overall, while the team's control and activity on the field were favorable, the lack of goals was the main factor working against the prediction.",7.47
18,1,"The model's prediction was most strongly influenced by the number of goals scored, which increased the likelihood of a player from the team receiving the 'Man of the Match' award.",15.41
18,2,"However, having more corner kicks and a higher number of passes slightly decreased this likelihood.",13.28
18,3,"The number of off-target attempts had a small positive effect, while a higher percentage of ball possession had a minimal negative impact on the prediction.",9.81
19,1,"The model's prediction was most strongly influenced by the team's low number of goals scored, which significantly decreased the likelihood of a player receiving the 'Man of the Match' award.",17.12
19,2,"However, the team's high number of passes and high ball possession percentage contributed positively, slightly increasing the chances.",11.06
19,3,"Additionally, the number of corner kicks and off-target attempts had small positive effects on the prediction, but their impact was much less significant compared to the number of goals scored.",8.08
20,1,"The model's prediction was most strongly influenced by the number of goals scored, with scoring 4 goals significantly increasing the likelihood of a player from the team receiving the 'Man of the Match' award.",13.88
20,2,"Having no corner kicks slightly decreased the chances, while making 4 off-target attempts provided a small positive contribution.",16.68
20,3,The total number of passes (351) and a ball possession rate of 41% both had minor negative effects on the prediction.,13.68
20,4,"Overall, the high number of goals scored was the most important factor in the model's decision.",10.97
21,1,The model predicts whether a player from the football team will receive the 'Man of the Match' award based on several match statistics.,18.78
21,2,"Scoring 2 goals had the strongest positive influence on the prediction, making it more likely for the team to have a player win the award.",13.23
21,3,"Having 7 corner kicks and 7 off-target attempts also contributed positively, though to a lesser extent.",11.26
21,4,"On the other hand, making 492 passes and having 59% ball possession had a slight negative impact on the prediction, but their effects were minimal compared to the influence of goals scored.",8.85
22,1,"The model's prediction was most strongly influenced by the number of goals scored, which contributed positively to the likelihood of a player from the team receiving the 'Man of the Match' award.",14.87
22,2,"However, the number of corner kicks and the total number of passes both had a negative impact on the prediction.",9.05
22,3,"The number of off-target attempts provided a small positive contribution, while the percentage of ball possession had a slight negative effect.",8.32
22,4,"Overall, scoring more goals increased the chances of winning the award, while more corners, passes, and lower possession slightly decreased those chances.",7.6
23,1,"The model's prediction that a player from the team will receive the 'Man of the Match' award was mainly influenced by the number of goals scored, which had the strongest positive impact.",16.76
23,2,"The high number of corner kicks and off-target attempts also contributed positively, though to a lesser extent.",13.18
23,3,"On the other hand, the total number of passes and the percentage of ball possession had a very small negative effect on the prediction.",8.54
23,4,"Overall, the team's attacking performance, especially scoring goals, played the most significant role in the model's decision.",7.4
24,1,"The model's prediction that a player from this football team will receive the 'Man of the Match' award is mainly influenced by the team scoring 2 goals, which had the largest positive impact.",22.12
24,2,"Additionally, the team earned 8 corner kicks and made 4 off-target attempts, both contributing positively to the prediction.",16.14
24,3,"The high number of passes (699) and a strong ball possession percentage (71%) also played a role, though their influence was smaller compared to goals scored.",13.52
24,4,"Overall, strong offensive performance and control of the game increased the likelihood of a player from this team being awarded 'Man of the Match'.",9.77
25,1,"The model's prediction was most strongly influenced by the number of goals scored, which increased the likelihood of a player from the team receiving the 'Man of the Match' award.",15.41
25,2,"Having more corner kicks slightly decreased the chances, while a higher number of off-target attempts provided a small positive contribution.",15.3
25,3,The total number of passes and the percentage of ball possession both had minimal negative effects on the prediction.,11.87
25,4,"Overall, scoring goals was the most significant factor in the model's decision.",10.21
26,1,"The model's prediction that a player from the team will receive the 'Man of the Match' award is mainly influenced by the number of goals scored, which had the largest positive impact.",17.32
26,2,"Additionally, the high number of corner kicks and off-target attempts contributed positively, though to a lesser extent.",14.13
26,3,"The team's high total number of passes and strong ball possession percentage also played a role, but their influence was smaller compared to the other factors.",10.45
27,1,The model's prediction was influenced by several key factors.,65.22
27,2,"The team had 2 off-target attempts and 2 corner kicks, both of which contributed negatively to the likelihood of receiving the 'Man of the Match' award.",22.3
27,3,"Scoring 2 goals had a positive impact on the prediction, increasing the chances of winning the award.",12.38
27,4,"However, the total number of passes (269) and a ball possession rate of 39% had only minor negative effects on the outcome.",11.13
27,5,"Overall, the negative contributions from off-target attempts and corner kicks outweighed the positive effect of goals scored.",9.05
28,1,"The model's prediction that a player from the team will receive the 'Man of the Match' award is mainly influenced by the number of goals scored, which had the strongest positive impact.",17.4
28,2,"The number of corner kicks and off-target attempts also contributed positively, though to a lesser extent.",11.87
28,3,"On the other hand, the total number of passes and the percentage of ball possession had a slight negative effect on the prediction.",7.69
28,4,"Overall, scoring goals was the most significant factor in the model's decision.",7.16
29,1,"The model's prediction was most strongly influenced by the number of goals scored, which increased the likelihood of a player from the team receiving the 'Man of the Match' award.",15.41
29,2,"However, having more corner kicks and a higher number of passes slightly decreased this likelihood.",13.28
29,3,"Additionally, more off-target attempts had a small positive effect, while a lower percentage of ball possession had a minimal negative impact on the prediction.",10.31
29,4,"Overall, scoring goals played the most significant role in the model's decision.",9.12
