text_id_shuff,num_sentences_shuff,last_sentence_shuff,ppl_shuff
8,1,The percentage of ball possession had a slight negative influence on the prediction.,90.67
8,2,"The high number of passes contributed positively, but to a lesser extent.",36.74
8,3,The number of corner kicks and off-target attempts also had small positive effects.,23.52
8,4,"Overall, the low number of goals scored was the main reason the model predicted that a player from this team would not receive the award.",16.38
8,5,"The model's prediction was most strongly influenced by the number of goals scored, which had a negative impact on the likelihood of a player from the team receiving the 'Man of the Match' award.",9.55
9,1,"The number of corner kicks and off-target attempts contributed slightly positively, while the total number of passes and the percentage of ball possession had small negative effects on the prediction.",25.28
9,2,"The model's prediction was most strongly influenced by the number of goals scored, which had a significant negative impact on the likelihood of a player from the team receiving the 'Man of the Match' award.",10.57
9,3,"Overall, the low number of goals scored was the main reason the model predicted against a player from this team receiving the award.",9.34
10,1,"On the other hand, the total number of passes and the percentage of ball possession had very minimal negative effects on the prediction, slightly decreasing the chances of receiving the award.",28.97
10,2,"Scoring a goal had the most significant positive impact on the prediction, strongly increasing the likelihood of winning the award.",13.99
10,3,"Having 10 corner kicks and 8 off-target attempts also contributed positively, though to a lesser extent.",13.16
10,4,"Overall, scoring a goal was the most influential factor in the model's decision.",10.93
10,5,The model predicts whether a player from the football team will receive the 'Man of the Match' award based on several factors.,9.48
11,1,"On the other hand, the total number of passes (306) and the percentage of ball possession (40%) had a small negative effect on the prediction.",17.95
11,2,"The number of corner kicks (6) and off-target attempts (3) also contributed positively, though to a lesser extent.",11.19
11,3,"Overall, the team's strong attacking performance, especially in scoring goals, played the most significant role in the model's decision.",9.64
11,4,"The model's prediction that the team will receive the 'Man of the Match' award was mainly influenced by the high number of goals scored (5), which had the strongest positive impact.",8.04
12,1,"Additionally, having only one corner kick, a relatively low number of passes, and just 34% ball possession all contributed slightly against the likelihood of winning the award.",41.96
12,2,"This is mainly because the team did not score any goals, which had the largest negative impact on the prediction.",23.79
12,3,"On the other hand, making four off-target attempts had a small positive effect, but it was not enough to outweigh the negative factors.",14.39
12,4,The model predicts that the team is less likely to have a player receive the 'Man of the Match' award.,11.16
13,1,"Having 5 corner kicks and 6 off-target attempts also contributed positively, though to a lesser extent.",57.25
13,2,"Scoring 2 goals had the strongest positive influence on the prediction, making it more likely for the team to have a player win the award.",23.33
13,3,"On the other hand, making 485 passes and having 59% ball possession had a slight negative impact on the prediction, but their effects were minimal compared to the positive contributions from goals, corners, and off-target attempts.",12.51
13,4,The model predicts whether a player from the football team will receive the 'Man of the Match' award based on several factors.,10.86
14,1,"Although the team scored two goals, which had a positive impact, this was not enough to outweigh the negative effects.",21.54
14,2,"The model predicts that the team is less likely to have a player win the 'Man of the Match' award mainly because they had a higher number of off-target attempts and fewer corner kicks, both of which contributed negatively to the prediction.",12.6
14,3,"Additionally, the total number of passes and the percentage of ball possession had only minor negative influences on the prediction.",11.12
15,1,"Additionally, the 6 off-target attempts provided a small positive contribution.",205.63
15,2,"The team scored 3 goals, which had the largest positive impact.",67.77
15,3,"However, having 2 corner kicks slightly decreased the chances, as did the total number of passes (372) and the percentage of ball possession (42%), though these had much smaller negative effects.",24.99
15,4,"Overall, scoring more goals was the most significant factor in the prediction.",21.01
15,5,"The model's prediction was most strongly influenced by the number of goals scored, which contributed positively to the likelihood of a player from the team receiving the 'Man of the Match' award.",14.6
16,1,"The number of off-target attempts had a small positive effect, while ball possession percentage had a minimal negative impact on the prediction.",41.19
16,2,"However, having more corner kicks and a higher number of passes slightly decreased this likelihood.",28.13
16,3,"Overall, scoring goals was the most significant factor in the model's decision.",22.16
16,4,"The model's prediction was most strongly influenced by the number of goals scored, which increased the likelihood of a player from the team receiving the 'Man of the Match' award.",13.13
17,1,"Additionally, the number of off-target attempts (9) had a small positive impact on the prediction.",56.05
17,2,"However, the team's high number of passes (595), strong ball possession (60%), and several corner kicks (8) all contributed positively, albeit to a lesser extent.",26.65
17,3,"Overall, while the team's control and activity on the field were favorable, the lack of goals was the main factor working against the prediction.",18.06
17,4,"The model's prediction was most strongly influenced by the fact that the team did not score any goals, which significantly reduced the likelihood of a player receiving the 'Man of the Match' award.",11.74
18,1,"However, having more corner kicks and a higher number of passes slightly decreased this likelihood.",83.08
18,2,"The model's prediction was most strongly influenced by the number of goals scored, which increased the likelihood of a player from the team receiving the 'Man of the Match' award.",15.37
18,3,"The number of off-target attempts had a small positive effect, while a higher percentage of ball possession had a minimal negative impact on the prediction.",11.84
19,1,"However, the team's high number of passes and high ball possession percentage contributed positively, slightly increasing the chances.",53.87
19,2,"The model's prediction was most strongly influenced by the team's low number of goals scored, which significantly decreased the likelihood of a player receiving the 'Man of the Match' award.",15.45
19,3,"Additionally, the number of corner kicks and off-target attempts had small positive effects on the prediction, but their impact was much less significant compared to the number of goals scored.",10.43
20,1,The total number of passes (351) and a ball possession rate of 41% both had minor negative effects on the prediction.,51.93
20,2,"Having no corner kicks slightly decreased the chances, while making 4 off-target attempts provided a small positive contribution.",34.86
20,3,"Overall, the high number of goals scored was the most important factor in the model's decision.",21.82
20,4,"The model's prediction was most strongly influenced by the number of goals scored, with scoring 4 goals significantly increasing the likelihood of a player from the team receiving the 'Man of the Match' award.",13.05
21,1,"Having 7 corner kicks and 7 off-target attempts also contributed positively, though to a lesser extent.",59.85
21,2,"Scoring 2 goals had the strongest positive influence on the prediction, making it more likely for the team to have a player win the award.",23.77
21,3,"On the other hand, making 492 passes and having 59% ball possession had a slight negative impact on the prediction, but their effects were minimal compared to the influence of goals scored.",14.04
21,4,The model predicts whether a player from the football team will receive the 'Man of the Match' award based on several match statistics.,11.84
22,1,"The number of off-target attempts provided a small positive contribution, while the percentage of ball possession had a slight negative effect.",40.86
22,2,"However, the number of corner kicks and the total number of passes both had a negative impact on the prediction.",15.48
22,3,"Overall, scoring more goals increased the chances of winning the award, while more corners, passes, and lower possession slightly decreased those chances.",13.26
22,4,"The model's prediction was most strongly influenced by the number of goals scored, which contributed positively to the likelihood of a player from the team receiving the 'Man of the Match' award.",9.49
23,1,"On the other hand, the total number of passes and the percentage of ball possession had a very small negative effect on the prediction.",17.29
23,2,"The high number of corner kicks and off-target attempts also contributed positively, though to a lesser extent.",15.34
23,3,"Overall, the team's attacking performance, especially scoring goals, played the most significant role in the model's decision.",12.23
23,4,"The model's prediction that a player from the team will receive the 'Man of the Match' award was mainly influenced by the number of goals scored, which had the strongest positive impact.",9.17
24,1,"The high number of passes (699) and a strong ball possession percentage (71%) also played a role, though their influence was smaller compared to goals scored.",46.56
24,2,"Additionally, the team earned 8 corner kicks and made 4 off-target attempts, both contributing positively to the prediction.",37.9
24,3,"Overall, strong offensive performance and control of the game increased the likelihood of a player from this team being awarded 'Man of the Match'.",24.13
24,4,"The model's prediction that a player from this football team will receive the 'Man of the Match' award is mainly influenced by the team scoring 2 goals, which had the largest positive impact.",15.69
25,1,The total number of passes and the percentage of ball possession both had minimal negative effects on the prediction.,50.64
25,2,"Having more corner kicks slightly decreased the chances, while a higher number of off-target attempts provided a small positive contribution.",30.3
25,3,"Overall, scoring goals was the most significant factor in the model's decision.",21.72
25,4,"The model's prediction was most strongly influenced by the number of goals scored, which increased the likelihood of a player from the team receiving the 'Man of the Match' award.",13.16
26,1,"Additionally, the high number of corner kicks and off-target attempts contributed positively, though to a lesser extent.",50.87
26,2,"The model's prediction that a player from the team will receive the 'Man of the Match' award is mainly influenced by the number of goals scored, which had the largest positive impact.",17.06
26,3,"The team's high total number of passes and strong ball possession percentage also played a role, but their influence was smaller compared to the other factors.",12.76
27,1,"However, the total number of passes (269) and a ball possession rate of 39% had only minor negative effects on the outcome.",31.38
27,2,"The team had 2 off-target attempts and 2 corner kicks, both of which contributed negatively to the likelihood of receiving the 'Man of the Match' award.",19.68
27,3,"Scoring 2 goals had a positive impact on the prediction, increasing the chances of winning the award.",15.23
27,4,"Overall, the negative contributions from off-target attempts and corner kicks outweighed the positive effect of goals scored.",12.02
27,5,The model's prediction was influenced by several key factors.,11.67
28,1,"On the other hand, the total number of passes and the percentage of ball possession had a slight negative effect on the prediction.",17.97
28,2,"The number of corner kicks and off-target attempts also contributed positively, though to a lesser extent.",12.61
28,3,"Overall, scoring goals was the most significant factor in the model's decision.",12.15
28,4,"The model's prediction that a player from the team will receive the 'Man of the Match' award is mainly influenced by the number of goals scored, which had the strongest positive impact.",9.36
29,1,"Additionally, more off-target attempts had a small positive effect, while a lower percentage of ball possession had a minimal negative impact on the prediction.",55.07
29,2,"However, having more corner kicks and a higher number of passes slightly decreased this likelihood.",33.86
29,3,"Overall, scoring goals played the most significant role in the model's decision.",25.97
29,4,"The model's prediction was most strongly influenced by the number of goals scored, which increased the likelihood of a player from the team receiving the 'Man of the Match' award.",14.33
