id,text,reversed_text,shuffled_text,num_sentences,ppl,ppl_reversed,ppl_shuffled,ppl_diff_reversed,ppl_diff_shuffled,ppl_ratio_reversed,ppl_ratio_shuffled,ppl_loo_mean,ppl_loo_std,ppl_loo_min,ppl_loo_max,ppl_cumulative_slope,ppl_cumulative_mean,ppl_cumulative_std,ppl_cumulative_first,ppl_cumulative_last,ppl_cumulative_rev_slope,ppl_cumulative_rev_mean,ppl_cumulative_rev_std,ppl_cumulative_rev_first,ppl_cumulative_rev_last,ppl_cumulative_shuff_slope,ppl_cumulative_shuff_mean,ppl_cumulative_shuff_std,ppl_cumulative_shuff_first,ppl_cumulative_shuff_last
15,"The model predicts the risk of recidivism for this individual based on several factors. The number of prior crimes committed increases the predicted risk the most, contributing significantly to a higher risk estimate. The fact that the individual has not recidivated before lowers the risk somewhat. Being recorded as Black slightly decreases the predicted risk in this case. Spending one month in jail adds a small increase to the risk, while not being charged with a misdemeanor slightly reduces the risk. Overall, the prediction is most strongly influenced by the individual's history of prior crimes.","Overall, the prediction is most strongly influenced by the individual's history of prior crimes. Spending one month in jail adds a small increase to the risk, while not being charged with a misdemeanor slightly reduces the risk. Being recorded as Black slightly decreases the predicted risk in this case. The fact that the individual has not recidivated before lowers the risk somewhat. The number of prior crimes committed increases the predicted risk the most, contributing significantly to a higher risk estimate. The model predicts the risk of recidivism for this individual based on several factors.","Being recorded as Black slightly decreases the predicted risk in this case. The number of prior crimes committed increases the predicted risk the most, contributing significantly to a higher risk estimate. The fact that the individual has not recidivated before lowers the risk somewhat. Spending one month in jail adds a small increase to the risk, while not being charged with a misdemeanor slightly reduces the risk. The model predicts the risk of recidivism for this individual based on several factors. Overall, the prediction is most strongly influenced by the individual's history of prior crimes.",6,12.07,15.45,14.19,3.38,2.12,1.28,1.18,13.73,1.85,11.33,17.37,-2.6255,17.43,4.88,26.37,12.07,-6.883,28.06,13.21,55.35,15.45,-39.2992,67.08,89.59,265.24,14.19
16,"The model predicts the risk of recidivism for this individual by considering several factors. Having 25 prior crimes lowers the predicted risk, while being 61 years old increases it. The fact that the individual has not recidivated before also raises the risk slightly. Being recorded as Black slightly decreases the predicted risk, and having spent 1 month in jail increases it a small amount. Each of these factors contributes to the overall prediction of whether the individual will be rearrested within two years.","Each of these factors contributes to the overall prediction of whether the individual will be rearrested within two years. Being recorded as Black slightly decreases the predicted risk, and having spent 1 month in jail increases it a small amount. The fact that the individual has not recidivated before also raises the risk slightly. Having 25 prior crimes lowers the predicted risk, while being 61 years old increases it. The model predicts the risk of recidivism for this individual by considering several factors.","Being recorded as Black slightly decreases the predicted risk, and having spent 1 month in jail increases it a small amount. Having 25 prior crimes lowers the predicted risk, while being 61 years old increases it. The fact that the individual has not recidivated before also raises the risk slightly. Each of these factors contributes to the overall prediction of whether the individual will be rearrested within two years. The model predicts the risk of recidivism for this individual by considering several factors.",5,9.75,13.15,12.54,3.4,2.79,1.35,1.29,11.61,1.49,9.74,13.77,-5.6838,18.49,8.56,33.66,9.75,-1.3918,16.48,2.71,16.81,13.15,-11.9246,28.5,18.87,64.07,12.54
17,"The model predicts the risk of recidivism by considering several factors. Spending 82 months in jail decreases the predicted risk, while being 37 years old increases it. The fact that the individual is not recorded as Black also raises the risk slightly. Having recidivated before actually lowers the predicted risk in this case, and not currently being charged with a felony slightly increases the risk.","Having recidivated before actually lowers the predicted risk in this case, and not currently being charged with a felony slightly increases the risk. The fact that the individual is not recorded as Black also raises the risk slightly. Spending 82 months in jail decreases the predicted risk, while being 37 years old increases it. The model predicts the risk of recidivism by considering several factors.","The fact that the individual is not recorded as Black also raises the risk slightly. Spending 82 months in jail decreases the predicted risk, while being 37 years old increases it. Having recidivated before actually lowers the predicted risk in this case, and not currently being charged with a felony slightly increases the risk. The model predicts the risk of recidivism by considering several factors.",4,18.83,24.16,25.09,5.33,6.26,1.28,1.33,23.66,2.67,20.48,27.82,-4.0624,24.69,4.56,31.21,18.83,-22.3996,49.29,26.63,92.39,24.16,-31.8551,59.15,38.71,123.05,25.09
18,"The model predicts a lower risk of recidivism for this individual. Spending 260 months in jail contributes the most to reducing the predicted risk. Being 22 years old, having previously recidivated, being recorded as Black, and having committed 4 prior crimes also each contribute to lowering the risk, but to a lesser extent.","Being 22 years old, having previously recidivated, being recorded as Black, and having committed 4 prior crimes also each contribute to lowering the risk, but to a lesser extent. Spending 260 months in jail contributes the most to reducing the predicted risk. The model predicts a lower risk of recidivism for this individual.","Spending 260 months in jail contributes the most to reducing the predicted risk. The model predicts a lower risk of recidivism for this individual. Being 22 years old, having previously recidivated, being recorded as Black, and having committed 4 prior crimes also each contribute to lowering the risk, but to a lesser extent.",3,14.97,20.42,16.2,5.44,1.22,1.36,1.08,24.24,8.11,16.02,35.28,-8.915,27.69,9.05,32.8,14.97,-6.9943,28.45,5.9,34.4,20.42,-58.5621,61.3,51.47,133.32,16.2
19,"The model predicts the risk of recidivism for this individual based on several factors. The person's age (50 years old) is the most influential factor, reducing the predicted risk. Having only one prior crime and not having recidivated before also contribute to a lower risk. Additionally, the individual is not recorded as Black, and has spent just one month in jail; both of these factors further decrease the estimated likelihood of being rearrested within two years.","Additionally, the individual is not recorded as Black, and has spent just one month in jail; both of these factors further decrease the estimated likelihood of being rearrested within two years. Having only one prior crime and not having recidivated before also contribute to a lower risk. The person's age (50 years old) is the most influential factor, reducing the predicted risk. The model predicts the risk of recidivism for this individual based on several factors.","Having only one prior crime and not having recidivated before also contribute to a lower risk. The person's age (50 years old) is the most influential factor, reducing the predicted risk. Additionally, the individual is not recorded as Black, and has spent just one month in jail; both of these factors further decrease the estimated likelihood of being rearrested within two years. The model predicts the risk of recidivism for this individual based on several factors.",4,11.91,16.0,15.04,4.09,3.14,1.34,1.26,14.89,2.64,12.54,19.33,-4.5468,16.77,5.68,26.37,11.91,-5.473,23.55,6.15,32.16,16.0,-13.681,29.75,16.61,57.19,15.04
20,"The model predicts the risk of recidivism for this individual based on several factors. Being 54 years old increases the predicted risk moderately. Having no prior crimes also contributes to a higher risk, though to a lesser extent. The fact that the individual has not recidivated before slightly increases the risk as well. Being recorded as Black slightly decreases the predicted risk. Finally, having spent 1 month in jail adds a small increase to the risk estimate.","Finally, having spent 1 month in jail adds a small increase to the risk estimate. Being recorded as Black slightly decreases the predicted risk. The fact that the individual has not recidivated before slightly increases the risk as well. Having no prior crimes also contributes to a higher risk, though to a lesser extent. Being 54 years old increases the predicted risk moderately. The model predicts the risk of recidivism for this individual based on several factors.","The fact that the individual has not recidivated before slightly increases the risk as well. Being 54 years old increases the predicted risk moderately. Having no prior crimes also contributes to a higher risk, though to a lesser extent. Being recorded as Black slightly decreases the predicted risk. The model predicts the risk of recidivism for this individual based on several factors. Finally, having spent 1 month in jail adds a small increase to the risk estimate.",6,10.38,17.45,15.48,7.07,5.1,1.68,1.49,12.63,2.3,10.07,17.32,-3.4384,16.6,6.3,26.37,10.38,-16.7685,47.2,30.79,94.71,17.45,-9.1926,32.11,16.65,60.16,15.48
21,"The model predicts the risk of recidivism for this individual by considering several factors. Having 13 prior crimes lowers the predicted risk, while being 53 years old increases it. The fact that the individual is recorded as Black slightly decreases the risk, and not having recidivated before slightly increases it. Additionally, being charged with a misdemeanor slightly increases the predicted risk.","Additionally, being charged with a misdemeanor slightly increases the predicted risk. The fact that the individual is recorded as Black slightly decreases the risk, and not having recidivated before slightly increases it. Having 13 prior crimes lowers the predicted risk, while being 53 years old increases it. The model predicts the risk of recidivism for this individual by considering several factors.","The fact that the individual is recorded as Black slightly decreases the risk, and not having recidivated before slightly increases it. Having 13 prior crimes lowers the predicted risk, while being 53 years old increases it. Additionally, being charged with a misdemeanor slightly increases the predicted risk. The model predicts the risk of recidivism for this individual by considering several factors.",4,12.81,16.31,17.91,3.51,5.1,1.27,1.4,17.26,3.3,14.55,22.9,-6.8432,20.36,8.18,33.66,12.81,-32.8543,47.68,43.2,121.8,16.31,-13.7338,33.34,16.67,61.03,17.91
22,"The model predicts the risk of recidivism for this individual based on several factors. Having 1 prior crime increases the predicted risk, while being 23 years old, having previously recidivated, and being recorded as Black each slightly decrease the risk. Additionally, spending 3 months in jail contributes a small increase to the predicted risk.","Additionally, spending 3 months in jail contributes a small increase to the predicted risk. Having 1 prior crime increases the predicted risk, while being 23 years old, having previously recidivated, and being recorded as Black each slightly decrease the risk. The model predicts the risk of recidivism for this individual based on several factors.","Having 1 prior crime increases the predicted risk, while being 23 years old, having previously recidivated, and being recorded as Black each slightly decrease the risk. The model predicts the risk of recidivism for this individual based on several factors. Additionally, spending 3 months in jail contributes a small increase to the predicted risk.",3,15.59,19.21,20.5,3.62,4.92,1.23,1.32,23.32,3.46,18.92,27.38,-5.394,20.29,4.51,26.37,15.59,-28.9698,40.71,25.9,77.15,19.21,-10.5798,28.81,9.22,41.66,20.5
23,"The model predicts the risk of recidivism for this individual by considering several factors. Being 20 years old decreases the predicted risk, while having no prior crimes slightly increases it. Having previously recidivated actually lowers the risk prediction in this case. Not being recorded as Black contributes a small increase to the risk, and having spent no time in jail also slightly raises the predicted risk.","Not being recorded as Black contributes a small increase to the risk, and having spent no time in jail also slightly raises the predicted risk. Having previously recidivated actually lowers the risk prediction in this case. Being 20 years old decreases the predicted risk, while having no prior crimes slightly increases it. The model predicts the risk of recidivism for this individual by considering several factors.","Having previously recidivated actually lowers the risk prediction in this case. Being 20 years old decreases the predicted risk, while having no prior crimes slightly increases it. Not being recorded as Black contributes a small increase to the risk, and having spent no time in jail also slightly raises the predicted risk. The model predicts the risk of recidivism for this individual by considering several factors.",4,15.12,20.91,20.77,5.79,5.65,1.38,1.37,19.79,3.89,14.83,25.68,-5.6633,21.77,7.07,33.66,15.12,-14.7674,38.79,16.97,64.25,20.91,-71.1811,87.03,94.57,249.6,20.77
24,"The model's prediction that this individual is at risk of recidivism is most influenced by the number of prior crimes they have committed, which increases the estimated risk. The fact that the individual is not recorded as Black and has not recidivated before both slightly decrease the risk. Spending one month in jail also has a small effect in lowering the risk. Additionally, the current charge being a misdemeanor slightly reduces the predicted risk of recidivism.","Additionally, the current charge being a misdemeanor slightly reduces the predicted risk of recidivism. Spending one month in jail also has a small effect in lowering the risk. The fact that the individual is not recorded as Black and has not recidivated before both slightly decrease the risk. The model's prediction that this individual is at risk of recidivism is most influenced by the number of prior crimes they have committed, which increases the estimated risk.","Spending one month in jail also has a small effect in lowering the risk. The fact that the individual is not recorded as Black and has not recidivated before both slightly decrease the risk. Additionally, the current charge being a misdemeanor slightly reduces the predicted risk of recidivism. The model's prediction that this individual is at risk of recidivism is most influenced by the number of prior crimes they have committed, which increases the estimated risk.",4,14.52,16.32,16.22,1.81,1.7,1.12,1.12,18.38,3.87,15.52,24.93,-2.6222,18.69,2.95,22.3,14.52,-18.1267,38.96,21.56,74.15,16.32,-13.5486,36.62,15.39,54.66,16.22
25,"The model predicts the risk of recidivism for this individual by considering several factors. Being 25 years old slightly decreases the predicted risk. The fact that the individual is not recorded as Black slightly increases the risk. Having recidivated before also slightly decreases the risk. Committing five prior crimes contributes to a small decrease in risk. Spending one month in jail slightly increases the predicted risk. Overall, these factors combine to inform the model's assessment of the likelihood that the individual will be rearrested within two years.","Overall, these factors combine to inform the model's assessment of the likelihood that the individual will be rearrested within two years. Spending one month in jail slightly increases the predicted risk. Committing five prior crimes contributes to a small decrease in risk. Having recidivated before also slightly decreases the risk. The fact that the individual is not recorded as Black slightly increases the risk. Being 25 years old slightly decreases the predicted risk. The model predicts the risk of recidivism for this individual by considering several factors.","Being 25 years old slightly decreases the predicted risk. Having recidivated before also slightly decreases the risk. Committing five prior crimes contributes to a small decrease in risk. The fact that the individual is not recorded as Black slightly increases the risk. Overall, these factors combine to inform the model's assessment of the likelihood that the individual will be rearrested within two years. The model predicts the risk of recidivism for this individual by considering several factors. Spending one month in jail slightly increases the predicted risk.",7,11.86,12.88,14.52,1.01,2.65,1.09,1.22,13.44,2.13,11.38,17.76,-3.1004,19.55,6.86,33.66,11.86,-1.1153,17.61,2.93,17.48,12.88,-19.6479,49.66,46.96,157.38,14.52
26,"The model predicts the risk of recidivism for this individual based on several factors. Having a higher number of prior crimes increases the predicted risk the most. The fact that the individual has not recidivated before also contributes to a higher risk, but to a lesser extent. Being 24 years old slightly decreases the predicted risk. Not being recorded as Black increases the risk somewhat, and spending 2 months in jail adds a small increase to the risk. Overall, the number of prior crimes and lack of previous recidivism are the most influential factors in this prediction.","Overall, the number of prior crimes and lack of previous recidivism are the most influential factors in this prediction. Not being recorded as Black increases the risk somewhat, and spending 2 months in jail adds a small increase to the risk. Being 24 years old slightly decreases the predicted risk. The fact that the individual has not recidivated before also contributes to a higher risk, but to a lesser extent. Having a higher number of prior crimes increases the predicted risk the most. The model predicts the risk of recidivism for this individual based on several factors.","Being 24 years old slightly decreases the predicted risk. Having a higher number of prior crimes increases the predicted risk the most. The fact that the individual has not recidivated before also contributes to a higher risk, but to a lesser extent. Not being recorded as Black increases the risk somewhat, and spending 2 months in jail adds a small increase to the risk. The model predicts the risk of recidivism for this individual based on several factors. Overall, the number of prior crimes and lack of previous recidivism are the most influential factors in this prediction.",6,8.28,11.4,11.22,3.12,2.95,1.38,1.36,9.95,1.24,7.67,11.04,-3.4328,14.22,6.58,26.37,8.28,-4.8358,20.77,8.48,35.05,11.4,-28.6342,50.52,63.31,188.81,11.22
27,"The model predicts the risk of recidivism for this individual by considering several factors. Having 1 prior crime increases the predicted risk, while having previously recidivated actually decreases it slightly. The fact that the individual is not recorded as Black also increases the risk a bit. Spending 16 months in jail and being 26 years old both contribute to lowering the predicted risk, though these effects are relatively small. Overall, the number of prior crimes has the largest impact on increasing the risk in this case.","Overall, the number of prior crimes has the largest impact on increasing the risk in this case. Spending 16 months in jail and being 26 years old both contribute to lowering the predicted risk, though these effects are relatively small. The fact that the individual is not recorded as Black also increases the risk a bit. Having 1 prior crime increases the predicted risk, while having previously recidivated actually decreases it slightly. The model predicts the risk of recidivism for this individual by considering several factors.","Spending 16 months in jail and being 26 years old both contribute to lowering the predicted risk, though these effects are relatively small. Having 1 prior crime increases the predicted risk, while having previously recidivated actually decreases it slightly. The fact that the individual is not recorded as Black also increases the risk a bit. Overall, the number of prior crimes has the largest impact on increasing the risk in this case. The model predicts the risk of recidivism for this individual by considering several factors.",5,12.28,14.75,14.82,2.48,2.54,1.2,1.21,14.83,1.6,12.97,17.66,-5.5795,21.8,7.98,33.66,12.28,-7.3187,24.1,12.62,48.93,14.75,-4.3766,22.46,6.3,32.64,14.82
28,"The model predicts the risk of recidivism for this individual by considering several factors. Having 7 prior crimes reduces the predicted risk, as does having recidivated before and being 29 years old. The fact that the individual is not recorded as Black slightly increases the risk, and being charged with a misdemeanor also increases the predicted risk, but to a lesser extent. Overall, the largest factor decreasing the risk is the number of prior crimes, while the other features have smaller positive or negative effects.","Overall, the largest factor decreasing the risk is the number of prior crimes, while the other features have smaller positive or negative effects. The fact that the individual is not recorded as Black slightly increases the risk, and being charged with a misdemeanor also increases the predicted risk, but to a lesser extent. Having 7 prior crimes reduces the predicted risk, as does having recidivated before and being 29 years old. The model predicts the risk of recidivism for this individual by considering several factors.","The fact that the individual is not recorded as Black slightly increases the risk, and being charged with a misdemeanor also increases the predicted risk, but to a lesser extent. Having 7 prior crimes reduces the predicted risk, as does having recidivated before and being 29 years old. Overall, the largest factor decreasing the risk is the number of prior crimes, while the other features have smaller positive or negative effects. The model predicts the risk of recidivism for this individual by considering several factors.",4,11.39,14.77,16.37,3.38,4.98,1.3,1.44,14.96,1.25,13.17,16.7,-7.4481,19.77,8.77,33.66,11.39,-6.3747,21.29,8.12,35.12,14.77,-7.0875,24.64,8.26,37.61,16.37
29,"The model predicts the risk of recidivism for this individual by considering several factors. Having 12 prior crimes reduces the predicted risk the most, followed by a previous history of recidivism and being recorded as Black, both of which also slightly decrease the risk. The fact that the individual has not spent any months in jail slightly increases the predicted risk, while being 29 years old has a small effect in lowering the risk. Overall, the combination of these factors leads to the model's final prediction.","Overall, the combination of these factors leads to the model's final prediction. The fact that the individual has not spent any months in jail slightly increases the predicted risk, while being 29 years old has a small effect in lowering the risk. Having 12 prior crimes reduces the predicted risk the most, followed by a previous history of recidivism and being recorded as Black, both of which also slightly decrease the risk. The model predicts the risk of recidivism for this individual by considering several factors.","The fact that the individual has not spent any months in jail slightly increases the predicted risk, while being 29 years old has a small effect in lowering the risk. Having 12 prior crimes reduces the predicted risk the most, followed by a previous history of recidivism and being recorded as Black, both of which also slightly decrease the risk. Overall, the combination of these factors leads to the model's final prediction. The model predicts the risk of recidivism for this individual by considering several factors.",4,10.63,13.16,12.77,2.52,2.14,1.24,1.2,14.06,2.14,11.33,16.89,-7.5719,18.4,9.26,33.66,10.63,-8.1188,21.73,9.93,38.2,13.16,-3.9961,17.25,4.99,25.66,12.77
