text_id_shuff,num_sentences_shuff,last_sentence_shuff,ppl_shuff
21,1,"The fact that the individual is recorded as Black slightly decreases the risk, and not having recidivated before slightly increases it.",61.03
21,2,"Having 13 prior crimes lowers the predicted risk, while being 53 years old increases it.",31.2
21,3,"Additionally, being charged with a misdemeanor slightly increases the predicted risk.",23.24
21,4,The model predicts the risk of recidivism for this individual by considering several factors.,17.91
22,1,"Having 1 prior crime increases the predicted risk, while being 23 years old, having previously recidivated, and being recorded as Black each slightly decrease the risk.",41.66
22,2,The model predicts the risk of recidivism for this individual based on several factors.,24.25
22,3,"Additionally, spending 3 months in jail contributes a small increase to the predicted risk.",20.5
23,1,Having previously recidivated actually lowers the risk prediction in this case.,249.6
23,2,"Being 20 years old decreases the predicted risk, while having no prior crimes slightly increases it.",51.54
23,3,"Not being recorded as Black contributes a small increase to the risk, and having spent no time in jail also slightly raises the predicted risk.",26.23
23,4,The model predicts the risk of recidivism for this individual by considering several factors.,20.77
24,1,Spending one month in jail also has a small effect in lowering the risk.,54.66
24,2,The fact that the individual is not recorded as Black and has not recidivated before both slightly decrease the risk.,47.87
24,3,"Additionally, the current charge being a misdemeanor slightly reduces the predicted risk of recidivism.",27.72
24,4,"The model's prediction that this individual is at risk of recidivism is most influenced by the number of prior crimes they have committed, which increases the estimated risk.",16.22
25,1,Being 25 years old slightly decreases the predicted risk.,157.38
25,2,Having recidivated before also slightly decreases the risk.,63.0
25,3,Committing five prior crimes contributes to a small decrease in risk.,45.83
25,4,The fact that the individual is not recorded as Black slightly increases the risk.,32.34
25,5,"Overall, these factors combine to inform the model's assessment of the likelihood that the individual will be rearrested within two years.",18.8
25,6,The model predicts the risk of recidivism for this individual by considering several factors.,15.75
25,7,Spending one month in jail slightly increases the predicted risk.,14.52
26,1,Being 24 years old slightly decreases the predicted risk.,188.81
26,2,Having a higher number of prior crimes increases the predicted risk the most.,51.99
26,3,"The fact that the individual has not recidivated before also contributes to a higher risk, but to a lesser extent.",19.19
26,4,"Not being recorded as Black increases the risk somewhat, and spending 2 months in jail adds a small increase to the risk.",17.39
26,5,The model predicts the risk of recidivism for this individual based on several factors.,14.5
26,6,"Overall, the number of prior crimes and lack of previous recidivism are the most influential factors in this prediction.",11.22
27,1,"Spending 16 months in jail and being 26 years old both contribute to lowering the predicted risk, though these effects are relatively small.",32.64
27,2,"Having 1 prior crime increases the predicted risk, while having previously recidivated actually decreases it slightly.",25.23
27,3,The fact that the individual is not recorded as Black also increases the risk a bit.,22.51
27,4,"Overall, the number of prior crimes has the largest impact on increasing the risk in this case.",17.1
27,5,The model predicts the risk of recidivism for this individual by considering several factors.,14.82
28,1,"The fact that the individual is not recorded as Black slightly increases the risk, and being charged with a misdemeanor also increases the predicted risk, but to a lesser extent.",37.61
28,2,"Having 7 prior crimes reduces the predicted risk, as does having recidivated before and being 29 years old.",25.87
28,3,"Overall, the largest factor decreasing the risk is the number of prior crimes, while the other features have smaller positive or negative effects.",18.72
28,4,The model predicts the risk of recidivism for this individual by considering several factors.,16.37
29,1,"The fact that the individual has not spent any months in jail slightly increases the predicted risk, while being 29 years old has a small effect in lowering the risk.",25.66
29,2,"Having 12 prior crimes reduces the predicted risk the most, followed by a previous history of recidivism and being recorded as Black, both of which also slightly decrease the risk.",15.92
29,3,"Overall, the combination of these factors leads to the model's final prediction.",14.63
29,4,The model predicts the risk of recidivism for this individual by considering several factors.,12.77
