text_id_shuff,num_sentences_shuff,last_sentence_shuff,ppl_shuff
5,1,"Their passing game was strong, with 484 passes completed, but without goals, even a high number of passes can seem less decisive in the eyes of those selecting the standout player.",72.29
5,2,"The most influential factor in this decision was that the team did not score any goals, which is a significant setback since goals are often the most visible and celebrated contributions in a match.",27.24
5,3,"While the team did manage to earn seven corners—well above the typical average—this attacking pressure did not translate into goals, which likely diminished the impact of their efforts.",22.24
5,4,"Although the team also had a fair number of off-target attempts and maintained average ball possession, these factors were not enough to outweigh the lack of goals, which is often the key to individual recognition in football.",16.04
5,5,The model predicted that the A team was not likely to have a player win the Man of the Match award in this football match.,15.85
6,1,"The team also completed a high number of passes, suggesting good ball movement, but this did not compensate for the lack of goals, especially since their ball possession was slightly below average, indicating they may not have controlled the game.",17.95
6,2,"The most influential factor in this decision was that the team did not score any goals, which is a significant setback since goals are often the most visible and celebrated contributions in a match.",14.17
6,3,"While the team did manage to earn five corners—slightly above the average—this alone was not enough to sway the prediction, as corners are opportunities rather than direct achievements.",12.27
6,4,"Ultimately, despite some positive aspects like passing and corners, the absence of goals likely overshadowed these efforts, as goal-scoring is typically the most decisive factor in earning individual accolades in football.",10.76
6,5,The model predicted that the A team would not have a player receive the Man of the Match award in this football match.,10.4
7,1,"The number of off-target attempts, which was close to the average, contributed positively, perhaps suggesting that the team was active in attack and kept the opposition under pressure, a quality that can highlight individual efforts.",43.37
7,2,"This outcome was most strongly influenced by the number of goals scored, as scoring even a single goal can be decisive in a match and often draws attention to standout performers, even though the team scored slightly below the tournament average.",23.06
7,3,"Interestingly, the relatively low number of corner kicks worked against the prediction, since teams that dominate and create more attacking opportunities—often reflected in higher corner counts—tend to have players recognized for their impact.",18.39
7,4,"Although the team had fewer passes and less ball possession than typical, these factors played a smaller role, indicating that the model valued decisive moments and attacking intent over overall control in this particular prediction.",17.07
7,5,The model predicted that the A team would have a player receive the Man of the Match award.,16.06
8,1,"The team also earned five corners and made seven off-target attempts, both slightly above average, suggesting they were active in attack but ultimately lacked the clinical edge needed to produce a match-winning performance.",28.15
8,2,"This outcome was heavily influenced by the fact that the team did not score any goals, which is a significant factor since standout performances often involve goal contributions.",18.96
8,3,"Despite the team completing an impressive 698 passes—far above the typical match average—this high passing count alone was not enough to sway the prediction, perhaps because it did not translate into decisive moments or goals.",17.17
8,4,"Even though A team dominated possession with 57%, this control did not result in the kind of impactful play that usually earns individual accolades, highlighting that possession and effort must be matched by tangible results to secure such recognition.",17.69
8,5,The model predicted that the A team would not have a player receive the Man of the Match award.,15.75
9,1,"Their total number of passes was right around the tournament average, indicating a solid but not exceptional control of play, and their ball possession was slightly above average, showing they held the ball more than their opponents but perhaps without making it count on the scoreboard.",19.87
9,2,"The most influential factor in this decision was that the team did not score any goals, which is a significant setback since goals are often the most visible and celebrated contributions in a match.",16.31
9,3,"While the team did win a high number of corners, suggesting they were able to create attacking opportunities, this alone was not enough to outweigh the lack of goals.",11.62
9,4,"Despite a reasonable number of off-target attempts, the absence of goals likely overshadowed these efforts, leading the model to conclude that no standout individual performance from the A team merited the Man of the Match recognition.",11.61
9,5,The model predicted that the A team would not have a player receive the Man of the Match award in this football match.,10.52
10,1,"The team also had more off-target attempts than average, suggesting an aggressive approach in attack, which, while not always resulting in goals, can highlight a player’s influence and activity on the field.",31.4
10,2,"Scoring a goal is often the most decisive factor in football, and although the A team scored just one goal—slightly below the tournament average—this goal may have been particularly crucial or memorable, which can sway the award decision.",21.16
10,3,"The next most influential factor was the high number of corner kicks earned by the A team, with 10 corners indicating sustained attacking pressure and opportunities to create dangerous moments, which often draw attention to standout individual performances.",17.25
10,4,"Although the A team had fewer passes and less ball possession than typical, their direct and assertive style may have allowed a key player to shine in pivotal moments, ultimately leading to the Man of the Match recognition.",13.9
10,5,"The model predicted that the A team would have a player receive the Man of the Match award, and this outcome was most strongly influenced by the number of goals scored.",12.39
11,1,"Although their off-target attempts were slightly below average, this may suggest that their shots were more efficient or that their goals came from high-quality chances, further highlighting the impact of key players.",40.51
11,2,"This offensive firepower is often a decisive factor in individual accolades, as standout goal contributions tend to draw attention from award selectors.",33.45
11,3,"The team also earned 6 corner kicks, which not only reflects their attacking intent but likely provided more opportunities to create dangerous moments and showcase individual brilliance.",26.33
11,4,"Despite having fewer passes and less ball possession than average, the team's ability to convert limited opportunities into goals likely made their standout performers impossible to overlook for the Man of the Match honor.",21.32
11,5,"The model predicted that the A team would have a player receive the Man of the Match award, and the story behind this prediction starts with their remarkable goal-scoring performance: netting 5 goals, far surpassing the typical match average.",18.84
12,1,"While the team did manage four off-target attempts, this alone was not enough to offset the lack of goals or overall possession.",34.12
12,2,"This outcome was most strongly influenced by the fact that the team failed to score any goals, a critical factor since standout performances are often linked to goal-scoring contributions.",21.08
12,3,"Additionally, the team had only one corner kick and completed significantly fewer passes than average, both of which suggest limited attacking opportunities and less control over the game.",14.29
12,4,"With just 34% ball possession, well below the typical average, it appears the A team struggled to assert themselves, making it unlikely for any individual to shine enough to earn the award.",14.03
12,5,The model predicted that the A team would not have a player receive the Man of the Match award.,13.02
13,1,"Their passing game was also notable, with 485 passes completed, showing a level of control and teamwork that can help a player shine, even if passing itself was not a major driver in the model’s decision.",61.56
13,2,"This attacking success was further supported by their high number of corner kicks, with 5 corners indicating sustained offensive pressure and frequent threats near the opponent’s goal.",37.19
13,3,"Although the team had 6 off-target attempts, slightly more than average, this suggests they were consistently creating chances and keeping the opposition under pressure, which often draws attention to standout individual performances.",27.55
13,4,"Finally, the A team dominated ball possession at 59%, far above the average, which likely allowed their key players more opportunities to influence the game and catch the eye of the award selectors.",22.48
13,5,"The model predicted that the A team would have a player win the Man of the Match award, and this outcome was strongly influenced by the team’s impressive goal-scoring performance, as they netted 2 goals—well above the typical match average.",16.7
14,1,"While the A team did manage to score two goals—slightly above the average for such matches—this positive contribution was outweighed by their low overall involvement, as seen in their limited number of passes and notably low ball possession percentage.",29.82
14,2,"This outcome was strongly influenced by the team's low number of off-target attempts, which was well below what is typical in World Cup matches, suggesting a lack of attacking pressure or creativity in front of goal.",17.41
14,3,"Additionally, the team earned very few corner kicks, another sign that they struggled to put sustained pressure on their opponent’s defense.",13.96
14,4,"Altogether, these factors paint a picture of a team that, despite some success in front of goal, was largely on the back foot and unable to dominate play, making it less likely for one of their players to stand out as the match’s top performer.",10.01
14,5,The model predicted that the A team was not likely to have a player receive the Man of the Match award.,9.65
15,1,"Although their total passes and ball possession percentage were both below the norm, which might suggest less control over the game, these factors were less influential in the model’s decision.",36.7
15,2,"While the number of corners taken by the A team was lower than usual, suggesting they may not have dominated set-piece opportunities, this did not outweigh the impact of their goal tally.",17.01
15,3,"The team also had a slightly higher number of off-target attempts than average, indicating an aggressive attacking approach that likely kept the opposition under pressure and showcased individual flair.",14.81
15,4,"Ultimately, it was the A team’s ability to convert chances into goals that most likely tipped the scales, as standout goal-scoring performances are often a key reason for a player to be recognized as Man of the Match.",11.83
15,5,"The model predicted that the A team would have a player receive the Man of the Match award, and this outcome was strongly influenced by the team’s impressive goal-scoring performance, netting three goals—well above the typical match average.",10.35
16,1,"Their number of off-target attempts was also below average, indicating they created some chances but perhaps lacked precision, yet this still contributed positively, possibly reflecting an active attacking presence.",100.28
16,2,"This outcome was most strongly influenced by the fact that the team scored a goal, which is often a decisive factor in individual recognition, even though their tally was slightly below the tournament average.",38.09
16,3,"Interestingly, the team had fewer corner kicks than most, which might suggest they were less dominant in attack, but this did not outweigh the positive impact of scoring.",22.6
16,4,"Although the team had fewer passes and less ball possession than typical, these factors played a smaller role, suggesting that standout moments—like scoring—can matter more than overall control when it comes to individual accolades.",18.02
16,5,The model predicted that the A team would have a player receive the Man of the Match award.,17.4
17,1,"The team also earned 8 corners and made 9 off-target attempts, indicating they created numerous opportunities but struggled to convert them into goals or memorable moments.",26.57
17,2,"This outcome was heavily influenced by the fact that the team did not score any goals, which is a critical factor in earning individual recognition, as goal scorers often stand out in the eyes of award selectors.",15.23
17,3,"Despite this, the A team demonstrated impressive control over the game, completing 595 passes and maintaining 60% ball possession—both well above average—suggesting they dominated play but perhaps lacked the decisive moments that typically lead to standout performances.",13.0
17,4,"Ultimately, while the A team’s collective effort and control were notable, the absence of goals likely overshadowed their performance, making it difficult for any one player to shine enough to claim the Man of the Match honor.",9.99
17,5,The model predicted that the A team would not have a player receive the Man of the Match award.,9.69
18,1,"Their passing game was notably strong, with 492 passes completed, indicating control and teamwork, though this factor played a smaller role in the prediction.",117.62
18,2,"While the number of corners taken was slightly below average, this did not detract from the prediction, perhaps because corners alone do not always translate into decisive moments unless converted into goals.",34.31
18,3,"The team also had a high number of off-target attempts, suggesting an aggressive attacking style that, even if not always accurate, kept the pressure on the opposition and showcased individual initiative—qualities often noticed by award selectors.",23.96
18,4,"Finally, the A team dominated ball possession at 56%, which, while not the most influential factor, likely contributed to their ability to create scoring opportunities and maintain momentum, further supporting the case for a standout individual performance.",17.96
18,5,"The model predicted that the A team would have a player win the Man of the Match award, and this outcome was strongly influenced by the team’s impressive goal-scoring performance, netting 3 goals—well above the typical match average.",14.62
19,1,"Their high number of corners and off-target attempts further indicate that while they created many opportunities, they lacked the finishing touch needed to make a decisive impact.",23.98
19,2,"The most influential factor in this decision was that the team did not score any goals, which is a significant departure from the typical performance and often a key driver for individual recognition.",18.76
19,3,"Despite this, the A team demonstrated impressive control of the game, completing 719 passes and holding 70% ball possession—both well above average—suggesting they dominated play but struggled to convert their efforts into tangible results.",14.24
19,4,"Ultimately, the combination of strong possession and attacking intent was overshadowed by the absence of goals, which likely led the model to conclude that no standout individual performance would be recognized with the Man of the Match award.",12.29
19,5,The model predicted that the A team would not have a player receive the Man of the Match award in this football match.,11.1
20,1,"However, the team completed fewer passes than average, which might suggest a more direct style of play or less overall control, but this did not hinder their ability to make decisive plays.",23.56
20,2,"Interestingly, despite not earning any corner kicks—a statistic that usually reflects attacking pressure—the team still managed to dominate the scoreboard, suggesting their goals came from open play or set pieces other than corners, which can sometimes make a player's performance even more remarkable.",18.65
20,3,"The number of off-target attempts was also notable, with 4 shots missing the mark; while not all efforts were on target, this level of attacking activity often signals a player who is heavily involved and taking risks, traits that can catch the eye of award selectors.",16.79
20,4,"Finally, with ball possession at 41%, below the typical share, the A team showed that even without dominating the ball, they could make their moments count—often, Man of the Match honors go to players who shine in games where their team overcomes such odds.",16.23
20,5,"The model predicted that the A team would have a player win the Man of the Match award, and the story behind this prediction starts with their impressive goal-scoring performance: they netted 4 goals, far surpassing the typical match average, which is a strong indicator of standout individual contributions.",13.59
21,1,"The A team also completed 492 passes, surpassing the usual number, which points to effective teamwork and control in midfield, even if passing alone was not the most decisive factor.",55.0
21,2,"Their high number of corner kicks, totaling 7, also played a significant role, suggesting that the team maintained consistent attacking pressure and created numerous scoring opportunities.",25.73
21,3,"Although the team had 7 off-target attempts, which is slightly higher than average, this likely reflects an aggressive offensive approach that kept the opposition under constant threat.",17.66
21,4,"Finally, their commanding 59% ball possession indicates they dominated play, and while possession by itself doesn’t guarantee individual accolades, it often allows standout players to shine—helping explain why the model favored the A team for this honor.",18.42
21,5,"The model predicted that the A team would have a player receive the Man of the Match award, and this outcome was strongly influenced by the team’s impressive goal-scoring performance, as they netted 2 goals—well above the typical match average.",13.7
22,1,"However, the A team completed far fewer passes than average, and their ball possession was also notably low, which might usually indicate a lack of control or influence in the match.",29.69
22,2,"Interestingly, the relatively low number of corner kicks taken by the A team worked against this prediction, as teams that dominate set-piece opportunities often control the game and create more chances for their players to shine.",19.74
22,3,"The number of off-target attempts, while not exceptionally high or low, suggested that the team was active in attack, keeping the opposition under pressure and increasing the likelihood of a memorable individual display.",16.6
22,4,"Despite these shortcomings, the decisive impact of scoring more goals likely outweighed the negatives, as goals are often the most visible and celebrated contributions in football, making it more probable for one of the A team’s players to be recognized as Man of the Match.",13.43
22,5,"The model predicted that the A team would have a player win the Man of the Match award, and this outcome was most strongly influenced by the team’s ability to score goals—netting 2 in this match, which is higher than the typical average and often draws attention to standout individual performances.",11.68
23,1,"The total number of passes completed by the team was slightly below the average, but this did not seem to detract from their overall impact, perhaps indicating a more direct style of play that prioritized quick attacks over possession.",15.82
23,2,"This attacking success was further supported by the high number of corner kicks, with the team earning 8 corners, suggesting sustained offensive pressure and frequent threats near the opponent’s goal.",13.44
23,3,"Although the team had 7 off-target attempts, which is slightly above average, this may reflect an aggressive attacking style that, while not always precise, kept the opposition under constant pressure and created memorable moments for individual players.",11.51
23,4,"Finally, their ball possession percentage was just under the average, but given their effectiveness in converting opportunities, it appears that the team made the most of their time on the ball, helping a standout player shine and ultimately secure the Man of the Match award.",10.79
23,5,"The model predicted that the A team would have a player receive the Man of the Match award, and this outcome was strongly influenced by the team’s impressive goal-scoring performance, as they netted 2 goals—higher than the typical match average.",10.48
24,1,"Although they had 4 off-target attempts, which is slightly below average, this may indicate that their attacks were more precise or that they capitalized on their best chances, further highlighting individual brilliance.",40.73
24,2,"Scoring 2 goals, which is higher than the typical average, likely caught the attention of both fans and analysts, as goals are often the most celebrated moments in a match and can directly lead to individual recognition.",20.2
24,3,"The team also earned 8 corner kicks, nearly doubling the usual number, suggesting they maintained significant attacking pressure and created many opportunities—traits often associated with standout performances.",17.75
24,4,"Additionally, with a remarkable 699 passes and 71% ball possession, far exceeding the norm, the A team demonstrated dominance and control throughout the match, making it more likely for one of their players to shine and be recognized as Man of the Match.",14.97
24,5,"The model predicted that the A team would have a player receive the Man of the Match award, and this outcome was strongly influenced by their impressive performance on the field.",13.16
25,1,"Their passing game was notably strong, with 524 passes completed, well above the average, hinting at a dominant and cohesive team performance that can help individual players stand out.",60.78
25,2,"Interestingly, while the number of corners taken by the A team was lower than average, this did not outweigh the positive impact of their goal tally, suggesting that converting chances into goals mattered more than simply creating set-piece opportunities.",27.46
25,3,"The team also had a high number of off-target attempts, which, although not all resulted in goals, indicated an aggressive attacking approach that likely kept the opposition under pressure and showcased individual flair—qualities often recognized in Man of the Match selections.",20.43
25,4,"Finally, the A team’s commanding 58% ball possession further reinforced their control over the match, making it more likely for one of their players to shine and be awarded Man of the Match.",15.2
25,5,"The model predicted that the A team would have a player receive the Man of the Match award, and this outcome was most strongly influenced by the team’s impressive goal-scoring performance, as they netted 2 goals—higher than the typical match average.",12.96
26,1,"The team also had a high number of off-target attempts, indicating an aggressive offensive approach that, while not always accurate, kept the opposition under constant threat and may have highlighted individual attacking efforts.",35.03
26,2,"This decision was most strongly influenced by the number of goals scored, as scoring is often the most direct path to individual recognition—even though the team scored just one goal, which is slightly below the tournament average, it may have been a decisive or spectacular goal.",21.64
26,3,"The next most influential factor was the remarkably high number of corner kicks earned by the A team, with 10 corners—more than double the average—suggesting sustained attacking pressure and opportunities to shine.",17.5
26,4,"Finally, the A team’s dominance in both total passes and ball possession—far above typical match averages—suggests they controlled the flow of the game, allowing their players more chances to stand out and impress, which often sways Man of the Match decisions in their favor.",13.92
26,5,The model predicted that the A team would have a player receive the Man of the Match award.,13.07
27,1,"While scoring 2 goals is a positive sign and actually above the average, it seems this was not enough to outweigh the lack of overall attacking activity and opportunities created.",32.76
27,2,"The most influential factor was the low number of off-target attempts—just 2, which is well below what is typically seen, suggesting the team may not have been very aggressive or threatening in attack.",18.34
27,3,"Similarly, the team only earned 2 corner kicks, another sign that they struggled to put sustained pressure on their opponents’ defense.",12.9
27,4,"Additionally, the team completed far fewer passes and had less ball possession than average, indicating they may have been outplayed in terms of control and buildup, which likely contributed to the model’s decision that no standout individual performance would be recognized with the award.",12.05
27,5,The model predicted that the A team was not likely to have a player receive the Man of the Match award in this football match.,11.6
28,1,"Although their number of off-target attempts was slightly below average, it suggests that their attacks were more efficient, possibly making their goals even more memorable.",60.42
28,2,"This attacking success likely put their players in the spotlight, since scoring is often a decisive factor in individual recognition.",45.64
28,3,"The team also earned 6 corner kicks, showing they maintained offensive pressure and created multiple opportunities, which can further highlight standout performances.",35.42
28,4,"Interestingly, despite having fewer passes and less ball possession than average, the team’s ability to make the most of their chances likely made their players’ contributions stand out, reinforcing the model’s prediction.",22.02
28,5,"The model predicted that the A team would have a player receive the Man of the Match award, and this outcome was most strongly influenced by the team’s impressive goal-scoring performance, as they netted 2 goals—well above the tournament average.",16.44
29,1,"The number of off-target attempts was slightly above average, indicating that the team was active in attack, and this offensive intent may have helped a player stand out despite not all shots being on target.",39.96
29,2,"This outcome was most strongly influenced by the fact that the team scored a goal, which is often a decisive factor in individual recognition, even though their tally was slightly below the tournament average.",22.37
29,3,"Interestingly, the relatively low number of corner kicks worked against the prediction, perhaps suggesting that the team was less dominant in creating set-piece opportunities, which can sometimes lead to standout moments.",17.47
29,4,"Although the team completed more passes than average and had nearly average ball possession, these factors played a smaller role, hinting that individual brilliance—often reflected in goals and attacking efforts—mattered more than overall team control in this prediction.",15.12
29,5,The model predicted that the A team would have a player receive the Man of the Match award.,14.47
