id,text,reversed_text,shuffled_text,num_sentences,ppl,ppl_reversed,ppl_shuffled,ppl_diff_reversed,ppl_diff_shuffled,ppl_ratio_reversed,ppl_ratio_shuffled,ppl_loo_mean,ppl_loo_std,ppl_loo_min,ppl_loo_max,ppl_cumulative_slope,ppl_cumulative_mean,ppl_cumulative_std,ppl_cumulative_first,ppl_cumulative_last,ppl_cumulative_rev_slope,ppl_cumulative_rev_mean,ppl_cumulative_rev_std,ppl_cumulative_rev_first,ppl_cumulative_rev_last,ppl_cumulative_shuff_slope,ppl_cumulative_shuff_mean,ppl_cumulative_shuff_std,ppl_cumulative_shuff_first,ppl_cumulative_shuff_last
10,"The model predicts the applicant's credit risk based on several factors. The amount of credit requested (3190) had the largest positive influence on the prediction, making it more likely the applicant is considered a good credit risk. The purpose of the loan being for radio/TV also contributed positively. The applicant's age (24) had a small negative effect, slightly decreasing the likelihood of being classified as a good credit risk. Owning their housing had a modest positive impact, while the loan duration of 18 months contributed a small positive effect as well.","Owning their housing had a modest positive impact, while the loan duration of 18 months contributed a small positive effect as well. The applicant's age (24) had a small negative effect, slightly decreasing the likelihood of being classified as a good credit risk. The purpose of the loan being for radio/TV also contributed positively. The amount of credit requested (3190) had the largest positive influence on the prediction, making it more likely the applicant is considered a good credit risk. The model predicts the applicant's credit risk based on several factors.","The applicant's age (24) had a small negative effect, slightly decreasing the likelihood of being classified as a good credit risk. The amount of credit requested (3190) had the largest positive influence on the prediction, making it more likely the applicant is considered a good credit risk. The purpose of the loan being for radio/TV also contributed positively. Owning their housing had a modest positive impact, while the loan duration of 18 months contributed a small positive effect as well. The model predicts the applicant's credit risk based on several factors.",5,11.28,14.38,11.11,3.11,-0.17,1.28,0.99,13.93,2.95,10.61,17.94,-6.4757,20.46,10.51,40.14,11.28,-6.7377,23.74,10.89,44.39,14.38,-2.6595,13.98,5.26,24.47,11.11
11,"The model predicts the applicant's credit risk based on several factors. The fact that the loan is for radio/TV purposes and that the applicant requested a credit amount of 2831 both contribute positively to being classified as a good credit risk. However, the loan's duration of 30 months and the applicant being female slightly decrease the likelihood of being considered a good credit risk. Additionally, owning housing has a small positive effect on the prediction.","Additionally, owning housing has a small positive effect on the prediction. However, the loan's duration of 30 months and the applicant being female slightly decrease the likelihood of being considered a good credit risk. The fact that the loan is for radio/TV purposes and that the applicant requested a credit amount of 2831 both contribute positively to being classified as a good credit risk. The model predicts the applicant's credit risk based on several factors.","However, the loan's duration of 30 months and the applicant being female slightly decrease the likelihood of being considered a good credit risk. The fact that the loan is for radio/TV purposes and that the applicant requested a credit amount of 2831 both contribute positively to being classified as a good credit risk. Additionally, owning housing has a small positive effect on the prediction. The model predicts the applicant's credit risk based on several factors.",4,14.82,20.51,19.12,5.69,4.3,1.38,1.29,20.71,3.9,14.97,25.12,-8.9482,24.61,10.55,40.14,14.82,-31.4417,50.35,41.28,121.12,20.51,-6.4997,26.24,8.27,40.31,19.12
12,"The model predicts this applicant as a 'good' credit risk mainly because the loan duration is 8 months, which strongly increases the likelihood of a good outcome. The applicant's age of 47 also contributes positively to the prediction. On the other hand, applying for a car loan and requesting a credit amount of 731 slightly decrease the chances of being classified as a good credit risk. Finally, owning their housing has a small positive effect on the prediction.","Finally, owning their housing has a small positive effect on the prediction. On the other hand, applying for a car loan and requesting a credit amount of 731 slightly decrease the chances of being classified as a good credit risk. The applicant's age of 47 also contributes positively to the prediction. The model predicts this applicant as a 'good' credit risk mainly because the loan duration is 8 months, which strongly increases the likelihood of a good outcome.","On the other hand, applying for a car loan and requesting a credit amount of 731 slightly decrease the chances of being classified as a good credit risk. The applicant's age of 47 also contributes positively to the prediction. Finally, owning their housing has a small positive effect on the prediction. The model predicts this applicant as a 'good' credit risk mainly because the loan duration is 8 months, which strongly increases the likelihood of a good outcome.",4,13.35,18.99,17.44,5.64,4.09,1.42,1.31,17.13,1.99,13.97,19.4,-6.9162,20.34,8.55,34.57,13.35,-43.7023,60.46,58.79,161.84,18.99,-4.8292,24.71,5.4,32.08,17.44
13,"The model predicts this applicant as a 'good' credit risk mainly because they requested a moderate credit amount, which contributed positively to the prediction. Additionally, the loan duration, owning their housing, and being male also contributed positively, though to a lesser extent. The purpose of the loan being for education had a small negative impact on the prediction. Overall, the positive factors outweighed the negative, leading to a favorable assessment.","Overall, the positive factors outweighed the negative, leading to a favorable assessment. The purpose of the loan being for education had a small negative impact on the prediction. Additionally, the loan duration, owning their housing, and being male also contributed positively, though to a lesser extent. The model predicts this applicant as a 'good' credit risk mainly because they requested a moderate credit amount, which contributed positively to the prediction.","The purpose of the loan being for education had a small negative impact on the prediction. Additionally, the loan duration, owning their housing, and being male also contributed positively, though to a lesser extent. Overall, the positive factors outweighed the negative, leading to a favorable assessment. The model predicts this applicant as a 'good' credit risk mainly because they requested a moderate credit amount, which contributed positively to the prediction.",4,13.89,19.47,19.89,5.58,6.0,1.4,1.43,19.37,1.56,18.03,22.03,-12.5096,28.44,14.77,52.27,13.89,-1.4556,22.36,1.78,23.81,19.47,-12.6478,34.15,14.91,57.86,19.89
14,"The model's prediction was most strongly influenced by the duration of the loan, with a longer loan duration (42 months) decreasing the likelihood of being classified as a good credit risk. The purpose of the loan being for radio/TV, the applicant's age (34), the requested credit amount (3965), and owning their housing each contributed slightly to increasing the likelihood of being considered a good credit risk. Overall, the longer loan duration had the largest negative impact on the prediction.","Overall, the longer loan duration had the largest negative impact on the prediction. The purpose of the loan being for radio/TV, the applicant's age (34), the requested credit amount (3965), and owning their housing each contributed slightly to increasing the likelihood of being considered a good credit risk. The model's prediction was most strongly influenced by the duration of the loan, with a longer loan duration (42 months) decreasing the likelihood of being classified as a good credit risk.","The purpose of the loan being for radio/TV, the applicant's age (34), the requested credit amount (3965), and owning their housing each contributed slightly to increasing the likelihood of being considered a good credit risk. The model's prediction was most strongly influenced by the duration of the loan, with a longer loan duration (42 months) decreasing the likelihood of being classified as a good credit risk. Overall, the longer loan duration had the largest negative impact on the prediction.",3,15.06,15.71,16.0,0.65,0.93,1.04,1.06,22.63,9.86,14.73,36.54,-0.8329,16.14,0.76,16.73,15.06,-29.9238,42.07,24.95,75.56,15.71,-14.6719,26.3,13.48,45.34,16.0
15,"The model's prediction was most strongly influenced by the applicant requesting a relatively high credit amount, which increased the likelihood of being classified as a 'bad' credit risk. The purpose of the loan being for radio/TV and the applicant owning their housing also contributed slightly towards a 'bad' credit risk classification. However, having a moderate checking account status and being 29 years old both slightly decreased the likelihood of being classified as a 'bad' credit risk.","However, having a moderate checking account status and being 29 years old both slightly decreased the likelihood of being classified as a 'bad' credit risk. The purpose of the loan being for radio/TV and the applicant owning their housing also contributed slightly towards a 'bad' credit risk classification. The model's prediction was most strongly influenced by the applicant requesting a relatively high credit amount, which increased the likelihood of being classified as a 'bad' credit risk.","The purpose of the loan being for radio/TV and the applicant owning their housing also contributed slightly towards a 'bad' credit risk classification. The model's prediction was most strongly influenced by the applicant requesting a relatively high credit amount, which increased the likelihood of being classified as a 'bad' credit risk. However, having a moderate checking account status and being 29 years old both slightly decreased the likelihood of being classified as a 'bad' credit risk.",3,14.16,14.4,15.72,0.24,1.56,1.02,1.11,21.52,6.57,13.21,29.29,-5.3861,20.38,4.55,24.93,14.16,-11.0793,25.9,9.07,36.56,14.4,-47.1895,50.31,42.45,110.1,15.72
16,"The model considered several factors in making its prediction. The applicant's age of 23 slightly decreased their credit risk score. Taking a loan for the purpose of radio/TV purchases increased the score, as did the loan duration of 13 months. Having a moderate checking account status slightly reduced the score, while owning their housing contributed positively. Overall, these features combined to influence the model's assessment of the applicant's credit risk.","Overall, these features combined to influence the model's assessment of the applicant's credit risk. Having a moderate checking account status slightly reduced the score, while owning their housing contributed positively. Taking a loan for the purpose of radio/TV purchases increased the score, as did the loan duration of 13 months. The applicant's age of 23 slightly decreased their credit risk score. The model considered several factors in making its prediction.","Having a moderate checking account status slightly reduced the score, while owning their housing contributed positively. The applicant's age of 23 slightly decreased their credit risk score. Taking a loan for the purpose of radio/TV purchases increased the score, as did the loan duration of 13 months. Overall, these features combined to influence the model's assessment of the applicant's credit risk. The model considered several factors in making its prediction.",5,21.25,22.49,23.7,1.24,2.45,1.06,1.12,26.07,3.1,20.7,28.94,-14.616,43.13,22.18,79.7,21.25,-6.5004,33.79,10.39,42.42,22.49,-58.0123,92.26,98.33,283.48,23.7
17,"The model predicts this applicant as a 'good' credit risk mainly because of their age (47 years old), which contributes positively to the prediction. The amount of credit requested (1393) and the loan duration (12 months) also add to the likelihood of being considered a good risk. Additionally, owning their housing further supports this positive assessment. However, the purpose of the loan being for education slightly decreases the probability of being classified as a good credit risk.","However, the purpose of the loan being for education slightly decreases the probability of being classified as a good credit risk. Additionally, owning their housing further supports this positive assessment. The amount of credit requested (1393) and the loan duration (12 months) also add to the likelihood of being considered a good risk. The model predicts this applicant as a 'good' credit risk mainly because of their age (47 years old), which contributes positively to the prediction.","Additionally, owning their housing further supports this positive assessment. The amount of credit requested (1393) and the loan duration (12 months) also add to the likelihood of being considered a good risk. However, the purpose of the loan being for education slightly decreases the probability of being classified as a good credit risk. The model predicts this applicant as a 'good' credit risk mainly because of their age (47 years old), which contributes positively to the prediction.",4,13.16,17.53,17.96,4.38,4.81,1.33,1.37,17.2,3.11,11.87,19.48,-5.8868,20.2,7.89,33.52,13.16,-6.9584,29.73,11.34,32.39,17.53,-198.7422,190.5,277.93,671.43,17.96
18,"The model predicts the applicant's credit risk by considering several factors. The applicant's age of 35 contributes positively to being classified as a good credit risk. Owning their housing and having a moderate amount in saving accounts also support a good credit risk classification, though to a lesser extent. Being male has a small positive influence. However, applying for a loan with the purpose of buying a car slightly decreases the likelihood of being considered a good credit risk.","However, applying for a loan with the purpose of buying a car slightly decreases the likelihood of being considered a good credit risk. Being male has a small positive influence. Owning their housing and having a moderate amount in saving accounts also support a good credit risk classification, though to a lesser extent. The applicant's age of 35 contributes positively to being classified as a good credit risk. The model predicts the applicant's credit risk by considering several factors.","Being male has a small positive influence. The applicant's age of 35 contributes positively to being classified as a good credit risk. Owning their housing and having a moderate amount in saving accounts also support a good credit risk classification, though to a lesser extent. However, applying for a loan with the purpose of buying a car slightly decreases the likelihood of being considered a good credit risk. The model predicts the applicant's credit risk by considering several factors.",5,11.65,15.49,13.98,3.84,2.33,1.33,1.2,14.1,2.73,10.66,18.14,-9.4408,25.92,15.45,55.71,11.65,-1.2137,18.6,2.57,18.65,15.49,-32.2417,51.34,56.44,162.68,13.98
19,"The model's prediction was most strongly influenced by the duration of the loan, with a loan term of 9 months increasing the likelihood of being classified as a good credit risk. The applicant's age of 41 also contributed positively to the prediction. On the other hand, applying for a loan for education, requesting a credit amount of 1244, and being female each slightly decreased the likelihood of being classified as a good credit risk, but their effects were smaller compared to the positive contributions from loan duration and age.","On the other hand, applying for a loan for education, requesting a credit amount of 1244, and being female each slightly decreased the likelihood of being classified as a good credit risk, but their effects were smaller compared to the positive contributions from loan duration and age. The applicant's age of 41 also contributed positively to the prediction. The model's prediction was most strongly influenced by the duration of the loan, with a loan term of 9 months increasing the likelihood of being classified as a good credit risk.","The applicant's age of 41 also contributed positively to the prediction. The model's prediction was most strongly influenced by the duration of the loan, with a loan term of 9 months increasing the likelihood of being classified as a good credit risk. On the other hand, applying for a loan for education, requesting a credit amount of 1244, and being female each slightly decreased the likelihood of being classified as a good credit risk, but their effects were smaller compared to the positive contributions from loan duration and age.",3,8.44,12.86,9.81,4.42,1.37,1.52,1.16,13.92,2.33,10.92,16.58,-4.4303,13.34,3.68,17.31,8.44,-6.1155,19.96,5.18,25.09,12.86,-38.2652,37.39,34.71,86.34,9.81
20,"The model's prediction was influenced by several factors. The applicant's age of 24 and their housing status as 'rent' both contributed negatively to the credit risk assessment, making them more likely to be classified as a 'bad' credit risk. The requested credit amount of 3021 and the applicant's gender (male) contributed positively, slightly improving their credit risk profile. However, the loan duration of 24 months had a small negative impact on the prediction. Overall, the negative contributions from age and housing status outweighed the positive effects of credit amount and gender.","Overall, the negative contributions from age and housing status outweighed the positive effects of credit amount and gender. However, the loan duration of 24 months had a small negative impact on the prediction. The requested credit amount of 3021 and the applicant's gender (male) contributed positively, slightly improving their credit risk profile. The applicant's age of 24 and their housing status as 'rent' both contributed negatively to the credit risk assessment, making them more likely to be classified as a 'bad' credit risk. The model's prediction was influenced by several factors.","However, the loan duration of 24 months had a small negative impact on the prediction. The applicant's age of 24 and their housing status as 'rent' both contributed negatively to the credit risk assessment, making them more likely to be classified as a 'bad' credit risk. The requested credit amount of 3021 and the applicant's gender (male) contributed positively, slightly improving their credit risk profile. Overall, the negative contributions from age and housing status outweighed the positive effects of credit amount and gender. The model's prediction was influenced by several factors.",5,7.47,11.13,9.65,3.67,2.18,1.49,1.29,10.33,2.45,8.58,15.14,-12.3374,21.83,22.57,66.75,7.47,-10.4325,25.74,16.12,55.32,11.13,-6.453,17.42,11.07,39.14,9.65
21,"The model's prediction was most strongly influenced by the amount of credit requested, which increased the likelihood of being classified as a 'bad' credit risk. The applicant's young age also contributed to a higher risk classification. Additionally, renting rather than owning a home, the loan's duration, and the applicant's gender (female) each had smaller negative impacts on the prediction, making the applicant more likely to be considered a 'bad' credit risk.","Additionally, renting rather than owning a home, the loan's duration, and the applicant's gender (female) each had smaller negative impacts on the prediction, making the applicant more likely to be considered a 'bad' credit risk. The applicant's young age also contributed to a higher risk classification. The model's prediction was most strongly influenced by the amount of credit requested, which increased the likelihood of being classified as a 'bad' credit risk.","The applicant's young age also contributed to a higher risk classification. The model's prediction was most strongly influenced by the amount of credit requested, which increased the likelihood of being classified as a 'bad' credit risk. Additionally, renting rather than owning a home, the loan's duration, and the applicant's gender (female) each had smaller negative impacts on the prediction, making the applicant more likely to be considered a 'bad' credit risk.",3,9.27,11.5,9.75,2.23,0.48,1.24,1.05,14.84,3.74,9.72,18.53,-5.0486,14.98,4.23,19.37,9.27,-6.9767,19.18,5.78,25.45,11.5,-44.1843,42.1,39.77,98.12,9.75
22,"The model's prediction was influenced by several factors. The applicant's loan duration of 48 months decreased the likelihood of being classified as a good credit risk. The applicant's age of 35 years slightly increased their chances of being seen as a good credit risk. Having 'free' housing status reduced the likelihood of a good credit classification. Requesting a credit amount of 8,858 also contributed negatively to the prediction. Lastly, applying for a loan with the purpose of buying a car had a small negative impact on the assessment.","Lastly, applying for a loan with the purpose of buying a car had a small negative impact on the assessment. Requesting a credit amount of 8,858 also contributed negatively to the prediction. Having 'free' housing status reduced the likelihood of a good credit classification. The applicant's age of 35 years slightly increased their chances of being seen as a good credit risk. The applicant's loan duration of 48 months decreased the likelihood of being classified as a good credit risk. The model's prediction was influenced by several factors.","Having 'free' housing status reduced the likelihood of a good credit classification. The applicant's loan duration of 48 months decreased the likelihood of being classified as a good credit risk. The applicant's age of 35 years slightly increased their chances of being seen as a good credit risk. Requesting a credit amount of 8,858 also contributed negatively to the prediction. The model's prediction was influenced by several factors. Lastly, applying for a loan with the purpose of buying a car had a small negative impact on the assessment.",6,11.2,14.35,14.97,3.16,3.77,1.28,1.34,13.94,2.69,10.26,16.76,-8.9874,23.71,19.92,66.75,11.2,-3.9114,24.0,7.84,29.48,14.35,-34.4627,58.41,83.76,244.97,14.97
