id,text,reversed_text,shuffled_text,num_sentences,ppl,ppl_reversed,ppl_shuffled,ppl_diff_reversed,ppl_diff_shuffled,ppl_ratio_reversed,ppl_ratio_shuffled,ppl_loo_mean,ppl_loo_std,ppl_loo_min,ppl_loo_max,ppl_cumulative_slope,ppl_cumulative_mean,ppl_cumulative_std,ppl_cumulative_first,ppl_cumulative_last,ppl_cumulative_rev_slope,ppl_cumulative_rev_mean,ppl_cumulative_rev_std,ppl_cumulative_rev_first,ppl_cumulative_rev_last,ppl_cumulative_shuff_slope,ppl_cumulative_shuff_mean,ppl_cumulative_shuff_std,ppl_cumulative_shuff_first,ppl_cumulative_shuff_last
10,"For this instance, the model predicted to recidivate. Number_of_prior_crimes (Number of prior crimes committed) is the most important feature and has a positive influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the second most important feature and has a positive influence on the prediction. Black (Indicator if the individual is recorded as Black) is the third most important feature and has a positive influence on the prediction. Age (Age of the individual) is the 4th most important feature and has a positive influence on the prediction.","Age (Age of the individual) is the 4th most important feature and has a positive influence on the prediction. Black (Indicator if the individual is recorded as Black) is the third most important feature and has a positive influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the second most important feature and has a positive influence on the prediction. Number_of_prior_crimes (Number of prior crimes committed) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted to recidivate.","Black (Indicator if the individual is recorded as Black) is the third most important feature and has a positive influence on the prediction. Number_of_prior_crimes (Number of prior crimes committed) is the most important feature and has a positive influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the second most important feature and has a positive influence on the prediction. Age (Age of the individual) is the 4th most important feature and has a positive influence on the prediction. For this instance, the model predicted to recidivate.",5,5.19,5.26,5.87,0.07,0.68,1.01,1.13,6.61,0.96,4.72,7.32,-23.7512,32.65,41.81,115.15,5.19,-3.515,9.24,5.79,20.18,5.26,-11.5034,18.46,20.37,58.62,5.87
11,"For this instance, the model predicted to recidivate. Age (Age of the individual) is the most important feature and has a positive influence on the prediction. Number_of_prior_crimes (Number of prior crimes committed) is the second most important feature and has a positive influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the third most important feature and has a negative influence on the prediction. Months_in_jail (Number of months spent in jail) is the 4th most important feature and has a negative influence on the prediction.","Months_in_jail (Number of months spent in jail) is the 4th most important feature and has a negative influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the third most important feature and has a negative influence on the prediction. Number_of_prior_crimes (Number of prior crimes committed) is the second most important feature and has a positive influence on the prediction. Age (Age of the individual) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted to recidivate.","Recidivated (Indicator if the individual has recidivated before) is the third most important feature and has a negative influence on the prediction. Age (Age of the individual) is the most important feature and has a positive influence on the prediction. Number_of_prior_crimes (Number of prior crimes committed) is the second most important feature and has a positive influence on the prediction. Months_in_jail (Number of months spent in jail) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted to recidivate.",5,4.8,5.33,5.89,0.54,1.09,1.11,1.23,6.09,0.87,4.43,6.87,-24.2026,32.75,42.0,115.15,4.8,-4.9918,11.04,8.28,26.89,5.33,-8.925,15.75,15.55,46.25,5.89
12,"For this instance, the model predicted to recidivate. Recidivated (Indicator if the individual has recidivated before) is the most important feature and has a positive influence on the prediction. Age (Age of the individual) is the second most important feature and has a negative influence on the prediction. Months_in_jail (Number of months spent in jail) is the third most important feature and has a positive influence on the prediction. Number_of_prior_crimes (Number of prior crimes committed) is the 4th most important feature and has a positive influence on the prediction.","Number_of_prior_crimes (Number of prior crimes committed) is the 4th most important feature and has a positive influence on the prediction. Months_in_jail (Number of months spent in jail) is the third most important feature and has a positive influence on the prediction. Age (Age of the individual) is the second most important feature and has a negative influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted to recidivate.","Months_in_jail (Number of months spent in jail) is the third most important feature and has a positive influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the most important feature and has a positive influence on the prediction. Age (Age of the individual) is the second most important feature and has a negative influence on the prediction. Number_of_prior_crimes (Number of prior crimes committed) is the 4th most important feature and has a positive influence on the prediction. For this instance, the model predicted to recidivate.",5,5.21,5.0,5.48,-0.21,0.27,0.96,1.05,6.58,1.02,4.92,7.62,-24.4148,34.13,41.55,115.15,5.21,-3.9194,9.15,6.91,22.7,5.0,-6.115,12.33,10.34,32.33,5.48
13,"For this instance, the model predicted to recidivate. Number_of_prior_crimes (Number of prior crimes committed) is the most important feature and has a positive influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the second most important feature and has a positive influence on the prediction. Months_in_jail (Number of months spent in jail) is the third most important feature and has a positive influence on the prediction. Age (Age of the individual) is the 4th most important feature and has a negative influence on the prediction.","Age (Age of the individual) is the 4th most important feature and has a negative influence on the prediction. Months_in_jail (Number of months spent in jail) is the third most important feature and has a positive influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the second most important feature and has a positive influence on the prediction. Number_of_prior_crimes (Number of prior crimes committed) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted to recidivate.","Months_in_jail (Number of months spent in jail) is the third most important feature and has a positive influence on the prediction. Number_of_prior_crimes (Number of prior crimes committed) is the most important feature and has a positive influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the second most important feature and has a positive influence on the prediction. Age (Age of the individual) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted to recidivate.",5,4.96,4.97,5.4,0.01,0.44,1.0,1.09,6.22,0.91,4.53,7.14,-23.8414,32.52,41.89,115.15,4.96,-3.6612,9.09,6.18,21.04,4.97,-5.8426,11.68,10.44,32.33,5.4
14,"For this instance, the model predicted not to recidivate. Months_in_jail (Number of months spent in jail) is the most important feature and has a negative influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the second most important feature and has a negative influence on the prediction. Number_of_prior_crimes (Number of prior crimes committed) is the third most important feature and has a positive influence on the prediction. Age (Age of the individual) is the 4th most important feature and has a positive influence on the prediction.","Age (Age of the individual) is the 4th most important feature and has a positive influence on the prediction. Number_of_prior_crimes (Number of prior crimes committed) is the third most important feature and has a positive influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the second most important feature and has a negative influence on the prediction. Months_in_jail (Number of months spent in jail) is the most important feature and has a negative influence on the prediction. For this instance, the model predicted not to recidivate.","Number_of_prior_crimes (Number of prior crimes committed) is the third most important feature and has a positive influence on the prediction. Months_in_jail (Number of months spent in jail) is the most important feature and has a negative influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the second most important feature and has a negative influence on the prediction. Age (Age of the individual) is the 4th most important feature and has a positive influence on the prediction. For this instance, the model predicted not to recidivate.",5,4.88,4.88,5.12,0.01,0.25,1.0,1.05,6.16,0.74,4.78,6.82,-15.5296,23.72,26.18,74.66,4.88,-3.4552,8.76,5.88,20.18,4.88,-4.729,10.31,8.29,26.63,5.12
15,"For this instance, the model predicted to recidivate. Number_of_prior_crimes (Number of prior crimes committed) is the most important feature and has a positive influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the second most important feature and has a positive influence on the prediction. Black (Indicator if the individual is recorded as Black) is the third most important feature and has a negative influence on the prediction. Months_in_jail (Number of months spent in jail) is the 4th most important feature and has a positive influence on the prediction.","Months_in_jail (Number of months spent in jail) is the 4th most important feature and has a positive influence on the prediction. Black (Indicator if the individual is recorded as Black) is the third most important feature and has a negative influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the second most important feature and has a positive influence on the prediction. Number_of_prior_crimes (Number of prior crimes committed) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted to recidivate.","Black (Indicator if the individual is recorded as Black) is the third most important feature and has a negative influence on the prediction. Number_of_prior_crimes (Number of prior crimes committed) is the most important feature and has a positive influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the second most important feature and has a positive influence on the prediction. Months_in_jail (Number of months spent in jail) is the 4th most important feature and has a positive influence on the prediction. For this instance, the model predicted to recidivate.",5,5.3,5.42,6.02,0.12,0.72,1.02,1.14,6.7,0.93,4.86,7.39,-23.7263,32.68,41.79,115.15,5.3,-4.6734,10.8,7.71,25.46,5.42,-12.0062,19.14,21.33,61.25,6.02
16,"For this instance, the model predicted not to recidivate. Number_of_prior_crimes (Number of prior crimes committed) is the most important feature and has a negative influence on the prediction. Age (Age of the individual) is the second most important feature and has a positive influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the third most important feature and has a positive influence on the prediction. Black (Indicator if the individual is recorded as Black) is the 4th most important feature and has a negative influence on the prediction.","Black (Indicator if the individual is recorded as Black) is the 4th most important feature and has a negative influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the third most important feature and has a positive influence on the prediction. Age (Age of the individual) is the second most important feature and has a positive influence on the prediction. Number_of_prior_crimes (Number of prior crimes committed) is the most important feature and has a negative influence on the prediction. For this instance, the model predicted not to recidivate.","Recidivated (Indicator if the individual has recidivated before) is the third most important feature and has a positive influence on the prediction. Number_of_prior_crimes (Number of prior crimes committed) is the most important feature and has a negative influence on the prediction. Age (Age of the individual) is the second most important feature and has a positive influence on the prediction. Black (Indicator if the individual is recorded as Black) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted not to recidivate.",5,5.02,5.93,5.98,0.9,0.95,1.18,1.19,6.3,0.93,4.74,7.51,-15.5561,23.55,26.3,74.66,5.02,-9.1878,16.02,16.2,47.93,5.93,-8.6787,15.52,15.13,45.18,5.98
17,"For this instance, the model predicted to recidivate. Months_in_jail (Number of months spent in jail) is the most important feature and has a negative influence on the prediction. Age (Age of the individual) is the second most important feature and has a positive influence on the prediction. Black (Indicator if the individual is recorded as Black) is the third most important feature and has a positive influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the 4th most important feature and has a negative influence on the prediction.","Recidivated (Indicator if the individual has recidivated before) is the 4th most important feature and has a negative influence on the prediction. Black (Indicator if the individual is recorded as Black) is the third most important feature and has a positive influence on the prediction. Age (Age of the individual) is the second most important feature and has a positive influence on the prediction. Months_in_jail (Number of months spent in jail) is the most important feature and has a negative influence on the prediction. For this instance, the model predicted to recidivate.","Black (Indicator if the individual is recorded as Black) is the third most important feature and has a positive influence on the prediction. Months_in_jail (Number of months spent in jail) is the most important feature and has a negative influence on the prediction. Age (Age of the individual) is the second most important feature and has a positive influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted to recidivate.",5,5.02,5.95,5.9,0.93,0.89,1.19,1.18,6.36,0.88,4.74,7.32,-23.8442,32.34,41.99,115.15,5.02,-7.6047,14.24,13.35,40.45,5.95,-11.5119,18.47,20.37,58.62,5.9
18,"For this instance, the model predicted not to recidivate. Months_in_jail (Number of months spent in jail) is the most important feature and has a negative influence on the prediction. Age (Age of the individual) is the second most important feature and has a negative influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the third most important feature and has a negative influence on the prediction. Black (Indicator if the individual is recorded as Black) is the 4th most important feature and has a negative influence on the prediction.","Black (Indicator if the individual is recorded as Black) is the 4th most important feature and has a negative influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the third most important feature and has a negative influence on the prediction. Age (Age of the individual) is the second most important feature and has a negative influence on the prediction. Months_in_jail (Number of months spent in jail) is the most important feature and has a negative influence on the prediction. For this instance, the model predicted not to recidivate.","Recidivated (Indicator if the individual has recidivated before) is the third most important feature and has a negative influence on the prediction. Months_in_jail (Number of months spent in jail) is the most important feature and has a negative influence on the prediction. Age (Age of the individual) is the second most important feature and has a negative influence on the prediction. Black (Indicator if the individual is recorded as Black) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted not to recidivate.",5,4.98,5.84,5.92,0.86,0.93,1.17,1.19,6.27,0.78,4.89,7.14,-15.5274,23.51,26.29,74.66,4.98,-9.2189,16.01,16.22,47.93,5.84,-8.9012,15.7,15.57,46.25,5.92
19,"For this instance, the model predicted to recidivate. Age (Age of the individual) is the most important feature and has a positive influence on the prediction. Number_of_prior_crimes (Number of prior crimes committed) is the second most important feature and has a positive influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the third most important feature and has a positive influence on the prediction. Black (Indicator if the individual is recorded as Black) is the 4th most important feature and has a positive influence on the prediction.","Black (Indicator if the individual is recorded as Black) is the 4th most important feature and has a positive influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the third most important feature and has a positive influence on the prediction. Number_of_prior_crimes (Number of prior crimes committed) is the second most important feature and has a positive influence on the prediction. Age (Age of the individual) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted to recidivate.","Recidivated (Indicator if the individual has recidivated before) is the third most important feature and has a positive influence on the prediction. Age (Age of the individual) is the most important feature and has a positive influence on the prediction. Number_of_prior_crimes (Number of prior crimes committed) is the second most important feature and has a positive influence on the prediction. Black (Indicator if the individual is recorded as Black) is the 4th most important feature and has a positive influence on the prediction. For this instance, the model predicted to recidivate.",5,5.05,5.94,6.1,0.89,1.05,1.18,1.21,6.4,0.91,4.67,7.12,-24.1561,32.79,41.98,115.15,5.05,-8.9324,15.82,15.66,46.62,5.94,-8.6268,15.52,15.11,45.18,6.1
20,"For this instance, the model predicted to recidivate. Age (Age of the individual) is the most important feature and has a positive influence on the prediction. Number_of_prior_crimes (Number of prior crimes committed) is the second most important feature and has a positive influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the third most important feature and has a positive influence on the prediction. Black (Indicator if the individual is recorded as Black) is the 4th most important feature and has a negative influence on the prediction.","Black (Indicator if the individual is recorded as Black) is the 4th most important feature and has a negative influence on the prediction. Recidivated (Indicator if the individual has recidivated before) is the third most important feature and has a positive influence on the prediction. Number_of_prior_crimes (Number of prior crimes committed) is the second most important feature and has a positive influence on the prediction. Age (Age of the individual) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted to recidivate.","Recidivated (Indicator if the individual has recidivated before) is the third most important feature and has a positive influence on the prediction. Age (Age of the individual) is the most important feature and has a positive influence on the prediction. Number_of_prior_crimes (Number of prior crimes committed) is the second most important feature and has a positive influence on the prediction. Black (Indicator if the individual is recorded as Black) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted to recidivate.",5,5.09,5.94,6.16,0.85,1.08,1.17,1.21,6.44,0.91,4.71,7.16,-24.1489,32.8,41.97,115.15,5.09,-9.1955,16.13,16.15,47.93,5.94,-8.6082,15.55,15.09,45.18,6.16
