text_id,sentence_index,removed_sentence,ppl_without_sentence,original_ppl,ppl_change
4,4,"Despite the student’s very bad current health, their low number of absences indicates strong attendance, which often helps students keep up with coursework and ultimately succeed.",14.21,15.38,-1.17
5,0,The model predicted that the student will pass the mathematics course.,14.82,14.32,0.5
5,1,"This confident prediction is driven most strongly by the student’s solid performance in the second period, with a grade of 11, which is slightly above the typical average and often signals a strong grasp of the material as the course progresses.",22.44,14.32,8.13
5,2,"The first period grade also matches this level, suggesting consistent achievement rather than a one-time spike, which is generally a good sign for future success.",15.76,14.32,1.44
5,3,"Notably, the student has no record of past class failures, which removes a major risk factor, and has not missed any classes, a pattern that usually supports better learning and retention.",16.51,14.32,2.19
5,4,"Finally, the student chose the school for its reputation, which might reflect a positive attitude toward education and a supportive environment, further tipping the scales toward a passing outcome.",15.84,14.32,1.52
6,0,The model predicted that the student will pass the mathematics course.,14.25,13.54,0.71
6,1,"This confident prediction is largely due to the student’s strong performance in the second period, with a grade of 13, which is notably higher than what is typical for most students and signals consistent understanding of the material.",18.39,13.54,4.85
6,2,"The first period grade is also impressive at 15, reinforcing the idea that the student has maintained solid academic progress throughout the year.",14.84,13.54,1.3
6,3,Although the student has had 9 absences—more than average—the absence of any past class failures suggests resilience and the ability to keep up with coursework despite missing some classes.,14.55,13.54,1.01
6,4,"Finally, the fact that the student chose the school for its reputation may indicate a supportive environment and personal motivation, both of which can further enhance academic success.",14.79,13.54,1.25
7,0,The model predicted that this student will pass the mathematics course.,11.83,11.69,0.14
7,1,"The most influential factor in this prediction was the student’s strong second period grade, which stands out as significantly higher than the typical score, suggesting consistent academic ability and engagement.",17.77,11.69,6.09
7,2,"Closely following, the first period grade was also well above average, reinforcing the impression of a student who has built a solid foundation in mathematics from the start of the year.",14.95,11.69,3.27
7,3,"Interestingly, the fact that the student’s father works at home did not have a strong impact on the prediction, nor did the student’s perfect attendance, though having no absences likely supports steady learning.",12.17,11.69,0.48
7,4,"Finally, the absence of any previous class failures further strengthens the case for success, as it indicates a history of overcoming academic challenges.",12.86,11.69,1.17
8,0,The model predicted that this student will pass the mathematics course.,14.54,14.22,0.32
8,1,"The most influential factor in this decision was the student’s strong second period grade, which stands well above the typical average and signals consistent academic performance.",18.27,14.22,4.04
8,2,"Their first period grade also matches this high level, reinforcing the impression of a student who has maintained steady effort and understanding throughout the year.",16.01,14.22,1.79
8,3,"With only a few absences, the student has been present for most classes, which likely helped them keep up with the material, and the absence of any previous failures suggests a solid academic foundation.",22.4,14.22,8.17
8,4,"Additionally, participation in extra paid classes may have provided further support, giving the student an extra boost in mastering challenging topics.",14.09,14.22,-0.13
9,0,The model predicted that the student undertaking the mathematics course is likely to fail.,10.61,10.2,0.42
9,1,"This outcome is driven most strongly by the student’s low second period grade, which is much lower than what is typical and often signals ongoing academic struggles that are hard to overcome by the end of the course.",12.43,10.2,2.24
9,2,"The first period grade is also below average, reinforcing the concern that the student has not built a strong foundation in mathematics from the start.",12.16,10.2,1.96
9,3,"Although the student has attended extra paid classes and has not failed any classes in the past, these positive factors are outweighed by the consistently low grades.",10.24,10.2,0.05
9,4,"Additionally, the student’s number of absences is slightly above average, which may have further limited their ability to keep up with the material, making it even more challenging to pass the course.",13.71,10.2,3.52
10,0,The model predicted that the student will pass the mathematics course.,10.3,9.94,0.36
10,1,"This confident prediction is driven first and foremost by the student’s strong performance in the second period, with a grade of 14, which is notably higher than what is typical for students in this dataset and signals consistent understanding of the material.",11.86,9.94,1.92
10,2,"Their first period grade is equally impressive and reinforces the idea that this student has maintained solid academic progress throughout the year, which is often a strong indicator of future success.",10.59,9.94,0.65
10,3,"The student’s low number of absences suggests they are regularly present in class, giving them more opportunities to engage with lessons and keep up with assignments, while having no previous class failures further supports the likelihood of passing, as it points to a history of academic resilience.",12.01,9.94,2.07
10,4,"Finally, the student’s age of 16 is right around the average, indicating they are at an expected developmental stage for this course, which likely means they are neither at a disadvantage nor an advantage due to age.",11.94,9.94,2.0
11,0,The model predicted that the student will pass the mathematics course.,15.11,13.54,1.57
11,1,"This confident prediction is driven first and foremost by the student’s strong performance in the second period, with a grade of 15 that stands well above the typical average—suggesting consistent mastery of the material as the course progresses.",17.21,13.54,3.67
11,2,"Similarly, the student’s first period grade is also notably high, reinforcing the impression of steady academic achievement from the outset.",15.85,13.54,2.31
11,3,"The student rarely goes out with friends, which may indicate a focus on studies and fewer distractions outside of school.",13.53,13.54,-0.0
11,4,"Additionally, the absence of any previous class failures and a very low number of absences compared to peers both point to a reliable and engaged learner, further supporting the model’s positive outlook for this student’s success.",17.55,13.54,4.01
12,0,The model predicted that the student undertaking the mathematics course is likely to fail.,11.77,11.45,0.32
12,1,"The most influential factor in this prediction was the student’s second period grade, which was noticeably below the average, suggesting ongoing academic struggles that often foreshadow final outcomes.",15.91,11.45,4.46
12,2,"Closely following, the first period grade was also lower than what is typical, reinforcing the concern that the student has not been able to keep up with the coursework from the start.",13.88,11.45,2.43
12,3,"The student’s history of two past class failures stands out, as repeated setbacks can erode confidence and make it harder to recover academically.",11.73,11.45,0.28
12,4,"Additionally, the student is older than most of their peers and comes from a family where the parents live apart, both of which can introduce unique challenges—such as increased responsibilities or less support at home—that may further hinder academic success.",14.76,11.45,3.3
13,0,The model predicted that the student undertaking the mathematics course is likely to fail.,13.31,11.89,1.43
13,1,"This outcome is strongly influenced by the student’s second and first period grades, which are both below the average for their peers—suggesting that consistent struggles throughout the year have put them at risk.",13.78,11.89,1.9
13,2,"The student’s age is higher than most classmates, which could indicate they have repeated a year or faced other academic challenges, further contributing to the prediction.",14.89,11.89,3.0
13,3,"Interestingly, the student is taking extra paid classes, which might typically help, but in this context, it seems insufficient to offset the impact of their lower grades.",12.75,11.89,0.86
13,4,"Finally, the student’s gender is noted, but compared to the other factors, it plays a smaller role in shaping the model’s decision.",14.89,11.89,3.0
14,0,The model predicted that the student will pass the mathematics course.,13.14,12.27,0.87
14,1,"This decision was most strongly influenced by the student’s solid performance in the second period, with a grade that is right around the class average, suggesting consistent understanding of the material as the course progressed.",16.49,12.27,4.22
14,2,"Their first period grade was also above average, indicating a strong start and reinforcing the impression of steady academic ability.",13.59,12.27,1.32
14,3,"The fact that the student has not failed any classes in the past and has very few absences compared to peers further supports the likelihood of success, as both a clean academic record and regular attendance are often linked to better outcomes.",16.93,12.27,4.66
14,4,"Finally, participation in extra paid classes may have provided additional support, giving the student an extra edge in mastering the subject.",12.16,12.27,-0.12
15,0,The model predicted that the student undertaking the mathematics course is likely to fail.,14.66,12.79,1.87
15,1,"This outcome was most strongly influenced by the student’s second period grade, which is notably below the average, suggesting ongoing academic struggles that often signal risk for not passing.",17.11,12.79,4.32
15,2,"The first period grade, while slightly higher, is still under the typical mark, reinforcing the concern that the student may not have built a strong foundation early in the course.",16.07,12.79,3.27
15,3,"Although the student’s mother has only completed primary education, which can sometimes limit access to academic support at home, the student is enrolled in extra paid classes, a positive sign that there are efforts to improve performance.",16.84,12.79,4.04
15,4,"However, at age 16, which is about average for this group, the combination of lower grades and limited family educational background appears to outweigh the benefits of extra help, leading the model to predict a failing outcome.",15.66,12.79,2.86
16,0,The model predicted that the student will pass the mathematics course.,15.58,14.5,1.08
16,1,"This confident prediction is driven primarily by the student’s strong performance in the second period, where their grade of 14 stands out well above the typical average, signaling consistent mastery of the material.",17.97,14.5,3.48
16,2,"Their first period grade is also notably high, reinforcing the impression of a student who has built a solid academic foundation from the start.",16.95,14.5,2.46
16,3,"While the student has experienced one past failure, which is higher than most of their peers, their recent grades suggest they have overcome earlier challenges—perhaps learning from past mistakes or benefiting from new support.",15.66,14.5,1.17
16,4,"Although the student is older than average and frequently goes out with friends, their academic resilience and strong recent grades seem to outweigh any potential distractions, leading the model to predict a successful outcome.",16.88,14.5,2.38
17,0,The model predicted that the student undertaking the mathematics course is likely to fail.,15.3,14.88,0.42
17,1,"This outcome is primarily influenced by the student’s second period grade, which is noticeably below the average, suggesting ongoing academic struggles as the course progresses.",20.39,14.88,5.51
17,2,"The first period grade also falls short of the typical performance, reinforcing the concern that the student has not built a strong foundation early in the year.",18.49,14.88,3.61
17,3,"Compounding these academic challenges, the student has experienced two past class failures—much higher than most peers—which may indicate persistent difficulties with coursework or test-taking.",14.62,14.88,-0.26
17,4,"Additionally, the student’s higher-than-average absences could mean missed learning opportunities, and the lack of extra paid classes removes a potential support system, all of which together paint a picture of a student at risk of not passing.",17.94,14.88,3.06
18,0,The model predicted that the student undertaking the mathematics course is likely to fail.,12.41,11.65,0.77
18,1,"This outcome was most strongly influenced by the student’s second period grade, which was notably lower than the typical score, suggesting ongoing academic struggles that often signal risk for failing.",15.64,11.65,4.0
18,2,"The first period grade was also below average, reinforcing the concern that the student has faced consistent challenges throughout the year.",13.14,11.65,1.49
18,3,"Additionally, the student has already experienced two past class failures, a pattern that can undermine confidence and make it harder to recover academically.",14.11,11.65,2.47
18,4,"While the student is younger than most peers and is receiving extra educational support from the school, these factors were not enough to outweigh the negative impact of low grades and repeated failures, which are well-known predictors of academic difficulty.",15.57,11.65,3.92
19,0,The model predicted that the student will pass the mathematics course.,15.47,14.24,1.22
19,1,"This confident prediction is driven most strongly by the student’s impressive second period grade, which stands well above the average and signals consistent academic strength.",16.08,14.24,1.84
19,2,"Their first period grade is also notably higher than what is typical, reinforcing the impression of a student who has built a solid foundation from the start of the year.",20.61,14.24,6.37
19,3,"With only a few absences, the student has maintained good attendance, which often supports better learning and performance.",15.96,14.24,1.72
19,4,"Additionally, being slightly younger than average and going out with friends infrequently may suggest a focus on studies and fewer distractions, further supporting the likelihood of passing.",15.95,14.24,1.7
20,0,The model predicted that the student undertaking the mathematics course is likely to fail.,12.74,11.33,1.41
20,1,"This outcome was most strongly influenced by the student’s second period grade, which was noticeably below the average, suggesting that recent academic struggles may be a key concern.",16.72,11.33,5.39
20,2,"The first period grade was also lower than what is typical, reinforcing the idea that the student has faced ongoing challenges in mathematics throughout the year.",13.09,11.33,1.76
20,3,"While the student is slightly younger than most of their peers, which could mean less experience or maturity in handling coursework, their low frequency of going out with friends might indicate a more reserved social life, though this did not offset the academic difficulties.",11.41,11.33,0.07
20,4,"Finally, the student’s gender was considered, but it played a relatively minor role compared to the consistent pattern of lower grades, which ultimately led the model to predict a failing outcome.",14.57,11.33,3.24
21,0,The model predicted that this student will pass the mathematics course.,11.5,10.96,0.54
21,1,"The most influential factor in this decision was the student’s strong second period grade of 13, which stands out as notably higher than what is typical and signals consistent academic performance.",13.08,10.96,2.12
21,2,"Their first period grade of 11, also above average, further supports the idea that they have a solid grasp of the material from the start.",14.24,10.96,3.29
21,3,"With only 6 absences, the student’s attendance is about average, suggesting that they are present enough to keep up with lessons, and their age of 15, slightly younger than most peers, may indicate they are progressing well for their grade level.",14.15,10.96,3.19
21,4,"Importantly, the student has no record of past failures, which often reflects resilience and a positive academic track record, all of which combine to make passing the course a likely outcome.",12.06,10.96,1.1
22,0,The model predicted that the student undertaking the mathematics course is likely to fail.,12.31,12.42,-0.11
22,1,"This outcome is mainly driven by the student’s low second period grade, which is significantly below the typical average and often signals ongoing academic struggles that are hard to overcome by the end of the course.",17.32,12.42,4.9
22,2,"The first period grade also falls short of what is commonly seen among students who pass, suggesting that the student may have faced consistent challenges throughout the year.",15.16,12.42,2.74
22,3,"While the student is slightly younger than most of their peers and chose the school for its reputation, these factors do not appear to offset the impact of their academic performance.",14.83,12.42,2.41
22,4,"Even though the student reports very good health, which can sometimes support better learning, it was not enough to counterbalance the low grades in this case.",13.85,12.42,1.43
23,0,The model predicted that the student will pass the mathematics course.,15.14,13.78,1.36
23,1,"This confident prediction is driven most strongly by the student’s strong performance in the second period, with a grade of 12, which is notably higher than the typical student’s score and signals consistent understanding of the material.",16.43,13.78,2.65
23,2,"The first period grade also stands out at 14, further reinforcing the impression of a student who has built a solid academic foundation from the start.",14.7,13.78,0.92
23,3,"Interestingly, while the student does not express a desire to pursue higher education, this factor did not outweigh the positive impact of their strong grades.",13.6,13.78,-0.17
23,4,"Additionally, the student’s low number of absences and lack of previous class failures suggest good attendance and a history of academic success, both of which are often linked to passing outcomes in mathematics.",16.69,13.78,2.92
24,0,The model predicted that this student will pass the mathematics course.,8.87,8.28,0.59
24,1,"The most influential factor in this decision was the student’s second period grade, which, while slightly below the average, still indicates a solid performance and suggests the student has maintained enough understanding to succeed.",10.18,8.28,1.9
24,2,"Interestingly, the first period grade was a bit lower than average, but its impact on the prediction was less significant, perhaps because students often improve as the year progresses or adapt to the course’s demands.",9.58,8.28,1.31
24,3,"The student’s number of absences was higher than typical, which could have raised concerns, but the model seems to have weighed this against the fact that the student has never failed a class before—a strong indicator of resilience and academic capability.",10.09,8.28,1.82
24,4,"Finally, although the student is older than most of their peers, this may reflect a non-traditional academic path rather than a lack of ability, and the combination of these factors led the model to a positive outlook for the student’s success.",10.49,8.28,2.21
25,0,The model predicted that the student undertaking the mathematics course is likely to fail.,14.97,13.68,1.28
25,1,"This outcome was most strongly influenced by the student’s second period grade, which was noticeably lower than the typical score, suggesting recent academic struggles that often signal risk for failing.",18.95,13.68,5.27
25,2,"The first period grade was also well below average, reinforcing the concern that the student has faced ongoing difficulties in mathematics throughout the year.",15.87,13.68,2.19
25,3,"Additionally, the student has a history of multiple past class failures, which can indicate persistent challenges with academic performance and may undermine confidence or motivation.",16.29,13.68,2.61
25,4,"While the student is taking extra paid classes and is close in age to the average student, these positive factors were not enough to outweigh the impact of consistently low grades and repeated failures, which are well-known predictors of academic risk.",16.62,13.68,2.94
26,0,The model predicted that the student will pass the mathematics course.,11.57,11.09,0.48
26,1,"This confident prediction is driven most strongly by the student’s second period grade, which is notably higher than the average, suggesting consistent academic strength as the course progresses.",12.96,11.09,1.87
26,2,"The first period grade also stands out as above average, reinforcing the impression of a student who has built a solid foundation from the start.",13.03,11.09,1.94
26,3,"The absence of any past class failures and very few school absences further support the idea that this student is both capable and engaged, as students who attend regularly and have not struggled before are more likely to succeed.",12.47,11.09,1.38
26,4,"Finally, the student’s low frequency of going out with friends may indicate a greater focus on studies, which, in combination with the other positive factors, helps explain why the model expects this student to pass.",13.92,11.09,2.83
27,0,The model predicted that the student will pass the mathematics course.,13.88,12.92,0.96
27,1,"This positive outcome is strongly influenced by the student’s second period grade, which is slightly above the average and suggests recent academic improvement—a key indicator of likely success in the final assessment.",15.77,12.92,2.85
27,2,"Interestingly, the first period grade was lower than average, but this did not weigh as heavily, perhaps because students often adapt and improve as the year progresses.",14.31,12.92,1.39
27,3,"The student’s age is a bit younger than most peers, which might indicate early advancement or strong foundational skills, both of which can be advantageous.",14.2,12.92,1.28
27,4,"Additionally, the student has no recorded absences and rarely goes out with friends, suggesting a high level of commitment and focus on studies, both of which are commonly associated with better academic performance.",16.5,12.92,3.58
28,0,"The model predicted that the student will pass the mathematics course, and this outcome is most strongly influenced by the student’s second period grade, which is slightly above average—suggesting consistent academic performance leading up to the final assessment.",11.56,9.45,2.11
28,1,"Interestingly, the first period grade is a bit lower than average, but this seems to have less impact, perhaps because improvement over time is often a positive sign in educational settings.",10.22,9.45,0.77
28,2,"The student’s age is a little younger than the typical student in the dataset, which might indicate they are progressing well for their age, possibly reflecting maturity or motivation.",10.4,9.45,0.95
28,3,"Notably, the student has no recorded absences, which is much better than average and likely signals strong attendance and engagement—factors that are well-known to support academic success.",10.46,9.45,1.0
28,4,"Finally, the student reports a low frequency of going out with friends, which could mean they dedicate more time to studies, further supporting the model’s prediction that they are on track to pass.",11.09,9.45,1.64
29,0,The model predicted that the student undertaking the mathematics course is likely to fail.,13.42,13.0,0.42
29,1,"This outcome was most strongly influenced by the student’s second period grade, which is notably below the average, suggesting ongoing academic struggles that often signal risk for failing.",16.08,13.0,3.08
29,2,"The first period grade also falls short of the typical performance, reinforcing the concern that the student has not built a strong foundation in the subject.",16.83,13.0,3.83
29,3,"While the student’s health status is described as very bad, which can sometimes hinder learning and concentration, the excellent quality of family relationships could offer emotional support, though it may not be enough to offset the academic challenges.",14.58,13.0,1.58
29,4,"Interestingly, the student has no recorded absences, which usually helps, but in this case, consistent attendance has not translated into better grades, highlighting that the main issue lies in academic performance rather than lack of presence in class.",16.54,13.0,3.53
