id,text,reversed_text,shuffled_text,num_sentences,ppl,ppl_reversed,ppl_shuffled,ppl_diff_reversed,ppl_diff_shuffled,ppl_ratio_reversed,ppl_ratio_shuffled,ppl_loo_mean,ppl_loo_std,ppl_loo_min,ppl_loo_max,ppl_cumulative_slope,ppl_cumulative_mean,ppl_cumulative_std,ppl_cumulative_first,ppl_cumulative_last,ppl_cumulative_rev_slope,ppl_cumulative_rev_mean,ppl_cumulative_rev_std,ppl_cumulative_rev_first,ppl_cumulative_rev_last,ppl_cumulative_shuff_slope,ppl_cumulative_shuff_mean,ppl_cumulative_shuff_std,ppl_cumulative_shuff_first,ppl_cumulative_shuff_last
10,"The model predicted that this individual is at risk of being rearrested within two years. The most influential factor in this assessment was the number of prior crimes, which, at just one, is notably lower than what is typical among others assessed, suggesting a lower baseline risk. However, the fact that this person has not previously recidivated also points toward a more favorable outlook, as those with a history of repeat offenses are generally at higher risk. Demographic factors, such as not being recorded as Black, and being slightly older than average at 36, both tend to be associated with a reduced likelihood of recidivism, according to broader criminal justice research. Despite these protective factors, the model’s prediction may reflect the complex interplay of these features, possibly influenced by the fact that the individual has not spent any time in jail, which can sometimes mean less exposure to rehabilitative programs or supervision that might otherwise lower risk.","Despite these protective factors, the model’s prediction may reflect the complex interplay of these features, possibly influenced by the fact that the individual has not spent any time in jail, which can sometimes mean less exposure to rehabilitative programs or supervision that might otherwise lower risk. Demographic factors, such as not being recorded as Black, and being slightly older than average at 36, both tend to be associated with a reduced likelihood of recidivism, according to broader criminal justice research. However, the fact that this person has not previously recidivated also points toward a more favorable outlook, as those with a history of repeat offenses are generally at higher risk. The most influential factor in this assessment was the number of prior crimes, which, at just one, is notably lower than what is typical among others assessed, suggesting a lower baseline risk. The model predicted that this individual is at risk of being rearrested within two years.","Demographic factors, such as not being recorded as Black, and being slightly older than average at 36, both tend to be associated with a reduced likelihood of recidivism, according to broader criminal justice research. The most influential factor in this assessment was the number of prior crimes, which, at just one, is notably lower than what is typical among others assessed, suggesting a lower baseline risk. However, the fact that this person has not previously recidivated also points toward a more favorable outlook, as those with a history of repeat offenses are generally at higher risk. Despite these protective factors, the model’s prediction may reflect the complex interplay of these features, possibly influenced by the fact that the individual has not spent any time in jail, which can sometimes mean less exposure to rehabilitative programs or supervision that might otherwise lower risk. The model predicted that this individual is at risk of being rearrested within two years.",5,9.92,11.59,12.0,1.68,2.08,1.17,1.21,11.31,0.55,10.54,12.18,-5.3131,16.86,8.31,32.03,9.92,-4.3198,17.35,6.89,30.31,11.59,-2.2713,15.71,3.37,20.14,12.0
11,"The model predicted that this individual is at risk of being rearrested within two years. The most influential factor in this prediction was the individual’s age: at 42, they are notably older than the average person assessed, and older age is often associated with a lower risk of recidivism, which may have worked in their favor. However, the model also considered the person’s prior criminal history, noting that they have only one prior offense—much fewer than the average—suggesting a relatively limited history of criminal behavior, which typically reduces risk. Despite these protective factors, the model was influenced by the fact that this individual has previously recidivated, a strong signal that can outweigh other positive indicators, as past behavior is one of the best predictors of future actions. Additionally, the time spent in jail and the individual’s recorded race were considered, but these played a smaller role in the final prediction compared to the direct evidence of prior recidivism.","Additionally, the time spent in jail and the individual’s recorded race were considered, but these played a smaller role in the final prediction compared to the direct evidence of prior recidivism. Despite these protective factors, the model was influenced by the fact that this individual has previously recidivated, a strong signal that can outweigh other positive indicators, as past behavior is one of the best predictors of future actions. However, the model also considered the person’s prior criminal history, noting that they have only one prior offense—much fewer than the average—suggesting a relatively limited history of criminal behavior, which typically reduces risk. The most influential factor in this prediction was the individual’s age: at 42, they are notably older than the average person assessed, and older age is often associated with a lower risk of recidivism, which may have worked in their favor. The model predicted that this individual is at risk of being rearrested within two years.","Despite these protective factors, the model was influenced by the fact that this individual has previously recidivated, a strong signal that can outweigh other positive indicators, as past behavior is one of the best predictors of future actions. The most influential factor in this prediction was the individual’s age: at 42, they are notably older than the average person assessed, and older age is often associated with a lower risk of recidivism, which may have worked in their favor. However, the model also considered the person’s prior criminal history, noting that they have only one prior offense—much fewer than the average—suggesting a relatively limited history of criminal behavior, which typically reduces risk. Additionally, the time spent in jail and the individual’s recorded race were considered, but these played a smaller role in the final prediction compared to the direct evidence of prior recidivism. The model predicted that this individual is at risk of being rearrested within two years.",5,8.13,9.28,9.25,1.15,1.12,1.14,1.14,9.55,1.11,8.17,11.57,-5.0497,13.58,9.28,32.03,8.13,-4.7628,15.92,7.24,28.98,9.28,-3.7237,13.51,6.61,26.55,9.25
12,"The model predicted that the individual undergoing recidivism risk assessment is likely to be rearrested within two years. The most influential factor in this prediction was that the individual has not previously recidivated, which would typically lower their risk, but this effect was outweighed by other considerations. Notably, the individual is only 23 years old, which is significantly younger than the average in the dataset, and younger age is often associated with a higher risk of reoffending, possibly due to less life stability or fewer established social supports. Although the person has not spent any time in jail—something that might suggest a lower risk—their record includes two prior crimes, which, while below average, still signals some history of criminal behavior. Finally, the model took into account that the individual is not recorded as Black, a demographic factor that, in this context, did not increase the predicted risk, suggesting that the combination of youth and prior offenses played a more decisive role in the outcome.","Finally, the model took into account that the individual is not recorded as Black, a demographic factor that, in this context, did not increase the predicted risk, suggesting that the combination of youth and prior offenses played a more decisive role in the outcome. Although the person has not spent any time in jail—something that might suggest a lower risk—their record includes two prior crimes, which, while below average, still signals some history of criminal behavior. Notably, the individual is only 23 years old, which is significantly younger than the average in the dataset, and younger age is often associated with a higher risk of reoffending, possibly due to less life stability or fewer established social supports. The most influential factor in this prediction was that the individual has not previously recidivated, which would typically lower their risk, but this effect was outweighed by other considerations. The model predicted that the individual undergoing recidivism risk assessment is likely to be rearrested within two years.","Although the person has not spent any time in jail—something that might suggest a lower risk—their record includes two prior crimes, which, while below average, still signals some history of criminal behavior. The most influential factor in this prediction was that the individual has not previously recidivated, which would typically lower their risk, but this effect was outweighed by other considerations. Notably, the individual is only 23 years old, which is significantly younger than the average in the dataset, and younger age is often associated with a higher risk of reoffending, possibly due to less life stability or fewer established social supports. Finally, the model took into account that the individual is not recorded as Black, a demographic factor that, in this context, did not increase the predicted risk, suggesting that the combination of youth and prior offenses played a more decisive role in the outcome. The model predicted that the individual undergoing recidivism risk assessment is likely to be rearrested within two years.",5,8.77,12.83,10.03,4.06,1.26,1.46,1.14,10.02,1.17,8.86,12.14,-2.6705,12.01,4.43,20.23,8.77,-6.358,21.98,9.53,37.03,12.83,-5.2254,16.65,8.28,31.81,10.03
13,"The model predicted that this individual is at risk of recidivism, meaning it expects they will be rearrested within two years. Interestingly, the most influential factor in this prediction was the number of prior crimes, and in this case, the individual has no prior offenses, which typically would lower the risk compared to the average person in the dataset. However, the model also considered whether the person had previously recidivated, and here again, the answer is no, which would usually suggest a lower risk. Despite these protective factors, the model weighed other aspects, such as the fact that the individual is only 24 years old—significantly younger than the average in the dataset—and younger age is often associated with higher recidivism risk, possibly because younger people have more years ahead in which to reoffend and may have less stable life circumstances. The model also took into account that the individual has not spent any time in jail and is not recorded as Black, but these factors did not outweigh the risk associated with their age, leading to the final prediction.","The model also took into account that the individual has not spent any time in jail and is not recorded as Black, but these factors did not outweigh the risk associated with their age, leading to the final prediction. Despite these protective factors, the model weighed other aspects, such as the fact that the individual is only 24 years old—significantly younger than the average in the dataset—and younger age is often associated with higher recidivism risk, possibly because younger people have more years ahead in which to reoffend and may have less stable life circumstances. However, the model also considered whether the person had previously recidivated, and here again, the answer is no, which would usually suggest a lower risk. Interestingly, the most influential factor in this prediction was the number of prior crimes, and in this case, the individual has no prior offenses, which typically would lower the risk compared to the average person in the dataset. The model predicted that this individual is at risk of recidivism, meaning it expects they will be rearrested within two years.","Despite these protective factors, the model weighed other aspects, such as the fact that the individual is only 24 years old—significantly younger than the average in the dataset—and younger age is often associated with higher recidivism risk, possibly because younger people have more years ahead in which to reoffend and may have less stable life circumstances. Interestingly, the most influential factor in this prediction was the number of prior crimes, and in this case, the individual has no prior offenses, which typically would lower the risk compared to the average person in the dataset. However, the model also considered whether the person had previously recidivated, and here again, the answer is no, which would usually suggest a lower risk. The model also took into account that the individual has not spent any time in jail and is not recorded as Black, but these factors did not outweigh the risk associated with their age, leading to the final prediction. The model predicted that this individual is at risk of recidivism, meaning it expects they will be rearrested within two years.",5,7.11,8.38,8.56,1.27,1.45,1.18,1.2,8.12,0.56,7.38,9.01,-2.733,10.87,4.22,18.62,7.11,-4.5207,13.91,7.84,29.36,8.38,-1.5379,10.76,2.38,15.16,8.56
14,"The model predicted that this individual is not likely to be rearrested within the next two years. The most influential factor in this decision was the relatively long time—33 months—that the individual has already spent in jail, which is much higher than average and may have provided a strong deterrent or opportunity for rehabilitation. Although the person has a history of recidivism, this negative signal was outweighed by other factors, especially the extended jail time. The individual’s number of prior crimes is actually lower than average, and their age is typical for the population assessed, both of which may suggest a lower risk of reoffending. Finally, while being recorded as Black is a demographic detail included in the model, it played a smaller role compared to the other factors, and the overall combination of features led the model to predict a lower risk of recidivism for this case.","Finally, while being recorded as Black is a demographic detail included in the model, it played a smaller role compared to the other factors, and the overall combination of features led the model to predict a lower risk of recidivism for this case. The individual’s number of prior crimes is actually lower than average, and their age is typical for the population assessed, both of which may suggest a lower risk of reoffending. Although the person has a history of recidivism, this negative signal was outweighed by other factors, especially the extended jail time. The most influential factor in this decision was the relatively long time—33 months—that the individual has already spent in jail, which is much higher than average and may have provided a strong deterrent or opportunity for rehabilitation. The model predicted that this individual is not likely to be rearrested within the next two years.","The individual’s number of prior crimes is actually lower than average, and their age is typical for the population assessed, both of which may suggest a lower risk of reoffending. The most influential factor in this decision was the relatively long time—33 months—that the individual has already spent in jail, which is much higher than average and may have provided a strong deterrent or opportunity for rehabilitation. Although the person has a history of recidivism, this negative signal was outweighed by other factors, especially the extended jail time. Finally, while being recorded as Black is a demographic detail included in the model, it played a smaller role compared to the other factors, and the overall combination of features led the model to predict a lower risk of recidivism for this case. The model predicted that this individual is not likely to be rearrested within the next two years.",5,9.33,11.33,9.76,2.01,0.43,1.22,1.05,10.83,1.14,9.74,12.94,-2.8878,13.41,4.42,21.47,9.33,-3.5608,17.26,5.3,26.68,11.33,-2.9764,14.08,4.67,22.9,9.76
15,"The model predicted that this individual is at risk of being rearrested within two years. The most influential factor in this prediction was the number of prior crimes, and interestingly, this person has no prior offenses, which typically would lower their risk compared to the average individual in the dataset. However, the model also considered whether the person had previously recidivated, and in this case, they had not, which again would usually suggest a lower risk. The individual is recorded as Black, and while this feature had a negative influence on the prediction in this context, it is important to recognize that such demographic variables can reflect broader systemic patterns rather than individual behavior. Despite having spent only one month in jail and not currently facing a misdemeanor charge—both factors that might be expected to reduce risk—the model still arrived at a prediction of recidivism, possibly due to complex interactions between these features and patterns learned from the data.","Despite having spent only one month in jail and not currently facing a misdemeanor charge—both factors that might be expected to reduce risk—the model still arrived at a prediction of recidivism, possibly due to complex interactions between these features and patterns learned from the data. The individual is recorded as Black, and while this feature had a negative influence on the prediction in this context, it is important to recognize that such demographic variables can reflect broader systemic patterns rather than individual behavior. However, the model also considered whether the person had previously recidivated, and in this case, they had not, which again would usually suggest a lower risk. The most influential factor in this prediction was the number of prior crimes, and interestingly, this person has no prior offenses, which typically would lower their risk compared to the average individual in the dataset. The model predicted that this individual is at risk of being rearrested within two years.","The individual is recorded as Black, and while this feature had a negative influence on the prediction in this context, it is important to recognize that such demographic variables can reflect broader systemic patterns rather than individual behavior. The most influential factor in this prediction was the number of prior crimes, and interestingly, this person has no prior offenses, which typically would lower their risk compared to the average individual in the dataset. However, the model also considered whether the person had previously recidivated, and in this case, they had not, which again would usually suggest a lower risk. Despite having spent only one month in jail and not currently facing a misdemeanor charge—both factors that might be expected to reduce risk—the model still arrived at a prediction of recidivism, possibly due to complex interactions between these features and patterns learned from the data. The model predicted that this individual is at risk of being rearrested within two years.",5,10.59,12.12,11.81,1.53,1.22,1.14,1.12,11.74,0.95,10.95,13.31,-4.6535,15.77,8.27,32.03,10.59,-4.1602,18.79,6.02,27.92,12.12,-7.1021,20.71,11.66,43.05,11.81
16,"The model predicted that this individual is not likely to be rearrested within the next two years. Although they have a notably high number of prior crimes—far above what is typical in the dataset—this risk factor was outweighed by other aspects of their profile. Most significantly, their age of 61 stands out as a strong protective factor, since older individuals are generally less likely to reoffend, possibly due to changes in life circumstances or declining physical ability. The fact that they have not recidivated before and spent only a single month in jail, much less than average, further supports the model’s assessment that they are at low risk. While being recorded as Black is included in the model, its influence was less significant compared to the other features, and the overall combination of age, prior behavior, and brief incarceration led to the favorable prediction.","While being recorded as Black is included in the model, its influence was less significant compared to the other features, and the overall combination of age, prior behavior, and brief incarceration led to the favorable prediction. The fact that they have not recidivated before and spent only a single month in jail, much less than average, further supports the model’s assessment that they are at low risk. Most significantly, their age of 61 stands out as a strong protective factor, since older individuals are generally less likely to reoffend, possibly due to changes in life circumstances or declining physical ability. Although they have a notably high number of prior crimes—far above what is typical in the dataset—this risk factor was outweighed by other aspects of their profile. The model predicted that this individual is not likely to be rearrested within the next two years.","The fact that they have not recidivated before and spent only a single month in jail, much less than average, further supports the model’s assessment that they are at low risk. Although they have a notably high number of prior crimes—far above what is typical in the dataset—this risk factor was outweighed by other aspects of their profile. Most significantly, their age of 61 stands out as a strong protective factor, since older individuals are generally less likely to reoffend, possibly due to changes in life circumstances or declining physical ability. While being recorded as Black is included in the model, its influence was less significant compared to the other features, and the overall combination of age, prior behavior, and brief incarceration led to the favorable prediction. The model predicted that this individual is not likely to be rearrested within the next two years.",5,11.09,12.18,12.53,1.09,1.44,1.1,1.13,13.13,1.41,10.8,14.94,-3.1032,15.45,4.81,21.47,11.09,-8.6672,23.6,13.9,49.83,12.18,-4.6922,19.09,7.32,32.34,12.53
17,"The model predicted that this individual is at risk of being rearrested within two years. The most influential factor in this prediction was the unusually long time—82 months—that the individual has spent in jail, which is much higher than what is typical in the dataset; this extended incarceration may signal a history of more serious or repeated offenses, which can be associated with higher recidivism risk. Age also played a significant role, as the individual is 37 years old, and research often finds that recidivism risk remains relatively high until later adulthood. The model also considered that the individual is not recorded as Black, which, given the dataset’s context, may have slightly reduced the predicted risk, possibly reflecting broader patterns in the data. Interestingly, even though the person has previously recidivated, this feature actually pulled the risk estimate down, perhaps because it interacts with other factors like age or time served in jail, suggesting a more complex relationship.","Interestingly, even though the person has previously recidivated, this feature actually pulled the risk estimate down, perhaps because it interacts with other factors like age or time served in jail, suggesting a more complex relationship. The model also considered that the individual is not recorded as Black, which, given the dataset’s context, may have slightly reduced the predicted risk, possibly reflecting broader patterns in the data. Age also played a significant role, as the individual is 37 years old, and research often finds that recidivism risk remains relatively high until later adulthood. The most influential factor in this prediction was the unusually long time—82 months—that the individual has spent in jail, which is much higher than what is typical in the dataset; this extended incarceration may signal a history of more serious or repeated offenses, which can be associated with higher recidivism risk. The model predicted that this individual is at risk of being rearrested within two years.","The model also considered that the individual is not recorded as Black, which, given the dataset’s context, may have slightly reduced the predicted risk, possibly reflecting broader patterns in the data. The most influential factor in this prediction was the unusually long time—82 months—that the individual has spent in jail, which is much higher than what is typical in the dataset; this extended incarceration may signal a history of more serious or repeated offenses, which can be associated with higher recidivism risk. Age also played a significant role, as the individual is 37 years old, and research often finds that recidivism risk remains relatively high until later adulthood. Interestingly, even though the person has previously recidivated, this feature actually pulled the risk estimate down, perhaps because it interacts with other factors like age or time served in jail, suggesting a more complex relationship. The model predicted that this individual is at risk of being rearrested within two years.",5,10.38,12.43,12.23,2.05,1.84,1.2,1.18,11.87,1.61,10.83,15.01,-4.5907,15.61,8.28,32.03,10.38,-6.3585,22.37,9.21,36.45,12.43,-12.3267,26.26,22.26,70.44,12.23
18,"The model predicted that this individual is not likely to be rearrested within the next two years. The most influential factor in this decision was the unusually long time—260 months—that the individual has already spent in jail, which is far above what is typical and may suggest a period of stability or rehabilitation that reduces immediate risk. Although the individual is quite young at 22, which can sometimes be associated with higher recidivism risk, the extended incarceration may have had a stronger impact in shaping the prediction. The model also considered that the person has previously recidivated and is recorded as Black, both of which are factors that, in some contexts, have been linked to higher risk, but in this case, their influence was outweighed by the other features. Finally, the number of prior crimes matches the average, so it did not tip the scales, and overall, the combination of these factors led the model to predict a lower risk of recidivism for this individual.","Finally, the number of prior crimes matches the average, so it did not tip the scales, and overall, the combination of these factors led the model to predict a lower risk of recidivism for this individual. The model also considered that the person has previously recidivated and is recorded as Black, both of which are factors that, in some contexts, have been linked to higher risk, but in this case, their influence was outweighed by the other features. Although the individual is quite young at 22, which can sometimes be associated with higher recidivism risk, the extended incarceration may have had a stronger impact in shaping the prediction. The most influential factor in this decision was the unusually long time—260 months—that the individual has already spent in jail, which is far above what is typical and may suggest a period of stability or rehabilitation that reduces immediate risk. The model predicted that this individual is not likely to be rearrested within the next two years.","The model also considered that the person has previously recidivated and is recorded as Black, both of which are factors that, in some contexts, have been linked to higher risk, but in this case, their influence was outweighed by the other features. The most influential factor in this decision was the unusually long time—260 months—that the individual has already spent in jail, which is far above what is typical and may suggest a period of stability or rehabilitation that reduces immediate risk. Although the individual is quite young at 22, which can sometimes be associated with higher recidivism risk, the extended incarceration may have had a stronger impact in shaping the prediction. Finally, the number of prior crimes matches the average, so it did not tip the scales, and overall, the combination of these factors led the model to predict a lower risk of recidivism for this individual. The model predicted that this individual is not likely to be rearrested within the next two years.",5,9.77,10.59,10.75,0.83,0.99,1.08,1.1,10.87,0.77,9.57,11.72,-3.1057,15.33,4.43,21.47,9.77,-2.1048,13.73,3.67,20.93,10.59,-3.3169,16.36,4.75,23.65,10.75
19,"The model predicted that the individual is at risk of recidivism, meaning it expects they will be rearrested within two years. The most influential factor in this prediction is the individual’s age: at 50, they are much older than the typical person assessed, and generally, older age is associated with a lower risk of reoffending, so this actually worked in their favor. However, the model also considered their prior criminal history, noting that they have only one prior crime, which is fewer than average and would typically suggest a lower risk as well. Interestingly, the individual has not recidivated before and is not recorded as Black, both of which are factors that, based on historical data, tend to be associated with a reduced likelihood of future recidivism. Despite these protective factors, the model still predicted a higher risk, possibly because even a single prior offense and a recent, albeit brief, jail stay can weigh heavily in risk assessments, especially when combined with complex patterns in the data that may not be immediately obvious.","Despite these protective factors, the model still predicted a higher risk, possibly because even a single prior offense and a recent, albeit brief, jail stay can weigh heavily in risk assessments, especially when combined with complex patterns in the data that may not be immediately obvious. Interestingly, the individual has not recidivated before and is not recorded as Black, both of which are factors that, based on historical data, tend to be associated with a reduced likelihood of future recidivism. However, the model also considered their prior criminal history, noting that they have only one prior crime, which is fewer than average and would typically suggest a lower risk as well. The most influential factor in this prediction is the individual’s age: at 50, they are much older than the typical person assessed, and generally, older age is associated with a lower risk of reoffending, so this actually worked in their favor. The model predicted that the individual is at risk of recidivism, meaning it expects they will be rearrested within two years.","Interestingly, the individual has not recidivated before and is not recorded as Black, both of which are factors that, based on historical data, tend to be associated with a reduced likelihood of future recidivism. The most influential factor in this prediction is the individual’s age: at 50, they are much older than the typical person assessed, and generally, older age is associated with a lower risk of reoffending, so this actually worked in their favor. However, the model also considered their prior criminal history, noting that they have only one prior crime, which is fewer than average and would typically suggest a lower risk as well. Despite these protective factors, the model still predicted a higher risk, possibly because even a single prior offense and a recent, albeit brief, jail stay can weigh heavily in risk assessments, especially when combined with complex patterns in the data that may not be immediately obvious. The model predicted that the individual is at risk of recidivism, meaning it expects they will be rearrested within two years.",5,8.93,11.16,9.45,2.23,0.51,1.25,1.06,10.02,0.72,8.73,10.7,-1.8028,10.92,3.09,16.95,8.93,-5.3046,18.92,8.06,33.57,11.16,-2.2533,12.28,3.89,19.89,9.45
20,"The model predicted that this individual is at risk of recidivism, or being rearrested within two years. Interestingly, the person’s age stands out as a major factor: at 54, they are much older than the typical individual in the dataset, and older age is generally associated with a lower risk of reoffending, which should have worked in their favor. However, the model also considered the number of prior crimes, and in this case, the individual has no prior offenses, which again would usually suggest a lower risk. Despite these protective factors, the model’s prediction may have been influenced by subtler patterns, such as the fact that the individual is recorded as Black—a feature that, while less important, can reflect broader systemic biases present in historical data. Finally, the very short time spent in jail (just one month compared to the average of over 20) might have signaled to the model that there was less opportunity for rehabilitation or intervention, nudging the prediction toward a higher risk despite the otherwise low-risk profile.","Finally, the very short time spent in jail (just one month compared to the average of over 20) might have signaled to the model that there was less opportunity for rehabilitation or intervention, nudging the prediction toward a higher risk despite the otherwise low-risk profile. Despite these protective factors, the model’s prediction may have been influenced by subtler patterns, such as the fact that the individual is recorded as Black—a feature that, while less important, can reflect broader systemic biases present in historical data. However, the model also considered the number of prior crimes, and in this case, the individual has no prior offenses, which again would usually suggest a lower risk. Interestingly, the person’s age stands out as a major factor: at 54, they are much older than the typical individual in the dataset, and older age is generally associated with a lower risk of reoffending, which should have worked in their favor. The model predicted that this individual is at risk of recidivism, or being rearrested within two years.","Despite these protective factors, the model’s prediction may have been influenced by subtler patterns, such as the fact that the individual is recorded as Black—a feature that, while less important, can reflect broader systemic biases present in historical data. Interestingly, the person’s age stands out as a major factor: at 54, they are much older than the typical individual in the dataset, and older age is generally associated with a lower risk of reoffending, which should have worked in their favor. However, the model also considered the number of prior crimes, and in this case, the individual has no prior offenses, which again would usually suggest a lower risk. Finally, the very short time spent in jail (just one month compared to the average of over 20) might have signaled to the model that there was less opportunity for rehabilitation or intervention, nudging the prediction toward a higher risk despite the otherwise low-risk profile. The model predicted that this individual is at risk of recidivism, or being rearrested within two years.",5,8.5,11.58,10.48,3.08,1.97,1.36,1.23,9.8,1.2,8.5,12.0,-2.5465,11.38,4.67,20.64,8.5,-5.5112,19.97,8.04,33.1,11.58,-6.7389,18.35,11.79,41.61,10.48
21,"The model predicted that this individual is not likely to be rearrested within the next two years. Although they have a notably high number of prior crimes—much higher than what is typical in the dataset—this risk factor was outweighed by their age, as being 53 years old is significantly older than most others assessed, and older age is often associated with a lower likelihood of reoffending. The model also considered the individual’s recorded race, but this factor played a smaller role compared to their criminal history and age. Interestingly, the fact that the person has not recidivated before and is currently facing a misdemeanor charge, rather than a more serious offense, further supported the prediction of a lower risk. Altogether, while a long history of prior offenses might usually raise concern, the combination of advanced age, lack of recent recidivism, and the less severe nature of the current charge led the model to predict a low risk of recidivism for this individual.","Altogether, while a long history of prior offenses might usually raise concern, the combination of advanced age, lack of recent recidivism, and the less severe nature of the current charge led the model to predict a low risk of recidivism for this individual. Interestingly, the fact that the person has not recidivated before and is currently facing a misdemeanor charge, rather than a more serious offense, further supported the prediction of a lower risk. The model also considered the individual’s recorded race, but this factor played a smaller role compared to their criminal history and age. Although they have a notably high number of prior crimes—much higher than what is typical in the dataset—this risk factor was outweighed by their age, as being 53 years old is significantly older than most others assessed, and older age is often associated with a lower likelihood of reoffending. The model predicted that this individual is not likely to be rearrested within the next two years.","Interestingly, the fact that the person has not recidivated before and is currently facing a misdemeanor charge, rather than a more serious offense, further supported the prediction of a lower risk. Although they have a notably high number of prior crimes—much higher than what is typical in the dataset—this risk factor was outweighed by their age, as being 53 years old is significantly older than most others assessed, and older age is often associated with a lower likelihood of reoffending. The model also considered the individual’s recorded race, but this factor played a smaller role compared to their criminal history and age. Altogether, while a long history of prior offenses might usually raise concern, the combination of advanced age, lack of recent recidivism, and the less severe nature of the current charge led the model to predict a low risk of recidivism for this individual. The model predicted that this individual is not likely to be rearrested within the next two years.",5,8.27,9.04,9.02,0.77,0.75,1.09,1.09,9.63,0.53,9.14,10.65,-3.0551,13.51,4.52,21.47,8.27,-1.4097,11.45,2.13,15.31,9.04,-3.6323,14.42,5.5,24.34,9.02
22,"The model predicted that this individual is not likely to be rearrested within the next two years. The most influential factor in this decision was the relatively low number of prior crimes—just one—compared to the typical person assessed, which strongly signaled a lower risk. Although the individual is quite young at 23, an age often associated with higher recidivism risk, this was outweighed by their limited criminal history. The model also considered that the person has previously recidivated and is recorded as Black, both factors that, in the context of broader criminal justice data, can be associated with higher risk, but these were not enough to tip the prediction. Finally, the short time spent in jail—only three months, much less than average—may suggest a less severe criminal background, further supporting the model’s assessment of low recidivism risk.","Finally, the short time spent in jail—only three months, much less than average—may suggest a less severe criminal background, further supporting the model’s assessment of low recidivism risk. The model also considered that the person has previously recidivated and is recorded as Black, both factors that, in the context of broader criminal justice data, can be associated with higher risk, but these were not enough to tip the prediction. Although the individual is quite young at 23, an age often associated with higher recidivism risk, this was outweighed by their limited criminal history. The most influential factor in this decision was the relatively low number of prior crimes—just one—compared to the typical person assessed, which strongly signaled a lower risk. The model predicted that this individual is not likely to be rearrested within the next two years.","The model also considered that the person has previously recidivated and is recorded as Black, both factors that, in the context of broader criminal justice data, can be associated with higher risk, but these were not enough to tip the prediction. The most influential factor in this decision was the relatively low number of prior crimes—just one—compared to the typical person assessed, which strongly signaled a lower risk. Although the individual is quite young at 23, an age often associated with higher recidivism risk, this was outweighed by their limited criminal history. Finally, the short time spent in jail—only three months, much less than average—may suggest a less severe criminal background, further supporting the model’s assessment of low recidivism risk. The model predicted that this individual is not likely to be rearrested within the next two years.",5,10.34,10.69,11.44,0.35,1.09,1.03,1.11,11.49,0.46,10.75,12.11,-3.1395,15.53,4.65,21.47,10.34,-2.9862,15.63,4.35,22.82,10.69,-6.1524,20.25,9.43,37.5,11.44
23,"The model predicted that this individual is not likely to be rearrested within the next two years. The most influential factor in this assessment was the person’s age: at just 20 years old, their youth would typically be associated with a higher risk, but other aspects of their history counterbalanced this. Notably, the individual has no prior criminal offenses, which stands out against the average in the dataset and strongly suggests a lower risk of recidivism, as a clean record is one of the most reliable indicators of future behavior. Although the person has previously recidivated, the absence of any time spent in jail and the fact that they are not recorded as Black—an attribute that, due to systemic biases in the data, can sometimes influence risk assessments—both contributed to the model’s more optimistic outlook. Taken together, these features paint a picture of someone who, despite their young age and a prior recidivism event, has a background that the model associates with a lower likelihood of reoffending, especially given the lack of prior crimes and jail time.","Taken together, these features paint a picture of someone who, despite their young age and a prior recidivism event, has a background that the model associates with a lower likelihood of reoffending, especially given the lack of prior crimes and jail time. Although the person has previously recidivated, the absence of any time spent in jail and the fact that they are not recorded as Black—an attribute that, due to systemic biases in the data, can sometimes influence risk assessments—both contributed to the model’s more optimistic outlook. Notably, the individual has no prior criminal offenses, which stands out against the average in the dataset and strongly suggests a lower risk of recidivism, as a clean record is one of the most reliable indicators of future behavior. The most influential factor in this assessment was the person’s age: at just 20 years old, their youth would typically be associated with a higher risk, but other aspects of their history counterbalanced this. The model predicted that this individual is not likely to be rearrested within the next two years.","Although the person has previously recidivated, the absence of any time spent in jail and the fact that they are not recorded as Black—an attribute that, due to systemic biases in the data, can sometimes influence risk assessments—both contributed to the model’s more optimistic outlook. The most influential factor in this assessment was the person’s age: at just 20 years old, their youth would typically be associated with a higher risk, but other aspects of their history counterbalanced this. Notably, the individual has no prior criminal offenses, which stands out against the average in the dataset and strongly suggests a lower risk of recidivism, as a clean record is one of the most reliable indicators of future behavior. Taken together, these features paint a picture of someone who, despite their young age and a prior recidivism event, has a background that the model associates with a lower likelihood of reoffending, especially given the lack of prior crimes and jail time. The model predicted that this individual is not likely to be rearrested within the next two years.",5,9.42,9.94,9.77,0.52,0.35,1.05,1.04,10.69,0.68,9.48,11.41,-2.7345,13.46,4.38,21.47,9.42,-2.7428,14.3,3.98,20.4,9.94,-5.9869,17.55,9.55,35.59,9.77
