text_id_rev,num_sentences_rev,last_sentence_rev,ppl_rev
4,2,"Additionally, the fact that this individual has not spent any recent time in jail, compared to the average, may indicate a period of stability or successful community integration.",22.42
4,3,"However, the model also considered that, although this person has recidivated before, their current age of 36 may play a protective role, as research often shows that the likelihood of reoffending tends to decrease as people get older.",13.89
4,4,"The most influential factor in the prediction was the high number of prior crimes—26, which is much higher than what is typical in the dataset—usually a strong signal for future recidivism.",12.72
4,5,"The model predicted that this individual is not likely to be rearrested within the next two years, despite a history that might suggest otherwise.",10.92
5,1,"Additionally, the model considered that the individual is not recorded as Black, a factor that, while present in the data, should be interpreted with caution due to broader social and systemic issues; ultimately, the combination of these features led the model to predict a higher likelihood of recidivism despite some factors that might have suggested otherwise.",25.16
5,2,"Notably, the individual has three prior crimes, which, while slightly below the dataset average, still signals a history of criminal involvement that increases risk, and their relatively short time spent in jail (just two months compared to the average of over 20) may indicate less exposure to rehabilitative programs or consequences.",17.69
5,3,"However, the fact that this person has not previously recidivated, which would usually be a protective factor, was outweighed by other considerations.",13.82
5,4,"Age played the most significant role in this prediction, as the individual is 37 years old—older than the average in the dataset—which typically suggests a lower risk, since recidivism rates often decline with age.",11.16
5,5,The model predicted that the individual undergoing recidivism risk assessment is likely to be rearrested within two years.,10.72
6,1,"Finally, the very short time spent in jail—just one month compared to a much higher average—may suggest limited exposure to rehabilitative programs or insufficient time for deterrence, which could also contribute to the elevated risk prediction.",39.28
6,2,"The model also considered that the person has previously recidivated and is recorded as Black, both of which can reflect broader systemic patterns and historical data trends, though it’s important to recognize that these factors may also reflect biases present in the data.",31.33
6,3,"Interestingly, the individual has only one prior crime, which is much fewer than the average in the dataset, and this would typically lower the risk, but it was outweighed by other factors.",21.41
6,4,"The most influential factor in this prediction was the person’s young age of 21, which is notably lower than the average and often associated with higher recidivism risk, possibly because younger individuals have more years ahead in which to reoffend and may have less stable life circumstances.",13.6
6,5,The model predicted that this individual is at risk of being rearrested within two years.,12.56
7,1,"Overall, the model’s decision seems to be shaped by a complex interplay of factors, and while some features point toward a lower risk, there may be subtle patterns in the data that lead the model to err on the side of caution for this assessment.",15.07
7,2,"Their very short time spent in jail—just one month compared to the average of over 20 months—may have contributed to the prediction, possibly because limited incarceration can sometimes mean less access to rehabilitation programs or less time for deterrence.",17.63
7,3,"The fact that this person is not recorded as Black and has not previously recidivated are both characteristics that, in many datasets, are associated with a reduced risk, yet these did not outweigh other influences in the model’s decision.",15.52
7,4,"Interestingly, despite having no prior crimes, a factor that would generally suggest a lower risk, the model still flagged them as likely to recidivate.",13.05
7,5,"The model predicted that this individual is at risk of recidivism, even though their age—at 62 years old—is much higher than the typical person assessed, which usually lowers risk since older individuals are statistically less likely to reoffend.",11.69
8,1,"However, the very short time spent in jail—just one month compared to the much longer average—could indicate that the individual may not have received interventions or deterrents that sometimes accompany longer sentences, possibly tipping the balance toward a higher predicted risk.",38.01
8,2,"The model also considered that the individual is not recorded as Black and has not previously recidivated, both of which, in the context of the dataset, are associated with a lower risk of reoffending.",19.13
8,3,"Notably, the individual has only two prior crimes, which is fewer than the average in the dataset, suggesting a somewhat lower risk, but this protective factor may not have been strong enough on its own.",14.39
8,4,"The most influential factor in this prediction was the individual's age: at 38, they are older than the average person assessed, and while older age is often linked to lower recidivism risk, this effect may have been outweighed by other factors.",10.49
8,5,"The model predicted that the individual is at risk of recidivism, meaning it expects they will be rearrested within two years.",9.62
9,1,"Finally, the model noted that the person is not recorded as Black, a demographic factor that, while present in the data, played a smaller role compared to age and prior history, suggesting that the prediction was driven primarily by the individual’s age rather than their criminal or demographic background.",30.28
9,2,"The individual also has not previously recidivated and has never spent time in jail, both of which typically lower the risk, but these positives were not enough to offset the impact of their youth.",21.22
9,3,"Interestingly, despite having no prior crimes—unlike the average person in the dataset who has several—this protective factor was outweighed by other risks.",19.48
9,4,"The most influential factor in this prediction was the person’s young age of 21, which is much lower than the average and is often associated with a higher likelihood of recidivism, possibly due to less life stability or experience.",14.22
9,5,The model predicted that this individual is at risk of being rearrested within two years.,12.82
10,1,"Despite these protective factors, the model’s prediction may reflect the complex interplay of these features, possibly influenced by the fact that the individual has not spent any time in jail, which can sometimes mean less exposure to rehabilitative programs or supervision that might otherwise lower risk.",30.31
10,2,"Demographic factors, such as not being recorded as Black, and being slightly older than average at 36, both tend to be associated with a reduced likelihood of recidivism, according to broader criminal justice research.",18.47
10,3,"However, the fact that this person has not previously recidivated also points toward a more favorable outlook, as those with a history of repeat offenses are generally at higher risk.",13.66
10,4,"The most influential factor in this assessment was the number of prior crimes, which, at just one, is notably lower than what is typical among others assessed, suggesting a lower baseline risk.",12.71
10,5,The model predicted that this individual is at risk of being rearrested within two years.,11.59
11,1,"Additionally, the time spent in jail and the individual’s recorded race were considered, but these played a smaller role in the final prediction compared to the direct evidence of prior recidivism.",28.98
11,2,"Despite these protective factors, the model was influenced by the fact that this individual has previously recidivated, a strong signal that can outweigh other positive indicators, as past behavior is one of the best predictors of future actions.",17.99
11,3,"However, the model also considered the person’s prior criminal history, noting that they have only one prior offense—much fewer than the average—suggesting a relatively limited history of criminal behavior, which typically reduces risk.",13.55
11,4,"The most influential factor in this prediction was the individual’s age: at 42, they are notably older than the average person assessed, and older age is often associated with a lower risk of recidivism, which may have worked in their favor.",9.78
11,5,The model predicted that this individual is at risk of being rearrested within two years.,9.28
12,1,"Finally, the model took into account that the individual is not recorded as Black, a demographic factor that, in this context, did not increase the predicted risk, suggesting that the combination of youth and prior offenses played a more decisive role in the outcome.",37.03
12,2,"Although the person has not spent any time in jail—something that might suggest a lower risk—their record includes two prior crimes, which, while below average, still signals some history of criminal behavior.",29.31
12,3,"Notably, the individual is only 23 years old, which is significantly younger than the average in the dataset, and younger age is often associated with a higher risk of reoffending, possibly due to less life stability or fewer established social supports.",16.61
12,4,"The most influential factor in this prediction was that the individual has not previously recidivated, which would typically lower their risk, but this effect was outweighed by other considerations.",14.12
12,5,The model predicted that the individual undergoing recidivism risk assessment is likely to be rearrested within two years.,12.83
13,1,"The model also took into account that the individual has not spent any time in jail and is not recorded as Black, but these factors did not outweigh the risk associated with their age, leading to the final prediction.",29.36
13,2,"Despite these protective factors, the model weighed other aspects, such as the fact that the individual is only 24 years old—significantly younger than the average in the dataset—and younger age is often associated with higher recidivism risk, possibly because younger people have more years ahead in which to reoffend and may have less stable life circumstances.",12.23
13,3,"However, the model also considered whether the person had previously recidivated, and here again, the answer is no, which would usually suggest a lower risk.",10.61
13,4,"Interestingly, the most influential factor in this prediction was the number of prior crimes, and in this case, the individual has no prior offenses, which typically would lower the risk compared to the average person in the dataset.",8.98
13,5,"The model predicted that this individual is at risk of recidivism, meaning it expects they will be rearrested within two years.",8.38
14,1,"Finally, while being recorded as Black is a demographic detail included in the model, it played a smaller role compared to the other factors, and the overall combination of features led the model to predict a lower risk of recidivism for this case.",26.68
14,2,"The individual’s number of prior crimes is actually lower than average, and their age is typical for the population assessed, both of which may suggest a lower risk of reoffending.",18.28
14,3,"Although the person has a history of recidivism, this negative signal was outweighed by other factors, especially the extended jail time.",16.63
14,4,"The most influential factor in this decision was the relatively long time—33 months—that the individual has already spent in jail, which is much higher than average and may have provided a strong deterrent or opportunity for rehabilitation.",13.37
14,5,The model predicted that this individual is not likely to be rearrested within the next two years.,11.33
15,1,"Despite having spent only one month in jail and not currently facing a misdemeanor charge—both factors that might be expected to reduce risk—the model still arrived at a prediction of recidivism, possibly due to complex interactions between these features and patterns learned from the data.",27.92
15,2,"The individual is recorded as Black, and while this feature had a negative influence on the prediction in this context, it is important to recognize that such demographic variables can reflect broader systemic patterns rather than individual behavior.",23.44
15,3,"However, the model also considered whether the person had previously recidivated, and in this case, they had not, which again would usually suggest a lower risk.",17.04
15,4,"The most influential factor in this prediction was the number of prior crimes, and interestingly, this person has no prior offenses, which typically would lower their risk compared to the average individual in the dataset.",13.44
15,5,The model predicted that this individual is at risk of being rearrested within two years.,12.12
16,1,"While being recorded as Black is included in the model, its influence was less significant compared to the other features, and the overall combination of age, prior behavior, and brief incarceration led to the favorable prediction.",49.83
16,2,"The fact that they have not recidivated before and spent only a single month in jail, much less than average, further supports the model’s assessment that they are at low risk.",25.63
16,3,"Most significantly, their age of 61 stands out as a strong protective factor, since older individuals are generally less likely to reoffend, possibly due to changes in life circumstances or declining physical ability.",16.1
16,4,Although they have a notably high number of prior crimes—far above what is typical in the dataset—this risk factor was outweighed by other aspects of their profile.,14.25
16,5,The model predicted that this individual is not likely to be rearrested within the next two years.,12.18
17,1,"Interestingly, even though the person has previously recidivated, this feature actually pulled the risk estimate down, perhaps because it interacts with other factors like age or time served in jail, suggesting a more complex relationship.",36.45
17,2,"The model also considered that the individual is not recorded as Black, which, given the dataset’s context, may have slightly reduced the predicted risk, possibly reflecting broader patterns in the data.",29.1
17,3,"Age also played a significant role, as the individual is 37 years old, and research often finds that recidivism risk remains relatively high until later adulthood.",20.3
17,4,"The most influential factor in this prediction was the unusually long time—82 months—that the individual has spent in jail, which is much higher than what is typical in the dataset; this extended incarceration may signal a history of more serious or repeated offenses, which can be associated with higher recidivism risk.",13.55
17,5,The model predicted that this individual is at risk of being rearrested within two years.,12.43
18,1,"Finally, the number of prior crimes matches the average, so it did not tip the scales, and overall, the combination of these factors led the model to predict a lower risk of recidivism for this individual.",20.93
18,2,"The model also considered that the person has previously recidivated and is recorded as Black, both of which are factors that, in some contexts, have been linked to higher risk, but in this case, their influence was outweighed by the other features.",12.56
18,3,"Although the individual is quite young at 22, which can sometimes be associated with higher recidivism risk, the extended incarceration may have had a stronger impact in shaping the prediction.",12.39
18,4,"The most influential factor in this decision was the unusually long time—260 months—that the individual has already spent in jail, which is far above what is typical and may suggest a period of stability or rehabilitation that reduces immediate risk.",12.18
18,5,The model predicted that this individual is not likely to be rearrested within the next two years.,10.59
19,1,"Despite these protective factors, the model still predicted a higher risk, possibly because even a single prior offense and a recent, albeit brief, jail stay can weigh heavily in risk assessments, especially when combined with complex patterns in the data that may not be immediately obvious.",33.57
19,2,"Interestingly, the individual has not recidivated before and is not recorded as Black, both of which are factors that, based on historical data, tend to be associated with a reduced likelihood of future recidivism.",20.58
19,3,"However, the model also considered their prior criminal history, noting that they have only one prior crime, which is fewer than average and would typically suggest a lower risk as well.",16.94
19,4,"The most influential factor in this prediction is the individual’s age: at 50, they are much older than the typical person assessed, and generally, older age is associated with a lower risk of reoffending, so this actually worked in their favor.",12.35
19,5,"The model predicted that the individual is at risk of recidivism, meaning it expects they will be rearrested within two years.",11.16
20,1,"Finally, the very short time spent in jail (just one month compared to the average of over 20) might have signaled to the model that there was less opportunity for rehabilitation or intervention, nudging the prediction toward a higher risk despite the otherwise low-risk profile.",33.1
20,2,"Despite these protective factors, the model’s prediction may have been influenced by subtler patterns, such as the fact that the individual is recorded as Black—a feature that, while less important, can reflect broader systemic biases present in historical data.",24.57
20,3,"However, the model also considered the number of prior crimes, and in this case, the individual has no prior offenses, which again would usually suggest a lower risk.",18.1
20,4,"Interestingly, the person’s age stands out as a major factor: at 54, they are much older than the typical individual in the dataset, and older age is generally associated with a lower risk of reoffending, which should have worked in their favor.",12.49
20,5,"The model predicted that this individual is at risk of recidivism, or being rearrested within two years.",11.58
21,1,"Altogether, while a long history of prior offenses might usually raise concern, the combination of advanced age, lack of recent recidivism, and the less severe nature of the current charge led the model to predict a low risk of recidivism for this individual.",15.31
21,2,"Interestingly, the fact that the person has not recidivated before and is currently facing a misdemeanor charge, rather than a more serious offense, further supported the prediction of a lower risk.",11.7
21,3,"The model also considered the individual’s recorded race, but this factor played a smaller role compared to their criminal history and age.",11.04
21,4,"Although they have a notably high number of prior crimes—much higher than what is typical in the dataset—this risk factor was outweighed by their age, as being 53 years old is significantly older than most others assessed, and older age is often associated with a lower likelihood of reoffending.",10.14
21,5,The model predicted that this individual is not likely to be rearrested within the next two years.,9.04
22,1,"Finally, the short time spent in jail—only three months, much less than average—may suggest a less severe criminal background, further supporting the model’s assessment of low recidivism risk.",22.82
22,2,"The model also considered that the person has previously recidivated and is recorded as Black, both factors that, in the context of broader criminal justice data, can be associated with higher risk, but these were not enough to tip the prediction.",18.09
22,3,"Although the individual is quite young at 23, an age often associated with higher recidivism risk, this was outweighed by their limited criminal history.",14.08
22,4,"The most influential factor in this decision was the relatively low number of prior crimes—just one—compared to the typical person assessed, which strongly signaled a lower risk.",12.48
22,5,The model predicted that this individual is not likely to be rearrested within the next two years.,10.69
23,1,"Taken together, these features paint a picture of someone who, despite their young age and a prior recidivism event, has a background that the model associates with a lower likelihood of reoffending, especially given the lack of prior crimes and jail time.",20.4
23,2,"Although the person has previously recidivated, the absence of any time spent in jail and the fact that they are not recorded as Black—an attribute that, due to systemic biases in the data, can sometimes influence risk assessments—both contributed to the model’s more optimistic outlook.",17.35
23,3,"Notably, the individual has no prior criminal offenses, which stands out against the average in the dataset and strongly suggests a lower risk of recidivism, as a clean record is one of the most reliable indicators of future behavior.",12.99
23,4,"The most influential factor in this assessment was the person’s age: at just 20 years old, their youth would typically be associated with a higher risk, but other aspects of their history counterbalanced this.",10.84
23,5,The model predicted that this individual is not likely to be rearrested within the next two years.,9.94
24,1,"The current charge being a misdemeanor, which is generally less serious, may have contributed to a slightly lower risk, but the model’s decision suggests that even with these seemingly positive factors, other patterns in the data led to a prediction of recidivism—perhaps reflecting broader trends where even individuals with minimal criminal history can still face significant risk due to complex, less obvious factors.",31.45
24,2,"Notably, the person spent only one month in jail, much less than the average, which might indicate a less severe offense or a quicker release, but this alone did not offset the overall risk.",20.89
24,3,"The individual is not recorded as Black and has not recidivated before, both of which, based on historical data, are typically associated with a lower risk, yet these protective factors were outweighed.",16.82
24,4,"Interestingly, despite having no prior crimes—a factor that usually lowers risk compared to the average person in the dataset—the prediction was still for recidivism, suggesting other features played a significant role.",14.8
24,5,The model predicted that this individual is at risk of being rearrested within two years.,13.57
25,1,"Altogether, while some factors pointed toward higher risk, the combination of demographic details and relatively short jail time led the model to predict a lower likelihood of recidivism for this person.",26.97
25,2,"Interestingly, despite having a history of recidivism and five prior crimes—both of which would typically increase risk—the model weighed these against the fact that the individual spent only a single month in jail, much less than average, which may suggest a less severe criminal history or more favorable circumstances.",16.73
25,3,"However, the model also considered whether the individual is recorded as Black, and in this case, they are not, which, based on patterns in the data, slightly reduced the estimated risk.",14.09
25,4,"The most influential factor in this decision was the person’s age: at 25, they are notably younger than the average in the dataset, and younger age is often associated with a higher risk of recidivism, so this would have pushed the risk higher.",10.43
25,5,The model predicted that this individual is not likely to be rearrested within the next two years.,9.56
26,1,"Although the person is not recorded as Black and has only spent a short time in jail compared to the average, the combination of youth and other subtle patterns in the data led the model to predict a higher risk, highlighting how complex and sometimes counterintuitive these assessments can be.",23.18
26,2,"The individual’s young age of 24 played a significant role, as younger people are statistically more likely to reoffend, possibly due to factors like less stable life circumstances or peer influences.",14.84
26,3,"However, the model also considered that the person has not recidivated before, which again would usually suggest a lower risk, but these protective factors were outweighed by other considerations.",12.33
26,4,"Interestingly, the most influential factor in this prediction was the number of prior crimes, and in this case, the individual had no prior offenses, which typically would lower the risk.",10.36
26,5,"The model predicted that this individual is at risk of recidivism, meaning they are likely to be rearrested within two years.",9.19
27,1,"Finally, being 26 years old, somewhat younger than the average in the dataset, may have had a modest effect, as younger age can sometimes be associated with higher risk, but in this case, it was not enough to tip the prediction toward recidivism.",17.35
27,2,"The model also considered that the individual is not recorded as Black, a demographic detail that, while controversial, has been shown in some datasets to correlate with different recidivism rates due to systemic factors.",15.4
27,3,"Although the individual has recidivated before, this risk factor was outweighed by other positive indicators, such as having spent slightly less time in jail than average, which may suggest less exposure to environments that can reinforce criminal behavior.",13.04
27,4,"The most influential factor in this assessment was the relatively low number of prior crimes—just one—compared to the typical person in the dataset, who has committed several more, which generally signals a lower risk of reoffending.",10.54
27,5,The model predicted that this individual is not likely to be rearrested within the next two years.,9.41
28,1,"Finally, the current charge being a misdemeanor, rather than a more serious offense, likely reassured the model that the risk of future serious criminal behavior is lower, contributing to the overall prediction of a low risk of recidivism.",27.45
28,2,"Although the person has recidivated before, their relatively young age of 29—compared to the average age in the dataset—may suggest a greater potential for change or rehabilitation, as younger individuals sometimes respond better to interventions.",18.77
28,3,"Notably, the individual is not recorded as Black, and while race should not determine outcomes, in many criminal justice datasets, being identified as Black has historically correlated with higher predicted risk, possibly reflecting broader systemic biases.",17.38
28,4,"The most influential factor in this assessment was the person’s history of prior crimes: with seven previous offenses, which is higher than average, this would typically increase the risk, but other factors helped offset this.",15.38
28,5,The model predicted that this individual is not likely to be rearrested within the next two years.,13.36
29,1,"Taken together, the model appears to weigh the absence of recent jail time and the individual’s age as signs of positive change, ultimately leading to a prediction of low recidivism risk despite a challenging background.",29.98
29,2,"Although the person has recidivated before and is identified as Black—both factors that, in the context of the data, are associated with higher risk—their relatively young age of 29, compared to the average, may indicate a turning point where the likelihood of further offenses begins to decline.",15.77
29,3,"Notably, the individual has not spent any time in jail recently, which may suggest a period of stability or successful community supervision, counterbalancing the risk from their criminal history.",11.82
29,4,"The most influential factor in this decision was the person’s history of prior crimes: with 12 previous offenses—much higher than the typical average—this would usually increase the risk, but other aspects of their profile shifted the prediction.",12.27
29,5,The model predicted that this individual is not likely to be rearrested within the next two years.,11.05
