text_id,sentence_index,removed_sentence,ppl_without_sentence,original_ppl,ppl_change
6,0,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers the person's age of 21, which actively reduces the predicted risk, suggesting that being relatively young is associated with a lower chance of recidivism in this context.",12.65,8.39,4.26
6,1,"However, this mitigating effect is nearly counterbalanced by the fact that the individual has committed one prior crime, a factor that increases the risk, as prior criminal history often signals a greater propensity for reoffending.",9.37,8.39,0.98
6,2,"Although the individual has previously recidivated, this history surprisingly acts to slightly decrease the predicted risk, perhaps reflecting a nuanced relationship between past recidivism and future outcomes in the model's learned patterns.",8.65,8.39,0.26
6,3,"Additionally, the model notes that the individual is recorded as Black, which, in this prediction, marginally lowers the estimated risk, indicating that this demographic feature does not drive the risk upward in this specific case.",8.61,8.39,0.22
6,4,"Finally, having spent just one month in jail exerts a modest upward influence on the risk, implying that even brief incarceration can contribute to the likelihood of rearrest.",9.49,8.39,1.1
6,5,"Taken together, these interacting factors shape the model’s overall assessment, with age and prior recidivism history working to reduce the risk, while prior offenses and recent jail time nudge it higher, resulting in a nuanced prediction tailored to the individual’s unique profile.",8.76,8.39,0.36
7,0,"In estimating the likelihood that this individual will be rearrested within two years, the model draws upon several key aspects of their background.",9.09,7.36,1.73
7,1,"To begin with, the individual's age—62 years—plays a significant role in reducing the predicted risk, as older individuals are generally less likely to reoffend.",9.58,7.36,2.22
7,2,This effect is further reinforced by the absence of prior criminal activity; having no previous offenses signals a lower propensity for recidivism.,7.55,7.36,0.19
7,3,"Additionally, the model takes into account that the individual is not recorded as Black, which, in the context of the data used to train the model, slightly decreases the estimated risk.",7.83,7.36,0.47
7,4,The fact that the individual has not recidivated before further diminishes the likelihood of future rearrest.,7.82,7.36,0.46
7,5,"Finally, the relatively short duration—just one month—spent in jail exerts a modest downward influence on the risk prediction.",7.56,7.36,0.2
7,6,"Altogether, these factors interact to produce a lower overall estimate of recidivism risk for this individual, as each characteristic incrementally contributes to the model’s final assessment.",7.29,7.36,-0.06
8,0,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers their age of 38, which plays a significant role in reducing the predicted risk; older individuals are generally less likely to recidivate, and this age contributes notably to a lower risk assessment.",9.86,6.82,3.03
8,1,"Furthermore, the fact that the individual has only two prior offenses slightly increases the risk, but this effect is relatively modest compared to the mitigating influence of age.",7.59,6.82,0.77
8,2,"The model also takes into account that the individual is not recorded as Black, which, in the context of the model’s learned patterns, further decreases the predicted risk.",7.07,6.82,0.25
8,3,"Additionally, the absence of any previous recidivism acts as another protective factor, signaling to the model that the individual is less prone to repeat offenses.",7.55,6.82,0.73
8,4,"Finally, having spent just one month in jail exerts a minor influence, slightly nudging the risk upward, but not enough to outweigh the more substantial factors.",7.11,6.82,0.28
8,5,"Altogether, these elements interact to shape the model’s overall prediction, with age and lack of prior recidivism standing out as the most influential in lowering the estimated risk of rearrest.",7.42,6.82,0.59
9,0,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers their age of 21, which actively reduces the predicted risk, suggesting that being relatively young is associated with a lower chance of recidivism in this context.",11.82,7.71,4.11
9,1,"At the same time, the absence of prior crimes and the fact that the individual has not previously recidivated both work to increase the predicted risk, albeit modestly, indicating that the model recognizes a nuanced relationship where a clean record does not entirely eliminate risk.",7.99,7.71,0.28
9,2,"Furthermore, the model notes that the individual is not recorded as Black, which slightly raises the risk prediction, reflecting the model’s learned associations from the data.",8.05,7.71,0.34
9,3,"Finally, having spent no time in jail also nudges the risk upward, implying that lack of prior incarceration is not a strong protective factor in this case.",8.62,7.71,0.91
9,4,"Taken together, these factors interact to shape the model’s overall assessment, with age exerting the most substantial downward influence, while the other features collectively contribute to a moderate increase in the predicted risk of recidivism.",9.0,7.71,1.29
10,0,The model predicts the risk of recidivism by weighing several aspects of the individual's history and characteristics.,8.79,8.3,0.48
10,1,"At the outset, the fact that this person has only one prior crime exerts the strongest upward influence on the predicted risk, signaling that even a single previous offense meaningfully raises concern about future rearrest.",8.35,8.3,0.04
10,2,"However, as the narrative unfolds, the absence of any prior recidivism tempers this risk, suggesting that the individual has not established a pattern of reoffending, which the model interprets as a positive sign.",9.9,8.3,1.59
10,3,"Additionally, the model takes into account that the individual is not recorded as Black, a factor that, in this context, slightly reduces the predicted risk, reflecting patterns observed in the training data.",9.22,8.3,0.92
10,4,"The individual’s age—36 years—also subtly lowers the risk, as older individuals are statistically less likely to reoffend.",8.94,8.3,0.64
10,5,"Finally, the fact that this person has not spent any time in jail further diminishes the likelihood of recidivism, as incarceration history often correlates with higher risk.",9.63,8.3,1.32
10,6,"Altogether, these factors interact to shape the model’s prediction, with each feature actively contributing to the final assessment of recidivism risk.",8.53,8.3,0.23
11,0,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers their age of 42, which notably increases the predicted risk.",12.2,8.19,4.01
11,1,"This effect is further amplified by the fact that the person has only one prior crime, a factor that also nudges the risk upward, albeit to a lesser extent.",9.67,8.19,1.49
11,2,"However, the model tempers this heightened risk by recognizing that the individual has previously recidivated, which, somewhat counterintuitively, slightly reduces the predicted probability of future rearrest.",10.23,8.19,2.05
11,3,"Additionally, the 17 months the individual has already spent in jail exerts a modest downward pressure on the risk, as does the recorded indicator that the individual is Black.",9.57,8.19,1.39
11,4,"Taken together, these factors interact to shape the model’s final assessment, with age and prior criminal history driving the risk higher, while prior recidivism, jail time, and race collectively act to moderate this prediction.",9.33,8.19,1.15
12,0,"In estimating the likelihood that this individual will be rearrested within two years, the model weighs several key factors.",8.27,7.63,0.64
12,1,"To begin with, the fact that the person has not previously recidivated exerts a strong downward pull on the predicted risk, signaling to the model that a history free of repeat offenses reduces the chance of future recidivism.",9.46,7.63,1.83
12,2,"As the narrative unfolds, the individual’s relatively young age of 23 also nudges the risk downward, albeit to a lesser extent, suggesting that youth in this context is associated with a slightly lower probability of reoffending.",8.38,7.63,0.75
12,3,"However, the absence of any recent jail time subtly counteracts these protective factors, as the model interprets no recent incarceration as a modest increase in risk.",8.46,7.63,0.83
12,4,"This effect is further amplified by the presence of two prior crimes, which actively pushes the prediction higher, indicating that a record of previous offenses heightens the likelihood of recidivism.",8.35,7.63,0.72
12,5,"Finally, the model notes that the individual is not recorded as Black, which, in this case, slightly decreases the predicted risk.",7.84,7.63,0.21
12,6,"Altogether, these intertwined influences shape the model’s final assessment, with the absence of prior recidivism and the individual’s age working to lower the risk, while prior criminal history and lack of recent jail time gently elevate it, culminating in a nuanced prediction of recidivism risk.",8.7,7.63,1.07
14,0,"In estimating the likelihood that this individual will be rearrested within two years, the model carefully weighs several aspects of their history and background.",18.0,13.02,4.98
14,1,"To begin with, the fact that the person has spent 33 months in jail exerts a substantial downward pull on the predicted risk, suggesting that extended incarceration may have provided either a deterrent effect or opportunities for rehabilitation, thereby reducing the chance of recidivism.",20.83,13.02,7.81
14,2,"Furthermore, the individual’s prior experience of recidivating also slightly decreases the predicted risk, which may reflect the model’s recognition that repeated cycles through the justice system can sometimes lead to interventions that lower future risk.",12.65,13.02,-0.37
15,0,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily draws upon several key aspects of their history and current circumstances.",10.19,8.04,2.15
15,1,"At the outset, the absence of prior crimes exerts a strong downward influence on the predicted risk, substantially lowering the probability of recidivism.",10.59,8.04,2.55
15,2,"This effect is further reinforced by the fact that the individual has not previously recidivated, which also contributes to a reduced risk.",10.04,8.04,2.01
15,3,"However, the model also considers that the individual is recorded as Black, and in this case, this characteristic slightly decreases the predicted risk, though its impact is less pronounced than the previous factors.",8.39,8.04,0.35
15,4,"Meanwhile, the brief duration of one month spent in jail nudges the risk upward, albeit modestly.",7.78,8.04,-0.26
15,5,"Finally, since the current charge is not a misdemeanor, this slightly diminishes the risk prediction.",8.06,8.04,0.02
15,6,"Taken together, these factors interact to shape the model’s overall assessment, with the lack of prior offenses and recidivism history playing the most decisive roles in lowering the estimated risk of rearrest.",9.34,8.04,1.3
16,0,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily considers the number of prior crimes committed.",10.68,8.67,2.01
16,1,"Because this person has a history of 25 prior offenses, the model significantly lowers its prediction of recidivism risk, suggesting that a high count of previous crimes may paradoxically signal a reduced chance of reoffending in this context.",10.52,8.67,1.85
16,2,"At the same time, the individual’s age—being 61 years old—nudges the risk upward, as older age is associated with a modest increase in predicted recidivism.",10.29,8.67,1.62
16,3,"The fact that the individual has not previously recidivated also contributes to a slightly higher risk, indicating that a lack of prior recidivism does not strongly reassure the model.",9.45,8.67,0.78
16,4,"Additionally, the model notes that the individual is recorded as Black, which slightly decreases the predicted risk, while the brief duration of one month spent in jail exerts a minor upward influence.",8.95,8.67,0.28
16,5,"Altogether, these factors interact to shape the model’s final assessment, with the substantial reduction from prior offenses playing the most decisive role in the prediction.",8.82,8.67,0.15
17,0,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers the number of months spent in jail.",8.47,7.55,0.91
17,1,"Because this person has spent 82 months incarcerated, the model interprets this as a factor that reduces the risk of recidivism, likely reasoning that extended time in jail may disrupt patterns that lead to reoffending.",9.12,7.55,1.56
17,2,"However, the individual’s age—37 years—acts in the opposite direction, nudging the risk upward, perhaps reflecting the model’s learned association between this age group and a higher probability of reoffending.",8.53,7.55,0.98
17,3,"Additionally, the fact that the individual is not recorded as Black slightly increases the predicted risk, which may reflect underlying patterns in the data the model was trained on.",8.15,7.55,0.59
17,4,"Interestingly, although the person has previously recidivated, this history actually decreases the predicted risk in this case, suggesting that the model weighs other factors more heavily or that repeated recidivism may not always signal higher future risk in the data.",8.01,7.55,0.45
17,5,"Finally, since the current charge is not a felony, this too contributes a modest increase to the risk estimate.",7.78,7.55,0.22
17,6,"Altogether, these factors interact to shape the model’s final prediction, with the extended jail time and prior recidivism history working to lower the risk, while age, race, and the nature of the current charge exert upward pressure on the likelihood of rearrest.",8.56,7.55,1.0
18,0,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily considers several key aspects of their history and background.",11.09,8.45,2.64
18,1,"To begin with, the substantial amount of time—260 months—that the individual has already spent in jail exerts a strong downward influence on the predicted risk, suggesting that extended incarceration may have reduced the chance of recidivism.",10.68,8.45,2.24
18,2,"Furthermore, the individual’s relatively young age of 22 also contributes to lowering the risk, as the model interprets youth in this context as a mitigating factor.",10.0,8.45,1.55
18,3,"Additionally, the fact that the individual has previously recidivated does play a role, but it actually decreases the predicted risk, perhaps reflecting a nuanced relationship between past and future behavior in the model’s logic.",9.67,8.45,1.23
18,4,"The model also takes into account the individual’s recorded race, with being identified as Black slightly reducing the risk estimate.",8.58,8.45,0.13
18,5,"Finally, the presence of four prior crimes exerts a modest downward pressure on the prediction.",8.66,8.45,0.21
18,6,"Taken together, these factors interact to produce a lower overall risk assessment, as each feature actively shapes the model’s reasoning about the likelihood of future rearrest.",8.15,8.45,-0.3
19,0,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily considers several key aspects of their background.",9.17,7.04,2.14
19,1,"To begin with, the individual's age—being 50 years old—substantially reduces the predicted risk, as older individuals statistically tend to reoffend less frequently.",9.04,7.04,2.0
19,2,"This effect is reinforced by the fact that the person has only one prior offense, which further diminishes the model's expectation of recidivism.",8.13,7.04,1.09
19,3,"Moreover, the absence of any previous recidivism episodes signals a pattern of behavior that does not strongly align with repeated offending, thereby lowering the risk even more.",7.16,7.04,0.12
19,4,"Additionally, the model notes that the individual is not recorded as Black, a demographic factor that, in this context, slightly decreases the predicted risk.",7.22,7.04,0.18
19,5,"Finally, the relatively short duration of incarceration—just one month—contributes modestly to the overall assessment.",7.26,7.04,0.22
19,6,"Taken together, these factors interact to produce a prediction that this individual is less likely to be rearrested within the next two years, as each element incrementally shifts the model’s assessment toward a lower risk outcome.",7.82,7.04,0.78
20,0,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers their age of 54, which substantially increases the predicted risk.",10.28,7.49,2.79
20,1,"This effect is further amplified, albeit to a lesser extent, by the fact that the individual has no prior criminal history, which the model interprets as a moderate risk factor in this context.",8.87,7.49,1.38
20,2,"Additionally, the absence of previous recidivism nudges the risk higher, suggesting that the model weighs the potential for first-time reoffending.",7.25,7.49,-0.24
20,3,"While the individual is recorded as Black, this characteristic slightly reduces the predicted risk, indicating that, in this case, the model does not associate this demographic factor with a higher likelihood of recidivism.",8.59,7.49,1.09
20,4,"Finally, having spent only one month in jail exerts a small upward influence on the risk estimate.",7.59,7.49,0.1
20,5,"Taken together, these factors interact to shape the model’s overall prediction, with age emerging as the most influential driver in the assessment of recidivism risk.",8.09,7.49,0.6
21,0,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers the substantial number of prior crimes—thirteen in total—which exerts a strong downward pull on the predicted risk, suggesting that this history actually decreases the chance of recidivism in this case.",12.9,9.14,3.76
21,1,"However, the individual’s age, at 53, counterbalances this effect to some extent, as older age tends to increase the predicted risk, perhaps reflecting patterns observed in the data where older individuals may face unique challenges.",10.68,9.14,1.54
21,2,"Additionally, the model notes that the individual is recorded as Black, but this factor slightly reduces the predicted risk, indicating that, within the model’s learned relationships, this demographic detail does not drive the prediction upward.",9.6,9.14,0.46
21,3,"The absence of previous recidivism gently nudges the risk higher, implying that not having recidivated before is associated with a modestly increased likelihood of future rearrest in this context.",9.73,9.14,0.59
21,4,"Finally, the fact that the current charge is a misdemeanor adds a small increment to the risk, reflecting the model’s recognition that certain charge types can influence outcomes.",10.12,9.14,0.98
21,5,"Altogether, these factors interact to shape the model’s nuanced assessment of recidivism risk for this individual.",9.72,9.14,0.58
22,0,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers the number of prior crimes committed.",7.88,7.26,0.61
22,1,"Because this person has a history of one prior offense, the model’s prediction of recidivism risk increases noticeably, as prior criminal activity often signals a higher chance of reoffending.",8.7,7.26,1.43
22,2,"However, this effect is partially offset by the individual’s age of 23, which slightly reduces the predicted risk, perhaps reflecting the model’s recognition that younger individuals may have more opportunities for rehabilitation.",9.02,7.26,1.76
22,3,"Additionally, the fact that the individual has previously recidivated unexpectedly lowers the risk estimate, suggesting that the model interprets this history in the context of other features, possibly indicating a pattern that does not always lead to repeated offenses.",8.0,7.26,0.74
22,4,"The model also takes into account that the individual is recorded as Black, which, in this context, slightly decreases the risk prediction, though the reason for this effect may be complex and intertwined with other variables.",8.34,7.26,1.07
22,5,"Finally, the three months spent in jail marginally increases the risk, as time served can sometimes be associated with higher recidivism rates.",7.34,7.26,0.08
22,6,"Altogether, these factors interact to shape the model’s final assessment, with the prior criminal record exerting the strongest upward influence, while age, recidivism history, and demographic information collectively temper the overall risk estimate.",7.56,7.26,0.3
23,0,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers their age of 20, which actively reduces the predicted risk, as younger individuals are generally associated with a lower probability of recidivism in this context.",10.21,7.33,2.88
23,1,"Although the individual has no prior crimes, this absence slightly increases the risk, suggesting that the model interprets a clean record as a modest risk factor, perhaps due to other interacting variables.",8.43,7.33,1.1
23,2,"The fact that the individual has previously recidivated, however, counteracts this by lowering the risk, indicating that the model weighs past recidivism as a mitigating factor in this particular case.",8.7,7.33,1.37
23,3,"Additionally, the individual is not recorded as Black, which the model interprets as a small increase in risk, reflecting the influence of demographic variables in its assessment.",8.03,7.33,0.7
23,4,"Finally, having spent no time in jail nudges the risk upward, as the model appears to associate a lack of jail time with a slightly higher chance of reoffending.",8.49,7.33,1.16
23,5,"Altogether, these factors interact to shape the model’s prediction, with age and prior recidivism exerting the strongest downward pressure on the estimated risk, while the absence of prior crimes, demographic information, and jail history subtly elevate it.",8.38,7.33,1.06
24,0,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily draws upon several key aspects of their history and current circumstances.",11.66,9.92,1.74
24,1,"To begin with, the absence of prior criminal offenses exerts the most substantial downward influence on the predicted risk, signaling that a clean record strongly suggests a lower chance of recidivism.",13.57,9.92,3.65
24,2,"Furthermore, the fact that the individual is not recorded as Black and has not previously recidivated each contribute additional reductions to the risk, reflecting the model’s sensitivity to demographic and behavioral patterns observed in the data.",9.83,9.92,-0.09
24,3,"As the narrative unfolds, the relatively brief period—just one month—spent in jail further nudges the prediction downward, indicating that limited incarceration may be associated with a reduced propensity to reoffend.",10.14,9.92,0.23
24,4,"Finally, the presence of a misdemeanor charge, rather than a more serious offense, slightly decreases the estimated risk.",10.96,9.92,1.05
24,5,"Taken together, these factors interact to shape a prediction that the individual’s likelihood of recidivism is notably lower, with each feature actively steering the model’s assessment toward a more optimistic outlook.",10.74,9.92,0.82
25,0,"In estimating the likelihood that this individual will be rearrested within two years, the model carefully weighs several aspects of their background.",9.16,8.16,1.0
25,1,"To begin with, the person's age of 25 subtly reduces the predicted risk, as younger individuals are generally considered less likely to reoffend according to the model's learned patterns.",9.86,8.16,1.7
25,2,"Furthermore, the fact that the individual is not recorded as Black slightly increases the risk, reflecting the model's sensitivity to demographic factors, though this effect is modest.",8.68,8.16,0.52
25,3,"Interestingly, despite the individual having a history of recidivism, this prior behavior actually decreases the predicted risk in this case, suggesting that the model interprets repeated recidivism in the context of other features, perhaps viewing it as less indicative of future risk when combined with the current profile.",9.52,8.16,1.36
25,4,"Additionally, the presence of five prior crimes also acts to lower the risk, which may indicate that the model recognizes a plateau effect, where accumulating prior offenses does not linearly escalate future risk.",8.43,8.16,0.26
25,5,"Finally, the brief duration of just one month spent in jail nudges the risk upward, as shorter incarceration periods might be associated with less severe offenses or insufficient time for rehabilitation.",8.38,8.16,0.21
25,6,"Taken together, these factors interact to shape the model's overall assessment, with each feature exerting its influence in a nuanced interplay that ultimately determines the predicted risk of recidivism.",8.77,8.16,0.6
26,0,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily draws upon several key aspects of their history and background.",7.55,6.47,1.08
26,1,"To begin with, the fact that the individual has no prior criminal offenses exerts a strong downward influence on the predicted risk, signaling to the model that a clean record substantially reduces the chance of recidivism.",9.39,6.47,2.92
26,2,"This effect is further reinforced by the absence of any previous recidivism, which again nudges the prediction lower, suggesting a pattern of law-abiding behavior.",7.53,6.47,1.06
26,3,"However, the individual’s relatively young age of 24 slightly counteracts these protective factors, as the model recognizes that younger individuals statistically face a higher risk of reoffending.",7.09,6.47,0.62
26,4,"Additionally, the model notes that the individual is not recorded as Black, which, in the context of the data, modestly increases the predicted risk.",6.7,6.47,0.23
26,5,"Finally, the two months spent in jail contribute a small upward adjustment, reflecting the model’s assessment that even brief incarceration can marginally elevate the likelihood of future offenses.",6.61,6.47,0.14
26,6,"Taken together, these factors interact to shape the model’s overall prediction, with the absence of prior crimes and recidivism serving as the most influential forces in lowering the estimated risk.",6.99,6.47,0.52
27,0,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily draws upon several key aspects of their history and background.",8.44,7.74,0.7
27,1,"At the outset, the fact that the individual has committed one prior crime exerts the strongest upward influence on the predicted risk, substantially increasing the model’s confidence that recidivism may occur.",8.68,7.74,0.94
27,2,"However, this effect is partially counterbalanced by the individual’s previous experience with recidivism; having already recidivated appears to slightly reduce the predicted risk, suggesting that the model interprets this history as a moderating factor, perhaps due to patterns observed in similar cases.",8.74,7.74,1.01
27,3,"Additionally, the model notes that the individual is not recorded as Black, which modestly raises the risk estimate, reflecting the model’s learned associations from the data.",7.69,7.74,-0.05
27,4,"Meanwhile, the 16 months the individual has spent in jail acts to lower the predicted risk, indicating that extended incarceration may be associated with a reduced likelihood of reoffending.",8.69,7.74,0.95
27,5,"Finally, the individual’s age—26 years—also contributes to a slight decrease in risk, as the model tends to associate younger ages with higher recidivism rates.",9.01,7.74,1.27
27,6,"Taken together, these factors interact to shape the model’s overall prediction, with the number of prior crimes pushing the risk upward, while prior recidivism, time spent in jail, and age collectively temper this effect.",8.5,7.74,0.76
28,0,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily considers the number of prior crimes committed.",6.75,5.91,0.85
28,1,"Because this person has a history of seven prior offenses, the model substantially lowers its prediction of recidivism risk, suggesting that a higher count of past crimes is associated with a reduced chance of being rearrested in this context.",6.81,5.91,0.9
28,2,"Additionally, the fact that the individual has previously recidivated further decreases the predicted risk, reinforcing the model’s tendency to view repeated recidivism as less likely after a certain threshold.",6.51,5.91,0.61
28,3,"The individual’s age, being 29, also contributes to a modest reduction in risk, as the model associates this age with a slightly lower probability of rearrest.",6.42,5.91,0.52
28,4,"On the other hand, the model notes that the current charge is a misdemeanor, which slightly increases the predicted risk, indicating that misdemeanors may be linked to a higher chance of recidivism compared to more serious charges.",6.89,5.91,0.98
28,5,"Finally, the model observes that the individual is not recorded as Black, which results in a small increase in the predicted risk.",6.16,5.91,0.25
28,6,"Taken together, these factors interact to shape the model’s overall assessment, with the history of prior crimes and previous recidivism exerting the most significant downward influence on the estimated risk of rearrest.",6.37,5.91,0.46
29,0,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily considers their history of prior offenses.",9.08,7.43,1.64
29,1,"Because the individual has committed 12 prior crimes, this factor substantially reduces the predicted risk, suggesting that a higher count of past offenses paradoxically signals a lower chance of recidivism in this context.",8.1,7.43,0.67
29,2,"Furthermore, the fact that the individual has previously recidivated also slightly decreases the risk, reinforcing the influence of criminal history on the model’s assessment.",8.79,7.43,1.35
29,3,"The model also takes into account the individual’s recorded race, and being identified as Black contributes a modest reduction to the predicted risk.",7.67,7.43,0.23
29,4,"On the other hand, having spent no time in jail slightly increases the risk, indicating that lack of recent incarceration may be associated with a higher chance of reoffending.",8.4,7.43,0.97
29,5,"Finally, the individual’s age of 29 marginally lowers the risk, as younger age groups are often considered at higher risk.",7.67,7.43,0.24
29,6,"Altogether, these factors interact to shape the model’s prediction, with the individual’s extensive criminal history and prior recidivism exerting the most significant downward pressure on the estimated risk of rearrest.",8.65,7.43,1.22
