id,text,reversed_text,shuffled_text,num_sentences,ppl,ppl_reversed,ppl_shuffled,ppl_diff_reversed,ppl_diff_shuffled,ppl_ratio_reversed,ppl_ratio_shuffled,ppl_loo_mean,ppl_loo_std,ppl_loo_min,ppl_loo_max,ppl_cumulative_slope,ppl_cumulative_mean,ppl_cumulative_std,ppl_cumulative_first,ppl_cumulative_last,ppl_cumulative_rev_slope,ppl_cumulative_rev_mean,ppl_cumulative_rev_std,ppl_cumulative_rev_first,ppl_cumulative_rev_last,ppl_cumulative_shuff_slope,ppl_cumulative_shuff_mean,ppl_cumulative_shuff_std,ppl_cumulative_shuff_first,ppl_cumulative_shuff_last
10,"The model predicts the risk of recidivism by weighing several aspects of the individual's history and characteristics. At the outset, the fact that this person has only one prior crime exerts the strongest upward influence on the predicted risk, signaling that even a single previous offense meaningfully raises concern about future rearrest. However, as the narrative unfolds, the absence of any prior recidivism tempers this risk, suggesting that the individual has not established a pattern of reoffending, which the model interprets as a positive sign. Additionally, the model takes into account that the individual is not recorded as Black, a factor that, in this context, slightly reduces the predicted risk, reflecting patterns observed in the training data. The individual’s age—36 years—also subtly lowers the risk, as older individuals are statistically less likely to reoffend. Finally, the fact that this person has not spent any time in jail further diminishes the likelihood of recidivism, as incarceration history often correlates with higher risk. Altogether, these factors interact to shape the model’s prediction, with each feature actively contributing to the final assessment of recidivism risk.","Altogether, these factors interact to shape the model’s prediction, with each feature actively contributing to the final assessment of recidivism risk. Finally, the fact that this person has not spent any time in jail further diminishes the likelihood of recidivism, as incarceration history often correlates with higher risk. The individual’s age—36 years—also subtly lowers the risk, as older individuals are statistically less likely to reoffend. Additionally, the model takes into account that the individual is not recorded as Black, a factor that, in this context, slightly reduces the predicted risk, reflecting patterns observed in the training data. However, as the narrative unfolds, the absence of any prior recidivism tempers this risk, suggesting that the individual has not established a pattern of reoffending, which the model interprets as a positive sign. At the outset, the fact that this person has only one prior crime exerts the strongest upward influence on the predicted risk, signaling that even a single previous offense meaningfully raises concern about future rearrest. The model predicts the risk of recidivism by weighing several aspects of the individual's history and characteristics.","At the outset, the fact that this person has only one prior crime exerts the strongest upward influence on the predicted risk, signaling that even a single previous offense meaningfully raises concern about future rearrest. Additionally, the model takes into account that the individual is not recorded as Black, a factor that, in this context, slightly reduces the predicted risk, reflecting patterns observed in the training data. The individual’s age—36 years—also subtly lowers the risk, as older individuals are statistically less likely to reoffend. However, as the narrative unfolds, the absence of any prior recidivism tempers this risk, suggesting that the individual has not established a pattern of reoffending, which the model interprets as a positive sign. Altogether, these factors interact to shape the model’s prediction, with each feature actively contributing to the final assessment of recidivism risk. The model predicts the risk of recidivism by weighing several aspects of the individual's history and characteristics. Finally, the fact that this person has not spent any time in jail further diminishes the likelihood of recidivism, as incarceration history often correlates with higher risk.",7,8.3,9.01,10.14,0.71,1.84,1.09,1.22,9.05,0.52,8.35,9.9,-2.6044,13.81,5.77,21.24,8.3,-2.0198,12.12,5.06,23.75,9.01,-5.4357,19.87,13.59,51.65,10.14
11,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers their age of 42, which notably increases the predicted risk. This effect is further amplified by the fact that the person has only one prior crime, a factor that also nudges the risk upward, albeit to a lesser extent. However, the model tempers this heightened risk by recognizing that the individual has previously recidivated, which, somewhat counterintuitively, slightly reduces the predicted probability of future rearrest. Additionally, the 17 months the individual has already spent in jail exerts a modest downward pressure on the risk, as does the recorded indicator that the individual is Black. Taken together, these factors interact to shape the model’s final assessment, with age and prior criminal history driving the risk higher, while prior recidivism, jail time, and race collectively act to moderate this prediction.","Taken together, these factors interact to shape the model’s final assessment, with age and prior criminal history driving the risk higher, while prior recidivism, jail time, and race collectively act to moderate this prediction. Additionally, the 17 months the individual has already spent in jail exerts a modest downward pressure on the risk, as does the recorded indicator that the individual is Black. However, the model tempers this heightened risk by recognizing that the individual has previously recidivated, which, somewhat counterintuitively, slightly reduces the predicted probability of future rearrest. This effect is further amplified by the fact that the person has only one prior crime, a factor that also nudges the risk upward, albeit to a lesser extent. In estimating the likelihood that this individual will be rearrested within two years, the model first considers their age of 42, which notably increases the predicted risk.","Additionally, the 17 months the individual has already spent in jail exerts a modest downward pressure on the risk, as does the recorded indicator that the individual is Black. This effect is further amplified by the fact that the person has only one prior crime, a factor that also nudges the risk upward, albeit to a lesser extent. However, the model tempers this heightened risk by recognizing that the individual has previously recidivated, which, somewhat counterintuitively, slightly reduces the predicted probability of future rearrest. Taken together, these factors interact to shape the model’s final assessment, with age and prior criminal history driving the risk higher, while prior recidivism, jail time, and race collectively act to moderate this prediction. In estimating the likelihood that this individual will be rearrested within two years, the model first considers their age of 42, which notably increases the predicted risk.",5,8.19,11.74,11.33,3.56,3.15,1.43,1.38,10.2,1.04,9.33,12.2,-3.4151,12.76,5.54,23.31,8.19,-5.7965,20.27,8.72,35.76,11.74,-6.8303,20.13,11.35,42.13,11.33
12,"In estimating the likelihood that this individual will be rearrested within two years, the model weighs several key factors. To begin with, the fact that the person has not previously recidivated exerts a strong downward pull on the predicted risk, signaling to the model that a history free of repeat offenses reduces the chance of future recidivism. As the narrative unfolds, the individual’s relatively young age of 23 also nudges the risk downward, albeit to a lesser extent, suggesting that youth in this context is associated with a slightly lower probability of reoffending. However, the absence of any recent jail time subtly counteracts these protective factors, as the model interprets no recent incarceration as a modest increase in risk. This effect is further amplified by the presence of two prior crimes, which actively pushes the prediction higher, indicating that a record of previous offenses heightens the likelihood of recidivism. Finally, the model notes that the individual is not recorded as Black, which, in this case, slightly decreases the predicted risk. Altogether, these intertwined influences shape the model’s final assessment, with the absence of prior recidivism and the individual’s age working to lower the risk, while prior criminal history and lack of recent jail time gently elevate it, culminating in a nuanced prediction of recidivism risk.","Altogether, these intertwined influences shape the model’s final assessment, with the absence of prior recidivism and the individual’s age working to lower the risk, while prior criminal history and lack of recent jail time gently elevate it, culminating in a nuanced prediction of recidivism risk. Finally, the model notes that the individual is not recorded as Black, which, in this case, slightly decreases the predicted risk. This effect is further amplified by the presence of two prior crimes, which actively pushes the prediction higher, indicating that a record of previous offenses heightens the likelihood of recidivism. However, the absence of any recent jail time subtly counteracts these protective factors, as the model interprets no recent incarceration as a modest increase in risk. As the narrative unfolds, the individual’s relatively young age of 23 also nudges the risk downward, albeit to a lesser extent, suggesting that youth in this context is associated with a slightly lower probability of reoffending. To begin with, the fact that the person has not previously recidivated exerts a strong downward pull on the predicted risk, signaling to the model that a history free of repeat offenses reduces the chance of future recidivism. In estimating the likelihood that this individual will be rearrested within two years, the model weighs several key factors.","To begin with, the fact that the person has not previously recidivated exerts a strong downward pull on the predicted risk, signaling to the model that a history free of repeat offenses reduces the chance of future recidivism. However, the absence of any recent jail time subtly counteracts these protective factors, as the model interprets no recent incarceration as a modest increase in risk. This effect is further amplified by the presence of two prior crimes, which actively pushes the prediction higher, indicating that a record of previous offenses heightens the likelihood of recidivism. As the narrative unfolds, the individual’s relatively young age of 23 also nudges the risk downward, albeit to a lesser extent, suggesting that youth in this context is associated with a slightly lower probability of reoffending. Altogether, these intertwined influences shape the model’s final assessment, with the absence of prior recidivism and the individual’s age working to lower the risk, while prior criminal history and lack of recent jail time gently elevate it, culminating in a nuanced prediction of recidivism risk. In estimating the likelihood that this individual will be rearrested within two years, the model weighs several key factors. Finally, the model notes that the individual is not recorded as Black, which, in this case, slightly decreases the predicted risk.",7,7.63,9.58,8.73,1.96,1.1,1.26,1.14,8.49,0.46,7.84,9.46,-1.9799,11.65,5.04,23.6,7.63,-2.8685,15.85,5.97,27.21,9.58,-2.1583,12.74,4.64,20.81,8.73
13, ,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"In estimating the likelihood that this individual will be rearrested within two years, the model carefully weighs several aspects of their history and background. To begin with, the fact that the person has spent 33 months in jail exerts a substantial downward pull on the predicted risk, suggesting that extended incarceration may have provided either a deterrent effect or opportunities for rehabilitation, thereby reducing the chance of recidivism. Furthermore, the individual’s prior experience of recidivating also slightly decreases the predicted risk, which may reflect the model’s recognition that repeated cycles through the justice system can sometimes lead to interventions that lower future risk. ","Furthermore, the individual’s prior experience of recidivating also slightly decreases the predicted risk, which may reflect the model’s recognition that repeated cycles through the justice system can sometimes lead to interventions that lower future risk. To begin with, the fact that the person has spent 33 months in jail exerts a substantial downward pull on the predicted risk, suggesting that extended incarceration may have provided either a deterrent effect or opportunities for rehabilitation, thereby reducing the chance of recidivism. In estimating the likelihood that this individual will be rearrested within two years, the model carefully weighs several aspects of their history and background.","To begin with, the fact that the person has spent 33 months in jail exerts a substantial downward pull on the predicted risk, suggesting that extended incarceration may have provided either a deterrent effect or opportunities for rehabilitation, thereby reducing the chance of recidivism. In estimating the likelihood that this individual will be rearrested within two years, the model carefully weighs several aspects of their history and background. Furthermore, the individual’s prior experience of recidivating also slightly decreases the predicted risk, which may reflect the model’s recognition that repeated cycles through the justice system can sometimes lead to interventions that lower future risk.",3,13.02,15.74,16.48,2.73,3.47,1.21,1.27,17.16,3.39,12.65,20.83,-5.481,16.27,5.16,23.56,12.6,-9.5405,22.89,8.5,34.83,15.74,-2.3455,18.29,2.06,21.18,16.48
15,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily draws upon several key aspects of their history and current circumstances. At the outset, the absence of prior crimes exerts a strong downward influence on the predicted risk, substantially lowering the probability of recidivism. This effect is further reinforced by the fact that the individual has not previously recidivated, which also contributes to a reduced risk. However, the model also considers that the individual is recorded as Black, and in this case, this characteristic slightly decreases the predicted risk, though its impact is less pronounced than the previous factors. Meanwhile, the brief duration of one month spent in jail nudges the risk upward, albeit modestly. Finally, since the current charge is not a misdemeanor, this slightly diminishes the risk prediction. Taken together, these factors interact to shape the model’s overall assessment, with the lack of prior offenses and recidivism history playing the most decisive roles in lowering the estimated risk of rearrest.","Taken together, these factors interact to shape the model’s overall assessment, with the lack of prior offenses and recidivism history playing the most decisive roles in lowering the estimated risk of rearrest. Finally, since the current charge is not a misdemeanor, this slightly diminishes the risk prediction. Meanwhile, the brief duration of one month spent in jail nudges the risk upward, albeit modestly. However, the model also considers that the individual is recorded as Black, and in this case, this characteristic slightly decreases the predicted risk, though its impact is less pronounced than the previous factors. This effect is further reinforced by the fact that the individual has not previously recidivated, which also contributes to a reduced risk. At the outset, the absence of prior crimes exerts a strong downward influence on the predicted risk, substantially lowering the probability of recidivism. In estimating the likelihood that this individual will be rearrested within two years, the model primarily draws upon several key aspects of their history and current circumstances.","At the outset, the absence of prior crimes exerts a strong downward influence on the predicted risk, substantially lowering the probability of recidivism. However, the model also considers that the individual is recorded as Black, and in this case, this characteristic slightly decreases the predicted risk, though its impact is less pronounced than the previous factors. Meanwhile, the brief duration of one month spent in jail nudges the risk upward, albeit modestly. This effect is further reinforced by the fact that the individual has not previously recidivated, which also contributes to a reduced risk. Taken together, these factors interact to shape the model’s overall assessment, with the lack of prior offenses and recidivism history playing the most decisive roles in lowering the estimated risk of rearrest. In estimating the likelihood that this individual will be rearrested within two years, the model primarily draws upon several key aspects of their history and current circumstances. Finally, since the current charge is not a misdemeanor, this slightly diminishes the risk prediction.",7,8.04,11.28,11.53,3.24,3.49,1.4,1.43,9.2,1.04,7.78,10.59,-1.9,11.77,4.71,22.47,8.04,-2.9878,18.91,6.15,26.8,11.28,-2.2862,16.1,4.82,25.23,11.53
16,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily considers the number of prior crimes committed. Because this person has a history of 25 prior offenses, the model significantly lowers its prediction of recidivism risk, suggesting that a high count of previous crimes may paradoxically signal a reduced chance of reoffending in this context. At the same time, the individual’s age—being 61 years old—nudges the risk upward, as older age is associated with a modest increase in predicted recidivism. The fact that the individual has not previously recidivated also contributes to a slightly higher risk, indicating that a lack of prior recidivism does not strongly reassure the model. Additionally, the model notes that the individual is recorded as Black, which slightly decreases the predicted risk, while the brief duration of one month spent in jail exerts a minor upward influence. Altogether, these factors interact to shape the model’s final assessment, with the substantial reduction from prior offenses playing the most decisive role in the prediction.","Altogether, these factors interact to shape the model’s final assessment, with the substantial reduction from prior offenses playing the most decisive role in the prediction. Additionally, the model notes that the individual is recorded as Black, which slightly decreases the predicted risk, while the brief duration of one month spent in jail exerts a minor upward influence. The fact that the individual has not previously recidivated also contributes to a slightly higher risk, indicating that a lack of prior recidivism does not strongly reassure the model. At the same time, the individual’s age—being 61 years old—nudges the risk upward, as older age is associated with a modest increase in predicted recidivism. Because this person has a history of 25 prior offenses, the model significantly lowers its prediction of recidivism risk, suggesting that a high count of previous crimes may paradoxically signal a reduced chance of reoffending in this context. In estimating the likelihood that this individual will be rearrested within two years, the model primarily considers the number of prior crimes committed.","The fact that the individual has not previously recidivated also contributes to a slightly higher risk, indicating that a lack of prior recidivism does not strongly reassure the model. Because this person has a history of 25 prior offenses, the model significantly lowers its prediction of recidivism risk, suggesting that a high count of previous crimes may paradoxically signal a reduced chance of reoffending in this context. At the same time, the individual’s age—being 61 years old—nudges the risk upward, as older age is associated with a modest increase in predicted recidivism. Additionally, the model notes that the individual is recorded as Black, which slightly decreases the predicted risk, while the brief duration of one month spent in jail exerts a minor upward influence. In estimating the likelihood that this individual will be rearrested within two years, the model primarily considers the number of prior crimes committed. Altogether, these factors interact to shape the model’s final assessment, with the substantial reduction from prior offenses playing the most decisive role in the prediction.",6,8.67,10.47,10.26,1.8,1.59,1.21,1.18,9.79,0.75,8.82,10.68,-2.0785,11.57,4.28,20.56,8.67,-7.1255,21.62,13.82,49.8,10.47,-2.8499,14.44,5.81,26.64,10.26
17,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers the number of months spent in jail. Because this person has spent 82 months incarcerated, the model interprets this as a factor that reduces the risk of recidivism, likely reasoning that extended time in jail may disrupt patterns that lead to reoffending. However, the individual’s age—37 years—acts in the opposite direction, nudging the risk upward, perhaps reflecting the model’s learned association between this age group and a higher probability of reoffending. Additionally, the fact that the individual is not recorded as Black slightly increases the predicted risk, which may reflect underlying patterns in the data the model was trained on. Interestingly, although the person has previously recidivated, this history actually decreases the predicted risk in this case, suggesting that the model weighs other factors more heavily or that repeated recidivism may not always signal higher future risk in the data. Finally, since the current charge is not a felony, this too contributes a modest increase to the risk estimate. Altogether, these factors interact to shape the model’s final prediction, with the extended jail time and prior recidivism history working to lower the risk, while age, race, and the nature of the current charge exert upward pressure on the likelihood of rearrest.","Altogether, these factors interact to shape the model’s final prediction, with the extended jail time and prior recidivism history working to lower the risk, while age, race, and the nature of the current charge exert upward pressure on the likelihood of rearrest. Finally, since the current charge is not a felony, this too contributes a modest increase to the risk estimate. Interestingly, although the person has previously recidivated, this history actually decreases the predicted risk in this case, suggesting that the model weighs other factors more heavily or that repeated recidivism may not always signal higher future risk in the data. Additionally, the fact that the individual is not recorded as Black slightly increases the predicted risk, which may reflect underlying patterns in the data the model was trained on. However, the individual’s age—37 years—acts in the opposite direction, nudging the risk upward, perhaps reflecting the model’s learned association between this age group and a higher probability of reoffending. Because this person has spent 82 months incarcerated, the model interprets this as a factor that reduces the risk of recidivism, likely reasoning that extended time in jail may disrupt patterns that lead to reoffending. In estimating the likelihood that this individual will be rearrested within two years, the model first considers the number of months spent in jail.","Because this person has spent 82 months incarcerated, the model interprets this as a factor that reduces the risk of recidivism, likely reasoning that extended time in jail may disrupt patterns that lead to reoffending. Additionally, the fact that the individual is not recorded as Black slightly increases the predicted risk, which may reflect underlying patterns in the data the model was trained on. Interestingly, although the person has previously recidivated, this history actually decreases the predicted risk in this case, suggesting that the model weighs other factors more heavily or that repeated recidivism may not always signal higher future risk in the data. However, the individual’s age—37 years—acts in the opposite direction, nudging the risk upward, perhaps reflecting the model’s learned association between this age group and a higher probability of reoffending. Altogether, these factors interact to shape the model’s final prediction, with the extended jail time and prior recidivism history working to lower the risk, while age, race, and the nature of the current charge exert upward pressure on the likelihood of rearrest. In estimating the likelihood that this individual will be rearrested within two years, the model first considers the number of months spent in jail. Finally, since the current charge is not a felony, this too contributes a modest increase to the risk estimate.",7,7.55,9.44,8.51,1.89,0.95,1.25,1.13,8.37,0.41,7.78,9.12,-1.2258,10.27,2.86,16.68,7.55,-1.6023,13.37,3.27,19.03,9.44,-2.2279,12.53,4.98,22.81,8.51
18,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily considers several key aspects of their history and background. To begin with, the substantial amount of time—260 months—that the individual has already spent in jail exerts a strong downward influence on the predicted risk, suggesting that extended incarceration may have reduced the chance of recidivism. Furthermore, the individual’s relatively young age of 22 also contributes to lowering the risk, as the model interprets youth in this context as a mitigating factor. Additionally, the fact that the individual has previously recidivated does play a role, but it actually decreases the predicted risk, perhaps reflecting a nuanced relationship between past and future behavior in the model’s logic. The model also takes into account the individual’s recorded race, with being identified as Black slightly reducing the risk estimate. Finally, the presence of four prior crimes exerts a modest downward pressure on the prediction. Taken together, these factors interact to produce a lower overall risk assessment, as each feature actively shapes the model’s reasoning about the likelihood of future rearrest.","Taken together, these factors interact to produce a lower overall risk assessment, as each feature actively shapes the model’s reasoning about the likelihood of future rearrest. Finally, the presence of four prior crimes exerts a modest downward pressure on the prediction. The model also takes into account the individual’s recorded race, with being identified as Black slightly reducing the risk estimate. Additionally, the fact that the individual has previously recidivated does play a role, but it actually decreases the predicted risk, perhaps reflecting a nuanced relationship between past and future behavior in the model’s logic. Furthermore, the individual’s relatively young age of 22 also contributes to lowering the risk, as the model interprets youth in this context as a mitigating factor. To begin with, the substantial amount of time—260 months—that the individual has already spent in jail exerts a strong downward influence on the predicted risk, suggesting that extended incarceration may have reduced the chance of recidivism. In estimating the likelihood that this individual will be rearrested within two years, the model primarily considers several key aspects of their history and background.","To begin with, the substantial amount of time—260 months—that the individual has already spent in jail exerts a strong downward influence on the predicted risk, suggesting that extended incarceration may have reduced the chance of recidivism. Additionally, the fact that the individual has previously recidivated does play a role, but it actually decreases the predicted risk, perhaps reflecting a nuanced relationship between past and future behavior in the model’s logic. The model also takes into account the individual’s recorded race, with being identified as Black slightly reducing the risk estimate. Furthermore, the individual’s relatively young age of 22 also contributes to lowering the risk, as the model interprets youth in this context as a mitigating factor. Taken together, these factors interact to produce a lower overall risk assessment, as each feature actively shapes the model’s reasoning about the likelihood of future rearrest. In estimating the likelihood that this individual will be rearrested within two years, the model primarily considers several key aspects of their history and background. Finally, the presence of four prior crimes exerts a modest downward pressure on the prediction.",7,8.45,11.12,11.63,2.67,3.18,1.32,1.38,9.55,1.04,8.15,11.09,-2.0679,11.32,5.56,24.45,8.45,-8.5159,28.13,18.2,63.06,11.12,-2.1907,15.37,5.19,27.05,11.63
19,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily considers several key aspects of their background. To begin with, the individual's age—being 50 years old—substantially reduces the predicted risk, as older individuals statistically tend to reoffend less frequently. This effect is reinforced by the fact that the person has only one prior offense, which further diminishes the model's expectation of recidivism. Moreover, the absence of any previous recidivism episodes signals a pattern of behavior that does not strongly align with repeated offending, thereby lowering the risk even more. Additionally, the model notes that the individual is not recorded as Black, a demographic factor that, in this context, slightly decreases the predicted risk. Finally, the relatively short duration of incarceration—just one month—contributes modestly to the overall assessment. Taken together, these factors interact to produce a prediction that this individual is less likely to be rearrested within the next two years, as each element incrementally shifts the model’s assessment toward a lower risk outcome.","Taken together, these factors interact to produce a prediction that this individual is less likely to be rearrested within the next two years, as each element incrementally shifts the model’s assessment toward a lower risk outcome. Finally, the relatively short duration of incarceration—just one month—contributes modestly to the overall assessment. Additionally, the model notes that the individual is not recorded as Black, a demographic factor that, in this context, slightly decreases the predicted risk. Moreover, the absence of any previous recidivism episodes signals a pattern of behavior that does not strongly align with repeated offending, thereby lowering the risk even more. This effect is reinforced by the fact that the person has only one prior offense, which further diminishes the model's expectation of recidivism. To begin with, the individual's age—being 50 years old—substantially reduces the predicted risk, as older individuals statistically tend to reoffend less frequently. In estimating the likelihood that this individual will be rearrested within two years, the model primarily considers several key aspects of their background.","To begin with, the individual's age—being 50 years old—substantially reduces the predicted risk, as older individuals statistically tend to reoffend less frequently. Moreover, the absence of any previous recidivism episodes signals a pattern of behavior that does not strongly align with repeated offending, thereby lowering the risk even more. Additionally, the model notes that the individual is not recorded as Black, a demographic factor that, in this context, slightly decreases the predicted risk. This effect is reinforced by the fact that the person has only one prior offense, which further diminishes the model's expectation of recidivism. Taken together, these factors interact to produce a prediction that this individual is less likely to be rearrested within the next two years, as each element incrementally shifts the model’s assessment toward a lower risk outcome. In estimating the likelihood that this individual will be rearrested within two years, the model primarily considers several key aspects of their background. Finally, the relatively short duration of incarceration—just one month—contributes modestly to the overall assessment.",7,7.04,10.18,10.1,3.15,3.06,1.45,1.44,7.97,0.79,7.16,9.17,-2.4847,11.37,6.58,27.05,7.04,-2.3148,16.01,4.68,23.63,10.18,-2.9059,15.44,6.55,29.66,10.1
20,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers their age of 54, which substantially increases the predicted risk. This effect is further amplified, albeit to a lesser extent, by the fact that the individual has no prior criminal history, which the model interprets as a moderate risk factor in this context. Additionally, the absence of previous recidivism nudges the risk higher, suggesting that the model weighs the potential for first-time reoffending. While the individual is recorded as Black, this characteristic slightly reduces the predicted risk, indicating that, in this case, the model does not associate this demographic factor with a higher likelihood of recidivism. Finally, having spent only one month in jail exerts a small upward influence on the risk estimate. Taken together, these factors interact to shape the model’s overall prediction, with age emerging as the most influential driver in the assessment of recidivism risk.","Taken together, these factors interact to shape the model’s overall prediction, with age emerging as the most influential driver in the assessment of recidivism risk. Finally, having spent only one month in jail exerts a small upward influence on the risk estimate. While the individual is recorded as Black, this characteristic slightly reduces the predicted risk, indicating that, in this case, the model does not associate this demographic factor with a higher likelihood of recidivism. Additionally, the absence of previous recidivism nudges the risk higher, suggesting that the model weighs the potential for first-time reoffending. This effect is further amplified, albeit to a lesser extent, by the fact that the individual has no prior criminal history, which the model interprets as a moderate risk factor in this context. In estimating the likelihood that this individual will be rearrested within two years, the model first considers their age of 54, which substantially increases the predicted risk.","While the individual is recorded as Black, this characteristic slightly reduces the predicted risk, indicating that, in this case, the model does not associate this demographic factor with a higher likelihood of recidivism. This effect is further amplified, albeit to a lesser extent, by the fact that the individual has no prior criminal history, which the model interprets as a moderate risk factor in this context. Additionally, the absence of previous recidivism nudges the risk higher, suggesting that the model weighs the potential for first-time reoffending. Finally, having spent only one month in jail exerts a small upward influence on the risk estimate. In estimating the likelihood that this individual will be rearrested within two years, the model first considers their age of 54, which substantially increases the predicted risk. Taken together, these factors interact to shape the model’s overall prediction, with age emerging as the most influential driver in the assessment of recidivism risk.",6,7.49,9.42,9.53,1.93,2.04,1.26,1.27,8.44,0.99,7.25,10.28,-2.29,11.04,4.92,21.75,7.49,-3.5353,16.55,6.29,25.05,9.42,-2.6804,13.76,5.81,26.5,9.53
21,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers the substantial number of prior crimes—thirteen in total—which exerts a strong downward pull on the predicted risk, suggesting that this history actually decreases the chance of recidivism in this case. However, the individual’s age, at 53, counterbalances this effect to some extent, as older age tends to increase the predicted risk, perhaps reflecting patterns observed in the data where older individuals may face unique challenges. Additionally, the model notes that the individual is recorded as Black, but this factor slightly reduces the predicted risk, indicating that, within the model’s learned relationships, this demographic detail does not drive the prediction upward. The absence of previous recidivism gently nudges the risk higher, implying that not having recidivated before is associated with a modestly increased likelihood of future rearrest in this context. Finally, the fact that the current charge is a misdemeanor adds a small increment to the risk, reflecting the model’s recognition that certain charge types can influence outcomes. Altogether, these factors interact to shape the model’s nuanced assessment of recidivism risk for this individual.","Altogether, these factors interact to shape the model’s nuanced assessment of recidivism risk for this individual. Finally, the fact that the current charge is a misdemeanor adds a small increment to the risk, reflecting the model’s recognition that certain charge types can influence outcomes. The absence of previous recidivism gently nudges the risk higher, implying that not having recidivated before is associated with a modestly increased likelihood of future rearrest in this context. Additionally, the model notes that the individual is recorded as Black, but this factor slightly reduces the predicted risk, indicating that, within the model’s learned relationships, this demographic detail does not drive the prediction upward. However, the individual’s age, at 53, counterbalances this effect to some extent, as older age tends to increase the predicted risk, perhaps reflecting patterns observed in the data where older individuals may face unique challenges. In estimating the likelihood that this individual will be rearrested within two years, the model first considers the substantial number of prior crimes—thirteen in total—which exerts a strong downward pull on the predicted risk, suggesting that this history actually decreases the chance of recidivism in this case.","The absence of previous recidivism gently nudges the risk higher, implying that not having recidivated before is associated with a modestly increased likelihood of future rearrest in this context. However, the individual’s age, at 53, counterbalances this effect to some extent, as older age tends to increase the predicted risk, perhaps reflecting patterns observed in the data where older individuals may face unique challenges. Additionally, the model notes that the individual is recorded as Black, but this factor slightly reduces the predicted risk, indicating that, within the model’s learned relationships, this demographic detail does not drive the prediction upward. Finally, the fact that the current charge is a misdemeanor adds a small increment to the risk, reflecting the model’s recognition that certain charge types can influence outcomes. In estimating the likelihood that this individual will be rearrested within two years, the model first considers the substantial number of prior crimes—thirteen in total—which exerts a strong downward pull on the predicted risk, suggesting that this history actually decreases the chance of recidivism in this case. Altogether, these factors interact to shape the model’s nuanced assessment of recidivism risk for this individual.",6,9.14,10.31,10.79,1.17,1.65,1.13,1.18,10.46,1.15,9.6,12.9,-1.5524,12.02,2.89,17.83,9.14,-5.93,20.66,11.17,43.1,10.31,-2.9826,16.29,5.3,25.82,10.79
