text_id_shuff,num_sentences_shuff,last_sentence_shuff,ppl_shuff
4,1,"At the outset, the individual’s extensive history of prior offenses exerts a substantial downward pull on the predicted risk, as having committed 26 prior crimes significantly reduces the likelihood of rearrest according to the model’s learned patterns.",31.22
4,2,"As the narrative progresses, the individual’s age of 36 years subtly counterbalances these reductions, as older age slightly elevates the predicted risk.",21.75
4,3,"Simultaneously, the model registers the individual’s recorded race as Black, which introduces a modest decrease in risk, reflecting the model’s internal associations.",16.4
4,4,"This effect is further reinforced, albeit to a lesser extent, by the fact that the individual has previously recidivated, which also nudges the risk estimate downward.",12.76
4,5,"Altogether, these factors intertwine to shape the model’s final assessment, with the dominant influence stemming from the individual’s prior criminal history, while other characteristics modulate the risk in smaller but meaningful ways.",10.51
4,6,The model’s prediction of recidivism risk for this individual unfolds as a result of several interacting factors.,10.29
4,7,"Finally, the absence of any recent jail time gently increases the risk prediction, suggesting that not having spent time in jail may leave more opportunity for reoffending.",10.6
5,1,"However, the presence of three prior crimes exerts upward pressure on the risk estimate, signaling a history of criminal behavior that the model interprets as increasing the chance of recidivism.",24.18
5,2,"Furthermore, the fact that this person has not previously recidivated further diminishes the model’s expectation of future rearrest, reinforcing the protective effect of age.",17.19
5,3,"The model also notes that the individual is not recorded as Black, which, in the context of the data, slightly lowers the predicted risk, reflecting observed patterns in the dataset.",14.36
5,4,"Finally, having spent only two months in jail exerts a modest influence, slightly raising the risk, perhaps indicating limited exposure to rehabilitative interventions.",12.6
5,5,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers their age of 37, which substantially reduces the predicted risk, as older individuals are statistically less likely to recidivate.",9.69
5,6,"Taken together, these factors interact to shape the model’s overall prediction, with the mitigating effects of age and lack of prior recidivism outweighing the risk introduced by prior offenses and brief incarceration.",8.76
6,1,"Additionally, the model notes that the individual is recorded as Black, which, in this prediction, marginally lowers the estimated risk, indicating that this demographic feature does not drive the risk upward in this specific case.",41.38
6,2,"However, this mitigating effect is nearly counterbalanced by the fact that the individual has committed one prior crime, a factor that increases the risk, as prior criminal history often signals a greater propensity for reoffending.",18.96
6,3,"Although the individual has previously recidivated, this history surprisingly acts to slightly decrease the predicted risk, perhaps reflecting a nuanced relationship between past recidivism and future outcomes in the model's learned patterns.",16.12
6,4,"Finally, having spent just one month in jail exerts a modest upward influence on the risk, implying that even brief incarceration can contribute to the likelihood of rearrest.",13.63
6,5,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers the person's age of 21, which actively reduces the predicted risk, suggesting that being relatively young is associated with a lower chance of recidivism in this context.",10.79
6,6,"Taken together, these interacting factors shape the model’s overall assessment, with age and prior recidivism history working to reduce the risk, while prior offenses and recent jail time nudge it higher, resulting in a nuanced prediction tailored to the individual’s unique profile.",10.22
7,1,"To begin with, the individual's age—62 years—plays a significant role in reducing the predicted risk, as older individuals are generally less likely to reoffend.",22.59
7,2,"Additionally, the model takes into account that the individual is not recorded as Black, which, in the context of the data used to train the model, slightly decreases the estimated risk.",13.91
7,3,The fact that the individual has not recidivated before further diminishes the likelihood of future rearrest.,11.28
7,4,This effect is further reinforced by the absence of prior criminal activity; having no previous offenses signals a lower propensity for recidivism.,10.16
7,5,"Altogether, these factors interact to produce a lower overall estimate of recidivism risk for this individual, as each characteristic incrementally contributes to the model’s final assessment.",10.0
7,6,"In estimating the likelihood that this individual will be rearrested within two years, the model draws upon several key aspects of their background.",9.44
7,7,"Finally, the relatively short duration—just one month—spent in jail exerts a modest downward influence on the risk prediction.",9.73
8,1,"Additionally, the absence of any previous recidivism acts as another protective factor, signaling to the model that the individual is less prone to repeat offenses.",27.75
8,2,"Furthermore, the fact that the individual has only two prior offenses slightly increases the risk, but this effect is relatively modest compared to the mitigating influence of age.",14.84
8,3,"The model also takes into account that the individual is not recorded as Black, which, in the context of the model’s learned patterns, further decreases the predicted risk.",11.47
8,4,"Finally, having spent just one month in jail exerts a minor influence, slightly nudging the risk upward, but not enough to outweigh the more substantial factors.",10.47
8,5,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers their age of 38, which plays a significant role in reducing the predicted risk; older individuals are generally less likely to recidivate, and this age contributes notably to a lower risk assessment.",8.91
8,6,"Altogether, these elements interact to shape the model’s overall prediction, with age and lack of prior recidivism standing out as the most influential in lowering the estimated risk of rearrest.",8.37
9,1,"Finally, having spent no time in jail also nudges the risk upward, implying that lack of prior incarceration is not a strong protective factor in this case.",38.37
9,2,"At the same time, the absence of prior crimes and the fact that the individual has not previously recidivated both work to increase the predicted risk, albeit modestly, indicating that the model recognizes a nuanced relationship where a clean record does not entirely eliminate risk.",19.04
9,3,"Furthermore, the model notes that the individual is not recorded as Black, which slightly raises the risk prediction, reflecting the model’s learned associations from the data.",17.02
9,4,"Taken together, these factors interact to shape the model’s overall assessment, with age exerting the most substantial downward influence, while the other features collectively contribute to a moderate increase in the predicted risk of recidivism.",13.11
9,5,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers their age of 21, which actively reduces the predicted risk, suggesting that being relatively young is associated with a lower chance of recidivism in this context.",10.39
10,1,"At the outset, the fact that this person has only one prior crime exerts the strongest upward influence on the predicted risk, signaling that even a single previous offense meaningfully raises concern about future rearrest.",51.65
10,2,"Additionally, the model takes into account that the individual is not recorded as Black, a factor that, in this context, slightly reduces the predicted risk, reflecting patterns observed in the training data.",23.11
10,3,"The individual’s age—36 years—also subtly lowers the risk, as older individuals are statistically less likely to reoffend.",16.86
10,4,"However, as the narrative unfolds, the absence of any prior recidivism tempers this risk, suggesting that the individual has not established a pattern of reoffending, which the model interprets as a positive sign.",13.5
10,5,"Altogether, these factors interact to shape the model’s prediction, with each feature actively contributing to the final assessment of recidivism risk.",12.22
10,6,The model predicts the risk of recidivism by weighing several aspects of the individual's history and characteristics.,11.6
10,7,"Finally, the fact that this person has not spent any time in jail further diminishes the likelihood of recidivism, as incarceration history often correlates with higher risk.",10.14
11,1,"Additionally, the 17 months the individual has already spent in jail exerts a modest downward pressure on the risk, as does the recorded indicator that the individual is Black.",42.13
11,2,"This effect is further amplified by the fact that the person has only one prior crime, a factor that also nudges the risk upward, albeit to a lesser extent.",19.57
11,3,"However, the model tempers this heightened risk by recognizing that the individual has previously recidivated, which, somewhat counterintuitively, slightly reduces the predicted probability of future rearrest.",14.74
11,4,"Taken together, these factors interact to shape the model’s final assessment, with age and prior criminal history driving the risk higher, while prior recidivism, jail time, and race collectively act to moderate this prediction.",12.87
11,5,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers their age of 42, which notably increases the predicted risk.",11.33
12,1,"To begin with, the fact that the person has not previously recidivated exerts a strong downward pull on the predicted risk, signaling to the model that a history free of repeat offenses reduces the chance of future recidivism.",20.81
12,2,"However, the absence of any recent jail time subtly counteracts these protective factors, as the model interprets no recent incarceration as a modest increase in risk.",18.34
12,3,"This effect is further amplified by the presence of two prior crimes, which actively pushes the prediction higher, indicating that a record of previous offenses heightens the likelihood of recidivism.",13.31
12,4,"As the narrative unfolds, the individual’s relatively young age of 23 also nudges the risk downward, albeit to a lesser extent, suggesting that youth in this context is associated with a slightly lower probability of reoffending.",10.71
12,5,"Altogether, these intertwined influences shape the model’s final assessment, with the absence of prior recidivism and the individual’s age working to lower the risk, while prior criminal history and lack of recent jail time gently elevate it, culminating in a nuanced prediction of recidivism risk.",8.71
12,6,"In estimating the likelihood that this individual will be rearrested within two years, the model weighs several key factors.",8.55
12,7,"Finally, the model notes that the individual is not recorded as Black, which, in this case, slightly decreases the predicted risk.",8.73
14,1,"To begin with, the fact that the person has spent 33 months in jail exerts a substantial downward pull on the predicted risk, suggesting that extended incarceration may have provided either a deterrent effect or opportunities for rehabilitation, thereby reducing the chance of recidivism.",21.18
14,2,"In estimating the likelihood that this individual will be rearrested within two years, the model carefully weighs several aspects of their history and background.",17.21
14,3,"Furthermore, the individual’s prior experience of recidivating also slightly decreases the predicted risk, which may reflect the model’s recognition that repeated cycles through the justice system can sometimes lead to interventions that lower future risk.",16.48
15,1,"At the outset, the absence of prior crimes exerts a strong downward influence on the predicted risk, substantially lowering the probability of recidivism.",25.23
15,2,"However, the model also considers that the individual is recorded as Black, and in this case, this characteristic slightly decreases the predicted risk, though its impact is less pronounced than the previous factors.",19.3
15,3,"Meanwhile, the brief duration of one month spent in jail nudges the risk upward, albeit modestly.",18.48
15,4,"This effect is further reinforced by the fact that the individual has not previously recidivated, which also contributes to a reduced risk.",14.99
15,5,"Taken together, these factors interact to shape the model’s overall assessment, with the lack of prior offenses and recidivism history playing the most decisive roles in lowering the estimated risk of rearrest.",12.12
15,6,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily draws upon several key aspects of their history and current circumstances.",11.03
15,7,"Finally, since the current charge is not a misdemeanor, this slightly diminishes the risk prediction.",11.53
16,1,"The fact that the individual has not previously recidivated also contributes to a slightly higher risk, indicating that a lack of prior recidivism does not strongly reassure the model.",26.64
16,2,"Because this person has a history of 25 prior offenses, the model significantly lowers its prediction of recidivism risk, suggesting that a high count of previous crimes may paradoxically signal a reduced chance of reoffending in this context.",16.25
16,3,"At the same time, the individual’s age—being 61 years old—nudges the risk upward, as older age is associated with a modest increase in predicted recidivism.",11.71
16,4,"Additionally, the model notes that the individual is recorded as Black, which slightly decreases the predicted risk, while the brief duration of one month spent in jail exerts a minor upward influence.",11.38
16,5,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily considers the number of prior crimes committed.",10.42
16,6,"Altogether, these factors interact to shape the model’s final assessment, with the substantial reduction from prior offenses playing the most decisive role in the prediction.",10.26
17,1,"Because this person has spent 82 months incarcerated, the model interprets this as a factor that reduces the risk of recidivism, likely reasoning that extended time in jail may disrupt patterns that lead to reoffending.",22.81
17,2,"Additionally, the fact that the individual is not recorded as Black slightly increases the predicted risk, which may reflect underlying patterns in the data the model was trained on.",16.7
17,3,"Interestingly, although the person has previously recidivated, this history actually decreases the predicted risk in this case, suggesting that the model weighs other factors more heavily or that repeated recidivism may not always signal higher future risk in the data.",11.97
17,4,"However, the individual’s age—37 years—acts in the opposite direction, nudging the risk upward, perhaps reflecting the model’s learned association between this age group and a higher probability of reoffending.",10.31
17,5,"Altogether, these factors interact to shape the model’s final prediction, with the extended jail time and prior recidivism history working to lower the risk, while age, race, and the nature of the current charge exert upward pressure on the likelihood of rearrest.",8.97
17,6,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers the number of months spent in jail.",8.46
17,7,"Finally, since the current charge is not a felony, this too contributes a modest increase to the risk estimate.",8.51
18,1,"To begin with, the substantial amount of time—260 months—that the individual has already spent in jail exerts a strong downward influence on the predicted risk, suggesting that extended incarceration may have reduced the chance of recidivism.",27.05
18,2,"Additionally, the fact that the individual has previously recidivated does play a role, but it actually decreases the predicted risk, perhaps reflecting a nuanced relationship between past and future behavior in the model’s logic.",17.21
18,3,"The model also takes into account the individual’s recorded race, with being identified as Black slightly reducing the risk estimate.",15.75
18,4,"Furthermore, the individual’s relatively young age of 22 also contributes to lowering the risk, as the model interprets youth in this context as a mitigating factor.",12.19
18,5,"Taken together, these factors interact to produce a lower overall risk assessment, as each feature actively shapes the model’s reasoning about the likelihood of future rearrest.",12.5
18,6,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily considers several key aspects of their history and background.",11.29
18,7,"Finally, the presence of four prior crimes exerts a modest downward pressure on the prediction.",11.63
19,1,"To begin with, the individual's age—being 50 years old—substantially reduces the predicted risk, as older individuals statistically tend to reoffend less frequently.",29.66
19,2,"Moreover, the absence of any previous recidivism episodes signals a pattern of behavior that does not strongly align with repeated offending, thereby lowering the risk even more.",19.01
19,3,"Additionally, the model notes that the individual is not recorded as Black, a demographic factor that, in this context, slightly decreases the predicted risk.",15.58
19,4,"This effect is reinforced by the fact that the person has only one prior offense, which further diminishes the model's expectation of recidivism.",12.81
19,5,"Taken together, these factors interact to produce a prediction that this individual is less likely to be rearrested within the next two years, as each element incrementally shifts the model’s assessment toward a lower risk outcome.",10.9
19,6,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily considers several key aspects of their background.",10.01
19,7,"Finally, the relatively short duration of incarceration—just one month—contributes modestly to the overall assessment.",10.1
20,1,"While the individual is recorded as Black, this characteristic slightly reduces the predicted risk, indicating that, in this case, the model does not associate this demographic factor with a higher likelihood of recidivism.",26.5
20,2,"This effect is further amplified, albeit to a lesser extent, by the fact that the individual has no prior criminal history, which the model interprets as a moderate risk factor in this context.",13.08
20,3,"Additionally, the absence of previous recidivism nudges the risk higher, suggesting that the model weighs the potential for first-time reoffending.",11.87
20,4,"Finally, having spent only one month in jail exerts a small upward influence on the risk estimate.",11.26
20,5,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers their age of 54, which substantially increases the predicted risk.",10.29
20,6,"Taken together, these factors interact to shape the model’s overall prediction, with age emerging as the most influential driver in the assessment of recidivism risk.",9.53
21,1,"The absence of previous recidivism gently nudges the risk higher, implying that not having recidivated before is associated with a modestly increased likelihood of future rearrest in this context.",25.82
21,2,"However, the individual’s age, at 53, counterbalances this effect to some extent, as older age tends to increase the predicted risk, perhaps reflecting patterns observed in the data where older individuals may face unique challenges.",20.09
21,3,"Additionally, the model notes that the individual is recorded as Black, but this factor slightly reduces the predicted risk, indicating that, within the model’s learned relationships, this demographic detail does not drive the prediction upward.",16.37
21,4,"Finally, the fact that the current charge is a misdemeanor adds a small increment to the risk, reflecting the model’s recognition that certain charge types can influence outcomes.",13.29
21,5,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers the substantial number of prior crimes—thirteen in total—which exerts a strong downward pull on the predicted risk, suggesting that this history actually decreases the chance of recidivism in this case.",11.38
21,6,"Altogether, these factors interact to shape the model’s nuanced assessment of recidivism risk for this individual.",10.79
22,1,"Because this person has a history of one prior offense, the model’s prediction of recidivism risk increases noticeably, as prior criminal activity often signals a higher chance of reoffending.",27.95
22,2,"Additionally, the fact that the individual has previously recidivated unexpectedly lowers the risk estimate, suggesting that the model interprets this history in the context of other features, possibly indicating a pattern that does not always lead to repeated offenses.",17.51
22,3,"The model also takes into account that the individual is recorded as Black, which, in this context, slightly decreases the risk prediction, though the reason for this effect may be complex and intertwined with other variables.",12.29
22,4,"However, this effect is partially offset by the individual’s age of 23, which slightly reduces the predicted risk, perhaps reflecting the model’s recognition that younger individuals may have more opportunities for rehabilitation.",9.69
22,5,"Altogether, these factors interact to shape the model’s final assessment, with the prior criminal record exerting the strongest upward influence, while age, recidivism history, and demographic information collectively temper the overall risk estimate.",9.22
22,6,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers the number of prior crimes committed.",9.04
22,7,"Finally, the three months spent in jail marginally increases the risk, as time served can sometimes be associated with higher recidivism rates.",9.12
23,1,"Additionally, the individual is not recorded as Black, which the model interprets as a small increase in risk, reflecting the influence of demographic variables in its assessment.",53.97
23,2,"Although the individual has no prior crimes, this absence slightly increases the risk, suggesting that the model interprets a clean record as a modest risk factor, perhaps due to other interacting variables.",26.7
23,3,"The fact that the individual has previously recidivated, however, counteracts this by lowering the risk, indicating that the model weighs past recidivism as a mitigating factor in this particular case.",15.74
23,4,"Finally, having spent no time in jail nudges the risk upward, as the model appears to associate a lack of jail time with a slightly higher chance of reoffending.",12.11
23,5,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers their age of 20, which actively reduces the predicted risk, as younger individuals are generally associated with a lower probability of recidivism in this context.",10.17
23,6,"Altogether, these factors interact to shape the model’s prediction, with age and prior recidivism exerting the strongest downward pressure on the estimated risk, while the absence of prior crimes, demographic information, and jail history subtly elevate it.",9.15
24,1,"As the narrative unfolds, the relatively brief period—just one month—spent in jail further nudges the prediction downward, indicating that limited incarceration may be associated with a reduced propensity to reoffend.",44.51
24,2,"To begin with, the absence of prior criminal offenses exerts the most substantial downward influence on the predicted risk, signaling that a clean record strongly suggests a lower chance of recidivism.",21.92
24,3,"Furthermore, the fact that the individual is not recorded as Black and has not previously recidivated each contribute additional reductions to the risk, reflecting the model’s sensitivity to demographic and behavioral patterns observed in the data.",18.17
24,4,"Finally, the presence of a misdemeanor charge, rather than a more serious offense, slightly decreases the estimated risk.",14.8
24,5,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily draws upon several key aspects of their history and current circumstances.",13.35
24,6,"Taken together, these factors interact to shape a prediction that the individual’s likelihood of recidivism is notably lower, with each feature actively steering the model’s assessment toward a more optimistic outlook.",12.26
25,1,"To begin with, the person's age of 25 subtly reduces the predicted risk, as younger individuals are generally considered less likely to reoffend according to the model's learned patterns.",37.57
25,2,"Interestingly, despite the individual having a history of recidivism, this prior behavior actually decreases the predicted risk in this case, suggesting that the model interprets repeated recidivism in the context of other features, perhaps viewing it as less indicative of future risk when combined with the current profile.",14.4
25,3,"Additionally, the presence of five prior crimes also acts to lower the risk, which may indicate that the model recognizes a plateau effect, where accumulating prior offenses does not linearly escalate future risk.",12.06
25,4,"Furthermore, the fact that the individual is not recorded as Black slightly increases the risk, reflecting the model's sensitivity to demographic factors, though this effect is modest.",10.73
25,5,"Taken together, these factors interact to shape the model's overall assessment, with each feature exerting its influence in a nuanced interplay that ultimately determines the predicted risk of recidivism.",9.64
25,6,"In estimating the likelihood that this individual will be rearrested within two years, the model carefully weighs several aspects of their background.",9.52
25,7,"Finally, the brief duration of just one month spent in jail nudges the risk upward, as shorter incarceration periods might be associated with less severe offenses or insufficient time for rehabilitation.",9.43
26,1,"To begin with, the fact that the individual has no prior criminal offenses exerts a strong downward influence on the predicted risk, signaling to the model that a clean record substantially reduces the chance of recidivism.",21.27
26,2,"However, the individual’s relatively young age of 24 slightly counteracts these protective factors, as the model recognizes that younger individuals statistically face a higher risk of reoffending.",12.83
26,3,"Additionally, the model notes that the individual is not recorded as Black, which, in the context of the data, modestly increases the predicted risk.",10.5
26,4,"This effect is further reinforced by the absence of any previous recidivism, which again nudges the prediction lower, suggesting a pattern of law-abiding behavior.",10.14
26,5,"Taken together, these factors interact to shape the model’s overall prediction, with the absence of prior crimes and recidivism serving as the most influential forces in lowering the estimated risk.",8.96
26,6,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily draws upon several key aspects of their history and background.",8.62
26,7,"Finally, the two months spent in jail contribute a small upward adjustment, reflecting the model’s assessment that even brief incarceration can marginally elevate the likelihood of future offenses.",8.88
27,1,"At the outset, the fact that the individual has committed one prior crime exerts the strongest upward influence on the predicted risk, substantially increasing the model’s confidence that recidivism may occur.",29.67
27,2,"Additionally, the model notes that the individual is not recorded as Black, which modestly raises the risk estimate, reflecting the model’s learned associations from the data.",22.08
27,3,"Meanwhile, the 16 months the individual has spent in jail acts to lower the predicted risk, indicating that extended incarceration may be associated with a reduced likelihood of reoffending.",14.25
27,4,"However, this effect is partially counterbalanced by the individual’s previous experience with recidivism; having already recidivated appears to slightly reduce the predicted risk, suggesting that the model interprets this history as a moderating factor, perhaps due to patterns observed in similar cases.",11.7
27,5,"Taken together, these factors interact to shape the model’s overall prediction, with the number of prior crimes pushing the risk upward, while prior recidivism, time spent in jail, and age collectively temper this effect.",10.36
27,6,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily draws upon several key aspects of their history and background.",10.08
27,7,"Finally, the individual’s age—26 years—also contributes to a slight decrease in risk, as the model tends to associate younger ages with higher recidivism rates.",9.3
28,1,"Because this person has a history of seven prior offenses, the model substantially lowers its prediction of recidivism risk, suggesting that a higher count of past crimes is associated with a reduced chance of being rearrested in this context.",23.45
28,2,"The individual’s age, being 29, also contributes to a modest reduction in risk, as the model associates this age with a slightly lower probability of rearrest.",14.93
28,3,"On the other hand, the model notes that the current charge is a misdemeanor, which slightly increases the predicted risk, indicating that misdemeanors may be linked to a higher chance of recidivism compared to more serious charges.",9.02
28,4,"Additionally, the fact that the individual has previously recidivated further decreases the predicted risk, reinforcing the model’s tendency to view repeated recidivism as less likely after a certain threshold.",8.16
28,5,"Taken together, these factors interact to shape the model’s overall assessment, with the history of prior crimes and previous recidivism exerting the most significant downward influence on the estimated risk of rearrest.",7.26
28,6,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily considers the number of prior crimes committed.",6.94
28,7,"Finally, the model observes that the individual is not recorded as Black, which results in a small increase in the predicted risk.",6.99
29,1,"Because the individual has committed 12 prior crimes, this factor substantially reduces the predicted risk, suggesting that a higher count of past offenses paradoxically signals a lower chance of recidivism in this context.",43.55
29,2,"The model also takes into account the individual’s recorded race, and being identified as Black contributes a modest reduction to the predicted risk.",27.49
29,3,"On the other hand, having spent no time in jail slightly increases the risk, indicating that lack of recent incarceration may be associated with a higher chance of reoffending.",15.97
29,4,"Furthermore, the fact that the individual has previously recidivated also slightly decreases the risk, reinforcing the influence of criminal history on the model’s assessment.",13.27
29,5,"Altogether, these factors interact to shape the model’s prediction, with the individual’s extensive criminal history and prior recidivism exerting the most significant downward pressure on the estimated risk of rearrest.",10.32
29,6,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily considers their history of prior offenses.",9.51
29,7,"Finally, the individual’s age of 29 marginally lowers the risk, as younger age groups are often considered at higher risk.",9.65
