text_id,num_sentences,last_sentence,ppl
5,5,"Finally, having spent only two months in jail exerts a modest influence, slightly raising the risk, perhaps indicating limited exposure to rehabilitative interventions.",7.63
5,6,"Taken together, these factors interact to shape the model’s overall prediction, with the mitigating effects of age and lack of prior recidivism outweighing the risk introduced by prior offenses and brief incarceration.",6.89
6,1,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers the person's age of 21, which actively reduces the predicted risk, suggesting that being relatively young is associated with a lower chance of recidivism in this context.",14.04
6,2,"However, this mitigating effect is nearly counterbalanced by the fact that the individual has committed one prior crime, a factor that increases the risk, as prior criminal history often signals a greater propensity for reoffending.",10.11
6,3,"Although the individual has previously recidivated, this history surprisingly acts to slightly decrease the predicted risk, perhaps reflecting a nuanced relationship between past recidivism and future outcomes in the model's learned patterns.",10.3
6,4,"Additionally, the model notes that the individual is recorded as Black, which, in this prediction, marginally lowers the estimated risk, indicating that this demographic feature does not drive the risk upward in this specific case.",9.48
6,5,"Finally, having spent just one month in jail exerts a modest upward influence on the risk, implying that even brief incarceration can contribute to the likelihood of rearrest.",8.76
6,6,"Taken together, these interacting factors shape the model’s overall assessment, with age and prior recidivism history working to reduce the risk, while prior offenses and recent jail time nudge it higher, resulting in a nuanced prediction tailored to the individual’s unique profile.",8.39
7,1,"In estimating the likelihood that this individual will be rearrested within two years, the model draws upon several key aspects of their background.",22.63
7,2,"To begin with, the individual's age—62 years—plays a significant role in reducing the predicted risk, as older individuals are generally less likely to reoffend.",10.99
7,3,This effect is further reinforced by the absence of prior criminal activity; having no previous offenses signals a lower propensity for recidivism.,8.96
7,4,"Additionally, the model takes into account that the individual is not recorded as Black, which, in the context of the data used to train the model, slightly decreases the estimated risk.",7.77
7,5,The fact that the individual has not recidivated before further diminishes the likelihood of future rearrest.,7.25
7,6,"Finally, the relatively short duration—just one month—spent in jail exerts a modest downward influence on the risk prediction.",7.29
7,7,"Altogether, these factors interact to produce a lower overall estimate of recidivism risk for this individual, as each characteristic incrementally contributes to the model’s final assessment.",7.36
8,1,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers their age of 38, which plays a significant role in reducing the predicted risk; older individuals are generally less likely to recidivate, and this age contributes notably to a lower risk assessment.",14.47
8,2,"Furthermore, the fact that the individual has only two prior offenses slightly increases the risk, but this effect is relatively modest compared to the mitigating influence of age.",9.85
8,3,"The model also takes into account that the individual is not recorded as Black, which, in the context of the model’s learned patterns, further decreases the predicted risk.",8.43
8,4,"Additionally, the absence of any previous recidivism acts as another protective factor, signaling to the model that the individual is less prone to repeat offenses.",7.65
8,5,"Finally, having spent just one month in jail exerts a minor influence, slightly nudging the risk upward, but not enough to outweigh the more substantial factors.",7.42
8,6,"Altogether, these elements interact to shape the model’s overall prediction, with age and lack of prior recidivism standing out as the most influential in lowering the estimated risk of rearrest.",6.82
9,1,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers their age of 21, which actively reduces the predicted risk, suggesting that being relatively young is associated with a lower chance of recidivism in this context.",14.47
9,2,"At the same time, the absence of prior crimes and the fact that the individual has not previously recidivated both work to increase the predicted risk, albeit modestly, indicating that the model recognizes a nuanced relationship where a clean record does not entirely eliminate risk.",11.11
9,3,"Furthermore, the model notes that the individual is not recorded as Black, which slightly raises the risk prediction, reflecting the model’s learned associations from the data.",10.5
9,4,"Finally, having spent no time in jail also nudges the risk upward, implying that lack of prior incarceration is not a strong protective factor in this case.",9.0
9,5,"Taken together, these factors interact to shape the model’s overall assessment, with age exerting the most substantial downward influence, while the other features collectively contribute to a moderate increase in the predicted risk of recidivism.",7.71
10,1,The model predicts the risk of recidivism by weighing several aspects of the individual's history and characteristics.,21.24
10,2,"At the outset, the fact that this person has only one prior crime exerts the strongest upward influence on the predicted risk, signaling that even a single previous offense meaningfully raises concern about future rearrest.",23.69
10,3,"However, as the narrative unfolds, the absence of any prior recidivism tempers this risk, suggesting that the individual has not established a pattern of reoffending, which the model interprets as a positive sign.",13.84
10,4,"Additionally, the model takes into account that the individual is not recorded as Black, a factor that, in this context, slightly reduces the predicted risk, reflecting patterns observed in the training data.",11.01
10,5,"The individual’s age—36 years—also subtly lowers the risk, as older individuals are statistically less likely to reoffend.",10.03
10,6,"Finally, the fact that this person has not spent any time in jail further diminishes the likelihood of recidivism, as incarceration history often correlates with higher risk.",8.53
10,7,"Altogether, these factors interact to shape the model’s prediction, with each feature actively contributing to the final assessment of recidivism risk.",8.3
11,1,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers their age of 42, which notably increases the predicted risk.",23.31
11,2,"This effect is further amplified by the fact that the person has only one prior crime, a factor that also nudges the risk upward, albeit to a lesser extent.",13.23
11,3,"However, the model tempers this heightened risk by recognizing that the individual has previously recidivated, which, somewhat counterintuitively, slightly reduces the predicted probability of future rearrest.",9.72
11,4,"Additionally, the 17 months the individual has already spent in jail exerts a modest downward pressure on the risk, as does the recorded indicator that the individual is Black.",9.33
11,5,"Taken together, these factors interact to shape the model’s final assessment, with age and prior criminal history driving the risk higher, while prior recidivism, jail time, and race collectively act to moderate this prediction.",8.19
12,1,"In estimating the likelihood that this individual will be rearrested within two years, the model weighs several key factors.",23.6
12,2,"To begin with, the fact that the person has not previously recidivated exerts a strong downward pull on the predicted risk, signaling to the model that a history free of repeat offenses reduces the chance of future recidivism.",11.95
12,3,"As the narrative unfolds, the individual’s relatively young age of 23 also nudges the risk downward, albeit to a lesser extent, suggesting that youth in this context is associated with a slightly lower probability of reoffending.",10.21
12,4,"However, the absence of any recent jail time subtly counteracts these protective factors, as the model interprets no recent incarceration as a modest increase in risk.",10.3
12,5,"This effect is further amplified by the presence of two prior crimes, which actively pushes the prediction higher, indicating that a record of previous offenses heightens the likelihood of recidivism.",9.19
12,6,"Finally, the model notes that the individual is not recorded as Black, which, in this case, slightly decreases the predicted risk.",8.7
12,7,"Altogether, these intertwined influences shape the model’s final assessment, with the absence of prior recidivism and the individual’s age working to lower the risk, while prior criminal history and lack of recent jail time gently elevate it, culminating in a nuanced prediction of recidivism risk.",7.63
14,1,"In estimating the likelihood that this individual will be rearrested within two years, the model carefully weighs several aspects of their history and background.",23.56
14,2,"To begin with, the fact that the person has spent 33 months in jail exerts a substantial downward pull on the predicted risk, suggesting that extended incarceration may have provided either a deterrent effect or opportunities for rehabilitation, thereby reducing the chance of recidivism.",12.65
14,3,"Furthermore, the individual’s prior experience of recidivating also slightly decreases the predicted risk, which may reflect the model’s recognition that repeated cycles through the justice system can sometimes lead to interventions that lower future risk.",12.6
15,1,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily draws upon several key aspects of their history and current circumstances.",22.47
15,2,"At the outset, the absence of prior crimes exerts a strong downward influence on the predicted risk, substantially lowering the probability of recidivism.",13.97
15,3,"This effect is further reinforced by the fact that the individual has not previously recidivated, which also contributes to a reduced risk.",10.05
15,4,"However, the model also considers that the individual is recorded as Black, and in this case, this characteristic slightly decreases the predicted risk, though its impact is less pronounced than the previous factors.",9.06
15,5,"Meanwhile, the brief duration of one month spent in jail nudges the risk upward, albeit modestly.",9.42
15,6,"Finally, since the current charge is not a misdemeanor, this slightly diminishes the risk prediction.",9.34
15,7,"Taken together, these factors interact to shape the model’s overall assessment, with the lack of prior offenses and recidivism history playing the most decisive roles in lowering the estimated risk of rearrest.",8.04
16,1,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily considers the number of prior crimes committed.",20.56
16,2,"Because this person has a history of 25 prior offenses, the model significantly lowers its prediction of recidivism risk, suggesting that a high count of previous crimes may paradoxically signal a reduced chance of reoffending in this context.",12.86
16,3,"At the same time, the individual’s age—being 61 years old—nudges the risk upward, as older age is associated with a modest increase in predicted recidivism.",9.85
16,4,"The fact that the individual has not previously recidivated also contributes to a slightly higher risk, indicating that a lack of prior recidivism does not strongly reassure the model.",8.65
16,5,"Additionally, the model notes that the individual is recorded as Black, which slightly decreases the predicted risk, while the brief duration of one month spent in jail exerts a minor upward influence.",8.82
16,6,"Altogether, these factors interact to shape the model’s final assessment, with the substantial reduction from prior offenses playing the most decisive role in the prediction.",8.67
17,1,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers the number of months spent in jail.",16.68
17,2,"Because this person has spent 82 months incarcerated, the model interprets this as a factor that reduces the risk of recidivism, likely reasoning that extended time in jail may disrupt patterns that lead to reoffending.",11.57
17,3,"However, the individual’s age—37 years—acts in the opposite direction, nudging the risk upward, perhaps reflecting the model’s learned association between this age group and a higher probability of reoffending.",9.56
17,4,"Additionally, the fact that the individual is not recorded as Black slightly increases the predicted risk, which may reflect underlying patterns in the data the model was trained on.",9.32
17,5,"Interestingly, although the person has previously recidivated, this history actually decreases the predicted risk in this case, suggesting that the model weighs other factors more heavily or that repeated recidivism may not always signal higher future risk in the data.",8.63
17,6,"Finally, since the current charge is not a felony, this too contributes a modest increase to the risk estimate.",8.56
17,7,"Altogether, these factors interact to shape the model’s final prediction, with the extended jail time and prior recidivism history working to lower the risk, while age, race, and the nature of the current charge exert upward pressure on the likelihood of rearrest.",7.55
18,1,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily considers several key aspects of their history and background.",24.45
18,2,"To begin with, the substantial amount of time—260 months—that the individual has already spent in jail exerts a strong downward influence on the predicted risk, suggesting that extended incarceration may have reduced the chance of recidivism.",12.59
18,3,"Furthermore, the individual’s relatively young age of 22 also contributes to lowering the risk, as the model interprets youth in this context as a mitigating factor.",9.19
18,4,"Additionally, the fact that the individual has previously recidivated does play a role, but it actually decreases the predicted risk, perhaps reflecting a nuanced relationship between past and future behavior in the model’s logic.",8.25
18,5,"The model also takes into account the individual’s recorded race, with being identified as Black slightly reducing the risk estimate.",8.17
18,6,"Finally, the presence of four prior crimes exerts a modest downward pressure on the prediction.",8.15
18,7,"Taken together, these factors interact to produce a lower overall risk assessment, as each feature actively shapes the model’s reasoning about the likelihood of future rearrest.",8.45
19,1,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily considers several key aspects of their background.",27.05
19,2,"To begin with, the individual's age—being 50 years old—substantially reduces the predicted risk, as older individuals statistically tend to reoffend less frequently.",12.19
19,3,"This effect is reinforced by the fact that the person has only one prior offense, which further diminishes the model's expectation of recidivism.",8.84
19,4,"Moreover, the absence of any previous recidivism episodes signals a pattern of behavior that does not strongly align with repeated offending, thereby lowering the risk even more.",8.6
19,5,"Additionally, the model notes that the individual is not recorded as Black, a demographic factor that, in this context, slightly decreases the predicted risk.",8.03
19,6,"Finally, the relatively short duration of incarceration—just one month—contributes modestly to the overall assessment.",7.82
19,7,"Taken together, these factors interact to produce a prediction that this individual is less likely to be rearrested within the next two years, as each element incrementally shifts the model’s assessment toward a lower risk outcome.",7.04
20,1,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers their age of 54, which substantially increases the predicted risk.",21.75
20,2,"This effect is further amplified, albeit to a lesser extent, by the fact that the individual has no prior criminal history, which the model interprets as a moderate risk factor in this context.",10.25
20,3,"Additionally, the absence of previous recidivism nudges the risk higher, suggesting that the model weighs the potential for first-time reoffending.",10.51
20,4,"While the individual is recorded as Black, this characteristic slightly reduces the predicted risk, indicating that, in this case, the model does not associate this demographic factor with a higher likelihood of recidivism.",8.14
20,5,"Finally, having spent only one month in jail exerts a small upward influence on the risk estimate.",8.09
20,6,"Taken together, these factors interact to shape the model’s overall prediction, with age emerging as the most influential driver in the assessment of recidivism risk.",7.49
21,1,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers the substantial number of prior crimes—thirteen in total—which exerts a strong downward pull on the predicted risk, suggesting that this history actually decreases the chance of recidivism in this case.",17.83
21,2,"However, the individual’s age, at 53, counterbalances this effect to some extent, as older age tends to increase the predicted risk, perhaps reflecting patterns observed in the data where older individuals may face unique challenges.",13.0
21,3,"Additionally, the model notes that the individual is recorded as Black, but this factor slightly reduces the predicted risk, indicating that, within the model’s learned relationships, this demographic detail does not drive the prediction upward.",11.72
21,4,"The absence of previous recidivism gently nudges the risk higher, implying that not having recidivated before is associated with a modestly increased likelihood of future rearrest in this context.",10.68
21,5,"Finally, the fact that the current charge is a misdemeanor adds a small increment to the risk, reflecting the model’s recognition that certain charge types can influence outcomes.",9.72
21,6,"Altogether, these factors interact to shape the model’s nuanced assessment of recidivism risk for this individual.",9.14
22,1,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers the number of prior crimes committed.",18.95
22,2,"Because this person has a history of one prior offense, the model’s prediction of recidivism risk increases noticeably, as prior criminal activity often signals a higher chance of reoffending.",12.55
22,3,"However, this effect is partially offset by the individual’s age of 23, which slightly reduces the predicted risk, perhaps reflecting the model’s recognition that younger individuals may have more opportunities for rehabilitation.",9.64
22,4,"Additionally, the fact that the individual has previously recidivated unexpectedly lowers the risk estimate, suggesting that the model interprets this history in the context of other features, possibly indicating a pattern that does not always lead to repeated offenses.",9.09
22,5,"The model also takes into account that the individual is recorded as Black, which, in this context, slightly decreases the risk prediction, though the reason for this effect may be complex and intertwined with other variables.",7.83
22,6,"Finally, the three months spent in jail marginally increases the risk, as time served can sometimes be associated with higher recidivism rates.",7.56
22,7,"Altogether, these factors interact to shape the model’s final assessment, with the prior criminal record exerting the strongest upward influence, while age, recidivism history, and demographic information collectively temper the overall risk estimate.",7.26
23,1,"In estimating the likelihood that this individual will be rearrested within two years, the model first considers their age of 20, which actively reduces the predicted risk, as younger individuals are generally associated with a lower probability of recidivism in this context.",14.41
23,2,"Although the individual has no prior crimes, this absence slightly increases the risk, suggesting that the model interprets a clean record as a modest risk factor, perhaps due to other interacting variables.",12.81
23,3,"The fact that the individual has previously recidivated, however, counteracts this by lowering the risk, indicating that the model weighs past recidivism as a mitigating factor in this particular case.",10.08
23,4,"Additionally, the individual is not recorded as Black, which the model interprets as a small increase in risk, reflecting the influence of demographic variables in its assessment.",9.43
23,5,"Finally, having spent no time in jail nudges the risk upward, as the model appears to associate a lack of jail time with a slightly higher chance of reoffending.",8.38
23,6,"Altogether, these factors interact to shape the model’s prediction, with age and prior recidivism exerting the strongest downward pressure on the estimated risk, while the absence of prior crimes, demographic information, and jail history subtly elevate it.",7.33
24,1,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily draws upon several key aspects of their history and current circumstances.",22.47
24,2,"To begin with, the absence of prior criminal offenses exerts the most substantial downward influence on the predicted risk, signaling that a clean record strongly suggests a lower chance of recidivism.",13.99
24,3,"Furthermore, the fact that the individual is not recorded as Black and has not previously recidivated each contribute additional reductions to the risk, reflecting the model’s sensitivity to demographic and behavioral patterns observed in the data.",12.55
24,4,"As the narrative unfolds, the relatively brief period—just one month—spent in jail further nudges the prediction downward, indicating that limited incarceration may be associated with a reduced propensity to reoffend.",11.99
24,5,"Finally, the presence of a misdemeanor charge, rather than a more serious offense, slightly decreases the estimated risk.",10.74
24,6,"Taken together, these factors interact to shape a prediction that the individual’s likelihood of recidivism is notably lower, with each feature actively steering the model’s assessment toward a more optimistic outlook.",9.92
25,1,"In estimating the likelihood that this individual will be rearrested within two years, the model carefully weighs several aspects of their background.",25.82
25,2,"To begin with, the person's age of 25 subtly reduces the predicted risk, as younger individuals are generally considered less likely to reoffend according to the model's learned patterns.",14.49
25,3,"Furthermore, the fact that the individual is not recorded as Black slightly increases the risk, reflecting the model's sensitivity to demographic factors, though this effect is modest.",11.92
25,4,"Interestingly, despite the individual having a history of recidivism, this prior behavior actually decreases the predicted risk in this case, suggesting that the model interprets repeated recidivism in the context of other features, perhaps viewing it as less indicative of future risk when combined with the current profile.",9.31
25,5,"Additionally, the presence of five prior crimes also acts to lower the risk, which may indicate that the model recognizes a plateau effect, where accumulating prior offenses does not linearly escalate future risk.",8.95
25,6,"Finally, the brief duration of just one month spent in jail nudges the risk upward, as shorter incarceration periods might be associated with less severe offenses or insufficient time for rehabilitation.",8.77
25,7,"Taken together, these factors interact to shape the model's overall assessment, with each feature exerting its influence in a nuanced interplay that ultimately determines the predicted risk of recidivism.",8.16
26,1,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily draws upon several key aspects of their history and background.",25.02
26,2,"To begin with, the fact that the individual has no prior criminal offenses exerts a strong downward influence on the predicted risk, signaling to the model that a clean record substantially reduces the chance of recidivism.",11.49
26,3,"This effect is further reinforced by the absence of any previous recidivism, which again nudges the prediction lower, suggesting a pattern of law-abiding behavior.",9.35
26,4,"However, the individual’s relatively young age of 24 slightly counteracts these protective factors, as the model recognizes that younger individuals statistically face a higher risk of reoffending.",7.59
26,5,"Additionally, the model notes that the individual is not recorded as Black, which, in the context of the data, modestly increases the predicted risk.",7.12
26,6,"Finally, the two months spent in jail contribute a small upward adjustment, reflecting the model’s assessment that even brief incarceration can marginally elevate the likelihood of future offenses.",6.99
26,7,"Taken together, these factors interact to shape the model’s overall prediction, with the absence of prior crimes and recidivism serving as the most influential forces in lowering the estimated risk.",6.47
27,1,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily draws upon several key aspects of their history and background.",25.02
27,2,"At the outset, the fact that the individual has committed one prior crime exerts the strongest upward influence on the predicted risk, substantially increasing the model’s confidence that recidivism may occur.",16.49
27,3,"However, this effect is partially counterbalanced by the individual’s previous experience with recidivism; having already recidivated appears to slightly reduce the predicted risk, suggesting that the model interprets this history as a moderating factor, perhaps due to patterns observed in similar cases.",11.6
27,4,"Additionally, the model notes that the individual is not recorded as Black, which modestly raises the risk estimate, reflecting the model’s learned associations from the data.",11.03
27,5,"Meanwhile, the 16 months the individual has spent in jail acts to lower the predicted risk, indicating that extended incarceration may be associated with a reduced likelihood of reoffending.",9.82
27,6,"Finally, the individual’s age—26 years—also contributes to a slight decrease in risk, as the model tends to associate younger ages with higher recidivism rates.",8.5
27,7,"Taken together, these factors interact to shape the model’s overall prediction, with the number of prior crimes pushing the risk upward, while prior recidivism, time spent in jail, and age collectively temper this effect.",7.74
28,1,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily considers the number of prior crimes committed.",20.56
28,2,"Because this person has a history of seven prior offenses, the model substantially lowers its prediction of recidivism risk, suggesting that a higher count of past crimes is associated with a reduced chance of being rearrested in this context.",11.53
28,3,"Additionally, the fact that the individual has previously recidivated further decreases the predicted risk, reinforcing the model’s tendency to view repeated recidivism as less likely after a certain threshold.",10.07
28,4,"The individual’s age, being 29, also contributes to a modest reduction in risk, as the model associates this age with a slightly lower probability of rearrest.",8.5
28,5,"On the other hand, the model notes that the current charge is a misdemeanor, which slightly increases the predicted risk, indicating that misdemeanors may be linked to a higher chance of recidivism compared to more serious charges.",6.7
28,6,"Finally, the model observes that the individual is not recorded as Black, which results in a small increase in the predicted risk.",6.37
28,7,"Taken together, these factors interact to shape the model’s overall assessment, with the history of prior crimes and previous recidivism exerting the most significant downward influence on the estimated risk of rearrest.",5.91
29,1,"In estimating the likelihood that this individual will be rearrested within two years, the model primarily considers their history of prior offenses.",22.34
29,2,"Because the individual has committed 12 prior crimes, this factor substantially reduces the predicted risk, suggesting that a higher count of past offenses paradoxically signals a lower chance of recidivism in this context.",15.76
29,3,"Furthermore, the fact that the individual has previously recidivated also slightly decreases the risk, reinforcing the influence of criminal history on the model’s assessment.",12.8
29,4,"The model also takes into account the individual’s recorded race, and being identified as Black contributes a modest reduction to the predicted risk.",11.28
29,5,"On the other hand, having spent no time in jail slightly increases the risk, indicating that lack of recent incarceration may be associated with a higher chance of reoffending.",9.18
29,6,"Finally, the individual’s age of 29 marginally lowers the risk, as younger age groups are often considered at higher risk.",8.65
29,7,"Altogether, these factors interact to shape the model’s prediction, with the individual’s extensive criminal history and prior recidivism exerting the most significant downward pressure on the estimated risk of rearrest.",7.43
