id,text,reversed_text,shuffled_text,num_sentences,ppl,ppl_reversed,ppl_shuffled,ppl_diff_reversed,ppl_diff_shuffled,ppl_ratio_reversed,ppl_ratio_shuffled,ppl_loo_mean,ppl_loo_std,ppl_loo_min,ppl_loo_max,ppl_cumulative_slope,ppl_cumulative_mean,ppl_cumulative_std,ppl_cumulative_first,ppl_cumulative_last,ppl_cumulative_rev_slope,ppl_cumulative_rev_mean,ppl_cumulative_rev_std,ppl_cumulative_rev_first,ppl_cumulative_rev_last,ppl_cumulative_shuff_slope,ppl_cumulative_shuff_mean,ppl_cumulative_shuff_std,ppl_cumulative_shuff_first,ppl_cumulative_shuff_last
10,"The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the player scored a goal, which exerted the strongest positive influence on the outcome. This achievement set the stage for the prediction, as scoring is often a decisive factor in such recognitions. Building on this, the team’s ability to earn a high number of corner kicks further reinforced the likelihood of the award, suggesting an aggressive and persistent attacking strategy throughout the match. Additionally, the player’s numerous off-target attempts, while not resulting in goals, demonstrated active involvement and offensive initiative, which the model interpreted as a positive contribution. In contrast, the total number of passes and the percentage of ball possession had minimal and slightly negative effects, indicating that, in this context, controlling the ball and distributing passes played a lesser role in swaying the prediction. Altogether, it was the direct impact on the scoreboard and the team’s attacking momentum that most strongly shaped the model’s decision.","Altogether, it was the direct impact on the scoreboard and the team’s attacking momentum that most strongly shaped the model’s decision. In contrast, the total number of passes and the percentage of ball possession had minimal and slightly negative effects, indicating that, in this context, controlling the ball and distributing passes played a lesser role in swaying the prediction. Additionally, the player’s numerous off-target attempts, while not resulting in goals, demonstrated active involvement and offensive initiative, which the model interpreted as a positive contribution. Building on this, the team’s ability to earn a high number of corner kicks further reinforced the likelihood of the award, suggesting an aggressive and persistent attacking strategy throughout the match. This achievement set the stage for the prediction, as scoring is often a decisive factor in such recognitions. The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the player scored a goal, which exerted the strongest positive influence on the outcome.","Additionally, the player’s numerous off-target attempts, while not resulting in goals, demonstrated active involvement and offensive initiative, which the model interpreted as a positive contribution. This achievement set the stage for the prediction, as scoring is often a decisive factor in such recognitions. Building on this, the team’s ability to earn a high number of corner kicks further reinforced the likelihood of the award, suggesting an aggressive and persistent attacking strategy throughout the match. In contrast, the total number of passes and the percentage of ball possession had minimal and slightly negative effects, indicating that, in this context, controlling the ball and distributing passes played a lesser role in swaying the prediction. The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the player scored a goal, which exerted the strongest positive influence on the outcome. Altogether, it was the direct impact on the scoreboard and the team’s attacking momentum that most strongly shaped the model’s decision.",6,9.31,12.44,13.17,3.13,3.86,1.34,1.41,11.12,2.38,9.64,16.38,-1.438,12.17,2.51,16.36,9.31,-6.5208,22.59,14.89,55.57,12.44,-10.165,30.92,18.51,59.73,13.17
11,"At the outset, the model’s prediction hinges most strongly on the number of goals scored by the team. Because the team managed to score five goals, this achievement substantially increased the likelihood that one of its players would be awarded 'Man of the Match.' Building on this momentum, the team’s ability to earn six corner kicks further contributed to the positive prediction, suggesting that their offensive pressure played a meaningful role. Additionally, although the team had three off-target attempts, this factor still nudged the prediction upward, albeit to a lesser extent, indicating that frequent attacking efforts were viewed favorably by the model. However, as the narrative unfolds, the total number of passes and the percentage of ball possession slightly dampened the prediction, as both values were relatively modest and thus contributed negatively, though only marginally. Ultimately, the model’s decision emerges from the interplay of these factors, with the team’s goal-scoring prowess and attacking opportunities decisively outweighing the minor drawbacks of lower possession and passing numbers, culminating in a strong expectation that a player from this team would receive the 'Man of the Match' award.","Ultimately, the model’s decision emerges from the interplay of these factors, with the team’s goal-scoring prowess and attacking opportunities decisively outweighing the minor drawbacks of lower possession and passing numbers, culminating in a strong expectation that a player from this team would receive the 'Man of the Match' award. However, as the narrative unfolds, the total number of passes and the percentage of ball possession slightly dampened the prediction, as both values were relatively modest and thus contributed negatively, though only marginally. Additionally, although the team had three off-target attempts, this factor still nudged the prediction upward, albeit to a lesser extent, indicating that frequent attacking efforts were viewed favorably by the model. Because the team managed to score five goals, this achievement substantially increased the likelihood that one of its players would be awarded 'Man of the Match.' Building on this momentum, the team’s ability to earn six corner kicks further contributed to the positive prediction, suggesting that their offensive pressure played a meaningful role. At the outset, the model’s prediction hinges most strongly on the number of goals scored by the team.","However, as the narrative unfolds, the total number of passes and the percentage of ball possession slightly dampened the prediction, as both values were relatively modest and thus contributed negatively, though only marginally. Because the team managed to score five goals, this achievement substantially increased the likelihood that one of its players would be awarded 'Man of the Match.' Building on this momentum, the team’s ability to earn six corner kicks further contributed to the positive prediction, suggesting that their offensive pressure played a meaningful role. Additionally, although the team had three off-target attempts, this factor still nudged the prediction upward, albeit to a lesser extent, indicating that frequent attacking efforts were viewed favorably by the model. Ultimately, the model’s decision emerges from the interplay of these factors, with the team’s goal-scoring prowess and attacking opportunities decisively outweighing the minor drawbacks of lower possession and passing numbers, culminating in a strong expectation that a player from this team would receive the 'Man of the Match' award. At the outset, the model’s prediction hinges most strongly on the number of goals scored by the team.",5,9.5,11.62,11.14,2.11,1.63,1.22,1.17,11.54,1.24,10.17,13.26,-6.765,19.26,11.06,40.6,9.5,-3.0925,16.52,4.47,23.17,11.62,-9.1374,22.64,15.05,51.7,11.14
12,"At the outset, the model considered the team's inability to score any goals as the most influential factor, which substantially reduced the likelihood of a player receiving the 'Man of the Match' award. This lack of goals set the tone for the prediction, as scoring is often a decisive element in such recognitions. Furthermore, the team's limited number of corner kicks and relatively low total passes subtly reinforced this negative outlook, suggesting that the team struggled to create offensive opportunities and maintain control of the game. Although there were a few off-target attempts, these did little to offset the overall negative impact, as they indicated missed chances rather than effective play. Finally, the team's modest ball possession percentage further diminished their prospects, highlighting a general lack of dominance throughout the match. Taken together, these factors combined to drive the model's prediction that the team would not secure the 'Man of the Match' award for its player.","Taken together, these factors combined to drive the model's prediction that the team would not secure the 'Man of the Match' award for its player. Finally, the team's modest ball possession percentage further diminished their prospects, highlighting a general lack of dominance throughout the match. Although there were a few off-target attempts, these did little to offset the overall negative impact, as they indicated missed chances rather than effective play. Furthermore, the team's limited number of corner kicks and relatively low total passes subtly reinforced this negative outlook, suggesting that the team struggled to create offensive opportunities and maintain control of the game. This lack of goals set the tone for the prediction, as scoring is often a decisive element in such recognitions. At the outset, the model considered the team's inability to score any goals as the most influential factor, which substantially reduced the likelihood of a player receiving the 'Man of the Match' award.","Although there were a few off-target attempts, these did little to offset the overall negative impact, as they indicated missed chances rather than effective play. This lack of goals set the tone for the prediction, as scoring is often a decisive element in such recognitions. Furthermore, the team's limited number of corner kicks and relatively low total passes subtly reinforced this negative outlook, suggesting that the team struggled to create offensive opportunities and maintain control of the game. Finally, the team's modest ball possession percentage further diminished their prospects, highlighting a general lack of dominance throughout the match. At the outset, the model considered the team's inability to score any goals as the most influential factor, which substantially reduced the likelihood of a player receiving the 'Man of the Match' award. Taken together, these factors combined to drive the model's prediction that the team would not secure the 'Man of the Match' award for its player.",6,7.91,10.67,10.86,2.76,2.94,1.35,1.37,9.36,1.2,7.99,11.63,-1.9704,12.07,3.48,18.23,7.91,-3.1467,17.4,5.54,26.56,10.67,-8.0817,25.51,14.61,49.01,10.86
13,"The model’s prediction that the team’s player would not receive the 'Man of the Match' award is primarily driven by the number of goals scored. Since the team managed to score only two goals, this limited offensive output significantly reduced the likelihood of earning the accolade. Furthermore, although the team secured five corner kicks and attempted six shots that missed the target, these efforts contributed only modestly to the prediction, suggesting that while the team was active in attack, these actions did not translate into decisive moments that typically sway the award in a player’s favor. Interestingly, the team’s high number of passes and dominant ball possession—485 passes and 59% possession—had a negligible or even slightly negative effect on the prediction. This indicates that, despite controlling the flow of the game, the team’s style of play did not result in the kind of standout individual performance that usually garners the 'Man of the Match' distinction. Ultimately, it was the combination of limited goal-scoring impact and the relatively routine nature of the team’s other statistics that led the model to conclude that the award would not be given to a player from this team.","Ultimately, it was the combination of limited goal-scoring impact and the relatively routine nature of the team’s other statistics that led the model to conclude that the award would not be given to a player from this team. This indicates that, despite controlling the flow of the game, the team’s style of play did not result in the kind of standout individual performance that usually garners the 'Man of the Match' distinction. Interestingly, the team’s high number of passes and dominant ball possession—485 passes and 59% possession—had a negligible or even slightly negative effect on the prediction. Furthermore, although the team secured five corner kicks and attempted six shots that missed the target, these efforts contributed only modestly to the prediction, suggesting that while the team was active in attack, these actions did not translate into decisive moments that typically sway the award in a player’s favor. Since the team managed to score only two goals, this limited offensive output significantly reduced the likelihood of earning the accolade. The model’s prediction that the team’s player would not receive the 'Man of the Match' award is primarily driven by the number of goals scored.","Interestingly, the team’s high number of passes and dominant ball possession—485 passes and 59% possession—had a negligible or even slightly negative effect on the prediction. Since the team managed to score only two goals, this limited offensive output significantly reduced the likelihood of earning the accolade. Furthermore, although the team secured five corner kicks and attempted six shots that missed the target, these efforts contributed only modestly to the prediction, suggesting that while the team was active in attack, these actions did not translate into decisive moments that typically sway the award in a player’s favor. This indicates that, despite controlling the flow of the game, the team’s style of play did not result in the kind of standout individual performance that usually garners the 'Man of the Match' distinction. The model’s prediction that the team’s player would not receive the 'Man of the Match' award is primarily driven by the number of goals scored. Ultimately, it was the combination of limited goal-scoring impact and the relatively routine nature of the team’s other statistics that led the model to conclude that the award would not be given to a player from this team.",6,6.79,9.1,8.03,2.31,1.24,1.34,1.18,7.78,0.43,7.26,8.42,-3.4787,13.07,6.43,25.52,6.79,-2.4491,13.71,4.58,22.82,9.1,-4.5024,15.81,8.28,30.47,8.03
14,"At the outset, the model considered several aspects of the team's performance to determine the likelihood of a player receiving the 'Man of the Match' award. Most notably, the relatively high number of off-target attempts exerted a strong negative influence, signaling that despite creating opportunities, the team struggled with accuracy, which diminished their chances. This effect was compounded by the limited number of corner kicks, further suggesting that the team failed to maintain sustained attacking pressure. Although scoring two goals provided a positive boost, indicating moments of effectiveness in front of goal, this contribution was not sufficient to outweigh the negative factors. Additionally, the team's modest total number of passes and low ball possession percentage subtly reinforced the narrative of a side that lacked control and fluidity throughout the match. Taken together, these interconnected elements led the model to predict that the team's player was unlikely to receive the 'Man of the Match' award, as the overall performance did not demonstrate the dominance or precision typically associated with such recognition.","Taken together, these interconnected elements led the model to predict that the team's player was unlikely to receive the 'Man of the Match' award, as the overall performance did not demonstrate the dominance or precision typically associated with such recognition. Additionally, the team's modest total number of passes and low ball possession percentage subtly reinforced the narrative of a side that lacked control and fluidity throughout the match. Although scoring two goals provided a positive boost, indicating moments of effectiveness in front of goal, this contribution was not sufficient to outweigh the negative factors. This effect was compounded by the limited number of corner kicks, further suggesting that the team failed to maintain sustained attacking pressure. Most notably, the relatively high number of off-target attempts exerted a strong negative influence, signaling that despite creating opportunities, the team struggled with accuracy, which diminished their chances. At the outset, the model considered several aspects of the team's performance to determine the likelihood of a player receiving the 'Man of the Match' award.","Although scoring two goals provided a positive boost, indicating moments of effectiveness in front of goal, this contribution was not sufficient to outweigh the negative factors. Most notably, the relatively high number of off-target attempts exerted a strong negative influence, signaling that despite creating opportunities, the team struggled with accuracy, which diminished their chances. This effect was compounded by the limited number of corner kicks, further suggesting that the team failed to maintain sustained attacking pressure. Additionally, the team's modest total number of passes and low ball possession percentage subtly reinforced the narrative of a side that lacked control and fluidity throughout the match. At the outset, the model considered several aspects of the team's performance to determine the likelihood of a player receiving the 'Man of the Match' award. Taken together, these interconnected elements led the model to predict that the team's player was unlikely to receive the 'Man of the Match' award, as the overall performance did not demonstrate the dominance or precision typically associated with such recognition.",6,8.35,10.48,10.06,2.13,1.7,1.25,1.2,10.17,1.31,8.93,12.54,-2.279,13.79,3.95,19.05,8.35,-2.54,15.99,4.61,24.98,10.48,-5.8879,19.8,11.95,45.32,10.06
15,"The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the team scored three goals, which exerted the strongest positive influence on the outcome. This offensive achievement set the stage for the prediction, as scoring goals is often a decisive factor in individual recognition. However, the relatively low number of corner kicks slightly diminished the likelihood of the award, suggesting that the team may not have dominated set-piece opportunities. Despite this, the impact of off-target attempts, while positive, was modest, indicating that the team’s willingness to take risks in attack contributed, albeit to a lesser extent, to the favorable prediction. Meanwhile, the total number of passes and the percentage of ball possession both exerted minor negative effects, implying that the team did not control the game through possession or passing volume. Ultimately, it was the team’s goal-scoring prowess that outweighed these other factors, leading the model to predict that a player from this team would be recognized as 'Man of the Match.'","Ultimately, it was the team’s goal-scoring prowess that outweighed these other factors, leading the model to predict that a player from this team would be recognized as 'Man of the Match.' Meanwhile, the total number of passes and the percentage of ball possession both exerted minor negative effects, implying that the team did not control the game through possession or passing volume. Despite this, the impact of off-target attempts, while positive, was modest, indicating that the team’s willingness to take risks in attack contributed, albeit to a lesser extent, to the favorable prediction. However, the relatively low number of corner kicks slightly diminished the likelihood of the award, suggesting that the team may not have dominated set-piece opportunities. This offensive achievement set the stage for the prediction, as scoring goals is often a decisive factor in individual recognition. The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the team scored three goals, which exerted the strongest positive influence on the outcome.","Despite this, the impact of off-target attempts, while positive, was modest, indicating that the team’s willingness to take risks in attack contributed, albeit to a lesser extent, to the favorable prediction. This offensive achievement set the stage for the prediction, as scoring goals is often a decisive factor in individual recognition. However, the relatively low number of corner kicks slightly diminished the likelihood of the award, suggesting that the team may not have dominated set-piece opportunities. Meanwhile, the total number of passes and the percentage of ball possession both exerted minor negative effects, implying that the team did not control the game through possession or passing volume. The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the team scored three goals, which exerted the strongest positive influence on the outcome. Ultimately, it was the team’s goal-scoring prowess that outweighed these other factors, leading the model to predict that a player from this team would be recognized as 'Man of the Match.'",6,7.78,8.99,11.57,1.21,3.79,1.16,1.49,8.96,1.44,7.82,11.89,-1.8844,12.22,3.24,17.23,7.78,-1.5467,12.15,2.41,16.39,8.99,-6.9005,26.5,12.02,42.77,11.57
16,"The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the team managed to score a goal, which exerted the strongest positive influence on the outcome. This achievement set a favorable tone for the prediction, as scoring is often a decisive factor in individual recognition. However, the model also considered that the team earned only two corner kicks, which slightly diminished the likelihood of the award, suggesting that limited attacking opportunities may have worked against the player’s chances. Meanwhile, the three off-target attempts contributed a modest positive effect, indicating that the player’s active involvement in offensive plays, even if not always accurate, still enhanced their prospects. On the other hand, the relatively high number of passes and a ball possession rate of 41% both exerted minor negative influences, implying that while the team maintained some control and circulation of the ball, these aspects were not as pivotal as direct goal-scoring actions. Altogether, the interplay of these factors led the model to conclude that the player’s decisive goal outweighed the less favorable elements, ultimately tipping the prediction toward receiving the award.","Altogether, the interplay of these factors led the model to conclude that the player’s decisive goal outweighed the less favorable elements, ultimately tipping the prediction toward receiving the award. On the other hand, the relatively high number of passes and a ball possession rate of 41% both exerted minor negative influences, implying that while the team maintained some control and circulation of the ball, these aspects were not as pivotal as direct goal-scoring actions. Meanwhile, the three off-target attempts contributed a modest positive effect, indicating that the player’s active involvement in offensive plays, even if not always accurate, still enhanced their prospects. However, the model also considered that the team earned only two corner kicks, which slightly diminished the likelihood of the award, suggesting that limited attacking opportunities may have worked against the player’s chances. This achievement set a favorable tone for the prediction, as scoring is often a decisive factor in individual recognition. The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the team managed to score a goal, which exerted the strongest positive influence on the outcome.","Meanwhile, the three off-target attempts contributed a modest positive effect, indicating that the player’s active involvement in offensive plays, even if not always accurate, still enhanced their prospects. This achievement set a favorable tone for the prediction, as scoring is often a decisive factor in individual recognition. However, the model also considered that the team earned only two corner kicks, which slightly diminished the likelihood of the award, suggesting that limited attacking opportunities may have worked against the player’s chances. On the other hand, the relatively high number of passes and a ball possession rate of 41% both exerted minor negative influences, implying that while the team maintained some control and circulation of the ball, these aspects were not as pivotal as direct goal-scoring actions. The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the team managed to score a goal, which exerted the strongest positive influence on the outcome. Altogether, the interplay of these factors led the model to conclude that the player’s decisive goal outweighed the less favorable elements, ultimately tipping the prediction toward receiving the award.",6,8.0,10.56,11.75,2.57,3.75,1.32,1.47,9.22,1.29,7.92,11.92,-1.8841,11.74,3.33,16.92,8.0,-4.8784,18.09,10.46,40.83,10.56,-12.1046,32.39,22.1,66.74,11.75
17,"At the outset, the model’s prediction that the team’s player would not receive the 'Man of the Match' award is primarily shaped by the fact that the team failed to score any goals. This absence of goals exerts a strong negative influence, overshadowing other aspects of the team’s performance. Although the team demonstrated impressive control over the game by completing 595 passes and maintaining 60% ball possession, these positive contributions only partially offset the negative impact of not scoring. Furthermore, while the team earned 8 corner kicks and attempted 9 shots off-target, these efforts provided only minor boosts to the overall assessment. Ultimately, the lack of goals emerges as the decisive factor, outweighing the team’s otherwise solid performance metrics and leading the model to predict that the 'Man of the Match' award would not be granted to a player from this team.","Ultimately, the lack of goals emerges as the decisive factor, outweighing the team’s otherwise solid performance metrics and leading the model to predict that the 'Man of the Match' award would not be granted to a player from this team. Furthermore, while the team earned 8 corner kicks and attempted 9 shots off-target, these efforts provided only minor boosts to the overall assessment. Although the team demonstrated impressive control over the game by completing 595 passes and maintaining 60% ball possession, these positive contributions only partially offset the negative impact of not scoring. This absence of goals exerts a strong negative influence, overshadowing other aspects of the team’s performance. At the outset, the model’s prediction that the team’s player would not receive the 'Man of the Match' award is primarily shaped by the fact that the team failed to score any goals.","Furthermore, while the team earned 8 corner kicks and attempted 9 shots off-target, these efforts provided only minor boosts to the overall assessment. This absence of goals exerts a strong negative influence, overshadowing other aspects of the team’s performance. Although the team demonstrated impressive control over the game by completing 595 passes and maintaining 60% ball possession, these positive contributions only partially offset the negative impact of not scoring. Ultimately, the lack of goals emerges as the decisive factor, outweighing the team’s otherwise solid performance metrics and leading the model to predict that the 'Man of the Match' award would not be granted to a player from this team. At the outset, the model’s prediction that the team’s player would not receive the 'Man of the Match' award is primarily shaped by the fact that the team failed to score any goals.",5,7.27,9.59,9.56,2.32,2.29,1.32,1.32,9.09,1.4,7.31,11.37,-2.8339,12.13,4.24,19.66,7.27,-4.3967,17.25,6.33,27.1,9.59,-10.3962,23.71,16.35,54.14,9.56
18,"At the outset, the model considered the team's impressive goal-scoring performance, noting that netting three goals played a pivotal role in boosting the likelihood of a player receiving the 'Man of the Match' award. This offensive achievement set a strong foundation for the prediction. However, as the analysis progressed, the model observed that the relatively high number of corner kicks, while indicative of attacking intent, actually diminished the probability, perhaps suggesting missed opportunities or less efficient finishing. Simultaneously, the team's six off-target attempts contributed modestly in favor of the award, reflecting persistent attacking efforts even if not all were successful. Moving further, the model took into account the team's substantial total of 492 passes and a commanding 56% ball possession. Yet, these factors slightly reduced the predicted chance, implying that while control and distribution are valuable, they did not weigh as heavily as direct goal-scoring actions in this context. Ultimately, the interplay of these features—where scoring goals emerged as the dominant positive force, counterbalanced by less impactful or even slightly negative contributions from other metrics—shaped the model's final prediction regarding the award.","Ultimately, the interplay of these features—where scoring goals emerged as the dominant positive force, counterbalanced by less impactful or even slightly negative contributions from other metrics—shaped the model's final prediction regarding the award. Yet, these factors slightly reduced the predicted chance, implying that while control and distribution are valuable, they did not weigh as heavily as direct goal-scoring actions in this context. Moving further, the model took into account the team's substantial total of 492 passes and a commanding 56% ball possession. Simultaneously, the team's six off-target attempts contributed modestly in favor of the award, reflecting persistent attacking efforts even if not all were successful. However, as the analysis progressed, the model observed that the relatively high number of corner kicks, while indicative of attacking intent, actually diminished the probability, perhaps suggesting missed opportunities or less efficient finishing. This offensive achievement set a strong foundation for the prediction. At the outset, the model considered the team's impressive goal-scoring performance, noting that netting three goals played a pivotal role in boosting the likelihood of a player receiving the 'Man of the Match' award.","This offensive achievement set a strong foundation for the prediction. Simultaneously, the team's six off-target attempts contributed modestly in favor of the award, reflecting persistent attacking efforts even if not all were successful. Moving further, the model took into account the team's substantial total of 492 passes and a commanding 56% ball possession. However, as the analysis progressed, the model observed that the relatively high number of corner kicks, while indicative of attacking intent, actually diminished the probability, perhaps suggesting missed opportunities or less efficient finishing. Ultimately, the interplay of these features—where scoring goals emerged as the dominant positive force, counterbalanced by less impactful or even slightly negative contributions from other metrics—shaped the model's final prediction regarding the award. At the outset, the model considered the team's impressive goal-scoring performance, noting that netting three goals played a pivotal role in boosting the likelihood of a player receiving the 'Man of the Match' award. Yet, these factors slightly reduced the predicted chance, implying that while control and distribution are valuable, they did not weigh as heavily as direct goal-scoring actions in this context.",7,11.03,16.43,15.34,5.4,4.31,1.49,1.39,12.59,1.5,11.06,16.05,-1.8755,15.62,3.99,21.08,11.03,-4.0283,27.08,8.43,43.09,16.43,-36.9487,72.31,101.72,317.79,15.34
19,"The model’s prediction that the team’s player would not receive the 'Man of the Match' award is primarily driven by the fact that the team failed to score any goals, which exerted a strong negative influence on the outcome. Although the team demonstrated impressive control over the game, as reflected by a high number of passes and a commanding 70% ball possession, these positive contributions were not sufficient to counterbalance the impact of not scoring. Furthermore, while the team earned several corner kicks and made numerous off-target attempts, these efforts did little to sway the prediction in their favor. Ultimately, the absence of goals overshadowed the team’s otherwise dominant performance, leading the model to conclude that their player was unlikely to be recognized as 'Man of the Match.'","Ultimately, the absence of goals overshadowed the team’s otherwise dominant performance, leading the model to conclude that their player was unlikely to be recognized as 'Man of the Match.' Furthermore, while the team earned several corner kicks and made numerous off-target attempts, these efforts did little to sway the prediction in their favor. Although the team demonstrated impressive control over the game, as reflected by a high number of passes and a commanding 70% ball possession, these positive contributions were not sufficient to counterbalance the impact of not scoring. The model’s prediction that the team’s player would not receive the 'Man of the Match' award is primarily driven by the fact that the team failed to score any goals, which exerted a strong negative influence on the outcome.","Furthermore, while the team earned several corner kicks and made numerous off-target attempts, these efforts did little to sway the prediction in their favor. Although the team demonstrated impressive control over the game, as reflected by a high number of passes and a commanding 70% ball possession, these positive contributions were not sufficient to counterbalance the impact of not scoring. Ultimately, the absence of goals overshadowed the team’s otherwise dominant performance, leading the model to conclude that their player was unlikely to be recognized as 'Man of the Match.' The model’s prediction that the team’s player would not receive the 'Man of the Match' award is primarily driven by the fact that the team failed to score any goals, which exerted a strong negative influence on the outcome.",4,6.47,8.38,8.32,1.9,1.85,1.29,1.29,9.37,2.84,6.68,14.14,-2.4946,9.77,2.95,14.53,6.47,-5.939,13.9,4.89,20.26,8.38,-10.7125,20.21,13.28,42.57,8.32
20,"The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the impressive number of goals scored, which exerts the strongest positive influence on the outcome. This achievement sets a compelling foundation for the prediction, as scoring goals is often a decisive factor in individual recognition. However, the absence of corner kicks slightly diminishes the likelihood, suggesting that the team may have created fewer attacking opportunities from set pieces. Despite this, the player’s multiple off-target attempts still contribute positively, indicating an active offensive presence that keeps the prediction leaning in favor of the award. Meanwhile, the high volume of passes and relatively modest ball possession percentage exert minor negative effects, hinting that while the team maintained some control, these aspects were less influential compared to the direct impact of goal-scoring. Altogether, the model weaves these elements into a coherent judgment, ultimately concluding that the player’s goal-scoring prowess outweighs other factors and justifies the prediction of receiving the 'Man of the Match' award.","Altogether, the model weaves these elements into a coherent judgment, ultimately concluding that the player’s goal-scoring prowess outweighs other factors and justifies the prediction of receiving the 'Man of the Match' award. Meanwhile, the high volume of passes and relatively modest ball possession percentage exert minor negative effects, hinting that while the team maintained some control, these aspects were less influential compared to the direct impact of goal-scoring. Despite this, the player’s multiple off-target attempts still contribute positively, indicating an active offensive presence that keeps the prediction leaning in favor of the award. However, the absence of corner kicks slightly diminishes the likelihood, suggesting that the team may have created fewer attacking opportunities from set pieces. This achievement sets a compelling foundation for the prediction, as scoring goals is often a decisive factor in individual recognition. The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the impressive number of goals scored, which exerts the strongest positive influence on the outcome.","Despite this, the player’s multiple off-target attempts still contribute positively, indicating an active offensive presence that keeps the prediction leaning in favor of the award. This achievement sets a compelling foundation for the prediction, as scoring goals is often a decisive factor in individual recognition. However, the absence of corner kicks slightly diminishes the likelihood, suggesting that the team may have created fewer attacking opportunities from set pieces. Meanwhile, the high volume of passes and relatively modest ball possession percentage exert minor negative effects, hinting that while the team maintained some control, these aspects were less influential compared to the direct impact of goal-scoring. The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the impressive number of goals scored, which exerts the strongest positive influence on the outcome. Altogether, the model weaves these elements into a coherent judgment, ultimately concluding that the player’s goal-scoring prowess outweighs other factors and justifies the prediction of receiving the 'Man of the Match' award.",6,8.76,11.52,11.73,2.76,2.97,1.32,1.34,10.49,2.15,8.75,14.95,-2.2568,13.88,3.97,20.41,8.76,-2.1893,17.21,3.84,22.95,11.52,-21.0448,44.61,41.56,130.6,11.73
21,"The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the team scored two goals, which exerted the strongest positive influence on the outcome. This achievement set the stage for the prediction, as scoring goals is often a decisive factor in individual recognition. Building on this, the team’s ability to win seven corner kicks further contributed to the likelihood of the award, suggesting an aggressive and persistent attacking strategy throughout the match. Additionally, the seven off-target attempts, while not resulting in goals, still signaled an active offensive presence, nudging the prediction further in favor of the award. In contrast, the high number of passes and the team’s dominant ball possession, although indicative of control and teamwork, had only a minimal negative effect on the prediction. Ultimately, it was the combination of effective goal-scoring and sustained attacking pressure that most strongly shaped the model’s decision, outweighing the relatively minor influence of possession and passing statistics.","Ultimately, it was the combination of effective goal-scoring and sustained attacking pressure that most strongly shaped the model’s decision, outweighing the relatively minor influence of possession and passing statistics. In contrast, the high number of passes and the team’s dominant ball possession, although indicative of control and teamwork, had only a minimal negative effect on the prediction. Additionally, the seven off-target attempts, while not resulting in goals, still signaled an active offensive presence, nudging the prediction further in favor of the award. Building on this, the team’s ability to win seven corner kicks further contributed to the likelihood of the award, suggesting an aggressive and persistent attacking strategy throughout the match. This achievement set the stage for the prediction, as scoring goals is often a decisive factor in individual recognition. The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the team scored two goals, which exerted the strongest positive influence on the outcome.","Additionally, the seven off-target attempts, while not resulting in goals, still signaled an active offensive presence, nudging the prediction further in favor of the award. This achievement set the stage for the prediction, as scoring goals is often a decisive factor in individual recognition. Building on this, the team’s ability to win seven corner kicks further contributed to the likelihood of the award, suggesting an aggressive and persistent attacking strategy throughout the match. In contrast, the high number of passes and the team’s dominant ball possession, although indicative of control and teamwork, had only a minimal negative effect on the prediction. The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the team scored two goals, which exerted the strongest positive influence on the outcome. Ultimately, it was the combination of effective goal-scoring and sustained attacking pressure that most strongly shaped the model’s decision, outweighing the relatively minor influence of possession and passing statistics.",6,8.39,11.25,11.85,2.86,3.45,1.34,1.41,9.76,1.55,8.49,13.15,-1.7917,12.11,3.12,17.35,8.39,-3.7133,18.27,7.14,32.92,11.25,-12.5468,32.58,23.62,78.85,11.85
