text_id,num_sentences,last_sentence,ppl
4,6,"Furthermore, the team’s high number of passes, totaling 433, paradoxically exerted a slight negative effect, perhaps suggesting a style of play that prioritized possession over decisive attacking moves.",9.48
4,7,"Ultimately, the interplay of these factors—most notably the lack of goals—led the model to conclude that the team’s player was unlikely to be recognized as 'Man of the Match.'",7.68
5,1,"At the outset, the model considered the team's inability to score any goals as the most influential factor, which significantly reduced the likelihood of a player receiving the 'Man of the Match' award.",17.08
5,2,"This lack of goals set the stage for a negative prediction, as scoring is often a decisive element in such recognitions.",14.29
5,3,"Although the team managed to earn seven corner kicks and attempted several off-target shots, these efforts only marginally increased the chances, suggesting that while offensive activity was present, it lacked the decisive impact of actual goals.",13.49
5,4,"Meanwhile, the team's high number of passes and nearly balanced ball possession percentage contributed slightly against the prediction, indicating that maintaining control and distributing the ball, though important, did not compensate for the absence of goals.",12.23
5,5,"Ultimately, the interplay of these factors led the model to conclude that, despite some positive aspects of play, the failure to score overshadowed all other contributions, resulting in a prediction that the team would not receive the 'Man of the Match' award for its player.",9.18
6,1,"At the outset, the model considered the team's inability to score any goals as the most decisive factor, which substantially reduced the likelihood of a player receiving the 'Man of the Match' award.",19.06
6,2,"This lack of goals set the stage for a negative prediction, as scoring is often a key driver of individual recognition.",15.21
6,3,"Although the team managed to earn five corner kicks and attempted five shots that missed the target, these efforts only slightly nudged the prediction upward, suggesting that while offensive activity was present, it was not impactful enough to outweigh the absence of goals.",11.64
6,4,"Meanwhile, the team's total of 467 passes and a ball possession rate of 44% exerted a modest downward influence, indicating that maintaining possession and circulating the ball did not compensate for the lack of decisive moments.",10.38
6,5,"Ultimately, the interplay of these factors led the model to conclude that, despite some offensive initiatives, the team's performance lacked the standout achievements typically required for a player to be named 'Man of the Match.'",8.51
7,1,"At the outset, the model considered the team's performance across several key metrics to determine the likelihood of a player receiving the 'Man of the Match' award.",18.25
7,2,"The most influential factor proved to be the single goal scored, which substantially increased the probability of the award, as scoring is often a decisive contribution in football matches.",15.14
7,3,"However, this positive impact was partially offset by the relatively low number of corner kicks, which suggested fewer attacking opportunities and thus slightly diminished the team's overall influence on the game.",12.96
7,4,"As the analysis progressed, the model also noted that while the team attempted several shots that missed the target, these off-target efforts still contributed modestly to the prediction, reflecting an active offensive presence.",12.13
7,5,"In contrast, the high number of passes and the limited ball possession percentage exerted minimal negative effects, indicating that although the team maintained some control and circulation of the ball, these aspects were not as pivotal in swaying the outcome.",10.67
7,6,"Ultimately, the interplay of these features led the model to its final prediction, with the goal scored standing out as the primary driver behind the decision.",9.88
8,1,"At the outset, the model’s prediction that the team’s player would not receive the 'Man of the Match' award is primarily shaped by the fact that the team failed to score any goals.",19.66
8,2,"This absence of goals exerts a strong negative influence, significantly diminishing the likelihood of earning the accolade.",13.18
8,3,"Although the team demonstrated commendable ball movement, as reflected in their high number of passes, this positive contribution was not sufficient to counterbalance the impact of not scoring.",10.34
8,4,"As the match unfolded, the team also managed to secure several corner kicks and attempted shots off-target, both of which provided only modest boosts to their chances.",10.56
8,5,"However, these efforts were ultimately overshadowed by the lack of goals.",9.06
8,6,"Interestingly, even though the team maintained a higher percentage of ball possession, this factor slightly detracted from their prospects, perhaps suggesting that possession alone, without effective outcomes, does not sway the model’s judgment.",8.89
8,7,"In summary, the interplay of these features led the model to conclude that, despite some positive aspects of the team’s performance, the decisive factor was their inability to score, which ultimately drove the prediction against awarding 'Man of the Match' to their player.",7.47
9,1,"At the outset, the model considered the team's inability to score any goals as the most decisive factor, which substantially reduced the likelihood of a player receiving the 'Man of the Match' award.",19.06
9,2,"This lack of goals set the stage for the prediction, as scoring is often a key driver for individual recognition.",15.67
9,3,"Although the team managed to secure seven corner kicks and attempted four shots that missed the target, these efforts only slightly nudged the prediction in a positive direction, suggesting that offensive activity alone was insufficient to outweigh the absence of goals.",12.66
9,4,"Meanwhile, the team's relatively high number of passes and a modest edge in ball possession contributed marginally to lowering the probability, indicating that control and distribution of the ball did not compensate for the lack of decisive moments.",10.73
9,5,"Ultimately, the interplay of these factors led the model to conclude that, despite some positive aspects of play, the absence of goals was the dominant cause behind the prediction that the team would not receive the 'Man of the Match' award.",8.21
10,1,"The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the player scored a goal, which exerted the strongest positive influence on the outcome.",16.36
10,2,"This achievement set the stage for the prediction, as scoring is often a decisive factor in such recognitions.",14.38
10,3,"Building on this, the team’s ability to earn a high number of corner kicks further reinforced the likelihood of the award, suggesting an aggressive and persistent attacking strategy throughout the match.",12.24
10,4,"Additionally, the player’s numerous off-target attempts, while not resulting in goals, demonstrated active involvement and offensive initiative, which the model interpreted as a positive contribution.",10.89
10,5,"In contrast, the total number of passes and the percentage of ball possession had minimal and slightly negative effects, indicating that, in this context, controlling the ball and distributing passes played a lesser role in swaying the prediction.",9.81
10,6,"Altogether, it was the direct impact on the scoreboard and the team’s attacking momentum that most strongly shaped the model’s decision.",9.31
11,1,"At the outset, the model’s prediction hinges most strongly on the number of goals scored by the team.",40.6
11,2,"Because the team managed to score five goals, this achievement substantially increased the likelihood that one of its players would be awarded 'Man of the Match.' Building on this momentum, the team’s ability to earn six corner kicks further contributed to the positive prediction, suggesting that their offensive pressure played a meaningful role.",18.72
11,3,"Additionally, although the team had three off-target attempts, this factor still nudged the prediction upward, albeit to a lesser extent, indicating that frequent attacking efforts were viewed favorably by the model.",14.23
11,4,"However, as the narrative unfolds, the total number of passes and the percentage of ball possession slightly dampened the prediction, as both values were relatively modest and thus contributed negatively, though only marginally.",13.26
11,5,"Ultimately, the model’s decision emerges from the interplay of these factors, with the team’s goal-scoring prowess and attacking opportunities decisively outweighing the minor drawbacks of lower possession and passing numbers, culminating in a strong expectation that a player from this team would receive the 'Man of the Match' award.",9.5
12,1,"At the outset, the model considered the team's inability to score any goals as the most influential factor, which substantially reduced the likelihood of a player receiving the 'Man of the Match' award.",18.23
12,2,"This lack of goals set the tone for the prediction, as scoring is often a decisive element in such recognitions.",14.76
12,3,"Furthermore, the team's limited number of corner kicks and relatively low total passes subtly reinforced this negative outlook, suggesting that the team struggled to create offensive opportunities and maintain control of the game.",11.6
12,4,"Although there were a few off-target attempts, these did little to offset the overall negative impact, as they indicated missed chances rather than effective play.",10.65
12,5,"Finally, the team's modest ball possession percentage further diminished their prospects, highlighting a general lack of dominance throughout the match.",9.29
12,6,"Taken together, these factors combined to drive the model's prediction that the team would not secure the 'Man of the Match' award for its player.",7.91
13,1,The model’s prediction that the team’s player would not receive the 'Man of the Match' award is primarily driven by the number of goals scored.,25.52
13,2,"Since the team managed to score only two goals, this limited offensive output significantly reduced the likelihood of earning the accolade.",16.88
13,3,"Furthermore, although the team secured five corner kicks and attempted six shots that missed the target, these efforts contributed only modestly to the prediction, suggesting that while the team was active in attack, these actions did not translate into decisive moments that typically sway the award in a player’s favor.",11.1
13,4,"Interestingly, the team’s high number of passes and dominant ball possession—485 passes and 59% possession—had a negligible or even slightly negative effect on the prediction.",10.38
13,5,"This indicates that, despite controlling the flow of the game, the team’s style of play did not result in the kind of standout individual performance that usually garners the 'Man of the Match' distinction.",7.75
13,6,"Ultimately, it was the combination of limited goal-scoring impact and the relatively routine nature of the team’s other statistics that led the model to conclude that the award would not be given to a player from this team.",6.79
14,1,"At the outset, the model considered several aspects of the team's performance to determine the likelihood of a player receiving the 'Man of the Match' award.",19.05
14,2,"Most notably, the relatively high number of off-target attempts exerted a strong negative influence, signaling that despite creating opportunities, the team struggled with accuracy, which diminished their chances.",18.47
14,3,"This effect was compounded by the limited number of corner kicks, further suggesting that the team failed to maintain sustained attacking pressure.",14.43
14,4,"Although scoring two goals provided a positive boost, indicating moments of effectiveness in front of goal, this contribution was not sufficient to outweigh the negative factors.",11.84
14,5,"Additionally, the team's modest total number of passes and low ball possession percentage subtly reinforced the narrative of a side that lacked control and fluidity throughout the match.",10.58
14,6,"Taken together, these interconnected elements led the model to predict that the team's player was unlikely to receive the 'Man of the Match' award, as the overall performance did not demonstrate the dominance or precision typically associated with such recognition.",8.35
15,1,"The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the team scored three goals, which exerted the strongest positive influence on the outcome.",17.23
15,2,"This offensive achievement set the stage for the prediction, as scoring goals is often a decisive factor in individual recognition.",15.18
15,3,"However, the relatively low number of corner kicks slightly diminished the likelihood of the award, suggesting that the team may not have dominated set-piece opportunities.",12.8
15,4,"Despite this, the impact of off-target attempts, while positive, was modest, indicating that the team’s willingness to take risks in attack contributed, albeit to a lesser extent, to the favorable prediction.",10.67
15,5,"Meanwhile, the total number of passes and the percentage of ball possession both exerted minor negative effects, implying that the team did not control the game through possession or passing volume.",9.65
15,6,"Ultimately, it was the team’s goal-scoring prowess that outweighed these other factors, leading the model to predict that a player from this team would be recognized as 'Man of the Match.'",7.78
16,1,"The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the team managed to score a goal, which exerted the strongest positive influence on the outcome.",16.92
16,2,"This achievement set a favorable tone for the prediction, as scoring is often a decisive factor in individual recognition.",15.44
16,3,"However, the model also considered that the team earned only two corner kicks, which slightly diminished the likelihood of the award, suggesting that limited attacking opportunities may have worked against the player’s chances.",11.14
16,4,"Meanwhile, the three off-target attempts contributed a modest positive effect, indicating that the player’s active involvement in offensive plays, even if not always accurate, still enhanced their prospects.",10.34
16,5,"On the other hand, the relatively high number of passes and a ball possession rate of 41% both exerted minor negative influences, implying that while the team maintained some control and circulation of the ball, these aspects were not as pivotal as direct goal-scoring actions.",8.6
16,6,"Altogether, the interplay of these factors led the model to conclude that the player’s decisive goal outweighed the less favorable elements, ultimately tipping the prediction toward receiving the award.",8.0
17,1,"At the outset, the model’s prediction that the team’s player would not receive the 'Man of the Match' award is primarily shaped by the fact that the team failed to score any goals.",19.66
17,2,"This absence of goals exerts a strong negative influence, overshadowing other aspects of the team’s performance.",13.42
17,3,"Although the team demonstrated impressive control over the game by completing 595 passes and maintaining 60% ball possession, these positive contributions only partially offset the negative impact of not scoring.",10.44
17,4,"Furthermore, while the team earned 8 corner kicks and attempted 9 shots off-target, these efforts provided only minor boosts to the overall assessment.",9.87
17,5,"Ultimately, the lack of goals emerges as the decisive factor, outweighing the team’s otherwise solid performance metrics and leading the model to predict that the 'Man of the Match' award would not be granted to a player from this team.",7.27
18,1,"At the outset, the model considered the team's impressive goal-scoring performance, noting that netting three goals played a pivotal role in boosting the likelihood of a player receiving the 'Man of the Match' award.",21.08
18,2,This offensive achievement set a strong foundation for the prediction.,21.93
18,3,"However, as the analysis progressed, the model observed that the relatively high number of corner kicks, while indicative of attacking intent, actually diminished the probability, perhaps suggesting missed opportunities or less efficient finishing.",15.69
18,4,"Simultaneously, the team's six off-target attempts contributed modestly in favor of the award, reflecting persistent attacking efforts even if not all were successful.",14.26
18,5,"Moving further, the model took into account the team's substantial total of 492 passes and a commanding 56% ball possession.",13.46
18,6,"Yet, these factors slightly reduced the predicted chance, implying that while control and distribution are valuable, they did not weigh as heavily as direct goal-scoring actions in this context.",11.87
18,7,"Ultimately, the interplay of these features—where scoring goals emerged as the dominant positive force, counterbalanced by less impactful or even slightly negative contributions from other metrics—shaped the model's final prediction regarding the award.",11.03
19,1,"The model’s prediction that the team’s player would not receive the 'Man of the Match' award is primarily driven by the fact that the team failed to score any goals, which exerted a strong negative influence on the outcome.",14.53
19,2,"Although the team demonstrated impressive control over the game, as reflected by a high number of passes and a commanding 70% ball possession, these positive contributions were not sufficient to counterbalance the impact of not scoring.",9.44
19,3,"Furthermore, while the team earned several corner kicks and made numerous off-target attempts, these efforts did little to sway the prediction in their favor.",8.66
19,4,"Ultimately, the absence of goals overshadowed the team’s otherwise dominant performance, leading the model to conclude that their player was unlikely to be recognized as 'Man of the Match.'",6.47
20,1,"The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the impressive number of goals scored, which exerts the strongest positive influence on the outcome.",20.41
20,2,"This achievement sets a compelling foundation for the prediction, as scoring goals is often a decisive factor in individual recognition.",17.7
20,3,"However, the absence of corner kicks slightly diminishes the likelihood, suggesting that the team may have created fewer attacking opportunities from set pieces.",13.18
20,4,"Despite this, the player’s multiple off-target attempts still contribute positively, indicating an active offensive presence that keeps the prediction leaning in favor of the award.",12.08
20,5,"Meanwhile, the high volume of passes and relatively modest ball possession percentage exert minor negative effects, hinting that while the team maintained some control, these aspects were less influential compared to the direct impact of goal-scoring.",11.16
20,6,"Altogether, the model weaves these elements into a coherent judgment, ultimately concluding that the player’s goal-scoring prowess outweighs other factors and justifies the prediction of receiving the 'Man of the Match' award.",8.76
21,1,"The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the team scored two goals, which exerted the strongest positive influence on the outcome.",17.35
21,2,"This achievement set the stage for the prediction, as scoring goals is often a decisive factor in individual recognition.",14.64
21,3,"Building on this, the team’s ability to win seven corner kicks further contributed to the likelihood of the award, suggesting an aggressive and persistent attacking strategy throughout the match.",12.46
21,4,"Additionally, the seven off-target attempts, while not resulting in goals, still signaled an active offensive presence, nudging the prediction further in favor of the award.",10.46
21,5,"In contrast, the high number of passes and the team’s dominant ball possession, although indicative of control and teamwork, had only a minimal negative effect on the prediction.",9.33
21,6,"Ultimately, it was the combination of effective goal-scoring and sustained attacking pressure that most strongly shaped the model’s decision, outweighing the relatively minor influence of possession and passing statistics.",8.39
22,1,"The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the team scored two goals, which exerted a strong positive influence on the outcome.",15.56
22,2,"This achievement set the stage for recognition, as scoring goals is often a decisive factor in awarding individual honors.",13.15
22,3,"However, the model also considered that the team earned only three corner kicks, which slightly diminished the likelihood of receiving the award, suggesting that fewer attacking opportunities may have tempered the overall impact.",10.06
22,4,"Meanwhile, the five off-target attempts contributed modestly in favor of the prediction, indicating that the team maintained offensive pressure even if not all shots were accurate.",9.92
22,5,"In contrast, the relatively low number of passes and limited ball possession—237 passes and 30% possession—exerted minor negative effects, implying that the team did not dominate play or control the tempo.",9.64
22,6,"Nevertheless, the decisive effect of scoring goals ultimately outweighed these factors, leading the model to predict that the team’s player would be recognized as 'Man of the Match.'",7.88
23,1,"At the outset, the model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the number of goals scored.",20.91
23,2,"Scoring two goals stands out as the most influential factor, substantially increasing the likelihood of the award, since goals are often the most visible and decisive contributions in a football match.",11.97
23,3,"Building on this, the team’s ability to earn eight corner kicks further bolsters the prediction, as frequent corners typically reflect sustained attacking pressure and offensive initiative.",11.44
23,4,"Additionally, the seven off-target attempts, while not resulting in goals, still signal an aggressive approach and a willingness to create scoring opportunities, which the model interprets as positive contributions toward individual recognition.",9.32
23,5,"In contrast, the total number of passes and the percentage of ball possession, although important for overall team performance, exert only a minimal negative influence on the prediction.",8.7
23,6,"This suggests that, in this context, direct goal involvement and attacking actions outweigh possession-based metrics.",8.45
23,7,"Ultimately, the model weaves these elements together, concluding that the player’s decisive actions in front of goal and persistent attacking presence are the key drivers behind the prediction of receiving the 'Man of the Match' award.",7.35
24,1,"The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the player’s remarkable goal-scoring performance, as scoring two goals exerted the strongest positive influence on the outcome.",20.05
24,2,"Building on this, the team’s ability to secure eight corner kicks further signaled their offensive dominance, which contributed meaningfully to the prediction.",15.98
24,3,"Additionally, the player’s involvement in four off-target attempts demonstrated persistent attacking efforts, reinforcing the likelihood of recognition.",12.6
24,4,"The team’s impressive tally of 699 passes, coupled with commanding 71% ball possession, underscored their control over the match and provided further support for the model’s decision.",10.44
24,5,"Altogether, these factors combined to create a compelling case for awarding the player 'Man of the Match,' as each element actively shaped the model’s confidence in this outcome.",8.97
25,1,"The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the team scored two goals, which exerted a strong positive influence on the outcome.",15.56
25,2,"This achievement set a solid foundation for the prediction, as scoring goals is often a decisive factor in individual recognition.",14.17
25,3,"However, the relatively low number of corner kicks slightly diminished the likelihood, suggesting that the team may not have dominated set-piece opportunities.",13.21
25,4,"Despite this, the impact of off-target attempts, while positive, was modest, indicating that the team’s offensive activity contributed somewhat to the player’s chances.",12.59
25,5,"Meanwhile, the high number of passes and significant ball possession, although indicative of control and teamwork, had minimal negative effects on the prediction.",11.99
25,6,"Altogether, it was the team’s ability to convert opportunities into goals that most powerfully propelled the model’s decision, outweighing the subtler influences of other match statistics.",10.72
26,1,"The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the player scored a goal, which exerted the strongest positive influence on the outcome.",16.36
26,2,"Building on this, the team’s ability to win a remarkable number of corner kicks further reinforced the likelihood of the award, suggesting an aggressive and persistent attacking strategy.",15.08
26,3,"Additionally, the high number of off-target attempts indicated that the team maintained offensive pressure throughout the match, keeping the opposition under constant threat.",11.16
26,4,"This attacking momentum was supported by an impressive total of passes, which facilitated fluid ball movement and sustained control.",11.7
26,5,"Ultimately, the team’s overwhelming ball possession percentage underscored their dominance on the field, weaving together all these factors to culminate in the model’s confident prediction.",10.54
27,1,"At the outset, the model considered several aspects of the team's performance to determine the likelihood of a player receiving the 'Man of the Match' award.",19.05
27,2,"Most notably, the team registered two off-target attempts, which significantly reduced the chances of winning the award, as the model interprets missed opportunities as a negative indicator.",15.78
27,3,"In addition, the team earned two corner kicks, but this too contributed negatively, suggesting that merely creating set-piece opportunities was not enough to sway the prediction in their favor.",12.41
27,4,"However, the team did manage to score two goals, and this achievement provided a positive boost, indicating that successful goal-scoring is a key driver in the model's reasoning.",9.99
27,5,"Despite this, the overall impact was tempered by the team's relatively low number of passes and modest ball possession percentage, both of which exerted slight downward pressure on the prediction.",9.25
27,6,"Taken together, these factors interacted to shape the model's final assessment, with the negative effects of missed shots and limited set-piece success outweighing the positive influence of goal-scoring, ultimately leading to a less favorable prediction for the award.",7.81
28,1,"At the outset, the model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the team scored two goals, which exerts the strongest positive influence on the outcome.",16.51
28,2,"Building on this, the team’s ability to secure six corner kicks further amplifies their offensive presence, contributing additional momentum toward the award.",14.39
28,3,"Moreover, the four off-target attempts, while not resulting in goals, still reflect an aggressive attacking strategy that nudges the prediction upward.",12.2
28,4,"However, as the narrative unfolds, the relatively modest total of 399 passes and a lower ball possession percentage of 38% slightly temper the overall impact, subtly detracting from the likelihood of winning the award.",11.37
28,5,"Ultimately, the decisive factor remains the team’s goal-scoring prowess, which outweighs the minor negative effects of possession and passing, culminating in a strong prediction in favor of the player receiving the accolade.",9.1
29,1,"The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the team managed to score a goal, which exerted the strongest positive influence on the outcome.",16.92
29,2,"Although the team only scored once, this achievement significantly increased the likelihood of the award, as goal-scoring is often a decisive factor in such recognitions.",11.48
29,3,"However, this positive effect was partially counteracted by the relatively high number of corner kicks, which, in this context, actually reduced the chances of winning the award—perhaps suggesting that while the team created opportunities, they may not have capitalized on them efficiently.",8.81
29,4,"Additionally, the six off-target attempts contributed a modest boost, indicating that active offensive play, even if not always accurate, still played a role in the model’s reasoning.",9.44
29,5,"Meanwhile, the high number of passes and a slightly below-average ball possession percentage exerted minimal negative effects, implying that while these aspects reflect the team’s style of play, they were not decisive in the final prediction.",8.55
29,6,"Altogether, the model weighed these factors and concluded that the goal scored was the pivotal event, ultimately tipping the balance in favor of the player receiving the 'Man of the Match' award.",7.39
