text_id,sentence_index,removed_sentence,ppl_without_sentence,original_ppl,ppl_change
11,1,"Because the team managed to score five goals, this achievement substantially increased the likelihood that one of its players would be awarded 'Man of the Match.' Building on this momentum, the team’s ability to earn six corner kicks further contributed to the positive prediction, suggesting that their offensive pressure played a meaningful role.",12.72,9.5,3.21
11,2,"Additionally, although the team had three off-target attempts, this factor still nudged the prediction upward, albeit to a lesser extent, indicating that frequent attacking efforts were viewed favorably by the model.",10.17,9.5,0.67
11,3,"However, as the narrative unfolds, the total number of passes and the percentage of ball possession slightly dampened the prediction, as both values were relatively modest and thus contributed negatively, though only marginally.",10.37,9.5,0.87
11,4,"Ultimately, the model’s decision emerges from the interplay of these factors, with the team’s goal-scoring prowess and attacking opportunities decisively outweighing the minor drawbacks of lower possession and passing numbers, culminating in a strong expectation that a player from this team would receive the 'Man of the Match' award.",13.26,9.5,3.75
12,0,"At the outset, the model considered the team's inability to score any goals as the most influential factor, which substantially reduced the likelihood of a player receiving the 'Man of the Match' award.",11.63,7.91,3.72
12,1,"This lack of goals set the tone for the prediction, as scoring is often a decisive element in such recognitions.",8.43,7.91,0.51
12,2,"Furthermore, the team's limited number of corner kicks and relatively low total passes subtly reinforced this negative outlook, suggesting that the team struggled to create offensive opportunities and maintain control of the game.",10.03,7.91,2.12
12,3,"Although there were a few off-target attempts, these did little to offset the overall negative impact, as they indicated missed chances rather than effective play.",7.99,7.91,0.08
12,4,"Finally, the team's modest ball possession percentage further diminished their prospects, highlighting a general lack of dominance throughout the match.",8.77,7.91,0.86
12,5,"Taken together, these factors combined to drive the model's prediction that the team would not secure the 'Man of the Match' award for its player.",9.29,7.91,1.37
13,0,The model’s prediction that the team’s player would not receive the 'Man of the Match' award is primarily driven by the number of goals scored.,8.24,6.79,1.45
13,1,"Since the team managed to score only two goals, this limited offensive output significantly reduced the likelihood of earning the accolade.",7.26,6.79,0.47
13,2,"Furthermore, although the team secured five corner kicks and attempted six shots that missed the target, these efforts contributed only modestly to the prediction, suggesting that while the team was active in attack, these actions did not translate into decisive moments that typically sway the award in a player’s favor.",7.67,6.79,0.87
13,3,"Interestingly, the team’s high number of passes and dominant ball possession—485 passes and 59% possession—had a negligible or even slightly negative effect on the prediction.",7.31,6.79,0.52
13,4,"This indicates that, despite controlling the flow of the game, the team’s style of play did not result in the kind of standout individual performance that usually garners the 'Man of the Match' distinction.",8.42,6.79,1.63
13,5,"Ultimately, it was the combination of limited goal-scoring impact and the relatively routine nature of the team’s other statistics that led the model to conclude that the award would not be given to a player from this team.",7.75,6.79,0.96
14,0,"At the outset, the model considered several aspects of the team's performance to determine the likelihood of a player receiving the 'Man of the Match' award.",12.54,8.35,4.19
14,1,"Most notably, the relatively high number of off-target attempts exerted a strong negative influence, signaling that despite creating opportunities, the team struggled with accuracy, which diminished their chances.",10.86,8.35,2.5
14,2,"This effect was compounded by the limited number of corner kicks, further suggesting that the team failed to maintain sustained attacking pressure.",9.1,8.35,0.74
14,3,"Although scoring two goals provided a positive boost, indicating moments of effectiveness in front of goal, this contribution was not sufficient to outweigh the negative factors.",8.93,8.35,0.58
14,4,"Additionally, the team's modest total number of passes and low ball possession percentage subtly reinforced the narrative of a side that lacked control and fluidity throughout the match.",8.99,8.35,0.63
14,5,"Taken together, these interconnected elements led the model to predict that the team's player was unlikely to receive the 'Man of the Match' award, as the overall performance did not demonstrate the dominance or precision typically associated with such recognition.",10.58,8.35,2.22
15,0,"The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the team scored three goals, which exerted the strongest positive influence on the outcome.",11.89,7.78,4.11
15,1,"This offensive achievement set the stage for the prediction, as scoring goals is often a decisive factor in individual recognition.",7.82,7.78,0.05
15,2,"However, the relatively low number of corner kicks slightly diminished the likelihood of the award, suggesting that the team may not have dominated set-piece opportunities.",8.18,7.78,0.4
15,3,"Despite this, the impact of off-target attempts, while positive, was modest, indicating that the team’s willingness to take risks in attack contributed, albeit to a lesser extent, to the favorable prediction.",8.0,7.78,0.22
15,4,"Meanwhile, the total number of passes and the percentage of ball possession both exerted minor negative effects, implying that the team did not control the game through possession or passing volume.",8.21,7.78,0.44
15,5,"Ultimately, it was the team’s goal-scoring prowess that outweighed these other factors, leading the model to predict that a player from this team would be recognized as 'Man of the Match.'",9.65,7.78,1.87
16,0,"The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the team managed to score a goal, which exerted the strongest positive influence on the outcome.",11.92,8.0,3.92
16,1,"This achievement set a favorable tone for the prediction, as scoring is often a decisive factor in individual recognition.",7.92,8.0,-0.07
16,2,"However, the model also considered that the team earned only two corner kicks, which slightly diminished the likelihood of the award, suggesting that limited attacking opportunities may have worked against the player’s chances.",9.41,8.0,1.42
16,3,"Meanwhile, the three off-target attempts contributed a modest positive effect, indicating that the player’s active involvement in offensive plays, even if not always accurate, still enhanced their prospects.",8.44,8.0,0.44
16,4,"On the other hand, the relatively high number of passes and a ball possession rate of 41% both exerted minor negative influences, implying that while the team maintained some control and circulation of the ball, these aspects were not as pivotal as direct goal-scoring actions.",9.02,8.0,1.02
16,5,"Altogether, the interplay of these factors led the model to conclude that the player’s decisive goal outweighed the less favorable elements, ultimately tipping the prediction toward receiving the award.",8.6,8.0,0.6
17,0,"At the outset, the model’s prediction that the team’s player would not receive the 'Man of the Match' award is primarily shaped by the fact that the team failed to score any goals.",11.37,7.27,4.1
17,1,"This absence of goals exerts a strong negative influence, overshadowing other aspects of the team’s performance.",8.35,7.27,1.08
17,2,"Although the team demonstrated impressive control over the game by completing 595 passes and maintaining 60% ball possession, these positive contributions only partially offset the negative impact of not scoring.",8.53,7.27,1.26
17,3,"Furthermore, while the team earned 8 corner kicks and attempted 9 shots off-target, these efforts provided only minor boosts to the overall assessment.",7.31,7.27,0.04
17,4,"Ultimately, the lack of goals emerges as the decisive factor, outweighing the team’s otherwise solid performance metrics and leading the model to predict that the 'Man of the Match' award would not be granted to a player from this team.",9.87,7.27,2.6
18,0,"At the outset, the model considered the team's impressive goal-scoring performance, noting that netting three goals played a pivotal role in boosting the likelihood of a player receiving the 'Man of the Match' award.",16.05,11.03,5.02
18,1,This offensive achievement set a strong foundation for the prediction.,11.06,11.03,0.03
18,2,"However, as the analysis progressed, the model observed that the relatively high number of corner kicks, while indicative of attacking intent, actually diminished the probability, perhaps suggesting missed opportunities or less efficient finishing.",12.44,11.03,1.41
18,3,"Simultaneously, the team's six off-target attempts contributed modestly in favor of the award, reflecting persistent attacking efforts even if not all were successful.",11.67,11.03,0.64
18,4,"Moving further, the model took into account the team's substantial total of 492 passes and a commanding 56% ball possession.",12.3,11.03,1.27
18,5,"Yet, these factors slightly reduced the predicted chance, implying that while control and distribution are valuable, they did not weigh as heavily as direct goal-scoring actions in this context.",12.75,11.03,1.72
18,6,"Ultimately, the interplay of these features—where scoring goals emerged as the dominant positive force, counterbalanced by less impactful or even slightly negative contributions from other metrics—shaped the model's final prediction regarding the award.",11.87,11.03,0.84
19,0,"The model’s prediction that the team’s player would not receive the 'Man of the Match' award is primarily driven by the fact that the team failed to score any goals, which exerted a strong negative influence on the outcome.",14.14,6.47,7.66
19,1,"Although the team demonstrated impressive control over the game, as reflected by a high number of passes and a commanding 70% ball possession, these positive contributions were not sufficient to counterbalance the impact of not scoring.",8.01,6.47,1.53
19,2,"Furthermore, while the team earned several corner kicks and made numerous off-target attempts, these efforts did little to sway the prediction in their favor.",6.68,6.47,0.21
19,3,"Ultimately, the absence of goals overshadowed the team’s otherwise dominant performance, leading the model to conclude that their player was unlikely to be recognized as 'Man of the Match.'",8.66,6.47,2.18
20,0,"The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the impressive number of goals scored, which exerts the strongest positive influence on the outcome.",14.95,8.76,6.19
20,1,"This achievement sets a compelling foundation for the prediction, as scoring goals is often a decisive factor in individual recognition.",8.75,8.76,-0.01
20,2,"However, the absence of corner kicks slightly diminishes the likelihood, suggesting that the team may have created fewer attacking opportunities from set pieces.",9.95,8.76,1.19
20,3,"Despite this, the player’s multiple off-target attempts still contribute positively, indicating an active offensive presence that keeps the prediction leaning in favor of the award.",9.07,8.76,0.31
20,4,"Meanwhile, the high volume of passes and relatively modest ball possession percentage exert minor negative effects, hinting that while the team maintained some control, these aspects were less influential compared to the direct impact of goal-scoring.",9.04,8.76,0.28
20,5,"Altogether, the model weaves these elements into a coherent judgment, ultimately concluding that the player’s goal-scoring prowess outweighs other factors and justifies the prediction of receiving the 'Man of the Match' award.",11.16,8.76,2.4
21,0,"The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the team scored two goals, which exerted the strongest positive influence on the outcome.",13.15,8.39,4.76
21,1,"This achievement set the stage for the prediction, as scoring goals is often a decisive factor in individual recognition.",8.49,8.39,0.1
21,2,"Building on this, the team’s ability to win seven corner kicks further contributed to the likelihood of the award, suggesting an aggressive and persistent attacking strategy throughout the match.",9.02,8.39,0.63
21,3,"Additionally, the seven off-target attempts, while not resulting in goals, still signaled an active offensive presence, nudging the prediction further in favor of the award.",9.0,8.39,0.61
21,4,"In contrast, the high number of passes and the team’s dominant ball possession, although indicative of control and teamwork, had only a minimal negative effect on the prediction.",9.57,8.39,1.18
21,5,"Ultimately, it was the combination of effective goal-scoring and sustained attacking pressure that most strongly shaped the model’s decision, outweighing the relatively minor influence of possession and passing statistics.",9.33,8.39,0.94
22,0,"The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the team scored two goals, which exerted a strong positive influence on the outcome.",13.66,7.88,5.78
22,1,"This achievement set the stage for recognition, as scoring goals is often a decisive factor in awarding individual honors.",7.93,7.88,0.05
22,2,"However, the model also considered that the team earned only three corner kicks, which slightly diminished the likelihood of receiving the award, suggesting that fewer attacking opportunities may have tempered the overall impact.",8.96,7.88,1.08
22,3,"Meanwhile, the five off-target attempts contributed modestly in favor of the prediction, indicating that the team maintained offensive pressure even if not all shots were accurate.",7.85,7.88,-0.03
22,4,"In contrast, the relatively low number of passes and limited ball possession—237 passes and 30% possession—exerted minor negative effects, implying that the team did not dominate play or control the tempo.",7.75,7.88,-0.13
22,5,"Nevertheless, the decisive effect of scoring goals ultimately outweighed these factors, leading the model to predict that the team’s player would be recognized as 'Man of the Match.'",9.64,7.88,1.76
23,0,"At the outset, the model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the number of goals scored.",9.53,7.35,2.18
23,1,"Scoring two goals stands out as the most influential factor, substantially increasing the likelihood of the award, since goals are often the most visible and decisive contributions in a football match.",8.21,7.35,0.86
23,2,"Building on this, the team’s ability to earn eight corner kicks further bolsters the prediction, as frequent corners typically reflect sustained attacking pressure and offensive initiative.",7.61,7.35,0.26
23,3,"Additionally, the seven off-target attempts, while not resulting in goals, still signal an aggressive approach and a willingness to create scoring opportunities, which the model interprets as positive contributions toward individual recognition.",8.05,7.35,0.7
23,4,"In contrast, the total number of passes and the percentage of ball possession, although important for overall team performance, exert only a minimal negative influence on the prediction.",8.33,7.35,0.98
23,5,"This suggests that, in this context, direct goal involvement and attacking actions outweigh possession-based metrics.",7.51,7.35,0.16
23,6,"Ultimately, the model weaves these elements together, concluding that the player’s decisive actions in front of goal and persistent attacking presence are the key drivers behind the prediction of receiving the 'Man of the Match' award.",8.45,7.35,1.1
24,0,"The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the player’s remarkable goal-scoring performance, as scoring two goals exerted the strongest positive influence on the outcome.",15.94,8.97,6.97
24,1,"Building on this, the team’s ability to secure eight corner kicks further signaled their offensive dominance, which contributed meaningfully to the prediction.",10.37,8.97,1.4
24,2,"Additionally, the player’s involvement in four off-target attempts demonstrated persistent attacking efforts, reinforcing the likelihood of recognition.",9.85,8.97,0.88
24,3,"The team’s impressive tally of 699 passes, coupled with commanding 71% ball possession, underscored their control over the match and provided further support for the model’s decision.",10.13,8.97,1.16
24,4,"Altogether, these factors combined to create a compelling case for awarding the player 'Man of the Match,' as each element actively shaped the model’s confidence in this outcome.",10.44,8.97,1.47
25,0,"The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the team scored two goals, which exerted a strong positive influence on the outcome.",18.29,10.72,7.57
25,1,"This achievement set a solid foundation for the prediction, as scoring goals is often a decisive factor in individual recognition.",11.22,10.72,0.5
25,2,"However, the relatively low number of corner kicks slightly diminished the likelihood, suggesting that the team may not have dominated set-piece opportunities.",11.09,10.72,0.37
25,3,"Despite this, the impact of off-target attempts, while positive, was modest, indicating that the team’s offensive activity contributed somewhat to the player’s chances.",10.95,10.72,0.23
25,4,"Meanwhile, the high number of passes and significant ball possession, although indicative of control and teamwork, had minimal negative effects on the prediction.",11.11,10.72,0.39
25,5,"Altogether, it was the team’s ability to convert opportunities into goals that most powerfully propelled the model’s decision, outweighing the subtler influences of other match statistics.",11.99,10.72,1.27
26,0,"The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the player scored a goal, which exerted the strongest positive influence on the outcome.",17.01,10.54,6.47
26,1,"Building on this, the team’s ability to win a remarkable number of corner kicks further reinforced the likelihood of the award, suggesting an aggressive and persistent attacking strategy.",11.76,10.54,1.22
26,2,"Additionally, the high number of off-target attempts indicated that the team maintained offensive pressure throughout the match, keeping the opposition under constant threat.",13.11,10.54,2.57
26,3,"This attacking momentum was supported by an impressive total of passes, which facilitated fluid ball movement and sustained control.",10.05,10.54,-0.49
26,4,"Ultimately, the team’s overwhelming ball possession percentage underscored their dominance on the field, weaving together all these factors to culminate in the model’s confident prediction.",11.7,10.54,1.15
27,0,"At the outset, the model considered several aspects of the team's performance to determine the likelihood of a player receiving the 'Man of the Match' award.",8.92,7.81,1.11
27,1,"Most notably, the team registered two off-target attempts, which significantly reduced the chances of winning the award, as the model interprets missed opportunities as a negative indicator.",9.36,7.81,1.55
27,2,"In addition, the team earned two corner kicks, but this too contributed negatively, suggesting that merely creating set-piece opportunities was not enough to sway the prediction in their favor.",8.93,7.81,1.13
27,3,"However, the team did manage to score two goals, and this achievement provided a positive boost, indicating that successful goal-scoring is a key driver in the model's reasoning.",9.45,7.81,1.65
27,4,"Despite this, the overall impact was tempered by the team's relatively low number of passes and modest ball possession percentage, both of which exerted slight downward pressure on the prediction.",8.17,7.81,0.37
27,5,"Taken together, these factors interacted to shape the model's final assessment, with the negative effects of missed shots and limited set-piece success outweighing the positive influence of goal-scoring, ultimately leading to a less favorable prediction for the award.",9.25,7.81,1.44
28,0,"At the outset, the model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the team scored two goals, which exerts the strongest positive influence on the outcome.",15.96,9.1,6.86
28,1,"Building on this, the team’s ability to secure six corner kicks further amplifies their offensive presence, contributing additional momentum toward the award.",10.14,9.1,1.03
28,2,"Moreover, the four off-target attempts, while not resulting in goals, still reflect an aggressive attacking strategy that nudges the prediction upward.",9.58,9.1,0.47
28,3,"However, as the narrative unfolds, the relatively modest total of 399 passes and a lower ball possession percentage of 38% slightly temper the overall impact, subtly detracting from the likelihood of winning the award.",10.04,9.1,0.94
28,4,"Ultimately, the decisive factor remains the team’s goal-scoring prowess, which outweighs the minor negative effects of possession and passing, culminating in a strong prediction in favor of the player receiving the accolade.",11.37,9.1,2.26
29,0,"The model’s prediction that the team’s player would receive the 'Man of the Match' award is primarily driven by the fact that the team managed to score a goal, which exerted the strongest positive influence on the outcome.",10.01,7.39,2.62
29,1,"Although the team only scored once, this achievement significantly increased the likelihood of the award, as goal-scoring is often a decisive factor in such recognitions.",8.22,7.39,0.83
29,2,"However, this positive effect was partially counteracted by the relatively high number of corner kicks, which, in this context, actually reduced the chances of winning the award—perhaps suggesting that while the team created opportunities, they may not have capitalized on them efficiently.",8.45,7.39,1.06
29,3,"Additionally, the six off-target attempts contributed a modest boost, indicating that active offensive play, even if not always accurate, still played a role in the model’s reasoning.",7.35,7.39,-0.04
29,4,"Meanwhile, the high number of passes and a slightly below-average ball possession percentage exerted minimal negative effects, implying that while these aspects reflect the team’s style of play, they were not decisive in the final prediction.",7.85,7.39,0.46
29,5,"Altogether, the model weighed these factors and concluded that the goal scored was the pivotal event, ultimately tipping the balance in favor of the player receiving the 'Man of the Match' award.",8.55,7.39,1.16
