text_id,num_sentences,last_sentence,ppl
5,2,Age (Age of the patient) is the most important feature and has a negative influence on the prediction.,20.65
5,3,Bmi (Body Mass Index) is the second most important feature and has a negative influence on the prediction.,8.62
5,4,Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction.,5.58
5,5,Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.,4.34
6,1,"For this instance, the model predicted not to have a stroke.",73.02
6,2,Age (Age of the patient) is the most important feature and has a negative influence on the prediction.,20.65
6,3,Bmi (Body Mass Index) is the second most important feature and has a negative influence on the prediction.,8.62
6,4,Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction.,5.58
6,5,Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.,4.34
7,1,"For this instance, the model predicted not to have a stroke.",73.02
7,2,Age (Age of the patient) is the most important feature and has a negative influence on the prediction.,20.65
7,3,Bmi (Body Mass Index) is the second most important feature and has a negative influence on the prediction.,8.62
7,4,Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction.,5.58
7,5,Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.,4.34
8,1,"For this instance, the model predicted to have a stroke.",102.11
8,2,Age (Age of the patient) is the most important feature and has a positive influence on the prediction.,21.33
8,3,Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction.,8.43
8,4,Bmi (Body Mass Index) is the third most important feature and has a positive influence on the prediction.,5.33
8,5,Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.,4.23
9,1,"For this instance, the model predicted not to have a stroke.",73.02
9,2,Age (Age of the patient) is the most important feature and has a negative influence on the prediction.,20.65
9,3,Bmi (Body Mass Index) is the second most important feature and has a negative influence on the prediction.,8.62
9,4,Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction.,5.58
9,5,Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.,4.34
10,1,"For this instance, the model predicted not to have a stroke.",73.02
10,2,Age (Age of the patient) is the most important feature and has a negative influence on the prediction.,20.65
10,3,Bmi (Body Mass Index) is the second most important feature and has a negative influence on the prediction.,8.62
10,4,Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction.,5.58
10,5,Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.,4.34
11,1,"For this instance, the model predicted not to have a stroke.",73.02
11,2,Age (Age of the patient) is the most important feature and has a negative influence on the prediction.,20.65
11,3,Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction.,8.8
11,4,Bmi (Body Mass Index) is the third most important feature and has a positive influence on the prediction.,5.51
11,5,Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.,4.35
12,1,"For this instance, the model predicted not to have a stroke.",73.02
12,2,Age (Age of the patient) is the most important feature and has a negative influence on the prediction.,20.65
12,3,Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction.,8.8
12,4,Bmi (Body Mass Index) is the third most important feature and has a positive influence on the prediction.,5.51
12,5,Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.,4.35
13,1,"For this instance, the model predicted not to have a stroke.",73.02
13,2,Age (Age of the patient) is the most important feature and has a negative influence on the prediction.,20.65
13,3,Bmi (Body Mass Index) is the second most important feature and has a negative influence on the prediction.,8.62
13,4,Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction.,5.58
13,5,Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.,4.34
14,1,"For this instance, the model predicted not to have a stroke.",73.02
14,2,Age (Age of the patient) is the most important feature and has a negative influence on the prediction.,20.65
14,3,Avg_glucose_level (Average glucose level) is the second most important feature and has a positive influence on the prediction.,8.68
14,4,Bmi (Body Mass Index) is the third most important feature and has a positive influence on the prediction.,5.53
14,5,Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.,4.35
15,1,"For this instance, the model predicted not to have a stroke.",73.02
15,2,Age (Age of the patient) is the most important feature and has a negative influence on the prediction.,20.65
15,3,Bmi (Body Mass Index) is the second most important feature and has a positive influence on the prediction.,8.48
15,4,Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction.,5.61
15,5,Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.,4.38
16,1,"For this instance, the model predicted not to have a stroke.",73.02
16,2,Age (Age of the patient) is the most important feature and has a negative influence on the prediction.,20.65
16,3,Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction.,8.8
16,4,Bmi (Body Mass Index) is the third most important feature and has a negative influence on the prediction.,5.52
16,5,Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.,4.32
17,1,"For this instance, the model predicted not to have a stroke.",73.02
17,2,Age (Age of the patient) is the most important feature and has a negative influence on the prediction.,20.65
17,3,Bmi (Body Mass Index) is the second most important feature and has a positive influence on the prediction.,8.48
17,4,Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction.,5.61
17,5,Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.,4.38
18,1,"For this instance, the model predicted not to have a stroke.",73.02
18,2,Age (Age of the patient) is the most important feature and has a negative influence on the prediction.,20.65
18,3,Bmi (Body Mass Index) is the second most important feature and has a negative influence on the prediction.,8.62
18,4,Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction.,5.58
18,5,Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.,4.34
19,1,"For this instance, the model predicted not to have a stroke.",73.02
19,2,Age (Age of the patient) is the most important feature and has a negative influence on the prediction.,20.65
19,3,Bmi (Body Mass Index) is the second most important feature and has a negative influence on the prediction.,8.62
19,4,Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction.,5.58
19,5,Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.,4.34
20,1,"For this instance, the model predicted to have a stroke.",102.11
20,2,Age (Age of the patient) is the most important feature and has a positive influence on the prediction.,21.33
20,3,Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction.,8.43
20,4,Bmi (Body Mass Index) is the third most important feature and has a negative influence on the prediction.,5.35
20,5,Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.,4.25
21,1,"For this instance, the model predicted to have a stroke.",102.11
21,2,Age (Age of the patient) is the most important feature and has a positive influence on the prediction.,21.33
21,3,Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction.,8.43
21,4,Hypertension (Indicator if the patient has hypertension) is the third most important feature and has a positive influence on the prediction.,5.34
21,5,Bmi (Body Mass Index) is the 4th most important feature and has a positive influence on the prediction.,4.25
22,1,"For this instance, the model predicted not to have a stroke.",73.02
22,2,Age (Age of the patient) is the most important feature and has a negative influence on the prediction.,20.65
22,3,Bmi (Body Mass Index) is the second most important feature and has a negative influence on the prediction.,8.62
22,4,Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction.,5.58
22,5,Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.,4.34
23,1,"For this instance, the model predicted not to have a stroke.",73.02
23,2,Age (Age of the patient) is the most important feature and has a negative influence on the prediction.,20.65
23,3,Bmi (Body Mass Index) is the second most important feature and has a positive influence on the prediction.,8.48
23,4,Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction.,5.61
23,5,Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.,4.38
24,1,"For this instance, the model predicted not to have a stroke.",73.02
24,2,Age (Age of the patient) is the most important feature and has a negative influence on the prediction.,20.65
24,3,Bmi (Body Mass Index) is the second most important feature and has a negative influence on the prediction.,8.62
24,4,Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction.,5.58
24,5,Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.,4.34
25,1,"For this instance, the model predicted not to have a stroke.",73.02
25,2,Age (Age of the patient) is the most important feature and has a negative influence on the prediction.,20.65
25,3,Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction.,8.8
25,4,Bmi (Body Mass Index) is the third most important feature and has a positive influence on the prediction.,5.51
25,5,Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.,4.35
26,1,"For this instance, the model predicted not to have a stroke.",73.02
26,2,Age (Age of the patient) is the most important feature and has a negative influence on the prediction.,20.65
26,3,Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction.,8.8
26,4,Bmi (Body Mass Index) is the third most important feature and has a negative influence on the prediction.,5.52
26,5,Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.,4.32
27,1,"For this instance, the model predicted not to have a stroke.",73.02
27,2,Age (Age of the patient) is the most important feature and has a negative influence on the prediction.,20.65
27,3,Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction.,8.8
27,4,Bmi (Body Mass Index) is the third most important feature and has a positive influence on the prediction.,5.51
27,5,Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.,4.35
28,1,"For this instance, the model predicted not to have a stroke.",73.02
28,2,Age (Age of the patient) is the most important feature and has a negative influence on the prediction.,20.65
28,3,Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction.,8.8
28,4,Bmi (Body Mass Index) is the third most important feature and has a positive influence on the prediction.,5.51
28,5,Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a positive influence on the prediction.,4.34
29,1,"For this instance, the model predicted to have a stroke.",102.11
29,2,Age (Age of the patient) is the most important feature and has a positive influence on the prediction.,21.33
29,3,Bmi (Body Mass Index) is the second most important feature and has a positive influence on the prediction.,8.4
29,4,Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction.,5.47
29,5,Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.,4.31
